"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-12-8","2,587.29","2,578.89","2,592.50","2,578.88","","0.30%"
"2023-12-7","2,579.54","2,587.68","2,587.68","2,574.36","","-0.01%"
"2023-12-6","2,579.90","2,604.23","2,607.72","2,579.53","","-0.59%"
"2023-12-5","2,595.23","2,592.23","2,603.06","2,591.00","","-0.08%"
"2023-12-4","2,597.19","2,588.83","2,604.88","2,587.43","","-0.20%"
"2023-12-1","2,602.38","2,571.10","2,603.32","2,567.11","","0.93%"
"2023-11-30","2,578.33","2,573.16","2,579.46","2,561.71","","0.62%"
"2023-11-29","2,562.47","2,558.00","2,567.31","2,551.57","","0.45%"
"2023-11-28","2,551.03","2,540.54","2,555.55","2,533.17","","0.00%"
"2023-11-27","2,551.14","2,555.78","2,560.74","2,550.09","","-0.37%"
"2023-11-24","2,560.68","2,558.29","2,567.61","2,556.66","","-0.08%"
"2023-11-23","2,562.70","2,562.26","2,572.08","2,561.80","","-0.02%"
"2023-11-22","2,563.11","2,563.09","2,570.07","2,553.84","","0.01%"
"2023-11-21","2,562.80","2,577.11","2,581.87","2,561.96","","-0.65%"
"2023-11-20","2,579.48","2,569.45","2,581.89","2,563.53","","0.35%"
"2023-11-17","2,570.46","2,563.56","2,574.79","2,561.29","","0.69%"
"2023-11-16","2,552.97","2,550.46","2,557.10","2,542.06","","0.01%"
"2023-11-15","2,552.59","2,554.21","2,562.66","2,549.75","","0.20%"
"2023-11-14","2,547.43","2,534.58","2,553.97","2,534.58","","1.42%"
"2023-11-13","2,511.67","2,499.48","2,518.42","2,495.77","","0.42%"
"2023-11-10","2,501.21","2,498.38","2,501.69","2,481.95","","0.31%"
"2023-11-9","2,493.36","2,496.03","2,518.86","2,492.76","","0.37%"
"2023-11-8","2,484.07","2,488.25","2,496.88","2,476.83","","-0.18%"
"2023-11-7","2,488.51","2,497.40","2,498.79","2,481.67","","-0.74%"
"2023-11-6","2,507.02","2,519.16","2,527.29","2,502.07","","-0.33%"
"2023-11-3","2,515.38","2,500.21","2,523.65","2,499.94","","0.92%"
"2023-11-2","2,492.46","2,429.21","2,494.28","2,429.21","","2.95%"
"2023-11-1","2,421.10","2,401.30","2,422.51","2,399.16","","1.05%"
"2023-10-31","2,395.93","2,397.35","2,401.10","2,387.63","","0.10%"
"2023-10-30","2,393.46","2,386.29","2,407.25","2,382.02","","0.66%"
"2023-10-27","2,377.76","2,404.43","2,404.62","2,372.86","","-0.84%"
"2023-10-26","2,397.93","2,400.94","2,411.88","2,389.22","","-0.25%"
"2023-10-25","2,403.95","2,402.04","2,422.10","2,399.76","","-0.19%"
"2023-10-24","2,408.54","2,421.59","2,428.78","2,403.47","","-0.42%"
"2023-10-23","2,418.59","2,412.71","2,436.96","2,405.41","","-0.34%"
"2023-10-20","2,426.94","2,449.00","2,450.87","2,426.86","","-1.22%"
"2023-10-19","2,456.88","2,467.66","2,477.07","2,454.05","","-0.54%"
"2023-10-18","2,470.24","2,491.24","2,496.94","2,467.89","","-1.23%"
"2023-10-17","2,501.10","2,484.50","2,511.13","2,484.50","","0.33%"
"2023-10-16","2,492.91","2,476.22","2,495.29","2,467.55","","0.88%"
"2023-10-13","2,471.26","2,494.78","2,498.13","2,467.09","","-0.25%"
"2023-10-12","2,477.51","2,500.63","2,500.63","2,465.84","","-0.72%"
"2023-10-11","2,495.42","2,483.56","2,496.16","2,480.06","","0.89%"
"2023-10-10","2,473.44","2,465.64","2,482.23","2,459.50","","1.35%"
"2023-10-6","2,440.53","2,421.75","2,445.52","2,398.84","","0.55%"
"2023-10-5","2,427.08","2,408.38","2,430.51","2,408.38","","0.49%"
"2023-10-4","2,415.22","2,413.08","2,417.53","2,390.45","","0.04%"
"2023-10-3","2,414.18","2,421.85","2,428.69","2,404.96","","-0.87%"
"2023-10-2","2,435.25","2,474.32","2,474.88","2,430.97","","-1.69%"
"2023-9-29","2,477.00","2,496.51","2,497.16","2,475.46","","-0.27%"
"2023-9-28","2,483.61","2,462.48","2,488.89","2,459.14","","0.86%"
"2023-9-27","2,462.50","2,487.33","2,487.85","2,450.40","","-0.63%"
"2023-9-26","2,478.00","2,496.00","2,503.04","2,477.61","","-1.12%"
"2023-9-25","2,505.95","2,495.39","2,511.68","2,488.27","","0.15%"
"2023-9-22","2,502.25","2,505.78","2,518.10","2,500.64","","-0.07%"
"2023-9-21","2,504.02","2,544.82","2,544.82","2,504.02","","-2.10%"
"2023-9-20","2,557.79","2,561.03","2,574.68","2,557.79","","-0.04%"
"2023-9-19","2,558.93","2,588.66","2,588.66","2,556.34","","-1.30%"
"2023-9-18","2,592.76","2,606.04","2,606.16","2,586.70","","-0.63%"
"2023-9-15","2,609.32","2,600.45","2,611.97","2,597.17","","0.29%"
"2023-9-14","2,601.66","2,574.17","2,603.40","2,574.17","","1.49%"
"2023-9-13","2,563.59","2,557.02","2,566.28","2,553.70","","0.30%"
"2023-9-12","2,555.86","2,548.29","2,561.30","2,547.20","","0.20%"
"2023-9-11","2,550.77","2,540.77","2,555.51","2,538.30","","0.55%"
"2023-9-8","2,536.91","2,541.66","2,547.39","2,534.35","","-0.26%"
"2023-9-7","2,543.49","2,550.91","2,556.14","2,542.63","","-0.47%"
"2023-9-6","2,555.39","2,576.32","2,576.32","2,548.48","","-0.92%"
"2023-9-5","2,579.02","2,592.88","2,596.03","2,578.95","","-0.63%"
"2023-9-1","2,595.44","2,570.18","2,600.66","2,570.18","","1.31%"
"2023-8-31","2,561.91","2,565.12","2,578.78","2,561.00","","-0.12%"
"2023-8-30","2,564.95","2,560.68","2,572.79","2,560.68","","0.27%"
"2023-8-29","2,558.00","2,520.98","2,558.25","2,519.91","","1.37%"
"2023-8-28","2,523.53","2,509.28","2,525.00","2,509.28","","0.93%"
"2023-8-25","2,500.40","2,500.02","2,507.92","2,480.95","","0.25%"
"2023-8-24","2,494.13","2,505.95","2,510.01","2,494.13","","-0.54%"
"2023-8-23","2,507.63","2,485.48","2,510.97","2,485.48","","0.96%"
"2023-8-22","2,483.79","2,500.53","2,501.21","2,482.05","","-0.54%"
"2023-8-21","2,497.26","2,501.79","2,508.65","2,490.58","","-0.16%"
"2023-8-18","2,501.29","2,501.45","2,505.29","2,484.47","","-0.01%"
"2023-8-17","2,501.47","2,510.86","2,525.99","2,498.41","","-0.38%"
"2023-8-16","2,510.90","2,510.64","2,518.07","2,503.96","","0.01%"
"2023-8-15","2,510.66","2,542.26","2,544.23","2,509.09","","-1.95%"
"2023-8-14","2,560.71","2,562.81","2,566.88","2,554.17","","-0.61%"
"2023-8-11","2,576.44","2,563.19","2,577.46","2,562.60","","0.27%"
"2023-8-10","2,569.41","2,571.90","2,582.66","2,561.12","","0.43%"
"2023-8-9","2,558.29","2,556.01","2,563.90","2,550.51","","0.35%"
"2023-8-8","2,549.43","2,551.78","2,551.78","2,533.97","","-0.11%"
"2023-8-4","2,552.19","2,539.60","2,567.40","2,539.60","","0.49%"
"2023-8-3","2,539.71","2,548.26","2,548.26","2,532.96","","-0.53%"
"2023-8-2","2,553.32","2,591.02","2,591.02","2,542.73","","-1.59%"
"2023-8-1","2,594.65","2,604.87","2,604.87","2,586.05","","-0.45%"
"2023-7-31","2,606.50","2,593.36","2,613.83","2,593.36","","0.50%"
"2023-7-28","2,593.57","2,577.26","2,602.61","2,577.26","","0.64%"
"2023-7-27","2,577.03","2,595.51","2,604.43","2,574.48","","-0.72%"
"2023-7-26","2,595.61","2,594.07","2,600.30","2,587.14","","0.03%"
"2023-7-25","2,594.78","2,600.17","2,603.73","2,594.28","","-0.18%"
"2023-7-24","2,599.43","2,593.63","2,604.67","2,593.63","","0.23%"
"2023-7-21","2,593.58","2,579.81","2,595.19","2,579.81","","0.56%"
"2023-7-20","2,579.24","2,585.57","2,587.31","2,575.63","","-0.24%"
"2023-7-19","2,585.35","2,570.70","2,586.05","2,570.70","","0.59%"
"2023-7-18","2,570.28","2,553.56","2,570.87","2,553.56","","0.73%"
"2023-7-17","2,551.58","2,553.84","2,554.35","2,547.03","","-0.14%"
"2023-7-14","2,555.12","2,555.02","2,564.12","2,552.74","","0.03%"
"2023-7-13","2,554.37","2,525.90","2,556.45","2,525.90","","1.14%"
"2023-7-12","2,525.59","2,506.31","2,528.55","2,506.31","","0.90%"
"2023-7-11","2,502.97","2,496.95","2,503.60","2,495.04","","0.29%"
"2023-7-10","2,495.74","2,498.12","2,502.11","2,493.85","","-0.10%"
"2023-7-7","2,498.24","2,486.28","2,509.20","2,485.44","","0.02%"
"2023-7-6","2,497.66","2,515.93","2,516.13","2,491.28","","-1.52%"
"2023-7-5","2,536.15","2,542.56","2,542.97","2,533.66","","-0.51%"
"2023-7-4","2,549.16","2,547.79","2,552.28","2,544.82","","0.23%"
"2023-6-30","2,543.21","2,527.78","2,546.88","2,527.78","","1.18%"
"2023-6-29","2,513.51","2,502.24","2,513.89","2,499.55","","0.42%"
"2023-6-28","2,502.97","2,492.59","2,503.21","2,489.51","","0.41%"
"2023-6-27","2,492.69","2,477.58","2,495.80","2,472.34","","0.78%"
"2023-6-26","2,473.37","2,448.52","2,478.50","2,448.52","","0.95%"
"2023-6-23","2,450.06","2,452.72","2,456.39","2,448.08","","-0.81%"
"2023-6-22","2,470.09","2,473.60","2,473.60","2,465.27","","-0.57%"
"2023-6-21","2,484.32","2,483.05","2,491.40","2,477.38","","-0.22%"
"2023-6-20","2,489.76","2,505.60","2,505.60","2,487.60","","-0.89%"
"2023-6-19","2,512.19","2,519.47","2,519.71","2,509.81","","-0.22%"
"2023-6-16","2,517.77","2,531.15","2,535.62","2,517.28","","-0.28%"
"2023-6-15","2,524.74","2,520.35","2,529.15","2,514.23","","0.13%"
"2023-6-14","2,521.46","2,522.76","2,532.31","2,510.47","","0.24%"
"2023-6-13","2,515.52","2,517.12","2,529.02","2,513.23","","0.37%"
"2023-6-12","2,506.23","2,495.58","2,507.88","2,491.82","","0.19%"
"2023-6-9","2,501.60","2,506.52","2,512.27","2,496.64","","-0.21%"
"2023-6-8","2,506.85","2,513.30","2,513.49","2,495.01","","-0.20%"
"2023-6-7","2,511.93","2,523.19","2,532.44","2,507.44","","-0.35%"
"2023-6-6","2,520.77","2,503.41","2,521.05","2,502.47","","0.67%"
"2023-6-5","2,503.94","2,516.60","2,522.26","2,503.25","","-0.50%"
"2023-6-2","2,516.40","2,475.57","2,517.48","2,475.57","","1.86%"
"2023-6-1","2,470.52","2,459.14","2,478.80","2,454.19","","0.49%"
"2023-5-31","2,458.49","2,471.15","2,471.15","2,453.19","","-0.92%"
"2023-5-30","2,481.37","2,504.22","2,507.34","2,477.69","","-1.18%"
"2023-5-29","2,511.06","2,508.06","2,514.39","2,507.41","","0.22%"
"2023-5-26","2,505.47","2,497.74","2,509.01","2,495.37","","0.77%"
"2023-5-25","2,486.32","2,497.43","2,497.43","2,478.05","","-0.74%"
"2023-5-24","2,504.89","2,520.55","2,520.55","2,500.43","","-1.09%"
"2023-5-23","2,532.57","2,553.37","2,555.76","2,531.57","","-1.08%"
"2023-5-19","2,560.22","2,562.95","2,566.60","2,553.76","","0.27%"
"2023-5-18","2,553.31","2,548.07","2,554.31","2,537.88","","0.00%"
"2023-5-17","2,553.28","2,553.03","2,553.61","2,536.85","","0.25%"
"2023-5-16","2,546.99","2,571.46","2,572.42","2,546.23","","-1.52%"
"2023-5-15","2,586.19","2,574.36","2,586.55","2,572.04","","0.63%"
"2023-5-12","2,569.89","2,573.11","2,580.27","2,560.93","","-0.05%"
"2023-5-11","2,571.23","2,572.22","2,572.22","2,557.63","","-0.32%"
"2023-5-10","2,579.47","2,597.02","2,598.90","2,566.90","","-0.48%"
"2023-5-9","2,591.92","2,581.04","2,593.56","2,575.17","","-0.05%"
"2023-5-8","2,593.32","2,595.16","2,599.98","2,588.18","","0.22%"
"2023-5-5","2,587.56","2,553.49","2,590.78","2,553.49","","1.62%"
"2023-5-4","2,546.29","2,558.52","2,572.93","2,546.13","","-0.51%"
"2023-5-3","2,559.44","2,567.50","2,579.12","2,558.97","","-0.33%"
"2023-5-2","2,567.97","2,593.27","2,593.27","2,552.43","","-1.09%"
"2023-5-1","2,596.19","2,602.00","2,616.16","2,595.80","","-0.13%"
"2023-4-28","2,599.57","2,582.65","2,601.81","2,581.58","","0.58%"
"2023-4-27","2,584.59","2,572.76","2,588.07","2,570.36","","0.85%"
"2023-4-26","2,562.87","2,573.58","2,579.38","2,556.32","","-0.27%"
"2023-4-25","2,569.80","2,594.05","2,594.33","2,569.30","","-1.20%"
"2023-4-24","2,601.08","2,600.78","2,605.32","2,596.43","","-0.11%"
"2023-4-21","2,604.07","2,600.41","2,604.54","2,592.44","","0.31%"
"2023-4-20","2,596.15","2,591.91","2,605.84","2,591.91","","-0.22%"
"2023-4-19","2,601.93","2,589.93","2,604.10","2,589.93","","0.02%"
"2023-4-18","2,601.41","2,602.91","2,606.51","2,598.63","","0.22%"
"2023-4-17","2,595.80","2,586.07","2,596.52","2,583.95","","0.34%"
"2023-4-14","2,587.02","2,586.98","2,592.81","2,578.41","","0.19%"
"2023-4-13","2,582.05","2,575.47","2,585.40","2,570.80","","0.47%"
"2023-4-12","2,569.97","2,580.40","2,588.16","2,568.44","","0.17%"
"2023-4-11","2,565.59","2,554.73","2,570.55","2,554.73","","0.72%"
"2023-4-10","2,547.33","2,535.03","2,548.39","2,533.54","","0.36%"
"2023-4-6","2,538.12","2,533.95","2,538.87","2,525.76","","0.16%"
"2023-4-5","2,533.95","2,541.45","2,544.98","2,526.82","","-0.59%"
"2023-4-4","2,548.88","2,559.74","2,560.85","2,539.96","","-0.01%"
"2023-4-3","2,549.05","2,528.66","2,549.45","2,528.45","","1.00%"
"2023-3-31","2,523.85","2,511.51","2,526.82","2,511.51","","0.82%"
"2023-3-30","2,503.38","2,505.74","2,505.82","2,494.34","","0.48%"
"2023-3-29","2,491.45","2,477.80","2,492.15","2,477.80","","0.97%"
"2023-3-28","2,467.43","2,463.57","2,473.70","2,460.11","","0.17%"
"2023-3-27","2,463.29","2,458.52","2,465.41","2,449.38","","0.66%"
"2023-3-24","2,447.06","2,434.82","2,447.25","2,418.03","","0.17%"
"2023-3-23","2,442.84","2,458.92","2,471.43","2,433.93","","-0.44%"
"2023-3-22","2,453.55","2,475.05","2,489.30","2,453.29","","-0.64%"
"2023-3-21","2,469.40","2,467.05","2,479.04","2,464.49","","0.80%"
"2023-3-20","2,449.80","2,437.71","2,452.67","2,435.96","","0.72%"
"2023-3-17","2,432.32","2,448.57","2,448.57","2,421.84","","-0.90%"
"2023-3-16","2,454.29","2,412.10","2,461.67","2,404.57","","0.84%"
"2023-3-15","2,433.92","2,440.85","2,440.85","2,409.50","","-1.62%"
"2023-3-14","2,474.04","2,484.43","2,494.67","2,457.45","","0.52%"
"2023-3-13","2,461.12","2,453.57","2,477.60","2,441.20","","-1.11%"
"2023-3-10","2,488.79","2,518.69","2,526.44","2,484.69","","-1.59%"
"2023-3-9","2,529.01","2,562.89","2,574.00","2,525.81","","-1.28%"
"2023-3-8","2,561.81","2,553.75","2,573.28","2,551.40","","0.37%"
"2023-3-7","2,552.39","2,577.96","2,578.29","2,547.57","","-1.17%"
"2023-3-6","2,582.55","2,588.53","2,594.97","2,580.44","","-0.30%"
"2023-3-3","2,590.39","2,568.28","2,593.63","2,566.34","","1.20%"
"2023-3-2","2,559.56","2,536.83","2,560.47","2,533.88","","0.45%"
"2023-3-1","2,548.19","2,543.03","2,554.84","2,539.66","","0.15%"
"2023-2-28","2,544.48","2,546.71","2,546.90","2,536.54","","-0.23%"
"2023-2-27","2,550.27","2,550.84","2,564.06","2,547.07","","0.18%"
"2023-2-24","2,545.60","2,534.82","2,545.64","2,516.92","","0.21%"
"2023-2-23","2,540.32","2,545.93","2,553.64","2,527.48","","-0.09%"
"2023-2-22","2,542.69","2,549.43","2,553.78","2,534.55","","-0.31%"
"2023-2-21","2,550.51","2,581.02","2,581.02","2,550.21","","-1.22%"
"2023-2-17","2,582.00","2,581.73","2,590.48","2,576.15","","-0.49%"
"2023-2-16","2,594.77","2,611.48","2,611.48","2,586.48","","-0.64%"
"2023-2-15","2,611.50","2,597.59","2,611.97","2,594.44","","0.09%"
"2023-2-14","2,609.12","2,603.54","2,618.55","2,591.90","","-0.08%"
"2023-2-13","2,611.30","2,597.54","2,615.92","2,597.54","","0.49%"
"2023-2-10","2,598.63","2,586.95","2,600.26","2,581.54","","0.14%"
"2023-2-9","2,594.95","2,618.63","2,620.59","2,587.66","","-0.27%"
"2023-2-8","2,601.85","2,606.32","2,614.74","2,594.38","","-0.26%"
"2023-2-7","2,608.58","2,593.64","2,616.06","2,585.33","","0.47%"
"2023-2-6","2,596.28","2,600.22","2,603.80","2,586.24","","-0.63%"
"2023-2-3","2,612.65","2,601.52","2,622.06","2,601.52","","0.15%"
"2023-2-2","2,608.86","2,614.20","2,620.37","2,602.59","","0.08%"
"2023-2-1","2,606.68","2,606.52","2,616.27","2,587.31","","-0.18%"
"2023-1-31","2,611.31","2,590.84","2,612.02","2,587.40","","1.00%"
"2023-1-30","2,585.36","2,591.30","2,604.13","2,585.08","","-0.71%"
"2023-1-27","2,603.77","2,598.80","2,610.58","2,592.72","","0.05%"
"2023-1-26","2,602.37","2,595.96","2,602.78","2,583.75","","0.58%"
"2023-1-25","2,587.44","2,577.02","2,592.14","2,563.83","","-0.22%"
"2023-1-24","2,593.14","2,583.77","2,595.91","2,577.02","","-0.01%"
"2023-1-23","2,593.37","2,578.40","2,594.71","2,573.98","","0.63%"
"2023-1-20","2,577.08","2,561.72","2,578.65","2,550.82","","0.77%"
"2023-1-19","2,557.39","2,554.13","2,565.02","2,546.48","","-0.13%"
"2023-1-18","2,560.74","2,580.95","2,592.04","2,560.58","","-0.36%"
"2023-1-17","2,569.97","2,569.05","2,572.81","2,561.73","","0.34%"
"2023-1-16","2,561.14","2,553.70","2,567.26","2,553.70","","0.12%"
"2023-1-13","2,558.18","2,531.55","2,560.89","2,531.55","","0.74%"
"2023-1-12","2,539.30","2,525.08","2,540.71","2,512.31","","0.95%"
"2023-1-11","2,515.34","2,514.48","2,518.57","2,500.60","","0.61%"
"2023-1-10","2,500.02","2,498.12","2,500.05","2,482.33","","0.13%"
"2023-1-9","2,496.89","2,503.58","2,513.26","2,494.64","","0.21%"
"2023-1-6","2,491.60","2,467.67","2,492.79","2,459.39","","1.60%"
"2023-1-5","2,452.26","2,455.19","2,456.72","2,437.44","","-0.43%"
"2023-1-4","2,462.83","2,449.49","2,470.04","2,441.71","","0.69%"
"2023-1-3","2,446.07","2,460.33","2,472.15","2,438.71","","0.34%"
"2022-12-30","2,437.85","2,442.13","2,454.23","2,431.81","","-0.60%"
"2022-12-29","2,452.47","2,433.94","2,456.27","2,430.84","","1.01%"
"2022-12-28","2,428.02","2,449.69","2,456.54","2,425.25","","-1.05%"
"2022-12-23","2,453.68","2,435.61","2,454.28","2,430.47","","0.80%"
"2022-12-22","2,434.17","2,450.16","2,450.16","2,412.53","","-1.12%"
"2022-12-21","2,461.73","2,450.01","2,465.29","2,448.37","","1.32%"
"2022-12-20","2,429.63","2,420.39","2,439.59","2,415.90","","0.54%"
"2022-12-19","2,416.57","2,445.82","2,449.40","2,410.91","","-1.08%"
"2022-12-16","2,442.88","2,437.09","2,450.79","2,431.85","","-0.80%"
"2022-12-15","2,462.48","2,475.28","2,478.06","2,451.36","","-1.44%"
"2022-12-14","2,498.48","2,515.27","2,522.39","2,495.66","","-0.65%"
"2022-12-13","2,514.90","2,556.15","2,556.15","2,507.19","","-0.11%"
"2022-12-12","2,517.74","2,507.14","2,517.74","2,501.74","","0.36%"
"2022-12-9","2,508.69","2,517.42","2,525.61","2,508.17","","-0.10%"
"2022-12-8","2,511.10","2,519.76","2,524.60","2,508.11","","0.01%"
"2022-12-7","2,510.73","2,510.97","2,525.96","2,508.45","","-0.13%"
"2022-12-6","2,513.95","2,546.51","2,551.54","2,508.84","","-1.17%"
"2022-12-5","2,543.82","2,569.78","2,571.80","2,537.99","","-1.15%"
"2022-12-2","2,573.31","2,558.54","2,582.94","2,558.54","","-0.26%"
"2022-12-1","2,579.98","2,581.69","2,593.55","2,574.48","","0.32%"
"2022-11-30","2,571.73","2,562.86","2,572.10","2,531.17","","0.81%"
"2022-11-29","2,551.11","2,557.24","2,557.24","2,545.21","","0.22%"
"2022-11-28","2,545.53","2,553.77","2,567.12","2,540.00","","-0.68%"
"2022-11-25","2,563.01","2,560.05","2,572.42","2,558.03","","0.22%"
"2022-11-24","2,557.49","2,555.88","2,563.57","2,555.88","","0.28%"
"2022-11-23","2,550.26","2,540.09","2,553.52","2,540.09","","0.29%"
"2022-11-22","2,542.89","2,517.03","2,545.83","2,517.03","","1.22%"
"2022-11-21","2,512.12","2,507.94","2,513.09","2,486.73","","-0.02%"
"2022-11-18","2,512.52","2,501.36","2,514.84","2,501.36","","0.43%"
"2022-11-17","2,501.75","2,486.82","2,502.19","2,484.09","","-0.27%"
"2022-11-16","2,508.55","2,502.42","2,514.31","2,499.48","","-0.12%"
"2022-11-15","2,511.55","2,526.94","2,527.98","2,503.09","","0.41%"
"2022-11-14","2,501.38","2,517.30","2,523.19","2,501.38","","-0.92%"
"2022-11-11","2,524.49","2,525.20","2,532.74","2,513.36","","0.55%"
"2022-11-10","2,510.57","2,482.20","2,518.14","2,481.75","","3.37%"
"2022-11-9","2,428.83","2,457.61","2,457.94","2,428.02","","-1.58%"
"2022-11-8","2,467.80","2,457.19","2,478.64","2,452.58","","0.57%"
"2022-11-7","2,453.80","2,453.47","2,457.30","2,439.77","","0.39%"
"2022-11-4","2,444.16","2,452.05","2,460.93","2,425.49","","1.09%"
"2022-11-3","2,417.74","2,407.78","2,428.54","2,399.12","","-0.36%"
"2022-11-2","2,426.52","2,450.32","2,475.99","2,426.13","","-1.17%"
"2022-11-1","2,455.26","2,477.38","2,479.02","2,451.84","","0.44%"
"2022-10-31","2,444.44","2,443.15","2,455.75","2,441.59","","-0.22%"
"2022-10-28","2,449.91","2,436.89","2,449.91","2,426.06","","0.65%"
"2022-10-27","2,433.99","2,436.73","2,453.22","2,429.33","","0.50%"
"2022-10-26","2,422.00","2,399.39","2,443.27","2,399.39","","0.92%"
"2022-10-25","2,399.86","2,371.92","2,400.61","2,371.26","","0.86%"
"2022-10-24","2,379.36","2,379.82","2,386.20","2,364.22","","0.27%"
"2022-10-21","2,373.07","2,332.92","2,375.38","2,327.58","","1.61%"
"2022-10-20","2,335.50","2,347.64","2,367.36","2,329.29","","-0.52%"
"2022-10-19","2,347.61","2,349.02","2,358.31","2,335.14","","-0.60%"
"2022-10-18","2,361.76","2,373.50","2,378.59","2,345.38","","0.96%"
"2022-10-17","2,339.30","2,334.79","2,356.25","2,333.28","","1.57%"
"2022-10-14","2,303.24","2,347.53","2,357.24","2,302.20","","-1.45%"
"2022-10-13","2,337.21","2,252.77","2,344.34","2,242.99","","2.31%"
"2022-10-12","2,284.54","2,282.96","2,293.99","2,272.49","","-0.07%"
"2022-10-11","2,286.21","2,302.14","2,312.32","2,281.23","","-1.97%"
"2022-10-7","2,332.09","2,372.72","2,372.72","2,323.86","","-1.97%"
"2022-10-6","2,379.07","2,400.14","2,407.68","2,369.85","","-1.42%"
"2022-10-5","2,413.27","2,414.12","2,421.72","2,398.61","","-0.73%"
"2022-10-4","2,431.08","2,410.74","2,435.66","2,410.71","","2.63%"
"2022-10-3","2,368.88","2,341.49","2,380.70","2,332.42","","2.28%"
"2022-9-30","2,316.05","2,318.08","2,349.16","2,311.44","","-0.11%"
"2022-9-29","2,318.69","2,324.58","2,324.58","2,293.83","","-0.98%"
"2022-9-28","2,341.53","2,294.34","2,348.74","2,290.97","","1.83%"
"2022-9-27","2,299.43","2,322.32","2,329.83","2,291.72","","-0.17%"
"2022-9-26","2,303.26","2,311.54","2,335.74","2,296.36","","-0.73%"
"2022-9-23","2,320.19","2,349.02","2,349.02","2,306.29","","-2.72%"
"2022-9-22","2,384.95","2,415.91","2,419.24","2,382.72","","-0.84%"
"2022-9-21","2,405.04","2,445.00","2,445.73","2,405.04","","-1.08%"
"2022-9-20","2,431.32","2,446.62","2,447.28","2,415.38","","-0.93%"
"2022-9-19","2,454.13","2,409.32","2,455.03","2,408.37","","0.93%"
"2022-9-16","2,431.45","2,431.93","2,436.13","2,418.47","","-0.92%"
"2022-9-15","2,453.91","2,464.02","2,482.13","2,449.22","","-0.84%"
"2022-9-14","2,474.79","2,471.46","2,485.69","2,464.96","","0.45%"
"2022-9-13","2,463.60","2,472.34","2,488.93","2,458.00","","-1.68%"
"2022-9-12","2,505.79","2,499.48","2,512.68","2,494.03","","1.04%"
"2022-9-9","2,479.99","2,456.96","2,482.19","2,456.96","","1.94%"
"2022-9-8","2,432.72","2,403.98","2,433.20","2,399.49","","0.96%"
"2022-9-7","2,409.49","2,377.73","2,412.66","2,376.65","","0.81%"
"2022-9-6","2,390.20","2,423.94","2,426.60","2,388.37","","-0.98%"
"2022-9-2","2,413.75","2,422.35","2,440.54","2,405.36","","0.66%"
"2022-9-1","2,397.90","2,397.94","2,399.74","2,377.13","","-0.85%"
"2022-8-31","2,418.50","2,435.63","2,442.09","2,418.50","","-1.02%"
"2022-8-30","2,443.39","2,482.16","2,482.16","2,439.94","","-1.67%"
"2022-8-29","2,484.79","2,475.90","2,490.40","2,469.30","","-0.24%"
"2022-8-26","2,490.82","2,531.51","2,532.06","2,489.41","","-1.44%"
"2022-8-25","2,527.09","2,517.87","2,529.17","2,515.31","","0.81%"
"2022-8-24","2,506.67","2,503.41","2,514.14","2,500.06","","-0.03%"
"2022-8-23","2,507.39","2,504.71","2,519.49","2,501.76","","-0.02%"
"2022-8-22","2,507.90","2,499.72","2,508.18","2,489.95","","-0.73%"
"2022-8-19","2,526.28","2,534.68","2,535.27","2,520.11","","-0.74%"
"2022-8-18","2,544.99","2,540.92","2,552.79","2,538.36","","0.40%"
"2022-8-17","2,534.73","2,535.10","2,543.36","2,528.47","","-0.40%"
"2022-8-16","2,544.92","2,531.66","2,547.48","2,529.93","","0.54%"
"2022-8-15","2,531.35","2,516.40","2,533.73","2,511.77","","0.04%"
"2022-8-12","2,530.38","2,514.30","2,531.56","2,510.81","","0.92%"
"2022-8-11","2,507.22","2,508.51","2,520.93","2,503.38","","0.53%"
"2022-8-10","2,493.91","2,475.64","2,496.67","2,472.47","","1.62%"
"2022-8-9","2,454.15","2,469.04","2,469.71","2,449.79","","-0.47%"
"2022-8-8","2,465.68","2,468.39","2,479.65","2,465.48","","0.11%"
"2022-8-5","2,462.85","2,450.11","2,462.93","2,441.29","","0.17%"
"2022-8-4","2,458.63","2,460.33","2,464.80","2,454.11","","0.07%"
"2022-8-3","2,456.85","2,463.92","2,463.92","2,448.16","","0.28%"
"2022-8-2","2,450.00","2,456.00","2,471.16","2,445.89","","-0.92%"
"2022-7-29","2,472.74","2,456.82","2,478.43","2,456.45","","1.19%"
"2022-7-28","2,443.73","2,431.21","2,445.95","2,409.53","","0.90%"
"2022-7-27","2,422.02","2,397.23","2,430.01","2,396.63","","1.55%"
"2022-7-26","2,385.02","2,406.18","2,409.42","2,379.17","","-0.74%"
"2022-7-25","2,402.75","2,390.65","2,404.71","2,385.90","","0.66%"
"2022-7-22","2,386.95","2,399.42","2,405.15","2,377.64","","-0.39%"
"2022-7-21","2,396.23","2,379.83","2,396.28","2,371.84","","0.21%"
"2022-7-20","2,391.12","2,375.01","2,395.79","2,368.59","","0.47%"
"2022-7-19","2,380.05","2,352.89","2,381.08","2,350.34","","1.88%"
"2022-7-18","2,336.20","2,335.84","2,353.85","2,331.59","","1.05%"
"2022-7-15","2,311.94","2,322.87","2,324.24","2,302.05","","0.41%"
