date,标普500指数,道琼斯工业平均指数,纳斯达克综合指数,香港恒生指数,中国上证指数,中国深证指数,沪深300指数,上证50,中证500,上证红利,中证红利,日经225指数,韩国KOSPI指数,MSCI新加坡指数,MSCI加拿大指数,MSCI欧盟指数,MSCI印度指数
2015-04-06,2080.6201,17880.8496,4917.3198,,,,,,,,,155.18384,1.6371440000000002,2463.3544,1468.9888,138.49,12.96924
2015-04-07,2076.3301,17875.4199,4910.23,,574.4001,1996.46585,617.7058,418.97025,1140.1755999999998,463.9478,660.7186,157.12432,1.637624,2471.5144,1478.6408,141.06400000000002,13.006920000000001
2015-04-08,2081.8999,17902.5098,4950.8198,3358.31808,579.24745,2007.0494,622.891,428.0516,1132.16,470.8179,665.4876499999999,158.31848000000002,1.6474080000000002,2473.2008,1482.3496,141.009,13.11012
2015-04-09,2091.1799,17958.7305,4974.5601,3448.88192,573.84185,2000.52585,618.0103,425.10665,1123.19175,467.0435499999999,660.3009999999999,159.50176000000002,1.647096,2472.956,1495.0948,142.428,13.148760000000001
2015-04-10,2102.0601,18057.6504,4995.98,3490.86592,584.9749499999999,2031.93285,629.9408999999999,433.05845,1153.0675499999998,478.7407,678.107,159.26104,1.6702080000000004,2480.776,1500.5668,143.737,13.1946
2015-04-13,2092.4299,17977.0391,4988.25,3586.09152,597.6479499999999,2051.6775,641.0551499999999,440.96385,1177.81905,484.73935,692.9984999999999,159.24367999999998,1.6791360000000002,2489.9424,1499.9588,143.96800000000002,13.301160000000001
2015-04-14,2095.8401,18036.6992,4977.29,3527.8707200000003,599.6562,2036.1567,643.5361,442.59944999999993,1177.3942,487.49725,696.7467499999999,159.26944,1.689376,2521.7256,1499.86,143.286,
2015-04-15,2106.6299,18112.6094,5011.02,3535.20896,592.2031999999999,1978.75845,635.17395,442.7285,1131.3987499999998,479.9442,679.6555999999999,158.95808,1.695968,2532.4424,1505.978,144.15500000000003,13.153560000000002
2015-04-16,2104.99,18105.7695,5007.79,3550.68288,608.2488999999999,2025.331,654.46475,461.5785,1147.25305,493.7888,695.1125999999999,159.08616,1.71192,2527.9136000000003,1499.0772,142.912,13.0986
2015-04-17,2081.1799,17826.3008,4931.8101,3539.59936,621.6585,2051.6543,666.4403,469.12285,1157.2102,500.4095,702.21325,157.22304,1.7148,2527.8320000000003,1496.4096,140.34900000000002,12.96216
2015-04-20,2100.3999,18034.9297,4994.6001,3468.15104,611.4766,2011.382,655.6784,458.8467,1136.7855,488.5572,687.0737999999999,157.07592000000002,1.717368,2515.6056000000003,1502.672,141.65800000000002,12.70032
2015-04-21,2097.29,17949.5898,5014.1001,3564.86272,622.5749,2093.655,669.7782,466.0822,1176.3400499999998,497.01795,700.6515999999999,159.27272,1.715832,2512.5728000000004,1496.0676,142.329,12.54348
2015-04-22,2107.96,18038.2695,5035.1699,3575.5328,637.7810499999999,2138.62385,687.27245,478.3868999999999,1206.89735,511.2482499999999,720.80805,161.0712,1.715112,2504.8072,1492.602,142.43900000000002,12.60504
2015-04-23,2112.9299,18058.6895,5056.0601,3561.9456,640.1039499999999,2137.7669,687.42905,474.643,1219.5515,514.054,723.5993,161.5012,1.738728,2508.9552,1501.38,141.669,12.549959999999999
2015-04-24,2117.6899,18080.1406,5092.0801,3591.80544,637.0850499999999,2116.8115,681.8828,467.4742,1220.7695,504.8204,715.6677999999999,160.16032,1.7278400000000005,2522.7456,1503.052,142.318,12.365400000000001
2015-04-27,2108.9199,18037.9707,5060.25,3639.49952,656.473,2147.3659,697.10055,479.72525,1234.3879,514.76305,727.14165,159.86656,1.726032,2527.0840000000003,1495.604,143.91300000000004,12.18432
2015-04-28,2114.76,18110.1406,5055.4199,3640.672,649.05045,2132.55125,687.5696999999999,475.93785,1198.6395999999995,505.6556,712.0326499999999,160.4716,1.718136,2515.7552,1495.6724,141.79000000000002,12.24684
2015-04-29,2106.8501,18035.5293,5023.6401,3635.24352,649.1098999999999,2156.43275,692.27785,476.0756,1222.0962499999998,507.0910999999999,717.58905,,1.714104,2505.528,1495.2696,138.556,12.170280000000002
2015-04-30,2085.51,17840.5195,4941.4199,3601.024,644.0392499999999,2148.7028,688.73405,471.32105,1228.10215,504.73775,718.5996999999999,156.16008,1.701736,2504.0184000000004,1482.3268,138.072,12.060599999999999
2015-05-01,2108.29,18024.0605,5005.3901,,,,,,,,,156.25304,,2504.1544000000004,1493.9168,137.51100000000002,
2015-05-04,2114.49,18070.4004,5016.9302,3599.8489600000003,649.6667,2154.77685,694.2222999999999,474.44145,1234.0196,514.1062,730.6158499999999,,1.7057840000000002,2489.3032,1496.3868,138.24800000000002,12.334920000000002
2015-05-05,2089.46,17928.1992,4939.3301,3552.70912,623.31295,2063.7995,666.5418,456.57745,1188.9043,490.1145,699.62065,,,2482.3808000000004,1476.832,135.949,12.340560000000002
2015-05-06,2080.1499,17841.9805,4919.6401,3538.03648,613.24415,2049.74465,660.23285,455.1579,1172.035,479.3569499999999,684.8770499999999,,1.683664,2474.2344000000003,1461.7536,135.41,12.034320000000001
2015-05-07,2088.0,17924.0605,4945.54,3493.11616,596.27045,2046.63585,648.16305,448.7576,1146.0045999999998,462.8327499999999,665.7849,154.33592000000002,1.6728,2459.5872,1468.2592,135.41,12.00468
2015-05-08,2116.1001,18191.1094,5003.5498,3529.89952,609.8584,2099.78125,660.9679999999998,451.0167,1189.18705,473.9876,683.3328,155.03351999999998,1.668416,2466.6048,1475.4564,139.447,12.1836
2015-05-11,2105.3301,18191.1094,4993.5698,3547.9296000000004,628.3690999999999,2167.0076,680.1268499999999,459.52385,1240.9418999999998,489.9318,708.4337499999999,156.96728,1.677904,2480.7488000000003,1473.83,139.84300000000002,12.394079999999999
2015-05-12,2099.1201,18068.2305,4976.1899,3508.11904,638.1769,2184.61205,688.3759,462.30495,1268.1236,496.1349,719.75245,156.99872,1.677416,2459.2608,1461.6548,137.907,12.113280000000001
2015-05-13,2098.48,18060.4902,4981.6899,3487.90784,634.4852,2200.09805,684.1737999999999,455.4885,1279.61485,493.6814999999999,717.1322999999999,158.11776,1.691328,2465.8976,1454.2068000000002,137.53300000000002,12.25236
2015-05-14,2121.1001,18252.2402,5050.7998,3492.6784,634.85495,2178.54815,681.6130999999999,453.64265,1277.9415499999998,493.9773,719.0462999999999,156.56192,1.696264,2469.7328,1458.7288,138.53400000000002,12.25968
2015-05-15,2122.73,18272.5605,5048.29,3561.25184,624.7600499999999,2130.76775,669.53315,443.75945,1267.71905,486.22125,707.6406,157.86336,1.6852,2470.5216,1466.1996,137.80800000000002,12.31848
2015-05-18,2129.2,18298.8809,5078.4399,3531.6800000000003,621.10605,2127.53135,663.3953,434.76655,1291.022,481.7828,707.8218499999999,159.12216,1.6909759999999998,2471.3512,,138.292,12.49188
2015-05-19,2127.8301,18312.3906,5070.0298,3544.7731200000003,640.54475,2193.4700999999995,686.0269,451.83305,1323.10035,496.6119499999999,729.4500499999999,160.21104000000005,1.69668,2468.0736,1468.51,140.635,12.485040000000001
2015-05-20,2125.8501,18285.4004,5071.7402,3530.8864,644.71205,2223.8766,689.4634,452.81325,1345.21285,501.05475,739.4159,161.57248,1.711632,2457.9280000000003,1462.886,141.24,12.578040000000001
2015-05-21,2130.8201,18285.7402,5090.79,3523.03616,656.7659,2301.51685,701.9420999999999,456.8805,1394.7868999999998,513.0651,762.7405999999999,161.62296,1.698248,2461.6408,1477.1132,141.735,12.559920000000002
2015-05-22,2126.0601,18232.0195,5089.3599,3583.08224,675.352,2326.641,717.9428499999999,471.0847,1417.83465,525.7583999999999,780.9584,162.11528,1.71688,2464.8912000000005,1476.9916,141.64700000000002,12.63888
2015-05-25,,,,,698.001,2370.9037,739.4274999999999,485.74275,1455.81305,543.57165,805.7330999999999,163.31016,,2462.5384000000004,1475.3424,141.15200000000002,12.490319999999999
2015-05-26,2104.2,18041.5391,5032.75,3615.98208,712.0804999999999,2451.00315,753.8434,491.05555,1504.1690999999998,552.28905,823.67685,163.49984,1.7148,2461.0152000000003,1462.012,139.97500000000002,12.42072
2015-05-27,2123.48,18162.9902,5106.5898,3594.39488,716.5479499999999,2459.7104,751.30735,484.9873,1522.1143,552.3021,825.9721999999999,163.78064,1.6860000000000002,2432.9448,1468.1148,141.878,12.37896
2015-05-28,2120.79,18126.1191,5097.98,3514.1516800000004,669.93915,2307.37775,700.9314499999999,453.0699,1430.92235,513.17095,776.5706999999999,164.41168,1.688712,2423.52,1467.6056,140.99800000000002,12.347280000000001
2015-05-29,2107.3899,18010.6797,5070.0298,3510.29632,668.7022999999999,2334.56525,701.92035,451.14285,1445.19325,512.5532499999999,778.5455999999999,164.5052,1.6918400000000002,2406.4656000000004,1456.6616,138.578,12.4566
2015-06-01,2111.73,18040.3691,5082.9302,3532.43648,700.1673,2453.0404,736.0461,470.4264,1520.8049499999995,544.5097999999999,822.7589999999999,164.55895999999998,1.681896,2406.6288,1461.936,138.677,12.4434
2015-06-02,2109.6001,18011.9395,5076.52,3515.7401600000003,712.02685,2535.4091,748.47115,472.45495,1578.5279999999998,556.94935,847.72655,164.34552,1.662912,2364.9040000000005,1464.4440000000002,137.324,12.19308
2015-06-03,2114.0701,18076.2695,5099.23,3540.15616,711.9470999999999,2543.0825,745.82055,469.57235,1592.09855,555.14845,850.2118499999999,163.78807999999998,1.650528,2376.5184000000004,1469.916,137.29100000000005,12.05532
2015-06-04,2095.8401,17905.5801,5059.1201,3526.64192,717.3295,2537.65225,751.3059,478.35935,1589.98445,563.50335,856.49905,163.90552,1.6582880000000002,2376.4504,1456.8516000000002,136.00400000000002,12.06012
2015-06-05,2092.8301,17849.4609,5068.46,3489.30048,728.3495,2559.11805,758.42975,479.07855,1615.9554,575.30635,872.6709,163.68720000000002,1.65448,2368.1952,1451.296,134.83800000000002,12.05808
2015-06-08,2079.28,17766.5508,5021.6299,3496.48384,744.1225999999999,2530.58495,776.2937499999999,501.51295,1599.4833999999998,588.3621499999999,888.0031999999999,163.65752,1.652152,2352.3920000000003,1429.2864000000002,133.419,11.917440000000001
2015-06-09,2080.1499,17764.0391,5013.8701,3454.6585600000003,741.4618499999999,2522.855,771.0317,495.03,1596.9923,589.49605,882.3308,160.7704,1.6512240000000002,2348.7064,1437.5704,132.90200000000002,11.87472
2015-06-10,2105.2,18000.4004,5076.6899,3416.01792,740.3757999999999,2563.24765,769.8209499999999,488.7051,1625.1686999999995,587.2732,882.9238499999999,160.37088,1.6410560000000003,2370.2624,1443.9088000000002,135.52,12.03012
2015-06-11,2108.8601,18039.3691,5082.5098,3444.2048,742.63055,2594.00505,769.45555,485.3324,1648.11205,587.18475,886.39805,163.06376,1.645288,2384.1344,1439.9872,136.36700000000002,11.81328
2015-06-12,2094.1101,17898.8398,5051.1001,3491.9091200000003,749.12075,2624.24915,773.5923999999999,485.78625,1674.15405,600.9757,902.8599,163.25664,1.641736,2388.4592,1429.8488000000002,134.981,11.813039999999999
2015-06-15,2084.4299,17791.1699,5029.9702,3438.3116800000003,734.1335499999999,2566.86975,757.0696499999999,473.0596,1643.26905,598.7978,891.7108499999998,163.10232000000002,1.633856,2367.76,1431.8324,132.88,11.88996
2015-06-16,2096.29,17904.4805,5055.5498,3400.5376,708.67735,2476.00985,734.3988999999999,461.04925,1577.5767999999998,575.31795,852.7377499999999,162.06351999999998,1.6229760000000002,2358.8520000000003,1431.84,133.628,11.91492
2015-06-17,2100.4399,17935.7402,5064.8799,3424.4851200000003,720.3454999999999,2523.80765,745.1303499999999,465.69795,1609.57975,589.3785999999999,874.3601499999999,161.75416,1.627888,2376.2736,1429.5144,132.979,12.023760000000001
2015-06-18,2121.24,18115.8398,5132.9502,3416.91648,693.8771999999999,2426.5518,714.92975,444.9310499999999,1556.0500999999997,576.3720999999999,853.2263999999999,159.92656,1.633504,2364.6048,1432.6076,133.364,12.147359999999999
2015-06-19,2109.99,18015.9492,5117.0,3425.34784,649.3621999999999,2280.19315,672.37225,420.9437,1448.17445,533.745,794.35495,161.39392,1.637568,2366.5904000000005,1420.5084,133.848,12.22536
2015-06-22,2122.8501,18119.7793,5153.9702,3466.3488,,,,,,,,163.42552,1.644128,2377.4296,1434.614,137.08200000000002,12.39912
2015-06-23,2124.2,18144.0703,5160.0898,3498.68288,663.5910499999999,2326.66855,693.9830499999999,435.4582,1456.79905,538.7982499999999,801.0220499999999,166.47536,1.66496,2387.3712,1446.6144000000002,138.60000000000002,12.415680000000002
2015-06-24,2108.5801,17966.0703,5122.4102,3507.8361600000003,680.07175,2365.28495,707.61885,441.5598,1488.8063499999998,555.10205,822.79815,166.94424,1.668424,2393.056,1450.7792000000002,138.193,12.389520000000001
2015-06-25,2102.3101,17890.3594,5112.1899,3474.656,656.5280999999999,2275.4038,682.4454000000001,426.87855,1436.3845,535.2066,794.8929,166.17120000000003,1.668048,2392.3896,1445.3832,137.89600000000002,12.425880000000001
2015-06-26,2101.6101,17946.6797,5080.5098,3412.97536,607.96615,2087.82455,628.7475499999999,396.8215,1316.3186999999998,494.4442,733.2403499999999,165.6492,1.6722080000000004,2372.3024,1437.2284,137.995,12.42408
2015-06-29,2057.6399,17596.3496,4958.4702,3323.77344,587.68935,1967.10915,607.77475,388.36365,1230.2727999999995,481.66534999999993,705.3293,160.8796,1.648392,2343.6744000000003,1405.5516,133.892,12.322199999999999
2015-06-30,2063.1101,17619.5098,4986.8701,3360.00384,620.1969,2079.00565,648.5849999999999,416.15435,1291.3729,508.69915,742.1389999999999,161.88584,1.65936,2370.2624,1411.1908,132.15400000000002,12.41208
2015-07-01,2077.4199,17757.9102,5013.1201,,587.7864999999999,1979.3689,616.6879,396.84325,1219.72695,477.0906,700.2427,162.63456,1.678312,2376.1376000000005,,134.27700000000002,12.51384
2015-07-02,2076.78,17730.1094,5009.21,3364.13696,567.35165,1874.00755,595.66,393.56625,1136.0895,456.16275,664.0260499999999,164.18,1.685864,2372.2208,1419.9764,133.52900000000002,12.53388
2015-07-03,,,,3336.20608,534.6034,1775.6786999999997,563.4584,374.42915,1066.54605,424.3077,619.8372999999999,164.31832,1.683528,2386.5824,1425.3116,132.77,12.575040000000001
2015-07-06,2068.76,17683.5801,4991.9399,3230.24384,547.50695,1750.98665,579.7882999999999,398.75,1049.22,437.3635,627.9355499999999,160.89696,1.643144,2381.0744,1415.4012,130.988,12.63144
2015-07-07,2081.3401,17776.9102,4997.46,3196.83968,540.4323999999999,1649.462,569.56,407.80525,980.71185,430.041,606.07825,163.01272,1.632232,2388.228,1419.7864000000002,128.67800000000005,12.619800000000001
2015-07-08,2046.6801,17515.4199,4909.7598,3010.11968,508.54255,1600.9290499999995,531.1408,378.3021,957.34365,403.1522,575.8399499999999,157.90112,1.6129680000000002,2356.1048,1399.1904,128.90900000000002,12.41136
2015-07-09,2051.3101,17548.6191,4922.3999,3122.27712,537.85285,1668.9993,565.15635,403.25659999999993,999.97075,430.8356,613.7820999999999,158.844,1.622248,2340.0432,1385.7384,131.758,12.331199999999999
2015-07-10,2076.6201,17760.4102,4997.7002,3187.36384,562.281,1745.53175,595.4512,420.26945,1050.4931,455.3435,650.02195,158.23864,1.6249360000000002,2347.5640000000003,1399.3348,134.596,12.332400000000002
2015-07-13,2099.6001,17977.6797,5071.5098,3228.67328,575.70655,1829.0532,610.71245,416.01225,1115.8678,469.4665,678.57245,160.71816,1.649216,2372.5064,1411.6164,137.29100000000005,12.50628
2015-07-14,2108.95,18053.5801,5104.8901,3215.4764800000003,569.0510499999999,1845.63395,596.2617499999999,400.64515,1139.5637,460.49245,671.5863499999999,163.08264000000003,1.6473840000000002,2373.1592,1417.0504,137.83,12.525839999999999
2015-07-15,2107.3999,18050.1699,5098.9399,3207.13728,551.8264999999999,1759.2008999999998,575.1802,399.90275,1073.76705,442.2848,639.29775,163.70664000000002,1.658328,2378.7488,1425.1748,138.512,12.63
2015-07-16,2124.29,18120.25,5163.1802,3220.83584,554.3611,1791.85345,579.6172,397.71325,1098.9202,444.94409999999993,644.0436,164.80096,1.670312,2391.8864000000003,1432.1516,140.316,12.73788
2015-07-17,2126.6399,18086.4492,5210.1401,3253.15456,573.81575,1885.7192,601.9675,407.02515,1159.2315,459.88345,670.4669499999999,165.20736,1.661432,2391.9136000000003,1424.81,140.41500000000002,12.7536
2015-07-20,2128.28,18100.4102,5218.8599,3251.81568,578.85595,1914.348,603.2884499999999,403.6452,1176.8925,461.03475,673.7019,,1.658648,2406.1800000000003,1405.4756,140.85500000000002,12.74724
2015-07-21,2119.21,17919.2891,5208.1201,3268.66304,582.5636,1930.7562,604.07145,402.05165,1191.9666999999995,465.1252,680.34145,166.73576,1.666896,2405.3232,1399.7224,139.41400000000002,12.680760000000001
2015-07-22,2114.1499,17851.0391,5171.77,3236.17536,583.7758,1945.3983,602.7882,397.26955,1206.4348,463.69985,683.0326499999999,164.74936,1.651784,2395.3408,1394.4252,138.66600000000005,12.81444
2015-07-23,2102.1499,17731.9199,5146.4102,3251.0528,597.9684,1994.40685,616.36745,404.6602,1240.03855,472.46365,698.5969499999999,165.4716,1.6520560000000002,2396.0752,1392.5784,137.698,12.757319999999998
2015-07-24,2079.6499,17568.5293,5088.6299,3216.44928,590.2819499999999,1960.1854,605.5605999999999,397.4508,1221.6351499999998,464.08265,685.1902499999999,164.35624,1.636768,2396.7688000000003,1383.124,136.36700000000002,12.658560000000001
2015-07-27,2067.6399,17440.5898,5039.7798,3117.05088,540.2062,1811.49225,553.7158499999999,361.52705,1130.1561,424.98485,628.06895,162.80079999999998,1.631048,2368.1952,1368.1672,133.485,12.4464
2015-07-28,2093.25,17630.2695,5089.21,3136.50432,531.135,1785.9331,552.6080499999999,360.42215,1109.2239,423.4435,620.85375,162.63112,1.63128,2344.1504000000004,1374.992,134.948,12.3696
2015-07-29,2108.5701,17751.3906,5111.73,3151.2896,549.4296499999999,1859.34515,569.9051,367.06025,1163.306,439.62115,647.62655,162.42328,1.630096,2347.3056,1396.69,136.18,12.44496
2015-07-30,2108.6299,17745.9805,5128.7798,3135.74144,537.33665,1797.4083999999998,553.2344499999999,357.76865,1131.0840999999998,431.23,630.2454,164.18264000000002,1.615224,2316.7056,1405.8632,137.038,12.505680000000002
2015-07-31,2103.8401,17689.8594,5128.2798,3153.44384,531.2408499999999,1794.26625,553.4214999999999,356.87979999999993,1120.4237,431.19955,630.26135,164.68192000000002,1.6241280000000002,2276.7624,1413.334,137.071,12.68172
2015-08-03,2098.04,17598.1992,5115.3799,3124.66176,525.3219499999999,1763.4290999999998,555.2398,359.5593999999999,1093.33045,438.04645,634.2357999999999,164.38488,1.606792,2265.4472,,138.18200000000002,12.674520000000001
2015-08-04,2093.3201,17550.6895,5105.5498,3123.98336,544.6982999999999,1843.1762,572.4831999999999,367.53295,1151.6045,450.7296,657.5488999999999,164.16288,1.622392,2277.8640000000005,1416.9440000000002,137.94000000000003,12.63984
2015-08-05,2099.8401,17540.4707,5139.9399,3137.81248,535.7126499999999,1816.08005,560.7004999999999,360.6237,1136.7043,440.8551,650.44535,164.91248000000002,1.623808,2269.4184,1419.2088,139.942,12.76944
2015-08-06,2083.5601,17419.75,5056.4399,3120.03584,530.9232999999999,1801.16825,555.61825,357.79185,1129.8443499999998,437.16485,646.1867,165.31552,1.610632,2271.4584000000004,1407.71,138.919,12.78636
2015-08-07,2077.5701,17373.3809,5043.54,3142.7161600000004,542.91045,1849.19225,566.5063,363.051,1161.9314,444.6541,660.7403499999999,165.79648,1.608184,2271.4584000000004,1397.6248,137.709,12.738959999999999
2015-08-10,2104.1799,17615.1699,5101.7998,3138.70336,569.6209,1928.9292,592.2322,379.5607,1217.14305,463.96955,691.3571,166.46952,1.6025360000000002,2271.4312000000004,1413.334,138.75400000000002,12.686160000000001
2015-08-11,2084.0701,17402.8398,5036.79,3135.77088,569.5469499999999,1931.84805,589.66715,375.65295,1223.12285,462.7298,693.3856499999999,165.766,1.58932,2228.5232,1407.5124,136.466,12.61536
2015-08-12,2086.05,17402.5098,5044.3901,3061.25056,563.5164,1901.9795,582.33885,371.36385,1208.7693,453.3598999999999,683.037,163.14216000000002,1.580376,2154.3352,1398.2556,132.726,12.49608
2015-08-13,2083.3899,17408.25,5033.5601,3074.4064,573.4112,1942.3011,590.9417,374.2131,1237.49235,461.12029999999993,699.8105999999999,164.7644,1.5867680000000002,2183.6296,1389.2192,133.83700000000002,12.47208
2015-08-14,2091.54,17477.4004,5048.2402,3070.85184,574.97285,1949.65115,590.6632999999999,373.6708,1250.6598,459.75875,697.6704,164.15560000000002,,2200.616,1393.9616,133.507,12.68712
2015-08-17,2102.4399,17545.1797,5091.7002,3048.2752,579.08215,1968.2155,591.2911499999999,369.81815,1278.9666999999995,466.3548,708.0204999999999,164.96208,1.574816,2160.5640000000003,1390.154,133.76,12.62988
2015-08-18,2096.9199,17511.3398,5059.3501,3004.7961600000003,543.4831999999999,1839.1597,554.68445,349.1556499999999,1183.38415,434.6404,656.5382500000001,164.43576000000002,1.5650080000000002,2152.2952,1384.0132,133.947,12.63012
2015-08-19,2079.6101,17348.7305,5019.0498,2965.4848,550.14595,1879.2957,563.4902999999999,352.3906,1209.4420999999998,443.49265,667.2378,161.78104000000002,1.5515040000000002,2142.0952,1367.6656,131.384,12.689160000000001
2015-08-20,2035.73,16990.6895,4877.4902,2912.95616,531.32205,1824.7641,545.4102499999999,341.7534,1167.17895,427.79785,643.6057,160.26816,1.53164,2118.0504,1336.308,128.76600000000002,12.511680000000002
2015-08-21,1970.89,16459.75,4706.04,2868.43136,508.6223,1725.7972499999998,520.4833,329.3472,1103.8704999999998,405.9304,608.8767499999999,155.48664000000002,1.500856,2090.7008,1310.8176,124.57500000000002,12.432
2015-08-24,1893.21,15871.3496,4526.25,2720.20096,465.43695,1590.69205,474.95185,298.44625,1015.89755,368.51605,556.23595,148.32544,1.463848,2002.5456,1271.6472,117.612,11.6778
2015-08-25,1867.61,15666.4404,4506.4902,2739.83488,429.92065,1478.7013,441.22485,277.53725,939.80445,338.41984999999994,510.50875,142.45360000000002,1.4773040000000002,2050.0232,1281.3448,122.628,11.7744
2015-08-26,1940.51,16285.5098,4697.54,2698.28992,424.45705,1435.4593999999995,438.72505,281.65525,904.58685,338.2096,504.12295,147.01464,1.515272,2036.6544,1305.1935999999998,120.461,11.63304
2015-08-27,1987.66,16654.7695,4812.71,2795.33312,447.12055,1486.88075,464.8178,303.73439999999994,936.1287,359.53765,529.24565,148.59552,1.5264,2087.1104000000005,1343.452,124.79500000000002,11.91372
2015-08-28,1988.87,16643.0098,4828.3198,2766.38592,468.69075,1566.0,484.63205,313.1942,992.21905,377.00435,558.5066499999999,153.09056,1.5501360000000002,2085.9544,1352.0248,125.279,12.02412
2015-08-31,1972.1801,16528.0293,4776.5098,2773.83424,464.8685499999999,1529.6282,488.1483,320.5152499999999,954.28995,375.77765,548.69015,151.12384,1.553192,2060.5904000000005,1350.33,125.103,11.98188
2015-09-01,1913.85,16058.3496,4636.1001,2711.73504,459.1599,1473.5654,487.5016,323.3964,894.53545,374.071,533.7189,145.32551999999998,1.531384,2032.8056,1312.596,121.473,11.76948
2015-09-02,1948.86,16351.3799,4749.98,2679.67232,458.22465,1457.9459999999997,488.0453499999999,325.32635,887.7697499999999,378.15854999999993,534.3467499999999,144.7632,1.5321760000000002,2031.1056,1319.284,121.924,11.67912
2015-09-03,1951.13,16374.7598,4733.5,,,,,,,,,145.45911999999998,1.532424,2051.0840000000003,1323.2512,124.839,11.80692
2015-09-04,1921.22,16102.3799,4683.9199,2667.59808,,,,,,,,142.33728,1.508832,2024.3872,1310.9088000000002,121.42900000000002,11.56356
2015-09-07,,,,2634.69056,446.6609,1448.8052,471.32105,309.4271,890.8162,365.75235,523.2934,142.88376000000002,1.506576,2012.0248,,122.089,11.40564
2015-09-08,1969.41,16492.6797,4811.9302,2721.1571200000003,459.71525,1496.4333499999998,483.4329,316.11885,924.3547,376.38085,541.01675,139.41664000000003,1.502944,2039.2792,1326.8156,123.717,11.51172
2015-09-09,1942.04,16253.5703,4756.5298,2832.8076800000003,470.24805,1539.9188499999998,492.89994999999993,320.624,949.89645,383.3249,553.7303499999999,150.16407999999998,1.54736,2080.7592,1317.726,125.334,11.69724
2015-09-10,1952.29,16330.4004,4796.25,2760.0,463.69405,1511.57425,486.8462,320.2296,933.84495,376.2982,544.9418999999999,146.39696,1.569688,2046.052,1321.8224,123.81600000000002,11.655
2015-09-11,1961.05,16433.0898,4822.3398,2752.55936,464.03335,1517.23505,485.34255,318.33154999999994,941.5313999999998,375.06425,546.28895,146.11376,1.553096,2046.052,1311.0228,122.518,11.67276
2015-09-14,1953.03,16370.96,4805.7598,2759.9232,451.646,1417.84335,475.76385,323.08175,877.2195499999999,364.5213,522.46255,143.7256,1.545168,2040.7888,1300.5348,121.759,11.789520000000001
2015-09-15,1978.09,16599.8496,4860.52,2746.26944,435.74965,1347.16745,457.07335,315.39965,827.6643499999999,350.30114999999995,497.65015,144.21184,1.550048,2024.7408,1311.2736,122.727,11.7318
2015-09-16,1995.3101,16739.9492,4889.2402,2811.73248,457.0777,1434.11235,479.84125,325.08275,882.3018,368.0535,528.0436,145.37279999999998,1.5803600000000002,2039.9456,1341.8104,124.696,11.7888
2015-09-17,1990.2,16674.7402,4893.9502,2797.39264,447.4787,1412.2840499999998,469.365,318.2489,864.9844499999999,358.9417,515.7272999999999,147.45816000000002,1.5811920000000002,2060.6312000000003,1342.4640000000002,124.49800000000002,
2015-09-18,1958.08,16384.5801,4827.23,2805.8662400000003,449.1984,1428.36165,471.43415,318.8535499999999,875.3475999999999,360.1858,520.3412,144.56168,1.5967600000000002,2054.1848000000005,1327.1804,121.979,11.87448
2015-09-21,1966.97,16510.1895,4828.9502,2784.88704,457.6983,1475.62585,479.69625,321.09525,906.3138,365.3942,531.87305,,1.571744,2051.2336,1339.8344,122.98,11.83992
2015-09-22,1942.74,16330.4697,4756.7202,2789.9622400000003,461.91489999999993,1484.61005,484.15935,324.40995,912.90985,367.97665,535.83155,,1.585648,2038.8848000000005,1309.3812,119.042,11.651520000000001
2015-09-23,1938.76,16279.8896,4752.7402,2726.77248,451.80405,1469.1835,473.13935,315.88975,902.567,357.94699999999995,525.7293999999999,,1.5557120000000002,2022.5376000000003,1298.3308,119.36100000000002,11.65704
2015-09-24,1932.24,16201.3203,4734.48,2700.28544,455.69005,1484.5158,476.325,317.27305,915.69095,361.2907,531.2176499999999,140.57464000000002,1.55768,2022.5648000000003,1293.9912,116.853,11.71212
2015-09-25,1931.34,16314.6699,4686.5,2711.84896,448.39075,1436.1902,468.63274999999993,316.593,885.7151,356.0881,521.2808,143.04407999999998,1.55428,2011.4672,1298.0344,120.197,
2015-09-28,1881.77,16001.8896,4543.9702,,449.6102,1466.7547499999998,470.19875,314.6413,901.85505,357.74255,527.51725,141.16088000000002,,1980.7312,1260.7792000000002,117.315,11.60664
2015-09-29,1884.09,16049.1299,4517.3198,2631.2448,440.5303,1442.7384,460.93324999999993,308.444,885.0234499999999,350.17499999999995,518.52,135.44672,,1978.4056000000005,1264.5716,116.54500000000002,11.655479999999999
2015-09-30,1920.03,16284.7002,4620.1602,2668.3264,442.6531,1448.29625,464.42775,311.1874,887.9408499999998,353.24319999999994,520.77185,139.10520000000002,1.570248,1984.7296,1293.8164000000002,119.57,11.87736
2015-10-01,1923.8199,16272.0098,4627.0801,,,,,,,,,141.77936,1.583456,1988.5512000000003,1286.5888,118.943,11.906039999999999
2015-10-02,1951.36,16472.3691,4707.7798,2752.77952,,,,,,,,141.80104,1.575744,1978.8952,1293.292,119.625,
2015-10-05,1987.05,16776.4297,4781.2598,2797.376,,,,,,,,144.04392,1.5826,2022.252,1311.9044,123.409,12.14304
2015-10-06,1979.92,16790.1895,4748.3599,2794.44736,,,,,,,,145.4888,1.5925200000000002,2057.068,1323.4335999999998,124.17900000000002,12.196200000000001
