date,open,high,low,close,volume,amount
2004-04-23,1139.9301,1141.92,1134.8101,1140.6,1396099968,1590600000000
2004-04-26,1140.6,1145.08,1132.91,1135.53,1290599936,1469390000000
2004-04-27,1135.53,1146.5601,1135.53,1138.11,1518000000,1728900000000
2004-04-28,1138.11,1138.11,1121.7,1122.41,1855600000,2096980000000
2004-04-29,1122.41,1128.8,1108.04,1113.89,1859000064,2078890000000
2004-04-30,1113.89,1119.26,1107.23,1107.3,1634700032,1817660000000
2004-05-03,1107.3,1118.72,1107.3,1117.49,1571600000,1748720000000
2004-05-04,1117.49,1127.74,1112.89,1119.55,1662099968,1860580000000
2004-05-05,1119.55,1125.0699,1117.9,1121.53,1468999936,1646770000000
2004-05-06,1121.53,1121.53,1106.3,1113.99,1509299968,1684130000000
2004-05-07,1113.99,1117.3,1098.63,1098.7,1653600000,1830790000000
2004-05-10,1098.7,1098.7,1079.63,1087.12,1918400000,2093050000000
2004-05-11,1087.12,1095.6899,1087.12,1095.45,1533799936,1673900000000
2004-05-12,1095.45,1097.55,1076.3199,1097.28,1697600000,1853190000000
2004-05-13,1097.28,1102.77,1091.76,1096.4399,1411100032,1548060000000
2004-05-14,1096.4399,1102.1,1088.24,1095.7,1335900032,1463640000000
2004-05-17,1095.7,1095.7,1079.36,1084.1,1430099968,1556970000000
2004-05-18,1084.1,1094.1,1084.1,1091.49,1352999936,1472670000000
2004-05-19,1091.49,1105.9301,1088.49,1088.6801,1548600064,1693620000000
2004-05-20,1088.6801,1092.62,1085.4301,1089.1899,1211000064,1318750000000
2004-05-21,1089.1899,1099.64,1089.1899,1093.5601,1258599936,1375520000000
2004-05-24,1093.5601,1101.28,1091.77,1095.41,1227500032,1344730000000
2004-05-25,1095.41,1113.8,1090.74,1113.05,1545699968,1705290000000
2004-05-26,1113.05,1116.71,1109.91,1114.9399,1369400064,1525040000000
2004-05-27,1114.9399,1123.95,1114.86,1121.28,1447500032,1619400000000
2004-05-28,1121.28,1122.6899,1118.1,1120.6801,1172600064,1314120000000
2004-06-01,1120.6801,1122.7,1113.3199,1121.2,1238000000,1385910000000
2004-06-02,1121.2,1128.1,1118.64,1124.99,1251699968,1405950000000
2004-06-03,1124.99,1125.3101,1116.5699,1116.64,1232400000,1381370000000
2004-06-04,1116.64,1129.17,1116.64,1122.5,1115299968,1250520000000
2004-06-07,1122.5,1140.54,1122.5,1140.42,1211800064,1371140000000
2004-06-08,1140.42,1142.1801,1135.45,1142.1801,1190300032,1357010000000
2004-06-09,1142.1801,1142.1801,1131.17,1131.33,1276800000,1451360000000
2004-06-10,1131.33,1136.47,1131.33,1136.47,1160600064,1316000000000
2004-06-14,1136.47,1136.47,1122.16,1125.29,1179399936,1332840000000
2004-06-15,1125.29,1137.36,1125.29,1132.01,1345900032,1520850000000
2004-06-16,1132.01,1135.28,1130.55,1133.5601,1168400000,1323620000000
2004-06-17,1133.5601,1133.5601,1126.89,1132.05,1296700032,1467240000000
2004-06-18,1132.05,1138.96,1129.83,1135.02,1500600064,1701630000000
2004-06-21,1135.02,1138.05,1129.64,1130.3,1123900032,1273660000000
2004-06-22,1130.3,1135.05,1124.37,1134.41,1382300032,1563430000000
2004-06-23,1134.41,1145.15,1131.73,1144.0601,1444199936,1644710000000
2004-06-24,1144.0601,1146.34,1139.9399,1140.65,1394899968,1594020000000
2004-06-25,1140.65,1145.97,1134.24,1134.4301,1812899968,2064570000000
2004-06-28,1134.4301,1142.6,1131.72,1133.35,1354599936,1538180000000
2004-06-29,1133.35,1138.26,1131.8101,1136.2,1375000064,1560490000000
2004-06-30,1136.2,1144.2,1133.62,1140.84,1473799936,1678240000000
2004-07-01,1140.84,1140.84,1123.0601,1128.9399,1495699968,1695260000000
2004-07-02,1128.9399,1129.15,1123.26,1125.38,1084999936,1222450000000
2004-07-06,1125.38,1125.38,1113.21,1116.21,1283299968,1437350000000
2004-07-07,1116.21,1122.37,1114.92,1118.33,1328600064,1485320000000
2004-07-08,1118.33,1119.12,1108.72,1109.11,1401100032,1560570000000
2004-07-09,1109.11,1115.5699,1109.11,1112.8101,1186300032,1318750000000
2004-07-12,1112.8101,1116.11,1106.71,1114.35,1114599936,1239990000000
2004-07-13,1114.35,1116.3,1112.99,1115.14,1199699968,1337300000000
2004-07-14,1115.14,1119.6,1107.83,1111.47,1462000000,1627950000000
2004-07-15,1111.47,1114.63,1106.67,1106.6899,1408700032,1563470000000
2004-07-16,1106.6899,1112.17,1101.0699,1101.39,1450300032,1603060000000
2004-07-19,1101.39,1105.52,1096.55,1100.9,1319900032,1453330000000
2004-07-20,1100.9,1108.88,1099.1,1108.67,1445799936,1596720000000
2004-07-21,1108.67,1116.27,1093.88,1093.88,1679500032,1852780000000
2004-07-22,1093.88,1099.66,1084.16,1096.84,1680800000,1838180000000
2004-07-23,1096.84,1096.84,1083.5601,1086.2,1337500032,1459030000000
2004-07-26,1086.2,1089.8199,1078.78,1084.0699,1413400064,1533140000000
2004-07-27,1084.0699,1096.65,1084.0699,1094.83,1610800000,1755620000000
2004-07-28,1094.83,1098.84,1082.17,1095.42,1554300032,1698560000000
2004-07-29,1095.42,1103.51,1095.42,1100.4301,1530099968,1681110000000
2004-07-30,1100.4301,1103.73,1096.96,1101.72,1298200064,1428940000000
2004-08-02,1101.72,1108.6,1097.34,1106.62,1276000000,1408160000000
2004-08-03,1106.62,1106.62,1099.26,1099.6899,1338300032,1476210000000
2004-08-04,1099.6899,1102.45,1092.4,1098.63,1369200000,1503780000000
2004-08-05,1098.63,1098.79,1079.98,1080.7,1397400064,1522500000000
2004-08-06,1080.7,1080.7,1062.23,1063.97,1520999936,1630360000000
2004-08-09,1063.97,1069.46,1063.97,1065.22,1086000000,1157300000000
2004-08-10,1065.22,1079.04,1065.22,1079.04,1245600000,1335450000000
2004-08-11,1079.04,1079.04,1065.92,1075.79,1410400000,1516110000000
2004-08-12,1075.79,1075.79,1062.8199,1063.23,1405100032,1502620000000
2004-08-13,1063.23,1067.58,1060.72,1064.8,1175100032,1250400000000
2004-08-16,1064.8,1080.66,1064.8,1079.34,1206200064,1293530000000
2004-08-17,1079.34,1086.78,1079.34,1081.71,1267800064,1371500000000
2004-08-18,1081.71,1095.17,1078.9301,1095.17,1282499968,1395030000000
2004-08-19,1095.17,1095.17,1086.28,1091.23,1249400064,1364300000000
2004-08-20,1091.23,1100.26,1089.5699,1098.35,1199900032,1313710000000
2004-08-23,1098.35,1101.4,1094.73,1095.6801,1021900032,1121580000000
2004-08-24,1095.6801,1100.9399,1092.8199,1096.1899,1092499968,1197830000000
2004-08-25,1096.1899,1106.29,1093.24,1104.96,1192199936,1311620000000
2004-08-26,1104.96,1106.78,1102.46,1105.09,1023600000,1130900000000
2004-08-27,1105.09,1109.6801,1104.62,1107.77,845400000,935680000000
2004-08-30,1107.77,1107.77,1099.15,1099.15,843100032,930327000000
2004-08-31,1099.15,1104.24,1094.72,1104.24,1138200064,1252690000000
2004-09-01,1104.24,1109.24,1099.1801,1105.91,1142099968,1261610000000
2004-09-02,1105.91,1119.11,1105.6,1118.3101,1118400000,1243920000000
2004-09-03,1118.3101,1120.8,1113.5699,1113.63,924169984,1031910000000
2004-09-07,1113.63,1124.08,1113.63,1121.3,1214400000,1357890000000
2004-09-08,1121.3,1123.05,1116.27,1116.27,1246300032,1394890000000
2004-09-09,1116.27,1121.3,1113.62,1118.38,1371299968,1532280000000
2004-09-10,1118.38,1125.26,1114.39,1123.92,1261200000,1413160000000
2004-09-13,1123.92,1129.78,1123.35,1125.8199,1299800064,1463210000000
2004-09-14,1125.8199,1129.46,1124.72,1128.33,1204499968,1357570000000
2004-09-15,1128.33,1128.33,1119.8199,1120.37,1256000000,1412010000000
2004-09-16,1120.37,1126.0601,1120.37,1123.5,1113900032,1250440000000
2004-09-17,1123.5,1130.14,1123.5,1128.55,1422599936,1602450000000
2004-09-20,1128.55,1128.55,1120.34,1122.2,1197600000,1347190000000
2004-09-21,1122.2,1131.54,1122.2,1129.3,1324999936,1492360000000
2004-09-22,1129.3,1129.3,1112.67,1113.5601,1379900032,1547150000000
2004-09-23,1113.5601,1113.61,1108.05,1108.36,1286300032,1428940000000
2004-09-24,1108.36,1113.8101,1108.36,1110.11,1255399936,1393690000000
2004-09-27,1110.11,1110.11,1103.24,1103.52,1263500032,1398370000000
2004-09-28,1103.52,1111.77,1101.29,1110.0601,1396600064,1545560000000
2004-09-29,1110.0601,1114.8,1107.42,1114.8,1402899968,1559700000000
2004-09-30,1114.8,1116.3101,1109.6801,1114.58,1748000000,1947000000000
2004-10-01,1114.58,1131.64,1114.58,1131.5,1582200064,1776930000000
2004-10-04,1131.5,1140.13,1131.5,1135.17,1534000000,1740440000000
2004-10-05,1135.17,1137.87,1132.03,1134.48,1418400000,1609720000000
2004-10-06,1134.48,1142.05,1132.9399,1142.05,1416700032,1612030000000
2004-10-07,1142.05,1142.05,1130.5,1130.65,1447500032,1644810000000
2004-10-08,1130.65,1132.92,1120.1899,1122.14,1291600000,1454960000000
2004-10-11,1122.14,1126.2,1122.14,1124.39,943800000,1060560000000
2004-10-12,1124.39,1124.39,1115.77,1121.84,1320099968,1480620000000
2004-10-13,1121.84,1127.01,1109.63,1113.65,1546200064,1728700000000
2004-10-14,1113.65,1114.96,1102.0601,1103.29,1489500032,1651100000000
2004-10-15,1103.29,1113.17,1102.14,1108.2,1645100032,1820630000000
2004-10-18,1108.2,1114.46,1103.33,1114.02,1373299968,1524370000000
2004-10-19,1114.02,1117.96,1103.15,1103.23,1737500032,1927910000000
2004-10-20,1103.23,1104.09,1094.25,1103.66,1685699968,1856470000000
2004-10-21,1103.66,1108.87,1098.47,1106.49,1672999936,1847620000000
2004-10-22,1106.49,1108.14,1095.47,1095.74,1469600000,1618710000000
2004-10-25,1095.74,1096.8101,1090.29,1094.8,1380499968,1510830000000
2004-10-26,1094.8101,1111.1,1094.8101,1111.09,1685400064,1858920000000
2004-10-27,1111.09,1126.29,1107.4301,1125.4,1741900032,1946660000000
2004-10-28,1125.34,1130.67,1120.6,1127.4399,1628199936,1833370000000
2004-10-29,1127.4399,1131.4,1124.62,1130.2,1500800000,1693530000000
2004-11-01,1130.2,1133.41,1127.6,1130.51,1395900032,1577970000000
2004-11-02,1130.51,1140.48,1128.12,1130.5601,1659000064,1878680000000
2004-11-03,1130.54,1147.5699,1130.54,1143.2,1767500032,2011350000000
2004-11-04,1143.2,1161.67,1142.34,1161.67,1782700032,2054060000000
2004-11-05,1161.67,1170.87,1160.66,1166.17,1724400000,2008650000000
2004-11-08,1166.17,1166.77,1162.3199,1164.89,1358700032,1582940000000
2004-11-09,1164.89,1168.96,1162.48,1164.08,1450800000,1690330000000
2004-11-10,1164.08,1169.25,1162.51,1162.91,1504300032,1752040000000
2004-11-11,1162.91,1174.8,1162.91,1173.48,1392999936,1627760000000
2004-11-12,1173.48,1184.17,1171.4301,1184.17,1531600000,1804700000000
2004-11-15,1184.17,1184.48,1179.85,1183.8101,1453299968,1719370000000
2004-11-16,1183.8101,1183.8101,1175.3199,1175.4301,1364400000,1609440000000
2004-11-17,1175.4301,1188.46,1175.4301,1181.9399,1684199936,1987890000000
2004-11-18,1181.9399,1184.9,1180.15,1183.55,1456700032,1722740000000
2004-11-19,1183.55,1184.0,1169.1899,1170.34,1526599936,1796460000000
2004-11-22,1170.34,1178.1801,1167.89,1177.24,1392700032,1634210000000
2004-11-23,1177.24,1179.52,1171.41,1176.9399,1428300032,1680080000000
2004-11-24,1176.9399,1182.46,1176.9399,1181.76,1149600000,1355980000000
2004-11-26,1181.76,1186.62,1181.08,1182.65,504580000,596932000000
2004-11-29,1182.65,1186.9399,1172.37,1178.5699,1378499968,1626810000000
2004-11-30,1178.5699,1178.66,1173.8101,1173.8199,1553500032,1827250000000
2004-12-01,1173.78,1191.37,1173.78,1191.37,1772800000,2096470000000
2004-12-02,1191.37,1194.8,1186.72,1190.33,1774899968,2113560000000
2004-12-03,1190.33,1197.46,1187.71,1191.17,1566700032,1866990000000
2004-12-06,1191.17,1192.41,1185.1801,1190.25,1354400000,1611400000000
2004-12-07,1190.25,1192.17,1177.0699,1177.0699,1533900032,1816350000000
2004-12-08,1177.0699,1184.05,1177.0699,1182.8101,1525200000,1800120000000
2004-12-09,1182.8101,1190.51,1173.79,1189.24,1624700032,1923790000000
2004-12-10,1189.24,1191.45,1185.24,1188.0,1443699968,1715810000000
2004-12-13,1188.0,1198.74,1188.0,1198.6801,1436099968,1713780000000
2004-12-14,1198.6801,1205.29,1197.84,1203.38,1544400000,1855280000000
2004-12-15,1203.38,1206.61,1199.4399,1205.72,1695800064,2041380000000
2004-12-16,1205.72,1207.97,1198.41,1203.21,1793900032,2159550000000
2004-12-17,1203.21,1203.21,1193.49,1194.2,2335000064,2798560000000
2004-12-20,1194.2,1203.4301,1193.36,1194.65,1422800000,1702250000000
2004-12-21,1194.65,1205.9301,1194.65,1205.45,1483699968,1780690000000
2004-12-22,1205.45,1211.42,1203.85,1209.5699,1390800000,1679490000000
2004-12-23,1209.5699,1213.66,1208.71,1210.13,956099968,1157380000000
2004-12-27,1210.13,1214.13,1204.92,1204.92,922000000,1114260000000
2004-12-28,1204.92,1213.54,1204.92,1213.54,983000000,1188670000000
2004-12-29,1213.54,1213.85,1210.95,1213.45,925900032,1123070000000
2004-12-30,1213.45,1216.47,1213.41,1213.55,829800000,1007560000000
2004-12-31,1213.55,1217.33,1211.65,1211.92,786899968,954992000000
2005-01-03,1211.92,1217.8,1200.3199,1202.08,1510800000,1825090000000
2005-01-04,1202.08,1205.84,1185.39,1188.05,1720999936,2057180000000
2005-01-05,1188.05,1192.73,1183.72,1183.74,1738899968,2064180000000
2005-01-06,1183.74,1191.63,1183.27,1187.89,1569100032,1861950000000
2005-01-07,1187.89,1192.2,1182.16,1186.1899,1477900032,1754430000000
2005-01-10,1186.1899,1194.78,1184.8,1190.25,1490400000,1772090000000
2005-01-11,1190.25,1190.25,1180.4301,1182.99,1488800000,1765690000000
2005-01-12,1182.99,1187.92,1175.64,1187.7,1562099968,1848840000000
2005-01-13,1187.7,1187.7,1175.8101,1177.45,1510300032,1785420000000
2005-01-14,1177.45,1185.21,1177.45,1184.52,1335399936,1577320000000
2005-01-18,1184.52,1195.98,1180.1,1195.98,1596800000,1898830000000
2005-01-19,1195.98,1195.98,1184.41,1184.63,1498700032,1783830000000
2005-01-20,1184.63,1184.63,1173.42,1175.41,1692000000,1995750000000
2005-01-21,1175.41,1179.45,1167.8199,1167.87,1643500032,1927230000000
2005-01-24,1167.87,1173.03,1163.75,1163.75,1494599936,1744350000000
2005-01-25,1163.75,1174.3,1163.75,1168.41,1610400000,1880230000000
2005-01-26,1168.41,1175.96,1168.41,1174.0699,1635900032,1916800000000
2005-01-27,1174.0699,1177.5,1170.15,1174.55,1600600064,1879210000000
2005-01-28,1174.55,1175.61,1166.25,1171.36,1641799936,1924100000000
2005-01-31,1171.36,1182.0699,1171.36,1181.27,1679800064,1976310000000
2005-02-01,1181.27,1190.39,1180.95,1189.41,1681980032,1994000000000
2005-02-02,1189.41,1195.25,1188.92,1193.1899,1561740032,1861110000000
2005-02-03,1193.1899,1193.1899,1185.64,1189.89,1554460032,1850550000000
2005-02-04,1189.89,1203.47,1189.67,1203.03,1648160000,1972050000000
2005-02-07,1203.03,1204.15,1199.27,1201.72,1347270016,1619480000000
2005-02-08,1201.72,1205.11,1200.16,1202.3,1416169984,1702690000000
2005-02-09,1202.3,1203.83,1191.54,1191.99,1511040000,1809340000000
2005-02-10,1191.99,1198.75,1191.54,1197.01,1491670016,1782280000000
2005-02-11,1197.01,1208.38,1193.28,1205.3,1562300032,1876310000000
2005-02-14,1205.3,1206.9301,1203.59,1206.14,1290179968,1555300000000
2005-02-15,1206.14,1212.4399,1205.52,1210.12,1527079936,1845560000000
2005-02-16,1210.12,1212.4399,1205.0601,1210.34,1490099968,1802260000000
2005-02-17,1210.34,1211.33,1200.74,1200.75,1580120064,1905290000000
2005-02-18,1200.75,1202.92,1197.35,1201.59,1551200000,1862450000000
2005-02-22,1201.59,1202.48,1184.16,1184.16,1744940032,2081880000000
2005-02-23,1184.16,1193.52,1184.16,1190.8,1501090048,1783540000000
2005-02-24,1190.8,1200.42,1187.8,1200.2,1518749952,1814610000000
2005-02-25,1200.2,1212.15,1199.61,1211.37,1523680000,1837300000000
2005-02-28,1211.37,1211.37,1198.13,1203.6,1795480064,2165560000000
2005-03-01,1203.6,1212.25,1203.6,1210.41,1708060032,2062420000000
2005-03-02,1210.41,1215.79,1204.22,1210.08,1568540032,1898130000000
2005-03-03,1210.08,1215.72,1204.45,1210.47,1616240000,1955940000000
2005-03-04,1210.47,1224.76,1210.47,1222.12,1636819968,1991940000000
2005-03-07,1222.12,1229.11,1222.12,1225.3101,1488829952,1823320000000
2005-03-08,1225.3101,1225.6899,1218.5699,1219.4301,1523090048,1861600000000
2005-03-09,1219.4301,1219.4301,1206.66,1207.01,1704969984,2068350000000
2005-03-10,1207.01,1211.23,1201.41,1209.25,1604019968,1936410000000
2005-03-11,1209.25,1213.04,1198.15,1200.08,1449820032,1747220000000
2005-03-14,1200.08,1206.83,1199.51,1206.83,1437430016,1729680000000
2005-03-15,1206.83,1210.54,1197.75,1197.75,1513529984,1821110000000
2005-03-16,1197.75,1197.75,1185.61,1188.0699,1653190016,1971090000000
2005-03-17,1188.0699,1193.28,1186.34,1190.21,1581929984,1881670000000
2005-03-18,1190.21,1191.98,1182.78,1189.65,2344369920,2786650000000
2005-03-21,1189.65,1189.65,1178.8199,1183.78,1819440000,2156900000000
2005-03-22,1183.78,1189.59,1171.63,1171.71,2114470016,2493340000000
2005-03-23,1171.71,1176.26,1168.7,1172.53,2246870016,2634010000000
2005-03-24,1172.53,1180.11,1171.42,1171.42,1721720064,2021080000000
2005-03-28,1171.42,1179.91,1171.42,1174.28,1746220032,2050510000000
2005-03-29,1174.28,1179.39,1163.6899,1165.36,2223249920,2602710000000
2005-03-30,1165.36,1181.54,1165.36,1181.41,2097110016,2460790000000
2005-03-31,1181.41,1184.53,1179.49,1180.59,2214230016,2616120000000
2005-04-01,1180.59,1189.8,1169.91,1172.92,2168689920,2555380000000
2005-04-04,1172.79,1178.61,1167.72,1176.12,2079769984,2441250000000
2005-04-05,1176.12,1183.5601,1176.12,1181.39,1870800000,2206230000000
2005-04-06,1181.39,1189.34,1181.39,1184.0699,1797400064,2128210000000
2005-04-07,1184.0699,1191.88,1183.8101,1191.14,1900620032,2257410000000
2005-04-08,1191.14,1191.75,1181.13,1181.2,1661330048,1970840000000
2005-04-11,1181.2,1184.0699,1178.6899,1181.21,1525309952,1801840000000
2005-04-12,1181.21,1190.17,1170.85,1187.76,1979830016,2341140000000
2005-04-13,1187.76,1187.76,1171.4,1173.79,2049740032,2419060000000
2005-04-14,1173.79,1174.67,1161.7,1162.05,2355040000,2750810000000
2005-04-15,1162.05,1162.05,1141.92,1142.62,2689959936,3099260000000
2005-04-18,1142.62,1148.92,1139.8,1145.98,2180669952,2495410000000
2005-04-19,1145.98,1154.67,1145.98,1152.78,2142700032,2463790000000
2005-04-20,1152.78,1155.5,1136.15,1137.5,2217050112,2539590000000
2005-04-21,1137.5,1159.95,1137.5,1159.95,2308559872,2651900000000
2005-04-22,1159.95,1159.95,1142.95,1152.12,2045880064,2360420000000
2005-04-25,1152.12,1164.05,1152.12,1162.1,1795030016,2077920000000
2005-04-26,1162.1,1164.8,1151.83,1151.83,1959740032,2268670000000
2005-04-27,1151.74,1159.87,1144.42,1156.38,2151520000,2480920000000
2005-04-28,1156.38,1156.38,1143.22,1143.22,2182269952,2509170000000
2005-04-29,1143.22,1156.97,1139.1899,1156.85,2362360064,2714490000000
2005-05-02,1156.85,1162.87,1154.71,1162.16,1980039936,2295160000000
2005-05-03,1162.16,1166.89,1156.71,1161.17,2167020032,2517500000000
2005-05-04,1161.17,1176.01,1161.17,1175.65,2306480128,2695120000000
2005-05-05,1175.65,1178.62,1166.77,1172.63,1997100032,2343430000000
2005-05-06,1172.63,1177.75,1170.5,1171.35,1707200000,2002640000000
2005-05-09,1171.35,1178.87,1169.38,1178.84,1857020032,2181270000000
2005-05-10,1178.84,1178.84,1162.98,1166.22,1889660032,2214150000000
2005-05-11,1166.22,1171.77,1157.71,1171.11,1834969984,2140860000000
2005-05-12,1171.11,1173.37,1157.76,1159.36,1995289984,2325310000000
2005-05-13,1159.36,1163.75,1146.1801,1154.05,2188590080,2529650000000
2005-05-16,1154.05,1165.75,1153.64,1165.6899,1856860032,2153550000000
2005-05-17,1165.6899,1174.35,1159.86,1173.8,1887260032,2205120000000
2005-05-18,1173.8,1187.9,1173.8,1185.5601,2266319872,2674860000000
2005-05-19,1185.5601,1191.09,1184.49,1191.08,1775859968,2109820000000
2005-05-20,1191.08,1191.22,1185.1899,1189.28,1631750016,1940460000000
2005-05-23,1189.28,1197.4399,1188.76,1193.86,1681170048,2004520000000
2005-05-24,1193.86,1195.29,1189.87,1194.0699,1680999936,2005890000000
2005-05-25,1194.0699,1194.0699,1185.96,1190.01,1742179968,2074980000000
2005-05-26,1190.01,1198.95,1190.01,1197.62,1654109952,1975250000000
2005-05-27,1197.62,1199.5601,1195.28,1198.78,1381430016,1654690000000
2005-05-31,1198.78,1198.78,1191.5,1191.5,1840679936,2199870000000
2005-06-01,1191.5,1205.64,1191.03,1202.22,1810099968,2167770000000
2005-06-02,1202.27,1204.67,1198.42,1204.29,1813789952,2180920000000
2005-06-03,1204.29,1205.09,1194.55,1196.02,1627520000,1953000000000
2005-06-06,1196.02,1198.78,1192.75,1197.51,1547120000,1850770000000
2005-06-07,1197.51,1208.85,1197.26,1197.26,1851369984,2222050000000
2005-06-08,1197.26,1201.97,1193.33,1194.67,1715490048,2053110000000
