date,open,high,low,close,volume,amount
2008-02-21,12426.8496,12545.79,12225.3604,12284.2998,293420000,3629770000000
2008-02-22,12281.0898,12429.0498,12116.9199,12381.0195,307090000,3777830000000
2008-02-25,12380.7695,12612.4697,12292.0303,12570.2197,288600000,3597070000000
2008-02-26,12569.4805,12771.1396,12449.0801,12684.9199,291760000,3681620000000
2008-02-27,12683.54,12815.5898,12527.6396,12694.2803,263720000,3344040000000
2008-02-28,12689.2803,12713.9902,12463.3203,12582.1797,247270000,3118620000000
2008-02-29,12579.5801,12579.5801,12210.2998,12266.3896,351870000,4366340000000
2008-03-03,12264.3604,12344.71,12101.29,12258.9004,259730000,3179700000000
2008-03-04,12259.1396,12291.2197,11991.0596,12213.7998,347720000,4238290000000
2008-03-05,12204.9297,12392.7402,12105.3604,12254.9902,304570000,3727790000000
2008-03-06,12254.5898,12267.8604,12010.0303,12040.3896,283100000,3437740000000
2008-03-07,12039.0898,12131.3301,11778.6602,11893.6904,307580000,3678870000000
2008-03-10,11893.04,11993.75,11691.4697,11740.1504,312020000,3691070000000
2008-03-11,11741.3301,12205.9805,11741.3301,12156.8096,372330000,4453570000000
2008-03-12,12148.6104,12360.5801,12037.79,12110.2402,288130000,3504900000000
2008-03-13,12096.4902,12242.29,11832.8799,12145.7402,336260000,4061800000000
2008-03-14,12146.3896,12249.8604,11781.4297,11951.0898,380810000,4581980000000
2008-03-17,11946.4502,12119.6904,11650.4404,11972.25,382890000,4564890000000
2008-03-18,11975.9199,12411.6299,11975.9199,12392.6602,367780000,4482880000000
2008-03-19,12391.5195,12525.1904,12077.2695,12099.6602,328460000,4031320000000
2008-03-20,12102.4297,12434.3398,12024.6797,12361.3203,502650000,6147760000000
2008-03-24,12361.9697,12687.6104,12346.1699,12548.6396,264320000,3300330000000
2008-03-25,12547.3398,12639.8203,12397.6201,12532.5996,237650000,2977600000000
2008-03-26,12531.79,12531.79,12309.6201,12422.8604,235020000,2925770000000
2008-03-27,12421.8799,12528.1299,12264.7598,12302.46,235390000,2913970000000
2008-03-28,12303.9199,12441.6699,12164.2197,12216.4004,209000000,2566840000000
2008-03-31,12215.9199,12384.8398,12095.1797,12262.8896,273610000,3348910000000
2008-04-01,12266.6396,12693.9297,12266.6396,12654.3604,295530000,3685380000000
2008-04-02,12651.6699,12790.2803,12488.2197,12608.9199,232760000,2940870000000
2008-04-03,12604.6904,12734.9697,12455.04,12626.0303,183870000,2317710000000
2008-04-04,12626.3496,12738.2998,12489.4004,12609.4199,181260000,2286750000000
2008-04-07,12612.5898,12786.8301,12550.2197,12612.4297,198070000,2503710000000
2008-04-08,12602.6602,12664.3799,12440.5498,12576.4404,197200000,2479000000000
2008-04-09,12574.6504,12686.9297,12416.5303,12527.2598,194950000,2446880000000
2008-04-10,12526.7803,12705.9004,12447.96,12581.9805,227330000,2856550000000
2008-04-11,12579.7803,12579.7803,12280.8896,12325.4199,286850000,3568830000000
2008-04-14,12324.7695,12430.8604,12208.4199,12302.0596,216010000,2660490000000
2008-04-15,12303.5996,12459.3604,12223.9697,12362.4697,208950000,2577890000000
2008-04-16,12371.5098,12670.5596,12371.5098,12619.2695,269490000,3370840000000
2008-04-17,12617.4004,12725.9297,12472.71,12620.4902,217000000,2736180000000
2008-04-18,12626.7598,12965.4697,12626.7598,12849.3604,304030000,3881580000000
2008-04-21,12850.9102,12902.6904,12666.0801,12825.0195,192400000,2464870000000
2008-04-22,12825.0195,12870.8604,12604.5303,12720.2305,214950000,2741720000000
2008-04-23,12721.4502,12883.7998,12627.0,12763.2197,244120000,3112250000000
2008-04-24,12764.6797,12979.8799,12651.5098,12848.9502,249920000,3201790000000
2008-04-25,12848.3799,12987.29,12703.7002,12891.8604,240760000,3095650000000
2008-04-28,12890.7598,13015.6201,12791.5498,12871.75,222300000,2865980000000
2008-04-29,12870.3701,12970.2695,12737.8203,12831.9404,218020000,2802120000000
2008-04-30,12831.4502,13052.9102,12746.4502,12820.1299,255070000,3280900000000
2008-05-01,12818.3398,13079.9404,12721.9404,13010.0,245480000,3168550000000
2008-05-02,13012.5303,13191.4902,12931.3496,13058.2002,205410000,2680270000000
2008-05-05,13056.5703,13105.75,12896.5,12969.54,197810000,2572930000000
2008-05-06,12968.8896,13071.0703,12817.5303,13020.8301,199370000,2585750000000
2008-05-07,13010.8203,13097.7695,12756.1396,12814.3496,235000000,3036150000000
2008-05-08,12814.8398,12965.9502,12727.5596,12866.7803,195570000,2511860000000
2008-05-09,12860.6797,12871.75,12648.0898,12745.8799,180240000,2303760000000
2008-05-12,12768.3799,12903.3301,12746.3604,12876.0498,198110000,2540470000000
2008-05-13,12872.0801,12957.6504,12716.1602,12832.1797,236710000,3040430000000
2008-05-14,12825.1201,13037.4404,12806.21,12898.3799,206820000,2666280000000
2008-05-15,12891.29,13028.1602,12798.3896,12992.6602,217780000,2815380000000
2008-05-16,12992.7402,13069.5195,12860.5996,12986.7998,249260000,3234750000000
2008-05-19,12985.4102,13170.9697,12899.1904,13028.1602,193770000,2523070000000
2008-05-20,13026.04,13026.04,12742.29,12828.6797,265220000,3422870000000
2008-05-21,12824.9404,12926.71,12550.3896,12601.1904,265810000,3382650000000
2008-05-22,12597.6904,12743.6797,12515.7803,12625.6201,216360000,2730610000000
2008-05-23,12620.9004,12637.4297,12420.2002,12479.6299,190210000,2385150000000
2008-05-27,12479.6299,12626.8398,12397.5596,12548.3496,201530000,2521760000000
2008-05-28,12542.9004,12693.7695,12437.3799,12594.0303,213680000,2685320000000
2008-05-29,12593.8701,12760.21,12493.4697,12646.2197,206420000,2605730000000
2008-05-30,12647.3604,12750.8398,12555.5996,12638.3203,210230000,2659000000000
2008-06-02,12637.6699,12645.4004,12385.7598,12503.8203,199090000,2497220000000
2008-06-03,12503.2002,12620.9805,12317.6104,12402.8496,227460000,2834420000000
2008-06-04,12391.8604,12540.3701,12283.7402,12390.4805,238590000,2958900000000
2008-06-05,12388.8096,12652.8096,12358.0703,12604.4502,236160000,2952240000000
2008-06-06,12602.7402,12602.7402,12180.5,12209.8096,307820000,3816640000000
