股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
002902,铭普光磁,-,-,-,-,-,-,0.0,-,-26.26,-,-,22.29,5238351992,3959422763,0.002902,深A,2025-12-05 09:04:12,2025-12-05
002901,大博医疗,-,-,-,-,-,-,0.0,-,35.32,-,-,48.3,19997142140,13933410023,0.002901,深A,2025-12-05 09:03:45,2025-12-05
002900,哈三联,-,-,-,-,-,-,0.0,-,-16.47,-,-,14.5,4587184475,2536827200,0.002900,深A,2025-12-05 09:04:12,2025-12-05
002899,英派斯,-,-,-,-,-,-,0.0,-,53.18,-,-,24.35,3598856366,3598856366,0.002899,深A,2025-12-05 09:03:42,2025-12-05
002898,*ST赛隆,-,-,-,-,-,-,0.0,-,-46.4,-,-,14.2,2499200000,1437928366,0.002898,深A,2025-12-05 09:04:09,2025-12-05
002897,意华股份,-,-,-,-,-,-,0.0,-,24.17,-,-,44.8,8685855181,8172649542,0.002897,深A,2025-12-05 09:04:12,2025-12-05
002896,中大力德,-,-,-,-,-,-,0.0,-,215.02,-,-,83.46,16401782038,16401782038,0.002896,深A,2025-12-05 09:03:39,2025-12-05
002895,川恒股份,-,-,-,-,-,-,0.0,-,16.91,-,-,35.78,21742313918,21347306296,0.002895,深A,2025-12-05 09:04:09,2025-12-05
002893,京能热力,-,-,-,-,-,-,0.0,-,48.2,-,-,14.1,3717324000,2859178514,0.002893,深A,2025-12-05 09:04:36,2025-12-05
002892,科力尔,-,-,-,-,-,-,0.0,-,158.64,-,-,12.88,9586298322,6223074692,0.002892,深A,2025-12-05 09:04:06,2025-12-05
002891,中宠股份,-,-,-,-,-,-,0.0,-,37.08,-,-,54.14,16478939379,16478931258,0.002891,深A,2025-12-05 09:04:15,2025-12-05
002890,弘宇股份,-,-,-,-,-,-,0.0,-,158.36,-,-,14.79,2512453616,2388351466,0.002890,深A,2025-12-05 09:04:12,2025-12-05
002889,东方嘉盛,-,-,-,-,-,-,0.0,-,32.38,-,-,16.17,6106883022,4063271222,0.002889,深A,2025-12-05 09:04:06,2025-12-05
002888,惠威科技,-,-,-,-,-,-,0.0,-,220.11,-,-,19.75,2915957387,1479729645,0.002888,深A,2025-12-05 09:04:09,2025-12-05
002887,绿茵生态,-,-,-,-,-,-,0.0,-,30.9,-,-,9.47,2897695678,1842867038,0.002887,深A,2025-12-05 09:04:06,2025-12-05
002886,沃特股份,-,-,-,-,-,-,0.0,-,126.31,-,-,19.26,5069300662,4026845439,0.002886,深A,2025-12-05 09:04:03,2025-12-05
002885,京泉华,-,-,-,-,-,-,0.0,-,68.02,-,-,24.06,6518262250,5555638131,0.002885,深A,2025-12-05 09:04:09,2025-12-05
002884,凌霄泵业,-,-,-,-,-,-,0.0,-,13.52,-,-,17.71,6334557234,4836113762,0.002884,深A,2025-12-05 09:04:33,2025-12-05
002883,中设股份,-,-,-,-,-,-,0.0,-,-50.58,-,-,11.38,1777068549,1744839058,0.002883,深A,2025-12-05 09:04:00,2025-12-05
002882,金龙羽,-,-,-,-,-,-,0.0,-,92.64,-,-,29.96,12969684000,7392245014,0.002882,深A,2025-12-05 09:04:06,2025-12-05
002881,美格智能,-,-,-,-,-,-,0.0,-,82.92,-,-,47.8,12511922460,8695965766,0.002881,深A,2025-12-05 09:03:57,2025-12-05
002880,卫光生物,-,-,-,-,-,-,0.0,-,28.06,-,-,26.04,5905872000,5905872000,0.002880,深A,2025-12-05 09:04:03,2025-12-05
