股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK1115,跨境电商,-0.5,1615.27,1633.5,1613.32,1622.34,-8.05,2.66,0.74,38.77,34299306,36478553346.0,1623.32,1762721680000,1438529856000,90.BK1115,板块,2025-09-25 15:24:30,2025-09-25
BK0534,成渝特区,-0.51,21130.76,21300.26,21113.35,21200.32,-107.67,1.62,0.91,48.57,24613622,38019980778.0,21238.43,2396821440000,2235803504000,90.BK0534,板块,2025-09-25 15:24:33,2025-09-25
BK0549,深圳特区,-0.51,39040.94,39407.04,38997.37,39173.09,-201.05,2.59,0.88,24.9,111468737,266456771084.0,39241.99,11659707136000,9709301248000,90.BK0549,板块,2025-09-25 15:24:33,2025-09-25
BK0498,AB股,-0.51,12182.67,12251.9,12140.64,12223.48,-61.92,1.55,0.76,68.68,23786178,19351691859.0,12244.59,1389026480000,1075941680000,90.BK0498,板块,2025-09-25 15:24:33,2025-09-25
BK0861,数字孪生,-0.51,1764.28,1787.91,1764.24,1771.71,-8.96,2.39,0.92,25.47,20923910,47002303660.0,1773.24,1181361184000,1110006896000,90.BK0861,板块,2025-09-25 15:24:33,2025-09-25
BK0992,REITs概念,-0.51,877.77,882.24,873.38,879.78,-4.49,1.99,0.91,-75.17,17041388,21310002562.0,882.26,828915600000,770750064000,90.BK0992,板块,2025-09-25 15:24:33,2025-09-25
BK0967,水产养殖,-0.51,918.07,928.88,914.93,920.93,-4.73,1.98,0.84,-74.72,3610504,3902082591.0,922.8,271313360000,265985110000,90.BK0967,板块,2025-09-25 15:24:33,2025-09-25
BK1013,华为欧拉,-0.52,1572.91,1602.24,1568.14,1575.07,-8.26,7.21,0.91,-891.29,5525582,16406788893.0,1581.17,322527856000,281402800000,90.BK1013,板块,2025-09-25 15:24:33,2025-09-25
BK0985,换电概念,-0.52,1654.35,1669.76,1646.68,1661.13,-8.72,2.56,0.98,86.94,13183223,27180732771.0,1663.07,977862880000,933387536000,90.BK0985,板块,2025-09-25 15:24:33,2025-09-25
BK0984,华为汽车,-0.52,2550.0,2580.72,2540.45,2555.78,-13.24,4.68,0.83,70.42,51168672,93847943944.0,2563.24,2369859856000,2150229744000,90.BK0984,板块,2025-09-25 15:24:33,2025-09-25
BK0742,创业板综,-0.52,1861.53,1883.93,1859.48,1867.9,-9.65,4.43,0.94,75.94,226942858,659766094844.0,1871.18,17727260672000,14099761664000,90.BK0742,板块,2025-09-25 15:24:33,2025-09-25
BK0806,精准医疗,-0.53,1152.7,1167.25,1150.67,1158.08,-6.19,1.93,0.75,72.45,6774522,10168465027.0,1158.89,651081520000,548255536000,90.BK0806,板块,2025-09-25 15:24:33,2025-09-25
BK1025,预制菜概念,-0.53,1167.77,1181.5,1164.64,1170.68,-6.2,2.95,0.79,48.09,19664524,12584033251.0,1173.97,669897152000,476253200000,90.BK1025,板块,2025-09-25 15:24:33,2025-09-25
BK1145,机器人执行器,-0.54,2076.11,2103.97,2066.77,2085.8,-11.33,4.86,0.7,63.89,8469696,34041517508.0,2087.44,737745504000,684969344000,90.BK1145,板块,2025-09-25 15:24:30,2025-09-25
BK0946,EDA概念,-0.55,1494.87,1505.42,1486.83,1495.3,-8.2,2.66,0.77,-37.36,2582443,9490611881.0,1503.07,280446560000,263952760000,90.BK0946,板块,2025-09-25 15:24:33,2025-09-25
BK1024,绿色电力,-0.55,1184.04,1194.79,1180.54,1188.05,-6.55,1.31,0.86,16.06,58622391,41745259679.0,1190.59,5244588800000,3445263536000,90.BK1024,板块,2025-09-25 15:24:33,2025-09-25
BK0852,冷链物流,-0.56,2099.81,2115.22,2094.28,2109.33,-11.9,1.91,0.75,31.76,26039595,49625601873.0,2111.71,1815242080000,1633735808000,90.BK0852,板块,2025-09-25 15:24:33,2025-09-25
BK0841,体外诊断,-0.56,1408.08,1426.04,1406.03,1415.74,-7.95,1.62,0.81,60.24,6018205,13434142207.0,1416.03,972154992000,924332896000,90.BK0841,板块,2025-09-25 15:24:33,2025-09-25
BK1155,小米汽车,-0.56,1739.63,1764.9,1734.66,1748.4,-9.83,4.19,0.91,32.48,32403326,107051050988.0,1749.46,4838475264000,3797514768000,90.BK1155,板块,2025-09-25 15:24:30,2025-09-25
BK0807,共享经济,-0.56,931.5,943.85,928.25,938.09,-5.23,2.2,0.84,55.68,4441029,5000599839.0,936.73,259542932000,241533962000,90.BK0807,板块,2025-09-25 15:24:33,2025-09-25
BK0492,煤化工,-0.57,10170.27,10278.92,10147.75,10228.05,-58.28,1.64,0.65,15.35,31824880,23281517991.0,10228.55,2442279920000,2194494688000,90.BK0492,板块,2025-09-25 15:24:33,2025-09-25
BK0665,电商概念,-0.57,2310.33,2332.54,2307.62,2320.86,-13.14,2.5,0.82,29.78,89852538,100270862726.0,2323.47,6569207808000,5847090688000,90.BK0665,板块,2025-09-25 15:24:33,2025-09-25
