股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK1052,动力电池回收,-1.07,848.68,861.96,840.06,860.24,-9.2,5.01,1.24,-9920.95,23482871,44314189349.0,857.88,850011040000,716195872000,90.BK1052,板块,2025-09-02 15:39:40,2025-09-02
BK1195,2025中报预减,-1.07,1041.09,1052.22,1029.89,1052.22,-11.28,2.97,1.03,156.49,69054408,63007167049.0,1052.37,2144686720000,1981045008000,90.BK1195,板块,2025-09-02 15:39:40,2025-09-02
BK1003,抽水蓄能,-1.07,1517.57,1536.76,1507.09,1535.04,-16.42,1.73,1.08,19.15,19930733,16768915584.0,1533.99,978537040000,858939248000,90.BK1003,板块,2025-09-02 15:39:40,2025-09-02
BK0592,铁路基建,-1.08,2883.57,2920.76,2843.49,2920.11,-31.55,1.61,0.98,15.11,44614569,48478662791.0,2915.12,3056267136000,2632342672000,90.BK0592,板块,2025-09-02 15:39:40,2025-09-02
BK1056,幽门螺杆菌概念,-1.09,1052.25,1066.72,1045.68,1063.84,-11.56,3.3,0.91,70.45,9959048,14666487954.0,1063.81,535775872000,464495632000,90.BK1056,板块,2025-09-02 15:39:40,2025-09-02
BK0872,青蒿素,-1.09,1767.58,1789.41,1753.86,1788.93,-19.52,2.12,0.92,16.85,2486442,6612103727.0,1787.1,307949312000,278164752000,90.BK0872,板块,2025-09-02 15:39:40,2025-09-02
BK0988,钠离子电池,-1.1,1569.55,1592.83,1558.2,1589.23,-17.53,3.42,1.08,31.64,25784379,55759101240.0,1587.08,2307860432000,2148703360000,90.BK0988,板块,2025-09-02 15:39:40,2025-09-02
BK0534,成渝特区,-1.11,21696.04,21949.25,21522.41,21926.03,-242.69,2.31,0.92,50.03,34475886,52533811153.0,21938.73,2468834496000,2307532752000,90.BK0534,板块,2025-09-02 15:39:40,2025-09-02
BK0665,电商概念,-1.12,2345.58,2369.97,2324.69,2369.55,-26.54,3.29,0.99,30.39,118160743,136354322981.0,2372.12,6701856512000,5958020608000,90.BK0665,板块,2025-09-02 15:39:40,2025-09-02
BK0711,券商概念,-1.12,1305.49,1321.74,1295.27,1319.05,-14.85,2.58,1.08,22.26,71518148,98347026861.0,1320.34,4648783616000,3804683184000,90.BK0711,板块,2025-09-02 15:39:40,2025-09-02
BK0933,退税商店,-1.12,1358.65,1372.52,1350.55,1371.04,-15.42,2.14,1.27,52.42,3721757,4246616685.0,1374.07,206719405000,200850378000,90.BK0933,板块,2025-09-02 15:39:40,2025-09-02
BK1115,跨境电商,-1.13,1623.65,1641.37,1602.56,1640.81,-18.54,4.04,0.98,39.41,51694093,50656574850.0,1642.19,1768131824000,1426061584000,90.BK1115,板块,2025-09-02 15:39:40,2025-09-02
BK0590,西部大开发,-1.13,3372.57,3414.16,3339.27,3413.52,-38.65,3.0,0.97,33.49,234965718,335846860222.0,3411.22,12729859584000,11435433728000,90.BK0590,板块,2025-09-02 15:39:40,2025-09-02
BK0822,租售同权,-1.14,788.99,798.55,783.85,795.64,-9.07,2.26,0.88,-8.78,11256420,9986066752.0,798.06,419609600000,389986240000,90.BK0822,板块,2025-09-02 15:39:40,2025-09-02
BK0856,工业大麻,-1.14,2063.79,2089.87,2043.58,2088.26,-23.71,4.34,1.18,37.57,16532699,15362886866.0,2087.5,448335488000,422140272000,90.BK0856,板块,2025-09-02 15:39:40,2025-09-02
BK1082,噪声防治,-1.15,1526.24,1548.18,1503.25,1543.85,-17.83,3.97,0.95,-307.87,1215587,1646775825.0,1544.07,42290210000,35690256000,90.BK1082,板块,2025-09-02 15:39:40,2025-09-02
BK1196,2025中报扭亏,-1.15,1076.6,1090.9,1063.97,1090.9,-12.48,5.5,0.98,-230.37,137390618,129191596003.0,1089.08,2002002672000,1818178688000,90.BK1196,板块,2025-09-02 15:39:40,2025-09-02
BK0669,生态农业,-1.15,1471.46,1486.81,1455.65,1486.42,-17.1,3.98,1.11,30.22,15222235,8361971145.0,1488.56,276057600000,234511288000,90.BK0669,板块,2025-09-02 15:39:40,2025-09-02
BK1074,托育服务,-1.15,803.25,809.31,788.55,808.41,-9.38,4.38,1.02,40.38,2344610,1873197062.0,812.63,48729539000,45753383000,90.BK1074,板块,2025-09-02 15:39:40,2025-09-02
BK0866,人造肉,-1.16,1078.71,1090.09,1069.54,1089.55,-12.68,2.44,0.88,35.64,3534432,3022100918.0,1091.39,182887555000,173323005000,90.BK0866,板块,2025-09-02 15:39:40,2025-09-02
BK1155,小米汽车,-1.16,1644.88,1662.87,1602.68,1662.57,-19.23,4.09,0.93,28.06,33713842,91188565575.0,1664.11,4208373024000,3270722288000,90.BK1155,板块,2025-09-02 15:39:40,2025-09-02
BK0548,生物疫苗,-1.16,31233.22,31670.26,30996.52,31654.5,-367.63,2.84,1.04,44.1,19156991,29166854272.0,31600.85,1187963248000,1045338480000,90.BK0548,板块,2025-09-02 15:39:40,2025-09-02
BK0494,节能环保,-1.18,13527.31,13696.2,13364.93,13691.32,-160.91,3.29,1.03,34.34,129842088,161668639359.0,13688.22,4511629312000,3943176576000,90.BK0494,板块,2025-09-02 15:39:40,2025-09-02
BK0712,一带一路,-1.18,1536.89,1556.62,1520.33,1556.62,-18.35,1.56,0.97,14.33,248457039,252903044805.0,1555.24,15348509184000,12939787520000,90.BK0712,板块,2025-09-02 15:39:40,2025-09-02
BK1097,TOPCon电池,-1.18,784.62,803.62,778.78,794.42,-9.36,3.54,1.06,-23.39,17288685,27670061734.0,793.98,662799712000,582712000000,90.BK1097,板块,2025-09-02 15:39:40,2025-09-02
BK1080,新型城镇化,-1.18,1061.65,1074.35,1048.05,1074.29,-12.65,4.79,1.18,-47.79,31898434,19545187626.0,1074.3,483421728000,412081024000,90.BK1080,板块,2025-09-02 15:39:40,2025-09-02
BK0574,锂电池,-1.19,3685.46,3740.31,3655.15,3736.55,-44.26,4.24,1.03,36.6,158685068,311081612373.0,3729.72,9269185536000,7882988288000,90.BK0574,板块,2025-09-02 15:39:40,2025-09-02
