股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
588450,科创50ETF增强,-3.66,1.659,1.72,1.647,1.72,-0.063,24.98,1.13,-,218785,36791442.0,1.722,145276473,145276473,1.588450,沪A,2025-09-02 16:11:34,2025-09-02
589520,科创人工智能ETF华宝,-3.67,1.232,1.283,1.222,1.279,-0.047,11.36,0.81,-,597925,74722230.0,1.279,648712439,648712439,1.589520,沪A,2025-09-02 16:11:44,2025-09-02
516780,稀土ETF,-3.67,1.68,1.739,1.663,1.739,-0.064,14.64,0.87,-,3434554,580189967.0,1.744,3941363677,3941363677,1.516780,沪A,2025-09-02 16:11:40,2025-09-02
561100,消费电子ETF富国,-3.67,1.208,1.255,1.198,1.254,-0.046,6.8,0.69,-,593092,72694106.0,1.254,1054278250,1054278250,1.561100,沪A,2025-09-02 16:11:50,2025-09-02
159998,计算机ETF,-3.68,1.048,1.087,1.038,1.087,-0.04,4.13,0.86,-,1390942,147037731.8,1.088,3528674017,3528674017,0.159998,深A,2025-09-02 15:34:06,2025-09-02
588680,科创100ETF增强指数基金,-3.68,1.858,1.93,1.854,1.929,-0.071,17.72,1.81,-,99895,18842407.0,1.929,104718738,104718738,1.588680,沪A,2025-09-02 16:11:42,2025-09-02
588240,科创200ETF指数,-3.69,1.332,1.39,1.32,1.38,-0.051,22.84,1.03,-,650225,87488300.0,1.383,379131167,379131167,1.588240,沪A,2025-09-02 16:11:57,2025-09-02
159779,消费电子50ETF,-3.71,1.065,1.105,1.056,1.102,-0.041,17.9,1.01,-,413329,44594381.215,1.106,245875844,245875844,0.159779,深A,2025-09-02 15:34:48,2025-09-02
560300,电信50ETF,-3.73,1.909,2.002,1.882,1.976,-0.074,13.55,1.28,-,51214,9965365.0,1.983,72166691,72166691,1.560300,沪A,2025-09-02 16:11:36,2025-09-02
562560,信息技术ETF,-3.73,1.731,1.91,1.718,1.798,-0.067,25.98,6.7,-,59144,10559035.0,1.798,39407081,39407081,1.562560,沪A,2025-09-02 16:11:55,2025-09-02
517850,张江ETF,-3.73,1.109,1.168,1.101,1.152,-0.043,12.98,1.69,-,59939,6709377.0,1.152,51219387,51219387,1.517850,沪A,2025-09-02 16:11:40,2025-09-02
159701,物联网ETF招商,-3.74,1.03,1.071,1.028,1.07,-0.04,29.83,1.27,-,46848,4936127.76,1.07,16176769,16176769,0.159701,深A,2025-09-02 15:35:03,2025-09-02
516260,物联网50ETF,-3.74,1.108,1.154,1.099,1.151,-0.043,4.55,0.61,-,36368,4109553.0,1.151,88509921,88509921,1.516260,沪A,2025-09-02 16:11:53,2025-09-02
515000,科技ETF,-3.74,1.878,1.965,1.853,1.946,-0.073,8.32,1.26,-,1544060,293627411.0,1.951,3484234049,3484234049,1.515000,沪A,2025-09-02 16:11:42,2025-09-02
588980,科创100ETF广发,-3.75,1.182,1.228,1.173,1.228,-0.046,18.36,0.88,-,104529,12477804.0,1.228,67279440,67279440,1.588980,沪A,2025-09-02 16:11:43,2025-09-02
159539,信创ETF广发,-3.76,1.459,1.519,1.446,1.509,-0.057,7.59,0.68,-,56620,8380407.2,1.516,108790601,108790601,0.159539,深A,2025-09-02 15:34:57,2025-09-02
159248,人工智能ETF基金,-3.77,1.405,1.486,1.383,1.486,-0.055,31.63,1.1,-,632972,90267663.263,1.46,281134391,281134391,0.159248,深A,2025-09-02 15:34:15,2025-09-02
588820,科创200ETF基金,-3.78,1.528,1.596,1.518,1.591,-0.06,20.63,1.64,-,83351,12883634.0,1.588,61731200,61731200,1.588820,沪A,2025-09-02 16:11:45,2025-09-02
588170,科创半导体ETF,-3.81,1.213,1.265,1.203,1.257,-0.048,27.09,1.03,-,1113697,136814076.0,1.261,498723747,498723747,1.588170,沪A,2025-09-02 16:11:45,2025-09-02
159389,数字经济ETF嘉实,-3.82,1.284,1.33,1.277,1.33,-0.051,0.78,0.21,-,19116,2486338.2,1.335,315983879,315983879,0.159389,深A,2025-09-02 15:34:24,2025-09-02
563010,电信ETF,-3.82,1.786,1.858,1.754,1.84,-0.071,5.55,1.52,-,52312,9450975.0,1.857,168222090,168222090,1.563010,沪A,2025-09-02 16:11:56,2025-09-02
159709,物联网ETF工银,-3.82,1.283,1.342,1.267,1.334,-0.051,7.91,1.5,-,39939,5213419.076,1.334,64771049,64771049,0.159709,深A,2025-09-02 15:34:54,2025-09-02
159852,软件ETF,-3.84,0.951,0.986,0.945,0.986,-0.038,14.53,1.15,-,8376054,803744362.026,0.989,5484059424,5484059424,0.159852,深A,2025-09-02 15:34:15,2025-09-02
159537,信创ETF,-3.84,1.479,1.54,1.466,1.531,-0.059,7.96,0.53,-,95187,14286242.8,1.538,176951408,176951408,0.159537,深A,2025-09-02 15:34:39,2025-09-02
561380,电网ETF,-3.84,1.404,1.474,1.38,1.463,-0.056,11.56,1.16,-,104531,14868471.0,1.46,126940694,126940694,1.561380,沪A,2025-09-02 16:11:57,2025-09-02
562950,消费电子ETF易方达,-3.85,1.149,1.197,1.14,1.183,-0.046,15.03,3.02,-,1251076,145758553.0,1.195,956264791,956264791,1.562950,沪A,2025-09-02 16:11:56,2025-09-02
159786,VRETF,-3.86,1.07,1.113,1.064,1.113,-0.043,10.79,0.66,-,162567,17570630.9,1.113,161250256,161250256,0.159786,深A,2025-09-02 15:34:51,2025-09-02
