股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
118049,汇成转债,-6.36,172.778,186.29,172.0,184.513,-11.736,13.44,1.0,-,154430,273242441.0,184.514,1984564391,1984564391,1.118049,沪A,2025-09-02 16:11:56,2025-09-02
118004,博瑞转债,-6.64,261.699,283.888,259.2,283.1,-18.604,55.89,0.92,-,251007,674912059.0,280.303,1175418180,1175418180,1.118004,沪A,2025-09-02 16:11:52,2025-09-02
113687,振华转债,-6.92,255.428,277.0,253.0,276.0,-18.985,36.69,1.05,-,148942,389389457.0,274.413,1036953389,1036953389,1.113687,沪A,2025-09-02 16:11:42,2025-09-02
118048,利扬转债,-7.1,185.905,210.455,185.0,195.8,-14.21,426.22,6.22,-,2068382,4112477164.0,200.115,902170938,902170938,1.118048,沪A,2025-09-02 16:11:35,2025-09-02
123251,华医转债,-7.3,159.999,173.34,158.311,172.98,-12.601,26.93,0.84,-,188899,309723935.254,172.6,1122235866,1122235866,0.123251,深A,2025-09-02 15:34:27,2025-09-02
123131,奥飞转债,-7.35,265.9,288.0,259.133,287.043,-21.1,82.5,0.8,-,260939,704250489.46,287.0,840999156,840999156,0.123131,深A,2025-09-02 15:34:54,2025-09-02
113601,塞力转债,-7.35,271.462,294.8,264.0,294.8,-21.545,166.7,0.35,-,313472,868791161.0,293.007,510468275,510468275,1.113601,沪A,2025-09-02 16:11:34,2025-09-02
128131,崇达转2,-7.68,153.9,171.56,152.192,169.422,-12.795,160.55,0.4,-,489490,786921121.157,166.695,469213706,469213706,0.128131,深A,2025-09-02 15:34:30,2025-09-02
118056,路维转债,-7.95,160.111,174.903,158.483,174.5,-13.823,19.33,1.88,-,118870,193851650.0,173.934,984682650,984682650,1.118056,沪A,2025-09-02 16:11:42,2025-09-02
110074,精达转债,-9.4,274.816,307.0,270.98,305.2,-28.527,43.98,1.28,-,118779,338474326.0,303.343,742264275,742264275,1.110074,沪A,2025-09-02 16:11:49,2025-09-02
113669,景23转债,-10.18,229.66,264.0,228.487,255.9,-26.041,47.73,0.69,-,454372,1100383098.0,255.701,2186324387,2186324387,1.113669,沪A,2025-09-02 16:11:43,2025-09-02
113064,东材转债,-10.89,142.667,162.5,140.6,162.5,-17.438,179.51,0.21,-,165467,250252682.0,160.105,131503735,131503735,1.113064,沪A,2025-09-02 16:11:55,2025-09-02
123241,欧通转债,-11.36,512.98,588.88,510.221,580.0,-65.72,149.47,0.67,-,398117,2132914373.823,578.7,1366303250,1366303250,0.123241,深A,2025-09-02 15:34:21,2025-09-02
113664,大元转债,-13.47,225.981,264.464,222.529,259.01,-35.164,269.22,0.35,-,909200,2150798364.0,261.145,763165633,763165633,1.113664,沪A,2025-09-02 16:11:52,2025-09-02
127111,金威转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,1292394800,1292394800,0.127111,深A,2025-09-02 08:00:00,2025-09-02
123258,胜蓝转02,-,-,-,-,-,-,0.0,-,-,-,-,100.0,450000000,450000000,0.123258,深A,2025-09-02 08:00:00,2025-09-02
123155,中陆转债,-,-,-,-,-,-,0.0,-,-,-,-,140.216,504734133,504734133,0.123155,深A,2025-09-02 15:34:21,2025-09-02
113698,凯众转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,308447000,308447000,1.113698,沪A,2025-09-02 08:00:00,2025-09-02
