代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
123243,严牌转债,144.808,0.07,301081,严牌股份,10.03,-0.69,2.05,7.27,137.96,4.96,A+,5.09,9.45,14.9,2030-07-10,4.869,3.232,530.15,1.13,-4.07,149.77
113577,春秋转债,144.028,0.53,603890,春秋电子,14.31,0.77,2.13,10.5,136.29,5.68,AA-,7.35,13.65,2.8,2026-04-14,0.627,1.775,655.22,2.58,-35.76,149.71
123246,远信转债,161.678,0.23,301053,远信工业,35.05,0.31,4.05,22.95,152.72,5.87,A,16.07,29.84,8.5,2030-08-16,4.97,2.315,1567.7,4.19,-5.31,167.55
123247,万凯转债,159.648,-1.04,301216,万凯新材,17.04,-1.62,1.68,11.3,150.8,5.87,AA,7.91,14.69,51.5,2030-08-16,4.97,25.858,1777.01,0.43,-6.53,165.52
127055,精装转债,171.361,-0.02,002989,中天精装,29.91,-0.96,4.03,18.5,161.68,5.99,AA-,12.95,24.05,3.8,2028-02-22,2.488,2.135,304.83,0.83,-14.01,177.35
113069,博23转债,187.794,-0.56,601137,博威合金,25.96,-2.48,2.51,14.68,176.84,6.19,AA,10.28,19.08,6.6,2028-12-22,3.321,14.125,3540.63,1.33,-14.63,193.98
128130,景兴转债,133.794,0.16,002067,景兴纸业,4.27,-0.93,0.92,3.39,125.96,6.22,AA,2.71,4.41,13.6,2026-08-31,1.008,6.646,730.29,0.82,-16.58,140.01
123213,天源转债,213.813,-0.18,301127,武汉天源,14.37,-0.55,2.83,7.14,201.26,6.24,AA-,5.0,9.28,3.4,2029-07-28,3.918,3.268,1497.67,2.14,-14.58,220.05
113681,镇洋转债,145.217,0.0,603213,镇洋发展,15.29,0.0,3.45,11.2,136.52,6.37,AA-,7.84,14.56,8.6,2029-12-29,4.34,5.805,0.0,0.0,-4.43,151.59
123187,超达转债,154.047,1.99,301186,超达装备,45.11,2.57,2.32,31.23,144.44,6.65,A,21.86,40.6,8.1,2029-04-04,3.603,2.734,1765.31,4.19,-6.81,160.7
123251,华医转债,169.548,1.9,301235,华康洁净,35.57,3.46,2.12,22.43,158.58,6.92,A+,15.7,29.16,27.1,2030-12-23,5.323,7.014,4018.94,3.39,-6.39,176.47
113631,皖天转债,135.158,0.37,603689,皖天然气,8.67,0.12,1.27,6.86,126.38,6.95,AA+,4.8,8.92,20.0,2027-11-08,2.197,8.399,696.92,0.61,-7.86,142.11
113569,科达转债,136.605,-0.14,603660,苏州科达,8.14,-0.25,5.1,6.38,127.59,7.07,A-,4.47,8.29,6.3,2026-03-09,0.529,2.713,316.14,0.86,-30.07,143.68
123211,阳谷转债,174.326,0.77,300121,阳谷华泰,15.28,0.99,1.88,9.39,162.73,7.13,AA-,6.57,12.21,4.6,2029-07-27,3.915,3.072,3441.97,6.39,-9.35,181.46
128144,利民转债,264.533,-0.3,002734,利民股份,20.0,-0.7,2.56,8.1,246.91,7.14,AA,5.67,10.53,3.2,2027-03-01,1.507,2.581,1476.29,2.16,-43.92,271.67
123049,维尔转债,123.541,-0.14,300190,维尔利,4.09,-1.21,1.18,3.55,115.21,7.23,A-,2.49,4.62,28.9,2026-04-13,0.625,9.169,352.61,0.31,-7.21,130.77
118049,汇成转债,195.178,-1.54,688403,汇成股份,13.84,-1.98,3.67,7.61,181.87,7.32,AA-,5.33,9.89,9.9,2030-08-07,4.945,11.486,1282.41,0.57,-10.07,202.5
123159,崧盛转债,147.687,0.95,301002,崧盛股份,33.47,2.45,5.04,24.35,137.45,7.45,AA-,17.05,31.66,12.0,2028-09-27,3.085,2.943,3913.96,9.0,-7.04,155.14
118030,睿创转债,212.43,-0.47,688002,睿创微纳,77.5,-0.13,6.37,39.21,197.65,7.48,AA,27.45,50.97,4.1,2028-12-30,3.343,14.694,2881.02,0.92,-17.22,219.91
123160,泰福转债,163.388,0.34,300992,泰福泵业,30.01,-0.3,3.17,19.77,151.8,7.63,A,13.84,25.7,10.0,2028-09-28,3.088,2.317,1695.2,4.48,-9.66,171.02
127053,豪美转债,268.512,0.38,002988,豪美新材,43.8,-0.48,4.09,17.57,249.29,7.71,AA-,12.3,22.84,2.3,2028-01-24,2.408,2.584,1926.81,2.79,-28.3,276.22
123201,纽泰转债,155.722,-0.36,301229,纽泰格,21.71,-1.36,3.53,15.04,144.35,7.88,A,10.53,19.55,13.2,2029-06-27,3.833,3.091,650.84,1.35,-6.64,163.6
113601,塞力转债,295.676,0.12,603716,塞力医疗,32.85,-0.76,6.87,12.0,273.75,8.01,BB+,8.4,15.6,2.7,2026-08-21,0.981,1.879,10237.45,18.48,-62.65,303.69
128105,长集转债,131.685,-0.31,002616,长青集团,6.46,-1.07,1.68,5.3,121.89,8.04,AA-,3.71,6.89,19.9,2026-04-09,0.614,6.05,824.09,1.03,-27.08,139.73
123198,金埔转债,129.291,-0.14,301098,金埔园林,9.03,-1.53,1.28,7.55,119.6,8.1,A,5.29,9.82,24.1,2029-06-08,3.781,3.259,573.23,1.36,-1.97,137.39
123209,聚隆转债,212.9,-1.22,300644,南京聚隆,34.96,-1.22,3.95,17.77,196.74,8.21,A+,12.44,23.1,5.4,2029-07-26,3.912,1.675,1532.64,4.28,-14.23,221.11
128141,旺能转债,135.483,0.54,002034,旺能环境,17.75,0.4,1.09,14.18,125.18,8.23,AA,9.93,18.43,15.1,2026-12-17,1.304,11.576,685.96,0.44,-13.9,143.71
110093,神马转债,134.758,0.19,600810,神马股份,10.06,-0.2,1.44,8.11,124.04,8.64,AAA,5.68,10.54,29.7,2029-03-16,3.551,29.997,509.4,0.13,-5.46,143.4
113039,嘉泽转债,138.911,-0.2,601619,嘉泽新能,3.91,-1.51,1.39,3.06,127.78,8.71,AA,2.14,3.98,3.0,2026-08-24,0.989,2.877,327.63,0.82,-22.56,147.62
127020,中金转债,132.366,0.35,000060,中金岭南,5.22,0.77,1.34,4.29,121.68,8.78,AA+,3.0,5.58,15.5,2026-07-20,0.893,30.225,694.7,0.17,-18.98,141.15
113574,华体转债,138.075,-0.6,603679,华体科技,17.11,-1.27,3.54,13.49,126.83,8.87,A,9.44,17.54,7.4,2026-03-31,0.589,2.078,490.03,1.71,-34.84,146.95
123189,晓鸣转债,144.589,1.3,300967,晓鸣股份,25.59,2.36,5.17,19.34,132.32,9.27,A,13.54,25.14,10.3,2029-04-06,3.608,3.287,4513.7,9.47,-5.51,153.86
123245,集智转债,251.509,-1.33,300553,集智股份,41.68,-1.0,5.53,18.11,230.15,9.28,A,12.68,23.54,4.3,2030-08-14,4.964,1.539,1879.76,4.83,-13.96,260.79
113058,友发转债,137.068,0.7,601686,友发集团,5.98,-0.66,1.31,4.77,125.37,9.33,AA,3.34,6.2,22.6,2028-03-30,2.589,19.578,282.98,0.11,-6.57,146.4
123220,易瑞转债,151.423,-0.82,300942,易瑞生物,12.28,-1.52,5.84,8.87,138.44,9.38,A+,6.21,11.53,5.8,2029-08-18,3.975,2.908,1032.57,2.33,-5.99,160.8
113545,金能转债,113.133,0.22,603113,金能科技,7.88,1.03,0.77,7.62,103.41,9.4,AA-,5.33,9.91,14.3,2025-10-14,0.129,9.561,411.0,0.38,-22.46,122.53
123085,万顺转2,136.1,-0.41,300057,万顺新材,6.19,-2.37,1.09,4.99,124.05,9.71,AA-,3.49,6.49,12.0,2026-12-11,1.288,5.365,1088.79,1.49,-15.59,145.81
113663,新化转债,164.0,1.51,603867,新化股份,29.61,1.58,2.25,19.81,149.47,9.72,AA-,13.87,25.75,8.8,2028-11-28,3.255,5.021,912.6,1.11,-9.45,173.72
127045,牧原转债,134.081,0.96,002714,牧原股份,55.15,1.19,3.8,45.18,122.07,9.84,AA+,31.63,58.73,4.5,2027-08-16,1.967,95.431,1033.81,0.08,-10.28,143.92
123118,惠城转债,2146.09,-0.18,300779,惠城环保,217.03,-1.09,32.42,11.11,1953.47,9.86,A+,7.78,14.44,0.4,2027-07-07,1.858,1.238,3944.37,1.48,-79.35,2155.95
118051,皓元转债,172.409,4.73,688131,皓元医药,63.61,5.61,4.33,40.55,156.87,9.91,AA-,28.39,52.72,6.1,2030-11-28,5.255,8.219,8923.71,6.28,-7.18,182.32
123188,水羊转债,193.729,7.33,300740,水羊股份,23.86,4.93,4.12,13.54,176.22,9.94,A+,9.48,17.6,7.8,2029-04-04,3.603,6.723,19042.29,14.85,-12.6,203.67
110077,洪城转债,204.222,-0.21,600461,洪城环境,9.06,0.22,1.23,4.88,185.66,10.0,AA+,3.42,6.34,5.7,2026-11-20,1.23,6.685,279.9,0.2,-39.25,214.22
123089,九洲转2,149.12,-0.59,300040,九洲集团,7.37,-1.47,1.89,5.44,135.48,10.07,AA-,3.81,7.07,4.8,2026-12-21,1.315,1.729,476.71,1.85,-16.83,159.19
118029,富淼转债,141.549,1.47,688350,富淼科技,23.7,4.54,1.96,18.43,128.59,10.08,A,12.9,23.96,15.5,2028-12-15,3.301,4.5,1275.76,2.01,-6.49,151.63
127097,三羊转债,148.935,-0.91,001317,三羊马,50.5,-1.17,4.91,37.43,134.92,10.39,A+,26.2,48.66,14.1,2029-10-26,4.164,2.095,1460.44,4.67,-5.47,159.33
123242,赛龙转债,150.4,-0.39,301131,聚赛龙,49.58,-1.04,2.7,36.4,136.21,10.42,A+,25.48,47.32,16.3,2030-07-08,4.863,2.495,701.47,1.87,-4.54,160.82
123203,明电转02,166.96,-0.56,300739,明阳电路,17.81,-1.6,2.64,11.78,151.19,10.43,AA-,8.25,15.31,2.5,2029-07-03,3.849,1.472,902.2,3.66,-7.86,177.39
123249,英搏转债,200.227,0.12,300681,英搏尔,31.58,-0.06,3.93,17.43,181.18,10.51,AA,12.2,22.66,11.9,2030-10-24,5.159,6.929,1212.77,0.87,-10.35,210.74
110060,天路转债,390.288,3.06,600326,西藏天路,14.71,1.8,5.1,4.17,352.76,10.64,AA,2.92,5.42,0.6,2025-10-28,0.167,1.202,10684.42,22.87,-444.4,400.93
118007,山石转债,142.33,-1.15,688030,山石网科,21.21,-1.99,4.61,16.5,128.55,10.72,A,11.55,21.45,7.0,2028-03-22,2.567,2.672,858.94,2.25,-7.1,153.05
113615,金诚转债,578.317,0.77,603979,金诚信,61.42,0.38,3.86,11.78,521.39,10.92,AA,8.25,15.31,1.3,2026-12-23,1.321,4.959,2821.43,0.98,-71.2,589.24
123215,铭利转债,146.329,2.47,301268,铭利达,25.3,4.59,5.31,19.2,131.77,11.05,AA-,13.44,24.96,18.7,2029-08-03,3.934,8.555,3515.84,2.82,-4.49,157.38
123239,锋工转债,167.709,-0.36,300488,恒锋工具,36.49,-0.71,3.82,24.19,150.85,11.18,A+,16.93,31.45,8.3,2030-01-18,4.395,4.379,717.3,0.97,-7.51,178.89
127028,英特转债,138.903,1.46,000411,英特集团,11.59,2.2,1.26,9.3,124.62,11.46,AA+,6.51,12.09,10.9,2027-01-05,1.356,4.062,763.11,1.36,-16.14,150.36
113690,豪24转债,266.242,0.03,603809,豪能股份,15.1,-0.2,4.16,6.33,238.55,11.61,AA-,3.8,8.23,3.0,2030-10-23,5.156,3.832,1489.38,1.47,-14.83,277.85
127082,亚科转债,135.656,-0.15,002540,亚太科技,6.55,-0.91,1.49,5.39,121.52,11.63,AA,3.77,7.01,20.3,2029-03-09,3.532,11.589,489.58,0.31,-4.35,147.29
111012,福新转债,379.024,-0.39,605488,福莱新材,32.45,-0.92,5.95,9.56,339.44,11.66,A+,6.69,12.43,1.1,2029-01-04,3.356,1.02,1540.14,3.98,-29.39,390.68
113046,金田转债,136.852,-0.27,601609,金田股份,12.62,-2.09,2.56,10.32,122.29,11.91,AA+,7.22,13.42,6.9,2027-03-22,1.564,14.992,1416.81,0.69,-12.26,148.76
118043,福立转债,203.382,-1.62,688678,福立旺,27.06,-2.56,3.99,14.9,181.61,11.99,AA-,10.43,19.37,6.1,2029-08-14,3.964,4.281,1968.2,2.25,-12.77,215.37
123236,家联转债,142.822,-1.03,301193,家联科技,19.53,-2.84,2.33,15.33,127.4,12.11,AA-,10.73,19.93,27.4,2029-12-22,4.321,7.292,420.5,0.4,-4.1,154.93
127076,中宠转2,240.136,2.38,002891,中宠股份,58.73,1.12,6.14,27.46,213.87,12.28,AA-,19.22,35.7,2.7,2028-10-25,3.162,4.838,2006.42,1.74,-20.88,252.42
127078,优彩转债,136.277,-0.11,002998,优彩资源,8.01,-0.62,1.61,6.6,121.36,12.29,A+,4.62,8.58,30.8,2028-12-14,3.299,5.999,354.46,0.43,-3.75,148.57
123217,富仕转债,140.725,0.85,300852,四会富仕,37.02,2.18,3.08,29.57,125.19,12.41,AA-,20.7,38.44,11.3,2029-08-08,3.948,5.699,1210.54,1.51,-5.26,153.14
123155,中陆转债,140.216,0.0,301040,中环海陆,39.6,0.0,4.7,31.76,124.69,12.45,A+,22.23,41.29,9.6,2028-08-12,2.959,3.6,0.0,0.0,-5.41,152.67
110063,鹰19转债,120.263,0.26,600567,山鹰国际,1.88,0.0,0.68,1.76,106.82,12.58,AA,1.23,2.29,12.0,2025-12-13,0.293,12.748,90.89,0.06,-26.77,132.84
113658,密卫转债,134.961,-0.07,603713,密尔克卫,66.69,-0.48,2.34,55.72,119.69,12.76,AA-,39.0,72.44,8.3,2027-09-16,2.052,8.719,972.84,0.83,-7.82,147.72
111017,蓝天转债,135.821,0.06,605368,蓝天燃气,10.09,0.4,1.91,8.38,120.41,12.8,AA,5.87,10.89,9.3,2029-08-15,3.967,6.715,407.1,0.45,-4.33,148.62
127079,华亚转债,175.849,-1.19,003043,华亚智能,47.79,-1.42,3.62,30.71,155.62,13.0,A+,21.5,39.92,8.1,2028-12-16,3.304,3.107,517.5,0.94,-11.11,188.85
110074,精达转债,303.029,0.05,600577,精达股份,8.98,0.34,3.23,3.35,268.06,13.05,AA,2.35,4.36,1.4,2026-08-19,0.975,2.701,2234.09,2.73,-65.0,316.08
123221,力诺转债,150.2,-0.11,301188,力诺药包,18.85,-0.58,2.84,14.2,132.75,13.15,A+,9.94,18.46,9.0,2029-08-23,3.989,4.056,426.82,0.7,-7.15,163.35
113668,鹿山转债,141.099,0.16,603051,鹿山新材,20.0,-0.2,1.86,16.05,124.61,13.23,A+,11.24,20.87,8.7,2029-03-27,3.581,2.549,250.36,0.7,-4.41,154.33
113656,嘉诚转债,133.967,0.13,603535,嘉诚国际,12.24,-0.57,2.32,10.35,118.26,13.28,AA-,7.25,13.46,12.8,2028-09-01,3.014,7.998,495.17,0.46,-3.86,147.25
118013,道通转债,210.034,0.01,688208,道通科技,41.76,-1.3,7.66,22.55,185.19,13.42,AA,15.79,29.32,4.6,2028-07-08,2.863,12.797,772.01,0.29,-18.4,223.45
127037,银轮转债,422.914,0.15,002126,银轮股份,38.73,-0.54,4.94,10.39,372.76,13.45,AA,7.27,13.51,1.6,2027-06-07,1.775,5.056,2627.03,1.23,-53.02,436.36
127092,运机转债,222.928,-1.97,001288,运机集团,23.75,-1.57,2.51,12.09,196.44,13.48,AA-,8.46,15.72,14.6,2029-09-21,4.069,5.251,969.63,0.83,-14.2,236.41
123119,康泰转2,136.078,0.06,300601,康泰生物,18.84,-0.26,2.2,15.73,119.77,13.62,AA,11.01,20.45,11.8,2027-07-15,1.88,19.99,667.0,0.25,-9.17,149.7
113667,春23转债,160.403,-0.26,603890,春秋电子,14.31,0.77,2.13,10.15,140.99,13.77,AA-,7.11,13.2,9.1,2029-03-17,3.553,5.699,485.74,0.53,-8.1,174.17
127019,国城转债,128.373,-0.04,000688,国城矿业,14.16,-0.28,4.54,12.58,112.56,14.05,A+,8.81,16.35,4.7,2026-07-15,0.88,7.518,222.97,0.23,-16.38,142.42
113042,上银转债,126.903,0.58,601229,上海银行,9.85,2.18,0.53,8.87,111.05,14.28,AAA,,11.53,14.3,2027-01-25,1.411,199.778,1785.33,0.07,-6.6,141.18
118044,赛特转债,140.745,-0.78,688398,赛特新材,23.24,-2.35,3.53,18.9,122.96,14.46,A+,13.23,24.57,11.3,2029-09-11,4.041,4.42,669.12,1.07,-4.41,155.21
118045,盟升转债,234.688,-0.05,688311,盟升电子,42.85,-0.67,4.54,20.94,204.63,14.69,A,14.66,27.22,1.7,2029-09-12,4.044,1.239,980.47,3.37,-16.17,249.38
118050,航宇转债,169.641,0.2,688239,航宇科技,36.93,-0.11,3.78,24.97,147.9,14.7,AA-,17.48,32.46,9.5,2030-08-21,4.984,6.668,443.96,0.39,-6.86,184.34
113651,松霖转债,217.957,0.38,603992,松霖科技,29.25,-0.48,3.94,15.41,189.81,14.83,AA,10.79,20.03,1.9,2028-07-20,2.896,2.379,1433.45,2.77,-19.99,232.79
118012,微芯转债,163.078,0.58,688321,微芯生物,35.85,-0.03,9.06,25.26,141.92,14.91,A+,17.68,32.84,3.4,2028-07-05,2.855,4.998,2245.03,2.76,-10.56,177.99
113047,旗滨转债,135.717,0.67,601636,旗滨集团,6.41,0.63,1.23,5.43,118.05,14.97,AA+,3.8,7.06,8.7,2027-04-09,1.614,14.981,1081.61,0.53,-11.46,150.69
127089,晶澳转债,126.222,1.11,002459,晶澳科技,12.8,2.65,1.66,11.66,109.78,14.98,AA+,8.16,15.16,21.2,2029-07-18,3.89,89.592,1871.1,0.17,-3.1,141.2
113685,升24转债,131.782,-0.21,603305,旭升集团,14.33,-1.04,2.06,12.51,114.55,15.04,AA-,8.76,16.26,18.6,2030-06-14,4.797,25.409,404.16,0.12,-2.61,146.82
127084,柳工转2,175.271,-0.09,000528,柳工,11.11,0.0,1.25,7.3,152.19,15.17,AAA,5.11,9.49,11.0,2029-03-27,3.581,24.823,325.29,0.07,-10.91,190.44
123054,思特转债,154.862,-0.86,300608,思特奇,13.27,-1.56,3.08,9.88,134.31,15.3,AA-,6.92,12.84,4.4,2026-06-10,0.784,1.667,749.86,2.89,-33.08,170.16
113672,福蓉转债,146.063,-0.61,603327,福蓉科技,10.33,-1.15,5.24,8.17,126.44,15.52,AA,5.72,10.62,3.8,2029-07-18,3.89,3.934,339.09,0.59,-6.65,161.58
127095,广泰转债,136.126,-0.46,002111,威海广泰,10.78,-0.37,1.83,9.15,117.81,15.55,AA-,6.41,11.9,13.4,2029-10-18,4.143,6.928,215.41,0.23,-3.11,151.68
111019,宏柏转债,133.042,0.01,605366,宏柏新材,6.27,-0.32,1.94,5.46,114.84,15.85,AA-,3.82,7.1,17.7,2030-04-17,4.638,7.204,418.33,0.44,-2.29,148.89
123146,中环转2,129.671,0.33,300692,中环环保,6.97,0.29,1.28,6.23,111.88,15.9,AA-,4.36,8.1,32.8,2028-05-06,2.69,8.592,614.26,0.55,-3.17,145.57
113052,兴业转债,124.836,0.03,601166,兴业银行,22.81,0.18,0.53,21.19,107.65,15.96,AAA,,27.55,8.6,2027-12-27,2.332,413.5,1027.99,0.02,-4.34,140.8
