债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
123216,科顺转债,0.0,120.71,-,-,-,0.0,0.0,-,-,-,-,120.71,2653002766,2653002766,0.123216,深A,2025-08-29 09:21:12,2025-08-29
123233,凯盛转债,0.0,136.15,-,-,-,0.002,0.0,-,-,-,-,136.148,884772137,884772137,0.123233,深A,2025-08-29 09:22:36,2025-08-29
127061,美锦转债,0.0,114.052,-,-,-,0.0,0.0,-,-,-,-,114.052,3181021823,3181021823,0.127061,深A,2025-08-29 09:22:24,2025-08-29
111022,锡振转债,0.0,148.84,-,-,-,0.0,0.0,-,-,-,-,148.84,773968000,773968000,1.111022,沪A,2025-08-29 09:22:30,2025-08-29
128119,龙大转债,0.0,115.473,-,-,-,0.0,0.0,-,-,-,-,115.473,1092429545,1092429545,0.128119,深A,2025-08-29 09:22:42,2025-08-29
111019,宏柏转债,0.0,133.035,-,-,-,0.0,0.0,-,-,-,-,133.035,958381080,958381080,1.111019,沪A,2025-08-29 09:22:48,2025-08-29
127098,欧晶转债,0.0,119.4,-,-,-,0.0,0.0,-,-,-,-,119.4,560346588,560346588,0.127098,深A,2025-08-29 09:22:18,2025-08-29
127099,盛航转债,0.0,131.18,-,-,-,0.0,0.0,-,-,-,-,131.18,595648501,595648501,0.127099,深A,2025-08-29 09:21:48,2025-08-29
113627,太平转债,0.0,116.7,-,-,-,0.0,0.0,-,-,-,-,116.7,933309417,933309417,1.113627,沪A,2025-08-29 09:22:51,2025-08-29
127015,希望转债,0.0,112.749,-,-,-,0.001,0.0,-,-,-,-,112.748,1070424010,1070424010,0.127015,深A,2025-08-29 09:22:33,2025-08-29
127050,麒麟转债,0.0,128.15,-,-,-,0.0,0.0,-,-,-,-,128.15,2673295886,2673295886,0.127050,深A,2025-08-29 09:22:33,2025-08-29
127049,希望转2,0.0,122.171,-,-,-,0.0,0.0,-,-,-,-,122.171,9948970829,9948970829,0.127049,深A,2025-08-29 09:22:42,2025-08-29
113649,丰山转债,0.0,133.196,-,-,-,0.0,0.0,-,-,-,-,133.196,611442898,611442898,1.113649,沪A,2025-08-29 09:22:50,2025-08-29
127054,双箭转债,0.0,126.166,-,-,-,-0.002,0.0,-,-,-,-,126.168,647987819,647987819,0.127054,深A,2025-08-29 09:21:57,2025-08-29
113625,江山转债,0.0,121.591,-,-,-,0.0,0.0,-,-,-,-,121.591,708311348,708311348,1.113625,沪A,2025-08-29 09:22:44,2025-08-29
111000,起帆转债,0.0,127.207,-,-,-,0.0,0.0,-,-,-,-,127.207,1271107043,1271107043,1.111000,沪A,2025-08-29 09:22:46,2025-08-29
111009,盛泰转债,0.0,120.564,-,-,-,0.0,0.0,-,-,-,-,120.564,845269381,845269381,1.111009,沪A,2025-08-29 09:22:32,2025-08-29
128108,蓝帆转债,0.0,107.599,-,-,-,0.0,0.0,-,-,-,-,107.599,1636004275,1636004275,0.128108,深A,2025-08-29 09:22:06,2025-08-29
128116,瑞达转债,0.0,136.274,-,-,-,-0.001,0.0,-,-,-,-,136.275,884311285,884311285,0.128116,深A,2025-08-29 09:22:51,2025-08-29
128105,长集转债,0.0,132.1,-,-,-,0.0,0.0,-,-,-,-,132.1,799176599,799176599,0.128105,深A,2025-08-29 09:21:39,2025-08-29
127104,姚记转债,0.0,169.943,-,-,-,0.002,0.0,-,-,-,-,169.941,990215885,990215885,0.127104,深A,2025-08-29 09:22:51,2025-08-29
111002,特纸转债,0.0,123.68,-,-,-,0.0,0.0,-,-,-,-,123.68,818657709,818657709,1.111002,沪A,2025-08-29 09:22:24,2025-08-29
111003,聚合转债,0.0,137.425,-,-,-,0.0,0.0,-,-,-,-,137.425,279756073,279756073,1.111003,沪A,2025-08-29 09:22:52,2025-08-29
111005,富春转债,0.0,140.824,-,-,-,0.0,0.0,-,-,-,-,140.824,746092593,746092593,1.111005,沪A,2025-08-29 09:22:43,2025-08-29
127102,浙建转债,0.0,122.78,-,-,-,0.003,0.0,-,-,-,-,122.777,1221773098,1221773098,0.127102,深A,2025-08-29 09:22:09,2025-08-29
113605,大参转债,0.0,124.519,-,-,-,-0.001,0.0,-,-,-,-,124.52,1749041191,1749041191,1.113605,沪A,2025-08-29 09:22:29,2025-08-29
113589,天创转债,0.0,214.14,-,-,-,0.0,0.0,-,-,-,-,214.14,142623664,142623664,1.113589,沪A,2025-08-29 09:22:51,2025-08-29
113565,宏辉转债,0.0,147.876,-,-,-,0.0,0.0,-,-,-,-,147.876,257069413,257069413,1.113565,沪A,2025-08-29 09:22:51,2025-08-29
127062,垒知转债,0.0,123.889,-,-,-,0.0,0.0,-,-,-,-,123.889,490431951,490431951,0.127062,深A,2025-08-29 09:22:45,2025-08-29
127070,大中转债,0.0,132.33,-,-,-,0.0,0.0,-,-,-,-,132.33,2010094420,2010094420,0.127070,深A,2025-08-29 09:22:48,2025-08-29
127069,小熊转债,0.0,131.396,-,-,-,0.0,0.0,-,-,-,-,131.396,662343322,662343322,0.127069,深A,2025-08-29 09:21:57,2025-08-29
127073,天赐转债,0.0,122.099,-,-,-,0.0,0.0,-,-,-,-,122.099,4163665643,4163665643,0.127073,深A,2025-08-29 09:21:48,2025-08-29
127072,博实转债,0.0,139.541,-,-,-,0.005,0.0,-,-,-,-,139.536,627689885,627689885,0.127072,深A,2025-08-29 09:21:39,2025-08-29
113058,友发转债,0.0,136.117,-,-,-,-0.001,0.0,-,-,-,-,136.118,2664974307,2664974307,1.113058,沪A,2025-08-29 09:22:46,2025-08-29
113631,皖天转债,0.0,134.656,-,-,-,0.0,0.0,-,-,-,-,134.656,1131005368,1131005368,1.113631,沪A,2025-08-29 09:22:51,2025-08-29
127028,英特转债,0.0,136.898,-,-,-,-0.002,0.0,-,-,-,-,136.9,556088574,556088574,0.127028,深A,2025-08-29 09:22:45,2025-08-29
113665,汇通转债,0.0,124.835,-,-,-,0.0,0.0,-,-,-,-,124.835,448961587,448961587,1.113665,沪A,2025-08-29 09:22:45,2025-08-29
113676,荣23转债,0.0,129.862,-,-,-,0.0,0.0,-,-,-,-,129.862,747766174,747766174,1.113676,沪A,2025-08-29 09:22:24,2025-08-29
127024,盈峰转债,0.0,125.589,-,-,-,0.0,0.0,-,-,-,-,125.589,1853734708,1853734708,0.127024,深A,2025-08-29 09:22:15,2025-08-29
113696,伯25转债,0.0,140.831,-,-,-,0.0,0.0,-,-,-,-,140.831,3946084620,3946084620,1.113696,沪A,2025-08-29 09:22:50,2025-08-29
123253,永贵转债,0.0,136.631,-,-,-,0.0,0.0,-,-,-,-,136.631,1338983800,1338983800,0.123253,深A,2025-08-29 09:22:27,2025-08-29
113638,台21转债,0.0,120.105,-,-,-,0.0,0.0,-,-,-,-,120.105,720324933,720324933,1.113638,沪A,2025-08-29 09:22:47,2025-08-29
127047,帝欧转债,0.0,130.8,-,-,-,0.0,0.0,-,-,-,-,130.8,1116663667,1116663667,0.127047,深A,2025-08-29 09:22:51,2025-08-29
127042,嘉美转债,0.0,117.356,-,-,-,0.0,0.0,-,-,-,-,117.356,879907005,879907005,0.127042,深A,2025-08-29 09:22:42,2025-08-29
113672,福蓉转债,-0.01,146.942,-,-,-,-0.021,0.0,-,-,-,-,146.963,578115380,578115380,1.113672,沪A,2025-08-29 09:22:52,2025-08-29
127046,百润转债,-0.01,121.712,-,-,-,-0.009,0.0,-,-,-,-,121.721,1372271033,1372271033,0.127046,深A,2025-08-29 09:22:21,2025-08-29
127088,赫达转债,-0.01,122.99,-,-,-,-0.008,0.0,-,-,-,-,122.998,737754531,737754531,0.127088,深A,2025-08-29 09:22:06,2025-08-29
127031,洋丰转债,-0.01,126.598,-,-,-,-0.011,0.0,-,-,-,-,126.609,1265891635,1265891635,0.127031,深A,2025-08-29 09:22:42,2025-08-29
127089,晶澳转债,-0.02,124.8,-,-,-,-0.031,0.0,-,-,-,-,124.831,11181103066,11181103066,0.127089,深A,2025-08-29 09:22:12,2025-08-29
123171,共同转债,-0.02,123.016,-,-,-,-0.025,0.0,-,-,-,-,123.041,467325482,467325482,0.123171,深A,2025-08-29 09:22:48,2025-08-29
113045,环旭转债,-0.04,129.908,-,-,-,-0.058,0.0,-,-,-,-,129.966,4481592166,4481592166,1.113045,沪A,2025-08-29 09:22:44,2025-08-29
123138,丝路转债,-0.04,128.551,-,-,-,-0.049,0.0,-,-,-,-,128.6,307711243,307711243,0.123138,深A,2025-08-29 09:22:36,2025-08-29
118027,宏图转债,-0.04,118.0,-,-,-,-0.05,0.0,-,-,-,-,118.05,1190335620,1190335620,1.118027,沪A,2025-08-29 09:22:51,2025-08-29
113691,和邦转债,-0.05,122.7,-,-,-,-0.067,0.0,-,-,-,-,122.767,5643867483,5643867483,1.113691,沪A,2025-08-29 09:22:50,2025-08-29
127017,万青转债,-0.05,114.999,-,-,-,-0.06,0.0,-,-,-,-,115.059,1149472619,1149472619,0.127017,深A,2025-08-29 09:22:30,2025-08-29
118007,山石转债,-0.06,143.9,-,-,-,-0.091,0.0,-,-,-,-,143.991,384505117,384505117,1.118007,沪A,2025-08-29 09:22:44,2025-08-29
110060,天路转债,-0.06,378.5,-,-,-,-0.216,0.0,-,-,-,-,378.716,455153442,455153442,1.110060,沪A,2025-08-29 09:22:50,2025-08-29
113682,益丰转债,-0.06,121.7,-,-,-,-0.078,0.0,-,-,-,-,121.778,2187259335,2187259335,1.113682,沪A,2025-08-29 09:22:38,2025-08-29
118039,煜邦转债,-0.06,133.0,-,-,-,-0.08,0.0,-,-,-,-,133.08,545843970,545843970,1.118039,沪A,2025-08-29 09:22:50,2025-08-29
123242,赛龙转债,-0.06,150.9,-,-,-,-0.09,0.0,-,-,-,-,150.99,376521908,376521908,0.123242,深A,2025-08-29 09:22:51,2025-08-29
118022,锂科转债,-0.07,112.88,-,-,-,-0.077,0.0,-,-,-,-,112.957,3668370854,3668370854,1.118022,沪A,2025-08-29 09:22:42,2025-08-29
113670,金23转债,-0.08,118.001,-,-,-,-0.094,0.0,-,-,-,-,118.095,908598260,908598260,1.113670,沪A,2025-08-29 09:22:31,2025-08-29
123104,卫宁转债,-0.08,126.227,-,-,-,-0.1,0.0,-,-,-,-,126.327,1224299909,1224299909,0.123104,深A,2025-08-29 09:22:15,2025-08-29
123193,海能转债,-0.08,131.901,-,-,-,-0.1,0.0,-,-,-,-,132.001,791071499,791071499,0.123193,深A,2025-08-29 09:22:09,2025-08-29
110085,通22转债,-0.08,119.961,-,-,-,-0.1,0.0,-,-,-,-,120.061,14375088937,14375088937,1.110085,沪A,2025-08-29 09:22:43,2025-08-29
123154,火星转债,-0.09,117.189,-,-,-,-0.111,0.0,-,-,-,-,117.3,619797386,619797386,0.123154,深A,2025-08-29 09:21:39,2025-08-29
127016,鲁泰转债,-0.09,115.585,-,-,-,-0.1,0.0,-,-,-,-,115.685,1618005064,1618005064,0.127016,深A,2025-08-29 09:22:03,2025-08-29
123225,翔丰转债,-0.1,133.7,-,-,-,-0.13,0.0,-,-,-,-,133.83,766749579,766749579,0.123225,深A,2025-08-29 09:21:48,2025-08-29
128135,洽洽转债,-0.1,116.9,-,-,-,-0.117,0.0,-,-,-,-,117.017,1566276701,1566276701,0.128135,深A,2025-08-29 09:22:42,2025-08-29
128097,奥佳转债,-0.1,112.006,-,-,-,-0.112,0.0,-,-,-,-,112.118,513275559,513275559,0.128097,深A,2025-08-29 09:22:42,2025-08-29
113048,晶科转债,-0.1,124.3,-,-,-,-0.126,0.0,-,-,-,-,124.426,2853607306,2853607306,1.113048,沪A,2025-08-29 09:22:46,2025-08-29
123172,漱玉转债,-0.11,120.0,-,-,-,-0.132,0.0,-,-,-,-,120.132,959768520,959768520,0.123172,深A,2025-08-29 09:22:24,2025-08-29
113680,丽岛转债,-0.12,126.38,-,-,-,-0.156,0.0,-,-,-,-,126.536,378997191,378997191,1.113680,沪A,2025-08-29 09:22:44,2025-08-29
113666,爱玛转债,-0.12,126.339,-,-,-,-0.147,0.0,-,-,-,-,126.486,2526147042,2526147042,1.113666,沪A,2025-08-29 09:22:47,2025-08-29
118054,安集转债,-0.13,173.028,-,-,-,-0.222,0.0,-,-,-,-,173.25,1436997540,1436997540,1.118054,沪A,2025-08-29 09:22:52,2025-08-29
127108,太能转债,-0.14,120.833,-,-,-,-0.167,0.0,-,-,-,-,121.0,3564573500,3564573500,0.127108,深A,2025-08-29 09:22:15,2025-08-29
113037,紫银转债,-0.15,112.27,-,-,-,-0.164,0.0,-,-,-,-,112.434,5051664994,5051664994,1.113037,沪A,2025-08-29 09:22:51,2025-08-29
113639,华正转债,-0.15,139.6,-,-,-,-0.216,0.0,-,-,-,-,139.816,795062763,795062763,1.113639,沪A,2025-08-29 09:22:49,2025-08-29
127025,冀东转债,-0.16,108.05,-,-,-,-0.17,0.0,-,-,-,-,108.22,1919416191,1919416191,0.127025,深A,2025-08-29 09:21:21,2025-08-29
110095,双良转债,-0.16,122.2,-,-,-,-0.2,0.0,-,-,-,-,122.4,3149714776,3149714776,1.110095,沪A,2025-08-29 09:22:52,2025-08-29
127056,中特转债,-0.16,114.69,-,-,-,-0.184,0.0,-,-,-,-,114.874,5734088492,5734088492,0.127056,深A,2025-08-29 09:22:51,2025-08-29
113052,兴业转债,-0.16,124.6,-,-,-,-0.201,0.0,-,-,-,-,124.801,51524837213,51524837213,1.113052,沪A,2025-08-29 09:22:50,2025-08-29
118004,博瑞转债,-0.17,280.0,-,-,-,-0.483,0.0,-,-,-,-,280.483,1257661720,1257661720,1.118004,沪A,2025-08-29 09:22:51,2025-08-29
111014,李子转债,-0.18,122.0,-,-,-,-0.216,0.0,-,-,-,-,122.216,731924360,731924360,1.111014,沪A,2025-08-29 09:22:30,2025-08-29
113579,健友转债,-0.18,112.0,-,-,-,-0.2,0.0,-,-,-,-,112.2,562759680,562759680,1.113579,沪A,2025-08-29 09:22:49,2025-08-29
113049,长汽转债,-0.18,119.7,-,-,-,-0.214,0.0,-,-,-,-,119.914,4183634700,4183634700,1.113049,沪A,2025-08-29 09:22:50,2025-08-29
110059,浦发转债,-0.18,113.001,-,-,-,-0.199,0.0,-,-,-,-,113.2,39733397156,39733397156,1.110059,沪A,2025-08-29 09:22:44,2025-08-29
113653,永22转债,-0.19,122.13,-,-,-,-0.228,0.0,-,-,-,-,122.358,940354591,940354591,1.113653,沪A,2025-08-29 09:22:35,2025-08-29
127022,恒逸转债,-0.2,113.4,-,-,-,-0.222,0.0,-,-,-,-,113.622,2267762200,2267762200,0.127022,深A,2025-08-29 09:21:12,2025-08-29
123128,首华转债,-0.2,123.75,-,-,-,-0.25,0.0,-,-,-,-,124.0,1658644886,1658644886,0.123128,深A,2025-08-29 09:22:33,2025-08-29
118049,汇成转债,-0.2,197.829,-,-,-,-0.396,0.0,-,-,-,-,198.225,2272305438,2272305438,1.118049,沪A,2025-08-29 09:22:35,2025-08-29
110064,建工转债,-0.21,116.161,-,-,-,-0.239,0.0,-,-,-,-,116.4,1468843067,1468843067,1.110064,沪A,2025-08-29 09:22:39,2025-08-29
127110,广核转债,-0.22,138.7,-,-,-,-0.305,0.0,-,-,-,-,139.005,6796300000,6796300000,0.127110,深A,2025-08-29 09:22:24,2025-08-29
113655,欧22转债,-0.23,129.091,-,-,-,-0.3,0.0,-,-,-,-,129.391,2581709111,2581709111,1.113655,沪A,2025-08-29 09:22:47,2025-08-29
127027,能化转债,-0.24,118.0,-,-,-,-0.289,0.0,-,-,-,-,118.289,2296720494,2296720494,0.127027,深A,2025-08-29 09:22:33,2025-08-29
113633,科沃转债,-0.25,120.71,-,-,-,-0.302,0.0,-,-,-,-,121.012,1254864464,1254864464,1.113633,沪A,2025-08-29 09:22:50,2025-08-29
113675,新23转债,-0.25,130.506,-,-,-,-0.331,0.0,-,-,-,-,130.837,1513715733,1513715733,1.113675,沪A,2025-08-29 09:22:39,2025-08-29
113634,珀莱转债,-0.26,130.0,-,-,-,-0.335,0.0,-,-,-,-,130.335,975963430,975963430,1.113634,沪A,2025-08-29 09:22:45,2025-08-29
128129,青农转债,-0.26,112.705,-,-,-,-0.296,0.0,-,-,-,-,113.001,5634894867,5634894867,0.128129,深A,2025-08-29 09:22:33,2025-08-29
118012,微芯转债,-0.27,161.701,-,-,-,-0.441,0.0,-,-,-,-,162.142,808294789,808294789,1.118012,沪A,2025-08-29 09:22:51,2025-08-29
113660,寿22转债,-0.27,120.2,-,-,-,-0.331,0.0,-,-,-,-,120.531,478022178,478022178,1.113660,沪A,2025-08-29 09:22:22,2025-08-29
127059,永东转2,-0.27,122.51,-,-,-,-0.334,0.0,-,-,-,-,122.844,464424752,464424752,0.127059,深A,2025-08-29 09:21:12,2025-08-29
123088,威唐转债,-0.3,132.6,-,-,-,-0.4,0.0,-,-,-,-,133.0,398392059,398392059,0.123088,深A,2025-08-29 09:22:15,2025-08-29
128136,立讯转债,-0.3,123.03,-,-,-,-0.366,0.0,-,-,-,-,123.396,3689591207,3689591207,0.128136,深A,2025-08-29 09:22:42,2025-08-29
113042,上银转债,-0.3,125.801,-,-,-,-0.373,0.0,-,-,-,-,126.174,25132331682,25132331682,1.113042,沪A,2025-08-29 09:22:44,2025-08-29
113070,渝水转债,-0.31,124.333,-,-,-,-0.388,0.0,-,-,-,-,124.721,2362202667,2362202667,1.113070,沪A,2025-08-29 09:22:47,2025-08-29
123107,温氏转债,-0.31,128.0,-,-,-,-0.395,0.0,-,-,-,-,128.395,9864176768,9864176768,0.123107,深A,2025-08-29 09:21:30,2025-08-29
128124,科华转债,-0.33,111.011,-,-,-,-0.373,0.0,-,-,-,-,111.384,249824816,249824816,0.128124,深A,2025-08-29 09:22:36,2025-08-29
113545,金能转债,-0.34,112.5,-,-,-,-0.38,0.0,-,-,-,-,112.88,1075622625,1075622625,1.113545,沪A,2025-08-29 09:22:50,2025-08-29
113067,燃23转债,-0.38,124.6,-,-,-,-0.48,0.0,-,-,-,-,125.08,3737895336,3737895336,1.113067,沪A,2025-08-29 09:22:35,2025-08-29
113692,保隆转债,-0.39,136.0,-,-,-,-0.539,0.0,-,-,-,-,136.539,1890247816,1890247816,1.113692,沪A,2025-08-29 09:22:30,2025-08-29
127080,声迅转债,-0.39,127.15,-,-,-,-0.494,0.0,-,-,-,-,127.644,355212979,355212979,0.127080,深A,2025-08-29 09:21:21,2025-08-29
113597,佳力转债,-0.4,139.73,-,-,-,-0.556,0.0,-,-,-,-,140.286,415438250,415438250,1.113597,沪A,2025-08-29 09:22:44,2025-08-29
123089,九洲转2,-0.4,149.4,-,-,-,-0.6,0.0,-,-,-,-,150.0,258323207,258323207,0.123089,深A,2025-08-29 09:22:24,2025-08-29
128144,利民转债,-0.4,264.269,-,-,-,-1.061,0.0,-,-,-,-,265.33,682186904,682186904,0.128144,深A,2025-08-29 09:22:42,2025-08-29
113689,洛凯转债,-0.41,145.2,-,-,-,-0.6,0.0,-,-,-,-,145.8,585591600,585591600,1.113689,沪A,2025-08-29 09:22:48,2025-08-29
123250,嘉益转债,-0.41,122.0,-,-,-,-0.498,0.0,-,-,-,-,122.498,482539646,482539646,0.123250,深A,2025-08-29 09:22:51,2025-08-29
111016,神通转债,-0.41,146.1,-,-,-,-0.602,0.0,-,-,-,-,146.702,802386606,802386606,1.111016,沪A,2025-08-29 09:22:43,2025-08-29
113069,博23转债,-0.45,188.0,-,-,-,-0.854,0.0,-,-,-,-,188.854,2655624080,2655624080,1.113069,沪A,2025-08-29 09:22:50,2025-08-29
123162,东杰转债,-0.45,267.58,-,-,-,-1.2,0.0,-,-,-,-,268.78,330203353,330203353,0.123162,深A,2025-08-29 09:22:51,2025-08-29
123090,三诺转债,-0.47,120.379,-,-,-,-0.57,0.0,-,-,-,-,120.949,599945342,599945342,0.123090,深A,2025-08-29 09:22:24,2025-08-29
118010,洁特转债,-0.48,116.11,-,-,-,-0.562,0.0,-,-,-,-,116.672,510817817,510817817,1.118010,沪A,2025-08-29 09:22:36,2025-08-29
113686,泰瑞转债,-0.49,138.241,-,-,-,-0.684,0.0,-,-,-,-,138.925,465219672,465219672,1.113686,沪A,2025-08-29 09:22:49,2025-08-29
123076,强力转债,-0.5,138.0,-,-,-,-0.7,0.0,-,-,-,-,138.7,803930730,803930730,0.123076,深A,2025-08-29 09:22:06,2025-08-29
113030,东风转债,-0.5,154.785,-,-,-,-0.778,0.0,-,-,-,-,155.563,295241553,295241553,1.113030,沪A,2025-08-29 09:22:45,2025-08-29
113062,常银转债,-0.52,129.011,-,-,-,-0.68,0.0,-,-,-,-,129.691,7740012365,7740012365,1.113062,沪A,2025-08-29 09:22:44,2025-08-29
113569,科达转债,-0.53,136.061,-,-,-,-0.731,0.0,-,-,-,-,136.792,369153902,369153902,1.113569,沪A,2025-08-29 09:22:44,2025-08-29
123245,集智转债,-0.55,253.5,-,-,-,-1.4,0.0,-,-,-,-,254.9,390204438,390204438,0.123245,深A,2025-08-29 09:22:42,2025-08-29
113688,国检转债,-0.6,133.188,-,-,-,-0.804,0.0,-,-,-,-,133.992,1065236292,1065236292,1.113688,沪A,2025-08-29 09:22:52,2025-08-29
127041,弘亚转债,-0.61,126.221,-,-,-,-0.778,0.0,-,-,-,-,126.999,757211391,757211391,0.127041,深A,2025-08-29 09:22:15,2025-08-29
123161,强联转债,-0.61,162.0,-,-,-,-1.0,0.0,-,-,-,-,163.0,1153028034,1153028034,0.123161,深A,2025-08-29 09:22:51,2025-08-29
123056,雪榕转债,-0.65,152.0,-,-,-,-1.0,0.0,-,-,-,-,153.0,265484872,265484872,0.123056,深A,2025-08-29 09:22:33,2025-08-29
113054,绿动转债,-0.67,117.51,-,-,-,-0.789,0.0,-,-,-,-,118.299,2773082062,2773082062,1.113054,沪A,2025-08-29 09:22:42,2025-08-29
113053,隆22转债,-0.7,125.0,-,-,-,-0.877,0.0,-,-,-,-,125.877,8743472500,8743472500,1.113053,沪A,2025-08-29 09:22:48,2025-08-29
127019,国城转债,-0.72,127.5,-,-,-,-0.928,0.0,-,-,-,-,128.428,958555328,958555328,0.127019,深A,2025-08-29 09:21:12,2025-08-29
111007,永和转债,-0.73,148.5,-,-,-,-1.091,0.0,-,-,-,-,149.591,740076332,740076332,1.111007,沪A,2025-08-29 09:22:46,2025-08-29
123235,亿田转债,-0.74,269.5,-,-,-,-2.001,0.0,-,-,-,-,271.501,1213609166,1213609166,0.123235,深A,2025-08-29 09:22:51,2025-08-29
123114,三角转债,-0.74,124.446,-,-,-,-0.933,0.0,-,-,-,-,125.379,1120404512,1120404512,0.123114,深A,2025-08-29 09:22:42,2025-08-29
127030,盛虹转债,-0.76,118.335,-,-,-,-0.905,0.0,-,-,-,-,119.24,5913755414,5913755414,0.127030,深A,2025-08-29 09:22:33,2025-08-29
123147,中辰转债,-0.76,137.454,-,-,-,-1.046,0.0,-,-,-,-,138.5,680171875,680171875,0.123147,深A,2025-08-29 09:21:48,2025-08-29
113641,华友转债,-0.8,133.501,-,-,-,-1.083,0.0,-,-,-,-,134.584,9492153258,9492153258,1.113641,沪A,2025-08-29 09:22:48,2025-08-29
118040,宏微转债,-0.81,133.0,-,-,-,-1.09,0.0,-,-,-,-,134.09,571865420,571865420,1.118040,沪A,2025-08-29 09:22:46,2025-08-29
123246,远信转债,-0.81,160.0,-,-,-,-1.299,0.0,-,-,-,-,161.299,370441280,370441280,0.123246,深A,2025-08-29 09:22:51,2025-08-29
127055,精装转债,-0.82,170.0,-,-,-,-1.4,0.0,-,-,-,-,171.4,362869420,362869420,0.127055,深A,2025-08-29 09:22:42,2025-08-29
123231,信测转债,-0.82,139.75,-,-,-,-1.15,0.0,-,-,-,-,140.9,118538326,118538326,0.123231,深A,2025-08-29 09:22:42,2025-08-29
113646,永吉转债,-0.82,141.0,-,-,-,-1.168,0.0,-,-,-,-,142.168,193770660,193770660,1.113646,沪A,2025-08-29 09:22:51,2025-08-29
123173,恒锋转债,-0.83,143.297,-,-,-,-1.203,0.0,-,-,-,-,144.5,345025645,345025645,0.123173,深A,2025-08-29 09:22:45,2025-08-29
113640,苏利转债,-0.83,133.0,-,-,-,-1.118,0.0,-,-,-,-,134.118,1210571320,1210571320,1.113640,沪A,2025-08-29 09:22:38,2025-08-29
127067,恒逸转2,-0.86,115.5,-,-,-,-1.0,0.0,-,-,-,-,116.5,3464548857,3464548857,0.127067,深A,2025-08-29 09:22:42,2025-08-29
127093,章鼓转债,-0.93,140.0,-,-,-,-1.32,0.0,-,-,-,-,141.32,339528420,339528420,0.127093,深A,2025-08-29 09:22:06,2025-08-29
118009,华锐转债,-0.97,135.551,-,-,-,-1.33,0.0,-,-,-,-,136.881,541889522,541889522,1.118009,沪A,2025-08-29 09:22:30,2025-08-29
118021,新致转债,-0.97,279.222,-,-,-,-2.74,0.0,-,-,-,-,281.962,556023145,556023145,1.118021,沪A,2025-08-29 09:22:46,2025-08-29
113651,松霖转债,-0.98,215.0,-,-,-,-2.124,0.0,-,-,-,-,217.124,511435765,511435765,1.113651,沪A,2025-08-29 09:22:43,2025-08-29
113663,新化转债,-1.0,159.95,-,-,-,-1.609,0.0,-,-,-,-,161.559,803160294,803160294,1.113663,沪A,2025-08-29 09:22:52,2025-08-29
127079,华亚转债,-1.07,176.066,-,-,-,-1.898,0.0,-,-,-,-,177.964,547036534,547036534,0.127079,深A,2025-08-29 09:22:51,2025-08-29
128131,崇达转2,-1.12,168.1,-,-,-,-1.9,0.0,-,-,-,-,170.0,714358432,714358432,0.128131,深A,2025-08-29 09:22:51,2025-08-29
123145,药石转债,-1.17,127.0,-,-,-,-1.499,0.0,-,-,-,-,128.499,575579367,575579367,0.123145,深A,2025-08-29 09:22:51,2025-08-29
127077,华宏转债,-1.2,145.734,-,-,-,-1.767,0.0,-,-,-,-,147.501,349940416,349940416,0.127077,深A,2025-08-29 09:22:51,2025-08-29
123237,佳禾转债,-1.2,164.502,-,-,-,-1.998,0.0,-,-,-,-,166.5,709939965,709939965,0.123237,深A,2025-08-29 09:22:33,2025-08-29
127081,中旗转债,-1.24,397.0,-,-,-,-5.0,0.0,-,-,-,-,402.0,906050868,906050868,0.127081,深A,2025-08-29 09:22:51,2025-08-29
118048,利扬转债,-1.27,172.693,-,-,-,-2.229,0.0,-,-,-,-,174.922,838662831,838662831,1.118048,沪A,2025-08-29 09:22:47,2025-08-29
123157,科蓝转债,-1.3,148.32,-,-,-,-1.959,0.0,-,-,-,-,150.279,347166098,347166098,0.123157,深A,2025-08-29 09:22:33,2025-08-29
113606,荣泰转债,-1.32,159.0,-,-,-,-2.127,0.0,-,-,-,-,161.127,192578415,192578415,1.113606,沪A,2025-08-29 09:22:45,2025-08-29
123118,惠城转债,-1.33,2121.3,-,-,-,-28.701,0.0,-,-,-,-,2150.001,2626967009,2626967009,0.123118,深A,2025-08-29 09:22:33,2025-08-29
110082,宏发转债,-1.35,133.0,-,-,-,-1.819,0.0,-,-,-,-,134.819,2659301750,2659301750,1.110082,沪A,2025-08-29 09:22:30,2025-08-29
123188,水羊转债,-1.39,178.0,-,-,-,-2.5,0.0,-,-,-,-,180.5,1196723548,1196723548,0.123188,深A,2025-08-29 09:22:42,2025-08-29
118045,盟升转债,-1.62,231.0,-,-,-,-3.794,0.0,-,-,-,-,234.794,286227480,286227480,1.118045,沪A,2025-08-29 09:22:45,2025-08-29
113575,东时转债,-1.66,171.0,-,-,-,-2.892,0.0,-,-,-,-,173.892,166904550,166904550,1.113575,沪A,2025-08-29 09:22:49,2025-08-29
123210,信服转债,-1.67,146.51,-,-,-,-2.49,0.0,-,-,-,-,149.0,1779493758,1779493758,0.123210,深A,2025-08-29 09:22:33,2025-08-29
