债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
111023,利柏转债,0.51,136.689,-,-,-,0.692,0.0,-,-,-,-,135.997,1025167500,1025167500,1.111023,沪A,2025-08-28 09:22:07,2025-08-28
123222,博俊转债,0.49,204.0,-,-,-,1.0,0.0,-,-,-,-,203.0,497965836,497965836,0.123222,深A,2025-08-28 09:21:48,2025-08-28
128116,瑞达转债,0.47,140.115,-,-,-,0.654,0.0,-,-,-,-,139.461,909236360,909236360,0.128116,深A,2025-08-28 09:21:39,2025-08-28
123176,精测转2,0.46,135.5,-,-,-,0.62,0.0,-,-,-,-,134.88,1728318760,1728318760,0.123176,深A,2025-08-28 09:21:03,2025-08-28
110081,闻泰转债,0.42,123.032,-,-,-,0.52,0.0,-,-,-,-,122.512,10577462493,10577462493,1.110081,沪A,2025-08-28 09:22:10,2025-08-28
113655,欧22转债,0.39,129.0,-,-,-,0.501,0.0,-,-,-,-,128.499,2579889189,2579889189,1.113655,沪A,2025-08-28 09:22:11,2025-08-28
127019,国城转债,0.39,129.301,-,-,-,0.501,0.0,-,-,-,-,128.8,972095391,972095391,0.127019,深A,2025-08-28 09:22:00,2025-08-28
111015,东亚转债,0.37,123.086,-,-,-,0.459,0.0,-,-,-,-,122.627,820026011,820026011,1.111015,沪A,2025-08-28 09:22:11,2025-08-28
128081,海亮转债,0.37,131.99,-,-,-,0.491,0.0,-,-,-,-,131.499,1713879723,1713879723,0.128081,深A,2025-08-28 09:21:30,2025-08-28
118034,晶能转债,0.37,114.9,-,-,-,0.427,0.0,-,-,-,-,114.473,11489865567,11489865567,1.118034,沪A,2025-08-28 09:22:09,2025-08-28
128133,Z正转债,0.36,146.529,-,-,-,0.529,0.0,-,-,-,-,146.0,156343366,156343366,0.128133,深A,2025-08-28 09:21:21,2025-08-28
128076,金轮转债,0.36,141.0,-,-,-,0.5,0.0,-,-,-,-,140.5,258887421,258887421,0.128076,深A,2025-08-28 09:22:06,2025-08-28
113656,嘉诚转债,0.35,135.0,-,-,-,0.466,0.0,-,-,-,-,134.534,1079828820,1079828820,1.113656,沪A,2025-08-28 09:22:06,2025-08-28
118008,海优转债,0.33,129.555,-,-,-,0.426,0.0,-,-,-,-,129.129,898817740,898817740,1.118008,沪A,2025-08-28 09:22:06,2025-08-28
113628,晨丰转债,0.31,146.511,-,-,-,0.453,0.0,-,-,-,-,146.058,607730558,607730558,1.113628,沪A,2025-08-28 09:22:08,2025-08-28
118052,浩瀚转债,0.31,140.827,-,-,-,0.441,0.0,-,-,-,-,140.386,498935978,498935978,1.118052,沪A,2025-08-28 09:22:00,2025-08-28
128108,蓝帆转债,0.31,107.705,-,-,-,0.336,0.0,-,-,-,-,107.369,1637615967,1637615967,0.128108,深A,2025-08-28 09:22:06,2025-08-28
123089,九洲转2,0.29,154.34,-,-,-,0.44,0.0,-,-,-,-,153.9,266866362,266866362,0.123089,深A,2025-08-28 09:22:06,2025-08-28
118011,银微转债,0.28,124.87,-,-,-,0.352,0.0,-,-,-,-,124.518,624024089,624024089,1.118011,沪A,2025-08-28 09:21:42,2025-08-28
123114,三角转债,0.27,125.1,-,-,-,0.336,0.0,-,-,-,-,124.764,1126292564,1126292564,0.123114,深A,2025-08-28 09:21:39,2025-08-28
113045,环旭转债,0.26,130.0,-,-,-,0.336,0.0,-,-,-,-,129.664,4484766000,4484766000,1.113045,沪A,2025-08-28 09:22:08,2025-08-28
123198,金埔转债,0.26,129.1,-,-,-,0.331,0.0,-,-,-,-,128.769,420738449,420738449,0.123198,深A,2025-08-28 09:20:54,2025-08-28
118010,洁特转债,0.26,116.703,-,-,-,0.3,0.0,-,-,-,-,116.403,513426679,513426679,1.118010,沪A,2025-08-28 09:22:09,2025-08-28
123061,航新转债,0.26,141.5,-,-,-,0.36,0.0,-,-,-,-,141.14,237079996,237079996,0.123061,深A,2025-08-28 09:21:51,2025-08-28
128130,景兴转债,0.25,130.85,-,-,-,0.322,0.0,-,-,-,-,130.528,869577153,869577153,0.128130,深A,2025-08-28 09:21:57,2025-08-28
118015,芯海转债,0.24,125.001,-,-,-,0.295,0.0,-,-,-,-,124.706,512472850,512472850,1.118015,沪A,2025-08-28 09:21:53,2025-08-28
123039,开润转债,0.24,118.038,-,-,-,0.286,0.0,-,-,-,-,117.752,261601599,261601599,0.123039,深A,2025-08-28 09:20:54,2025-08-28
113588,润达转债,0.23,174.0,-,-,-,0.405,0.0,-,-,-,-,173.595,407728980,407728980,1.113588,沪A,2025-08-28 09:22:10,2025-08-28
127061,美锦转债,0.23,112.5,-,-,-,0.26,0.0,-,-,-,-,112.24,3137738400,3137738400,0.127061,深A,2025-08-28 09:21:39,2025-08-28
127024,盈峰转债,0.22,126.502,-,-,-,0.279,0.0,-,-,-,-,126.223,1867210886,1867210886,0.127024,深A,2025-08-28 09:22:00,2025-08-28
123217,富仕转债,0.22,136.299,-,-,-,0.299,0.0,-,-,-,-,136.0,776700942,776700942,0.123217,深A,2025-08-28 09:21:39,2025-08-28
123175,百畅转债,0.21,117.1,-,-,-,0.25,0.0,-,-,-,-,116.85,491788734,491788734,0.123175,深A,2025-08-28 09:22:06,2025-08-28
123252,银邦转债,0.21,125.958,-,-,-,0.258,0.0,-,-,-,-,125.7,988705054,988705054,0.123252,深A,2025-08-28 09:22:09,2025-08-28
123212,立中转债,0.2,135.359,-,-,-,0.27,0.0,-,-,-,-,135.089,1217868779,1217868779,0.123212,深A,2025-08-28 09:22:06,2025-08-28
118054,安集转债,0.19,167.828,-,-,-,0.322,0.0,-,-,-,-,167.506,1393811540,1393811540,1.118054,沪A,2025-08-28 09:22:02,2025-08-28
113033,利群转债,0.18,114.352,-,-,-,0.2,0.0,-,-,-,-,114.152,1482749782,1482749782,1.113033,沪A,2025-08-28 09:21:54,2025-08-28
128124,科华转债,0.18,112.18,-,-,-,0.201,0.0,-,-,-,-,111.979,252455593,252455593,0.128124,深A,2025-08-28 09:21:57,2025-08-28
123090,三诺转债,0.17,120.89,-,-,-,0.2,0.0,-,-,-,-,120.69,602492066,602492066,0.123090,深A,2025-08-28 09:21:57,2025-08-28
113579,健友转债,0.17,111.962,-,-,-,0.195,0.0,-,-,-,-,111.767,562568744,562568744,1.113579,沪A,2025-08-28 09:21:43,2025-08-28
110064,建工转债,0.17,117.26,-,-,-,0.198,0.0,-,-,-,-,117.062,1482739801,1482739801,1.110064,沪A,2025-08-28 09:21:42,2025-08-28
110063,鹰19转债,0.17,121.252,-,-,-,0.2,0.0,-,-,-,-,121.052,1549370181,1549370181,1.110063,沪A,2025-08-28 09:22:11,2025-08-28
123117,健帆转债,0.17,119.699,-,-,-,0.2,0.0,-,-,-,-,119.499,1196790821,1196790821,0.123117,深A,2025-08-28 09:21:57,2025-08-28
113633,科沃转债,0.17,121.392,-,-,-,0.2,0.0,-,-,-,-,121.192,1261954329,1261954329,1.113633,沪A,2025-08-28 09:22:03,2025-08-28
111010,立昂转债,0.17,121.184,-,-,-,0.2,0.0,-,-,-,-,120.984,4107691764,4107691764,1.111010,沪A,2025-08-28 09:22:07,2025-08-28
118032,建龙转债,0.17,118.256,-,-,-,0.2,0.0,-,-,-,-,118.056,827659553,827659553,1.118032,沪A,2025-08-28 09:22:04,2025-08-28
128125,华阳转债,0.16,127.555,-,-,-,0.199,0.0,-,-,-,-,127.356,573584604,573584604,0.128125,深A,2025-08-28 09:21:48,2025-08-28
110075,南航转债,0.16,124.965,-,-,-,0.2,0.0,-,-,-,-,124.765,7368240065,7368240065,1.110075,沪A,2025-08-28 09:22:04,2025-08-28
110076,华海转债,0.16,122.939,-,-,-,0.2,0.0,-,-,-,-,122.739,2265047806,2265047806,1.110076,沪A,2025-08-28 09:21:50,2025-08-28
113610,灵康转债,0.16,133.0,-,-,-,0.21,0.0,-,-,-,-,132.79,336448770,336448770,1.113610,沪A,2025-08-28 09:21:58,2025-08-28
111004,明新转债,0.16,125.552,-,-,-,0.2,0.0,-,-,-,-,125.352,844841919,844841919,1.111004,沪A,2025-08-28 09:22:10,2025-08-28
123207,冠中转债,0.16,127.451,-,-,-,0.2,0.0,-,-,-,-,127.251,509467147,509467147,0.123207,深A,2025-08-28 09:21:57,2025-08-28
123194,百洋转债,0.16,128.706,-,-,-,0.2,0.0,-,-,-,-,128.506,1088757260,1088757260,0.123194,深A,2025-08-28 09:21:21,2025-08-28
123150,九强转债,0.16,121.56,-,-,-,0.2,0.0,-,-,-,-,121.36,1362714465,1362714465,0.123150,深A,2025-08-28 09:22:06,2025-08-28
123214,东宝转债,0.16,124.198,-,-,-,0.198,0.0,-,-,-,-,124.0,565059915,565059915,0.123214,深A,2025-08-28 09:21:45,2025-08-28
113623,凤21转债,0.16,125.125,-,-,-,0.2,0.0,-,-,-,-,124.925,3128018644,3128018644,1.113623,沪A,2025-08-28 09:22:03,2025-08-28
127054,双箭转债,0.16,127.037,-,-,-,0.2,0.0,-,-,-,-,126.837,652461270,652461270,0.127054,深A,2025-08-28 09:20:54,2025-08-28
123142,申昊转债,0.16,122.5,-,-,-,0.2,0.0,-,-,-,-,122.3,673104425,673104425,0.123142,深A,2025-08-28 09:21:12,2025-08-28
123109,昌红转债,0.16,122.866,-,-,-,0.2,0.0,-,-,-,-,122.666,564598635,564598635,0.123109,深A,2025-08-28 09:22:00,2025-08-28
127026,超声转债,0.16,134.515,-,-,-,0.214,0.0,-,-,-,-,134.301,941167961,941167961,0.127026,深A,2025-08-28 09:21:30,2025-08-28
127050,麒麟转债,0.16,128.62,-,-,-,0.2,0.0,-,-,-,-,128.42,2683100404,2683100404,0.127050,深A,2025-08-28 09:21:33,2025-08-28
113665,汇通转债,0.16,123.477,-,-,-,0.2,0.0,-,-,-,-,123.277,444077622,444077622,1.113665,沪A,2025-08-28 09:22:09,2025-08-28
123182,广联转债,0.16,125.778,-,-,-,0.2,0.0,-,-,-,-,125.578,879895973,879895973,0.123182,深A,2025-08-28 09:21:24,2025-08-28
113051,节能转债,0.16,122.275,-,-,-,0.196,0.0,-,-,-,-,122.079,3666578501,3666578501,1.113051,沪A,2025-08-28 09:22:06,2025-08-28
113605,大参转债,0.16,124.579,-,-,-,0.2,0.0,-,-,-,-,124.379,1749883974,1749883974,1.113605,沪A,2025-08-28 09:21:59,2025-08-28
123185,能辉转债,0.16,129.0,-,-,-,0.2,0.0,-,-,-,-,128.8,448759524,448759524,0.123185,深A,2025-08-28 09:21:48,2025-08-28
113624,正川转债,0.16,122.519,-,-,-,0.2,0.0,-,-,-,-,122.319,495993668,495993668,1.113624,沪A,2025-08-28 09:21:52,2025-08-28
110093,神马转债,0.15,133.333,-,-,-,0.2,0.0,-,-,-,-,133.133,3999662001,3999662001,1.110093,沪A,2025-08-28 09:22:11,2025-08-28
128097,奥佳转债,0.15,111.8,-,-,-,0.173,0.0,-,-,-,-,111.627,512331550,512331550,0.128097,深A,2025-08-28 09:21:54,2025-08-28
113674,华设转债,0.15,131.95,-,-,-,0.2,0.0,-,-,-,-,131.75,527635063,527635063,1.113674,沪A,2025-08-28 09:21:44,2025-08-28
127095,广泰转债,0.15,136.498,-,-,-,0.2,0.0,-,-,-,-,136.298,945608868,945608868,0.127095,深A,2025-08-28 09:21:36,2025-08-28
113676,荣23转债,0.15,130.05,-,-,-,0.197,0.0,-,-,-,-,129.853,748848708,748848708,1.113676,沪A,2025-08-28 09:21:55,2025-08-28
110094,众和转债,0.15,135.009,-,-,-,0.2,0.0,-,-,-,-,134.809,1342386386,1342386386,1.110094,沪A,2025-08-28 09:22:02,2025-08-28
123225,翔丰转债,0.15,134.74,-,-,-,0.2,0.0,-,-,-,-,134.54,772713824,772713824,0.123225,深A,2025-08-28 09:21:12,2025-08-28
110087,天业转债,0.15,122.631,-,-,-,0.184,0.0,-,-,-,-,122.447,3678853969,3678853969,1.110087,沪A,2025-08-28 09:21:51,2025-08-28
123224,宇邦转债,0.15,129.524,-,-,-,0.2,0.0,-,-,-,-,129.324,368945099,368945099,0.123224,深A,2025-08-28 09:21:45,2025-08-28
123155,中陆转债,0.15,134.829,-,-,-,0.2,0.0,-,-,-,-,134.629,485342603,485342603,0.123155,深A,2025-08-28 09:21:30,2025-08-28
111003,聚合转债,0.15,136.604,-,-,-,0.2,0.0,-,-,-,-,136.404,278086129,278086129,1.111003,沪A,2025-08-28 09:22:01,2025-08-28
110090,爱迪转债,0.15,135.712,-,-,-,0.2,0.0,-,-,-,-,135.512,2130325549,2130325549,1.110090,沪A,2025-08-28 09:22:11,2025-08-28
118036,力合转债,0.15,134.225,-,-,-,0.2,0.0,-,-,-,-,134.025,510010706,510010706,1.118036,沪A,2025-08-28 09:21:53,2025-08-28
113649,丰山转债,0.15,132.233,-,-,-,0.2,0.0,-,-,-,-,132.033,607022198,607022198,1.113649,沪A,2025-08-28 09:22:06,2025-08-28
118039,煜邦转债,0.15,133.868,-,-,-,0.202,0.0,-,-,-,-,133.666,549406320,549406320,1.118039,沪A,2025-08-28 09:22:06,2025-08-28
118041,星球转债,0.15,133.067,-,-,-,0.2,0.0,-,-,-,-,132.867,824798501,824798501,1.118041,沪A,2025-08-28 09:22:09,2025-08-28
118025,奕瑞转债,0.15,134.208,-,-,-,0.2,0.0,-,-,-,-,134.008,1908082109,1908082109,1.118025,沪A,2025-08-28 09:22:00,2025-08-28
118006,阿拉转债,0.15,135.96,-,-,-,0.2,0.0,-,-,-,-,135.76,526144806,526144806,1.118006,沪A,2025-08-28 09:22:10,2025-08-28
127086,恒邦转债,0.15,130.212,-,-,-,0.2,0.0,-,-,-,-,130.012,4113690968,4113690968,0.127086,深A,2025-08-28 09:21:39,2025-08-28
118037,上声转债,0.15,129.5,-,-,-,0.195,0.0,-,-,-,-,129.305,606023740,606023740,1.118037,沪A,2025-08-28 09:22:03,2025-08-28
127039,北港转债,0.15,134.447,-,-,-,0.2,0.0,-,-,-,-,134.247,1451946932,1451946932,0.127039,深A,2025-08-28 09:21:18,2025-08-28
113043,财通转债,0.15,134.867,-,-,-,0.2,0.0,-,-,-,-,134.667,5124163771,5124163771,1.113043,沪A,2025-08-28 09:22:09,2025-08-28
123138,丝路转债,0.15,129.446,-,-,-,0.2,0.0,-,-,-,-,129.246,309853596,309853596,0.123138,深A,2025-08-28 09:22:06,2025-08-28
123112,万讯转债,0.15,137.3,-,-,-,0.2,0.0,-,-,-,-,137.1,310925461,310925461,0.123112,深A,2025-08-28 09:22:03,2025-08-28
111017,蓝天转债,0.15,135.037,-,-,-,0.2,0.0,-,-,-,-,134.837,906822068,906822068,1.111017,沪A,2025-08-28 09:21:53,2025-08-28
111013,新港转债,0.15,132.435,-,-,-,0.2,0.0,-,-,-,-,132.235,487543693,487543693,1.111013,沪A,2025-08-28 09:22:11,2025-08-28
123122,富瀚转债,0.15,119.177,-,-,-,0.177,0.0,-,-,-,-,119.0,691551119,691551119,0.123122,深A,2025-08-28 09:21:30,2025-08-28
123119,康泰转2,0.15,136.2,-,-,-,0.2,0.0,-,-,-,-,136.0,2722634186,2722634186,0.123119,深A,2025-08-28 09:21:48,2025-08-28
110089,兴发转债,0.15,129.997,-,-,-,0.2,0.0,-,-,-,-,129.797,3639601407,3639601407,1.110089,沪A,2025-08-28 09:22:05,2025-08-28
123158,宙邦转债,0.15,138.012,-,-,-,0.2,0.0,-,-,-,-,137.812,2718007776,2718007776,0.123158,深A,2025-08-28 09:21:12,2025-08-28
123195,蓝晓转02,0.15,130.326,-,-,-,0.2,0.0,-,-,-,-,130.126,711531739,711531739,0.123195,深A,2025-08-28 09:21:39,2025-08-28
113066,平煤转债,0.15,137.495,-,-,-,0.2,0.0,-,-,-,-,137.295,1962851121,1962851121,1.113066,沪A,2025-08-28 09:21:58,2025-08-28
113678,中贝转债,0.14,138.889,-,-,-,0.2,0.0,-,-,-,-,138.689,709718623,709718623,1.113678,沪A,2025-08-28 09:21:54,2025-08-28
113686,泰瑞转债,0.14,140.299,-,-,-,0.2,0.0,-,-,-,-,140.099,472145419,472145419,1.113686,沪A,2025-08-28 09:22:08,2025-08-28
127072,博实转债,0.14,142.455,-,-,-,0.2,0.0,-,-,-,-,142.255,640797776,640797776,0.127072,深A,2025-08-28 09:21:18,2025-08-28
127096,泰坦转债,0.14,146.88,-,-,-,0.2,0.0,-,-,-,-,146.68,428903113,428903113,0.127096,深A,2025-08-28 09:21:03,2025-08-28
111005,富春转债,0.14,142.792,-,-,-,0.2,0.0,-,-,-,-,142.592,756519156,756519156,1.111005,沪A,2025-08-28 09:22:10,2025-08-28
127094,红墙转债,0.14,139.079,-,-,-,0.2,0.0,-,-,-,-,138.879,418877020,418877020,0.127094,深A,2025-08-28 09:21:12,2025-08-28
113666,爱玛转债,0.14,126.573,-,-,-,0.183,0.0,-,-,-,-,126.39,2530825869,2530825869,1.113666,沪A,2025-08-28 09:21:42,2025-08-28
113616,韦尔转债,0.14,127.0,-,-,-,0.182,0.0,-,-,-,-,126.818,3089192831,3089192831,1.113616,沪A,2025-08-28 09:22:02,2025-08-28
118029,富淼转债,0.14,139.105,-,-,-,0.2,0.0,-,-,-,-,138.905,625962763,625962763,1.118029,沪A,2025-08-28 09:22:09,2025-08-28
123129,锦鸡转债,0.14,143.734,-,-,-,0.2,0.0,-,-,-,-,143.534,278470539,278470539,0.123129,深A,2025-08-28 09:22:09,2025-08-28
111016,神通转债,0.14,145.847,-,-,-,0.2,0.0,-,-,-,-,145.647,800997120,800997120,1.111016,沪A,2025-08-28 09:22:11,2025-08-28
111020,合顺转债,0.14,138.924,-,-,-,0.2,0.0,-,-,-,-,138.724,469538114,469538114,1.111020,沪A,2025-08-28 09:22:01,2025-08-28
113621,彤程转债,0.14,142.937,-,-,-,0.2,0.0,-,-,-,-,142.737,766574990,766574990,1.113621,沪A,2025-08-28 09:21:54,2025-08-28
113563,柳药转债,0.14,112.605,-,-,-,0.157,0.0,-,-,-,-,112.448,902954722,902954722,1.113563,沪A,2025-08-28 09:21:54,2025-08-28
110062,烽火转债,0.14,127.95,-,-,-,0.174,0.0,-,-,-,-,127.776,3950246412,3950246412,1.110062,沪A,2025-08-28 09:22:08,2025-08-28
123223,九典转02,0.14,146.062,-,-,-,0.2,0.0,-,-,-,-,145.862,299835781,299835781,0.123223,深A,2025-08-28 09:21:57,2025-08-28
123215,铭利转债,0.14,138.0,-,-,-,0.199,0.0,-,-,-,-,137.801,1180653756,1180653756,0.123215,深A,2025-08-28 09:21:39,2025-08-28
113618,美诺转债,0.14,138.59,-,-,-,0.2,0.0,-,-,-,-,138.39,660278932,660278932,1.113618,沪A,2025-08-28 09:22:08,2025-08-28
113597,佳力转债,0.14,139.472,-,-,-,0.2,0.0,-,-,-,-,139.272,414671177,414671177,1.113597,沪A,2025-08-28 09:22:11,2025-08-28
113688,国检转债,0.13,133.8,-,-,-,0.178,0.0,-,-,-,-,133.622,1070131062,1070131062,1.113688,沪A,2025-08-28 09:22:11,2025-08-28
113030,东风转债,0.13,156.494,-,-,-,0.2,0.0,-,-,-,-,156.294,298501350,298501350,1.113030,沪A,2025-08-28 09:21:58,2025-08-28
113695,华辰转债,0.13,147.2,-,-,-,0.197,0.0,-,-,-,-,147.003,677120000,677120000,1.113695,沪A,2025-08-28 09:22:10,2025-08-28
127056,中特转债,0.13,114.446,-,-,-,0.146,0.0,-,-,-,-,114.3,5721889368,5721889368,0.127056,深A,2025-08-28 09:21:30,2025-08-28
127030,盛虹转债,0.13,119.155,-,-,-,0.155,0.0,-,-,-,-,119.0,5954734664,5954734664,0.127030,深A,2025-08-28 09:21:18,2025-08-28
123220,易瑞转债,0.13,155.767,-,-,-,0.2,0.0,-,-,-,-,155.567,453020905,453020905,0.123220,深A,2025-08-28 09:21:51,2025-08-28
123172,漱玉转债,0.13,121.358,-,-,-,0.152,0.0,-,-,-,-,121.206,970629900,970629900,0.123172,深A,2025-08-28 09:21:39,2025-08-28
123177,测绘转债,0.13,160.0,-,-,-,0.2,0.0,-,-,-,-,159.8,207836800,207836800,0.123177,深A,2025-08-28 09:21:57,2025-08-28
110095,双良转债,0.13,123.3,-,-,-,0.159,0.0,-,-,-,-,123.141,3178067364,3178067364,1.110095,沪A,2025-08-28 09:22:11,2025-08-28
123211,阳谷转债,0.12,169.045,-,-,-,0.2,0.0,-,-,-,-,168.845,519259922,519259922,0.123211,深A,2025-08-28 09:21:39,2025-08-28
123233,凯盛转债,0.12,135.6,-,-,-,0.164,0.0,-,-,-,-,135.436,881197956,881197956,0.123233,深A,2025-08-28 09:21:57,2025-08-28
113663,新化转债,0.12,162.117,-,-,-,0.2,0.0,-,-,-,-,161.917,814041497,814041497,1.113663,沪A,2025-08-28 09:22:11,2025-08-28
123246,远信转债,0.12,163.3,-,-,-,0.2,0.0,-,-,-,-,163.1,378081631,378081631,0.123246,深A,2025-08-28 09:22:06,2025-08-28
123124,晶瑞转2,0.12,121.494,-,-,-,0.144,0.0,-,-,-,-,121.35,634877345,634877345,0.123124,深A,2025-08-28 09:22:06,2025-08-28
123151,康医转债,0.11,119.795,-,-,-,0.131,0.0,-,-,-,-,119.664,838348650,838348650,0.123151,深A,2025-08-28 09:21:15,2025-08-28
123179,立高转债,0.11,119.03,-,-,-,0.13,0.0,-,-,-,-,118.9,1130725604,1130725604,0.123179,深A,2025-08-28 09:21:27,2025-08-28
110084,贵燃转债,0.11,124.099,-,-,-,0.136,0.0,-,-,-,-,123.963,1135628708,1135628708,1.110084,沪A,2025-08-28 09:22:07,2025-08-28
128137,洁美转债,0.11,135.65,-,-,-,0.15,0.0,-,-,-,-,135.5,811937823,811937823,0.128137,深A,2025-08-28 09:21:21,2025-08-28
113625,江山转债,0.11,121.861,-,-,-,0.134,0.0,-,-,-,-,121.727,709884195,709884195,1.113625,沪A,2025-08-28 09:21:44,2025-08-28
113067,燃23转债,0.11,125.114,-,-,-,0.137,0.0,-,-,-,-,124.977,3753314904,3753314904,1.113067,沪A,2025-08-28 09:22:00,2025-08-28
127040,国泰转债,0.11,125.888,-,-,-,0.138,0.0,-,-,-,-,125.75,5019121200,5019121200,0.127040,深A,2025-08-28 09:22:06,2025-08-28
127049,希望转2,0.11,123.006,-,-,-,0.13,0.0,-,-,-,-,122.876,10016968886,10016968886,0.127049,深A,2025-08-28 09:21:27,2025-08-28
127109,电化转债,0.11,164.6,-,-,-,0.184,0.0,-,-,-,-,164.416,801602000,801602000,0.127109,深A,2025-08-28 09:21:57,2025-08-28
110070,凌钢转债,0.11,127.398,-,-,-,0.146,0.0,-,-,-,-,127.252,276454934,276454934,1.110070,沪A,2025-08-28 09:22:04,2025-08-28
127083,山路转债,0.11,117.315,-,-,-,0.129,0.0,-,-,-,-,117.186,5673234795,5673234795,0.127083,深A,2025-08-28 09:21:33,2025-08-28
118020,芳源转债,0.11,117.1,-,-,-,0.127,0.0,-,-,-,-,116.973,751497447,751497447,1.118020,沪A,2025-08-28 09:21:52,2025-08-28
127022,恒逸转债,0.11,113.801,-,-,-,0.124,0.0,-,-,-,-,113.677,2275781359,2275781359,0.127022,深A,2025-08-28 09:21:30,2025-08-28
113636,甬金转债,0.1,118.899,-,-,-,0.119,0.0,-,-,-,-,118.78,1188410962,1188410962,1.113636,沪A,2025-08-28 09:22:00,2025-08-28
123126,瑞丰转债,0.1,130.349,-,-,-,0.136,0.0,-,-,-,-,130.213,443012193,443012193,0.123126,深A,2025-08-28 09:22:03,2025-08-28
123154,火星转债,0.1,117.352,-,-,-,0.117,0.0,-,-,-,-,117.235,620659472,620659472,0.123154,深A,2025-08-28 09:21:15,2025-08-28
123171,共同转债,0.1,122.65,-,-,-,0.126,0.0,-,-,-,-,122.524,465935085,465935085,0.123171,深A,2025-08-28 09:22:06,2025-08-28
113059,福莱转债,0.1,116.193,-,-,-,0.116,0.0,-,-,-,-,116.077,4647588702,4647588702,1.113059,沪A,2025-08-28 09:22:08,2025-08-28
118013,道通转债,0.1,208.439,-,-,-,0.2,0.0,-,-,-,-,208.239,2667358448,2667358448,1.118013,沪A,2025-08-28 09:22:06,2025-08-28
113650,博22转债,0.1,118.564,-,-,-,0.119,0.0,-,-,-,-,118.445,948059323,948059323,1.113650,沪A,2025-08-28 09:22:00,2025-08-28
