代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
127020,中金转债,128.949,-1.49,000060,中金岭南,5.5,-2.83,1.41,4.29,128.21,0.58,AA+,3.003,5.577,12.7,2026-07-20,0.745,26.601,4787.38,1.4,-19.79,129.53
111016,神通转债,166.834,-1.07,605228,神通科技,19.04,1.17,4.86,11.51,165.42,0.85,AA-,8.057,14.963,6.7,2029-07-25,3.762,5.488,6595.9,7.17,-8.67,167.68
127079,华亚转债,162.705,-1.03,003043,华亚智能,49.48,-0.78,3.73,30.71,161.12,0.98,A+,21.497,39.923,7.9,2028-12-16,3.156,3.106,1494.0,2.96,-9.36,163.69
127081,中旗转债,343.161,0.2,001212,中旗新材,50.09,0.04,5.44,14.76,339.36,1.12,A+,10.332,19.188,2.4,2029-03-03,3.367,1.95,3049.25,4.59,-28.02,344.28
118051,皓元转债,204.793,0.19,688131,XD皓元医,81.89,0.37,5.73,40.47,202.35,1.21,AA-,28.329,52.611,4.7,2030-11-28,5.107,8.218,3258.26,1.93,-10.49,206.0
113058,友发转债,138.509,0.0,601686,友发集团,6.51,-1.51,1.45,4.77,136.48,1.49,AA,3.339,6.201,20.0,2028-03-30,2.441,19.022,2190.16,0.83,-7.37,140.0
123207,冠中转债,201.753,-5.79,300948,冠中生态,20.67,-6.17,4.25,10.44,197.99,1.9,A-,7.308,13.572,6.8,2029-07-21,3.751,2.093,47249.61,108.37,-13.14,203.65
111005,富春转债,151.984,-0.34,605189,富春染织,17.68,0.11,1.85,11.98,147.58,2.98,AA-,8.386,15.574,15.4,2028-06-23,2.674,5.298,973.18,1.21,-11.08,154.96
110062,烽火转债,123.065,-0.64,600498,烽火通信,25.86,-1.11,2.4,21.71,119.12,3.31,AAA,15.197,28.223,8.8,2025-12-02,0.115,26.918,648.65,0.2,-126.52,126.38
123243,严牌转债,154.2,0.41,301081,严牌股份,10.84,0.56,2.21,7.27,149.11,3.41,A+,5.089,9.451,13.0,2030-07-10,4.721,3.081,1140.65,2.41,-5.48,157.61
110096,豫光转债,218.976,-4.64,600531,豫光金铅,12.59,-5.41,2.52,5.95,211.6,3.49,AA,4.165,7.735,5.1,2030-08-12,4.811,7.064,13219.57,8.46,-12.59,222.47
123213,天源转债,198.337,0.84,301127,武汉天源,13.68,1.41,2.65,7.14,191.6,3.52,AA-,4.998,9.282,3.6,2029-07-28,3.77,3.261,1145.6,1.78,-13.38,201.86
123118,惠城转债,1647.642,1.39,300779,惠城环保,176.51,1.56,25.68,11.11,1588.75,3.71,A+,7.777,14.443,0.4,2027-07-07,1.71,1.238,26868.4,13.07,-78.98,1651.35
123246,远信转债,160.415,0.13,301053,远信工业,35.49,0.48,4.31,22.95,154.64,3.73,A,16.065,29.835,8.4,2030-08-16,4.822,2.297,531.97,1.45,-5.32,164.15
127053,豪美转债,250.635,-0.56,002988,豪美新材,41.53,-0.41,3.8,17.23,241.03,3.98,AA-,12.061,22.399,2.5,2028-01-24,2.26,2.581,2236.01,3.47,-27.67,254.62
113631,皖天转债,138.53,-0.12,603689,皖天然气,9.06,0.22,1.33,6.86,132.07,4.89,AA+,4.802,8.918,19.1,2027-11-08,2.049,8.399,635.85,0.55,-9.53,143.42
127084,柳工转2,172.7,0.46,000528,柳工,11.99,0.5,1.34,7.3,164.25,5.14,AAA,5.11,9.49,10.2,2029-03-27,3.433,24.81,2602.92,0.61,-10.98,177.84
113671,武进转债,152.457,-1.32,603878,武进不锈,11.49,2.77,2.39,7.93,144.89,5.22,AA,5.551,10.309,4.8,2029-07-10,3.721,3.097,16032.27,33.58,-7.58,157.68
123254,亿纬转债,163.717,-0.24,300014,亿纬锂能,78.61,-0.05,4.15,50.65,155.2,5.49,AA+,35.455,65.845,3.4,2031-03-24,5.425,49.99,4502.85,0.55,-6.16,169.21
118048,利扬转债,204.197,-1.38,688135,利扬芯片,31.18,-0.42,5.65,16.12,193.42,5.57,A+,11.284,20.956,7.6,2030-07-02,4.699,4.809,3340.39,3.41,-10.9,209.77
128144,利民转债,244.345,1.73,002734,利民股份,18.74,0.97,2.37,8.1,231.36,5.61,AA,5.67,10.53,3.4,2027-03-01,1.359,2.58,7452.39,11.8,-44.17,249.96
113621,彤程转债,141.594,-0.12,603650,彤程新材,41.44,0.39,7.47,31.11,133.2,6.3,AA,21.777,40.443,2.2,2027-01-26,1.266,5.362,572.41,0.76,-17.28,147.89
113047,旗滨转债,135.748,-0.22,601636,旗滨集团,6.92,-0.57,1.35,5.43,127.44,6.52,AA+,3.801,7.059,8.1,2027-04-09,1.466,14.981,491.59,0.24,-12.57,142.27
123239,锋工转债,151.753,-0.3,300488,恒锋工具,34.38,-0.46,3.59,24.19,142.12,6.78,A+,16.933,31.447,8.8,2030-01-18,4.247,4.379,1169.78,1.76,-5.53,158.53
113651,松霖转债,194.495,0.01,603992,松霖科技,27.86,0.18,3.73,15.3,182.09,6.81,AA,10.71,19.89,2.0,2028-07-20,2.748,2.378,388.69,0.84,-17.57,201.31
110059,Z浦发转,110.767,-0.07,600000,浦发银行,12.97,-0.15,0.54,12.51,103.68,6.84,AAA,,16.263,0.7,2025-10-28,0.019,30.947,446.83,0.13,-50.54,117.61
123092,天壕转债,138.994,-0.8,300332,天壕能源,6.47,-1.37,1.32,4.98,129.92,6.98,A+,3.486,6.474,6.4,2026-12-24,1.175,3.423,1544.8,3.24,-13.65,145.97
127055,精装转债,158.398,-0.94,002989,中天精装,27.37,-0.94,3.55,18.5,147.95,7.06,AA-,12.95,24.05,4.1,2028-02-22,2.34,2.085,1310.15,3.97,-11.87,165.46
123249,英搏转债,192.372,-0.8,300681,英搏尔,31.24,-1.17,3.73,17.43,179.23,7.33,AA,12.201,22.659,12.1,2030-10-24,5.011,6.927,4700.99,3.56,-9.91,199.7
118043,福立转债,222.003,-0.51,688678,福立旺,30.81,-0.58,4.47,14.9,206.78,7.36,AA-,10.43,19.37,5.2,2029-08-14,3.816,4.143,3642.12,3.97,-15.23,229.36
113681,镇洋转债,137.12,0.03,603213,镇洋发展,14.28,-0.14,3.39,11.2,127.5,7.55,AA-,7.84,14.56,9.2,2029-12-29,4.192,5.797,242.78,0.31,-3.25,144.67
123251,华医转债,168.719,0.75,301235,华康洁净,35.15,1.18,2.14,22.43,156.71,7.66,A+,15.701,29.159,27.4,2030-12-23,5.175,7.012,2322.09,1.96,-6.48,176.38
123198,金埔转债,133.808,0.01,301098,金埔园林,9.38,0.64,1.3,7.55,124.24,7.7,A,5.285,9.815,23.2,2029-06-08,3.633,3.259,244.05,0.56,-3.0,141.51
113062,常银转债,129.977,-0.05,601128,常熟银行,7.09,0.14,0.79,5.89,120.37,7.98,AAA,,7.657,25.5,2028-09-15,2.904,59.994,292.21,0.04,-5.86,137.96
127047,帝欧转债,132.562,0.51,002798,帝欧水华,6.26,1.13,1.96,5.1,122.75,7.99,A-,3.57,6.63,30.5,2027-10-25,2.011,8.437,332.58,0.3,-5.5,140.55
123187,超达转债,148.058,0.15,301186,超达装备,42.78,0.16,2.23,31.23,136.98,8.09,A,21.861,40.599,8.5,2029-04-04,3.455,2.734,235.78,0.58,-6.0,156.15
113663,新化转债,158.426,-0.72,603867,新化股份,28.95,-0.58,2.26,19.81,146.14,8.41,AA-,13.867,25.753,9.0,2028-11-28,3.107,5.021,1089.67,1.38,-8.86,166.84
123209,聚隆转债,195.218,0.07,300644,南京聚隆,31.95,-0.19,3.59,17.77,179.8,8.58,A+,12.439,23.101,5.9,2029-07-26,3.764,1.674,784.59,2.42,-12.74,203.8
127092,运机转债,227.224,0.88,001288,运机集团,25.29,0.4,2.62,12.09,209.18,8.63,AA-,8.463,15.717,13.7,2029-09-21,3.921,5.251,933.58,0.79,-15.16,235.85
113615,金诚转债,594.848,-1.94,603979,金诚信,64.45,-1.84,4.14,11.78,547.11,8.73,AA,8.246,15.314,1.2,2026-12-23,1.173,4.959,4524.26,1.54,-76.01,603.58
123245,集智转债,221.111,-0.47,300553,集智股份,36.81,-0.43,4.86,18.11,203.26,8.78,A,12.677,23.543,4.9,2030-08-14,4.816,1.539,633.24,1.86,-12.01,229.89
110077,洪城转债,204.145,-0.09,600461,洪城环境,9.15,0.22,1.25,4.88,187.5,8.88,AA+,3.416,6.344,5.7,2026-11-20,1.082,6.685,90.04,0.07,-43.29,213.03
113686,泰瑞转债,146.211,-0.32,603289,泰瑞机器,10.92,0.18,2.2,8.15,133.99,9.12,AA-,5.705,10.595,10.5,2030-07-02,4.699,3.364,1783.5,3.63,-4.19,155.33
110070,凌钢转债,132.5,-0.37,600231,凌钢股份,2.39,-0.83,1.36,1.97,121.32,9.22,AA,1.379,2.561,3.2,2026-04-13,0.477,2.17,1286.44,4.46,-32.64,141.72
113676,荣23转债,136.163,-0.23,603165,荣晟环保,13.11,-0.15,1.61,10.54,124.38,9.47,AA-,7.378,13.702,16.1,2029-08-18,3.827,5.758,219.85,0.28,-3.5,145.63
123222,博俊转债,210.428,-0.21,300926,博俊科技,31.93,0.5,4.48,16.68,191.43,9.92,A+,11.676,21.684,2.7,2029-09-08,3.885,2.44,1270.55,2.48,-13.79,220.35
113649,丰山转债,140.037,0.44,603810,丰山集团,17.49,1.8,1.77,13.73,127.39,9.93,AA-,9.611,17.849,15.8,2028-06-27,2.685,4.578,4628.97,7.2,-6.13,149.97
123235,亿田转债,214.105,-1.29,300911,亿田智能,41.47,2.19,6.04,21.31,194.6,10.02,AA-,14.917,27.703,6.1,2029-12-21,4.17,4.355,14385.91,15.1,-13.19,224.13
113697,N应流转,130.0,30.0,603308,应流股份,36.0,-0.39,5.1,30.47,118.15,10.03,AA+,21.329,39.611,6.1,2031-09-18,5.912,15.0,1187.55,0.61,-2.44,140.03
123128,首华转债,134.713,-0.8,300483,首华燃气,14.86,-2.43,2.01,12.15,122.3,10.15,AA-,8.505,15.795,33.2,2027-11-01,2.03,13.401,1641.63,0.91,-8.34,144.86
123188,水羊转债,189.043,-0.39,300740,水羊股份,23.17,1.05,4.16,13.54,171.12,10.47,A+,9.478,17.602,8.1,2029-04-04,3.455,6.723,4502.05,3.49,-12.48,199.51
111012,福新转债,362.63,-0.87,605488,福莱新材,31.35,-0.92,5.74,9.56,327.93,10.58,A+,6.692,12.428,1.2,2029-01-04,3.208,1.019,3404.37,9.26,-29.56,373.21
111017,蓝天转债,136.629,0.07,605368,蓝天燃气,9.84,0.2,2.01,7.98,123.31,10.8,AA,5.586,10.374,9.5,2029-08-15,3.819,6.715,80.77,0.09,-4.65,147.43
128141,旺能转债,134.318,-0.07,002034,旺能环境,16.94,-0.18,1.05,13.98,121.17,10.85,AA,9.786,18.174,15.8,2026-12-17,1.156,11.576,150.48,0.1,-14.92,145.17
127082,亚科转债,139.275,-0.43,002540,亚太科技,6.64,-0.6,1.51,5.29,125.52,10.96,AA,3.703,6.877,20.0,2029-03-09,3.384,11.588,228.77,0.14,-5.29,150.24
127070,大中转债,138.9,-0.05,001203,大中矿业,13.46,-2.32,3.19,10.76,125.09,11.04,AA,7.532,13.988,8.7,2028-08-17,2.825,15.19,1471.21,0.7,-6.48,149.94
123211,阳谷转债,191.643,-0.19,300121,阳谷华泰,16.01,-0.06,1.98,9.28,172.52,11.08,AA-,6.496,12.064,4.5,2029-07-27,3.767,3.071,3290.61,5.63,-11.98,202.72
127028,英特转债,137.739,0.34,000411,英特集团,11.52,0.7,1.27,9.3,123.87,11.2,AA+,6.51,12.09,10.9,2027-01-05,1.208,4.062,253.59,0.45,-17.38,148.94
110090,爱迪转债,142.967,-0.1,600933,爱柯迪,22.44,0.85,2.66,17.55,127.86,11.82,AA,12.285,22.815,7.2,2028-09-23,2.926,15.696,753.08,0.34,-7.88,154.79
123160,泰福转债,145.558,-0.19,300992,泰福泵业,25.71,-0.19,2.72,19.77,130.05,11.92,A,13.839,25.701,11.6,2028-09-28,2.94,2.317,370.12,1.1,-6.66,157.48
118050,航宇转债,203.013,2.18,688239,航宇科技,45.24,3.6,4.39,24.96,181.25,12.01,AA-,17.472,32.448,7.7,2030-08-21,4.836,6.668,2533.56,1.9,-10.5,215.02
113042,上银转债,125.452,-0.14,601229,上海银行,9.57,-0.21,0.52,8.57,111.67,12.34,AAA,,11.141,14.7,2027-01-25,1.263,199.778,1100.21,0.04,-6.49,137.79
123241,欧通转债,490.345,-1.18,300870,欧陆通,189.93,-0.97,8.49,43.55,436.12,12.43,AA-,30.485,56.615,1.2,2030-07-05,4.707,2.606,8057.19,6.33,-26.68,502.78
128137,洁美转债,140.083,0.78,002859,洁美科技,32.9,2.17,4.62,26.46,124.34,12.66,AA-,18.522,34.398,4.5,2026-11-04,1.038,5.986,1801.98,2.15,-18.45,152.74
127039,北港转债,137.8,0.36,000582,北部湾港,8.94,1.25,1.13,7.31,122.3,12.67,AAA,5.117,9.503,6.5,2027-06-29,1.688,10.799,310.79,0.21,-12.72,150.47
123177,测绘转债,151.027,-0.6,300826,测绘股份,17.61,-1.57,2.17,13.15,133.92,12.77,A+,9.205,17.095,4.6,2029-03-02,3.364,1.299,853.46,4.35,-6.86,163.8
123242,赛龙转债,149.82,-0.05,301131,聚赛龙,48.03,-0.19,2.63,36.2,132.68,12.92,A+,25.34,47.06,16.9,2030-07-08,4.715,2.495,359.89,0.97,-4.6,162.74
123159,崧盛转债,168.202,-0.66,301002,崧盛股份,36.26,-0.11,5.66,24.35,148.91,12.96,AA-,17.045,31.655,9.8,2028-09-27,2.937,2.656,2500.04,5.6,-11.66,181.16
118031,天23转债,126.261,-0.21,688599,天合光能,17.83,-0.39,1.67,16.0,111.44,13.3,AA,11.2,20.8,22.8,2029-02-13,3.318,88.645,1063.9,0.1,-1.73,139.56
113574,华体转债,135.874,-0.05,603679,华体科技,16.17,0.31,3.3,13.49,119.87,13.35,A,9.443,17.537,7.8,2026-03-31,0.441,2.077,203.0,0.72,-43.72,149.22
127089,晶澳转债,127.48,-0.3,002459,晶澳科技,13.11,-0.53,1.76,11.66,112.44,13.38,AA+,8.162,15.158,20.7,2029-07-18,3.743,89.592,756.23,0.07,-3.48,140.86
110063,鹰19转债,118.059,-0.23,600567,山鹰国际,1.83,-0.54,0.71,1.76,103.98,13.54,AA,1.232,2.288,7.7,2025-12-13,0.145,8.335,160.53,0.16,-42.8,131.6
123212,立中转债,137.281,-0.27,300428,立中集团,22.54,-0.57,1.89,18.66,120.79,13.65,AA-,13.062,24.258,7.2,2029-07-27,3.767,8.996,516.33,0.42,-4.12,150.93
118039,煜邦转债,134.963,0.04,688597,煜邦电力,8.66,-0.8,3.39,7.3,118.63,13.77,A,5.11,9.49,14.1,2029-07-20,3.748,4.104,243.26,0.44,-3.63,148.73
110074,精达转债,341.0,-4.29,600577,精达股份,9.94,-1.68,3.65,3.32,299.4,13.89,AA,2.324,4.316,1.3,2026-08-19,0.827,2.701,6251.85,6.73,-81.71,354.89
113632,鹤21转债,133.141,-0.32,603733,仙鹤股份,22.17,-0.18,1.91,18.99,116.75,14.04,AA,13.293,24.687,12.9,2027-11-17,2.074,20.167,471.4,0.18,-6.85,147.18
113045,环旭转债,134.976,0.15,601231,环旭电子,21.98,3.24,2.54,18.59,118.24,14.15,AA+,13.013,24.167,7.1,2027-03-04,1.367,34.497,3566.94,0.77,-14.22,149.13
128127,文科转债,120.904,0.17,002775,文科股份,4.68,0.65,12.14,4.42,105.88,14.19,A-,3.094,5.746,36.4,2026-08-20,0.83,8.037,864.38,0.89,-5.92,135.09
123225,翔丰转债,141.283,-0.33,300890,翔丰华,33.95,-1.57,1.88,27.44,123.72,14.2,AA-,19.208,35.672,15.5,2029-10-10,3.973,5.735,813.79,1.01,-3.59,155.48
118013,道通转债,190.958,-1.24,688208,道通科技,36.71,-1.24,6.73,21.98,167.02,14.33,AA,15.386,28.574,5.2,2028-07-08,2.715,12.797,1071.65,0.44,-16.39,205.29
127019,国城转债,125.701,-0.74,000688,国城矿业,13.83,-2.26,4.52,12.58,109.94,14.34,A+,8.806,16.354,4.8,2026-07-15,0.732,7.518,387.57,0.41,-17.21,140.04
123203,明电转02,151.527,-0.47,300739,明阳电路,15.61,-0.45,2.33,11.78,132.51,14.35,AA-,8.246,15.314,2.9,2029-07-03,3.701,1.472,631.4,2.83,-5.68,165.88
113069,博23转债,176.003,-1.17,601137,博威合金,22.59,-1.57,2.19,14.68,153.88,14.38,AA,10.276,19.084,7.6,2028-12-22,3.173,14.125,1310.71,0.53,-13.49,190.38
113039,嘉泽转债,174.285,-1.52,601619,嘉泽新能,4.52,-0.88,1.97,2.97,152.19,14.52,AA,2.079,3.861,2.6,2026-08-24,0.841,2.869,2845.07,5.67,-45.36,188.81
127073,天赐转债,138.039,-0.21,002709,天赐材料,34.3,-1.97,5.12,28.5,120.35,14.7,AA,19.95,37.05,7.2,2027-09-23,1.923,34.097,1500.21,0.32,-11.02,152.74
123221,力诺转债,142.588,-0.1,301188,力诺药包,17.64,-0.28,2.65,14.2,124.23,14.78,A+,9.94,18.46,9.6,2029-08-23,3.841,4.053,288.77,0.5,-6.14,157.37
123085,万顺转2,135.405,-0.73,300057,万顺新材,5.88,-1.51,1.03,4.99,117.84,14.91,AA-,3.493,6.487,12.4,2026-12-11,1.14,5.287,708.14,0.99,-17.08,150.32
113687,振华转债,264.322,0.92,603067,振华股份,18.86,2.06,3.9,8.2,230.0,14.92,AA,5.74,10.66,3.0,2030-07-12,4.726,4.059,8054.94,7.57,-16.44,279.24
113654,永02转债,141.763,-0.57,603901,永创智能,11.93,-0.83,2.31,9.69,123.12,15.14,AA-,6.783,12.597,10.7,2028-08-04,2.789,6.104,939.62,1.09,-6.91,156.9
118029,富淼转债,137.307,0.22,688350,富淼科技,21.95,0.69,1.87,18.43,119.1,15.29,A,12.901,23.959,16.8,2028-12-15,3.153,4.5,302.99,0.49,-5.86,152.6
127076,中宠转2,235.105,-0.07,002891,中宠股份,55.95,-0.53,5.92,27.46,203.75,15.39,AA-,19.222,35.698,2.8,2028-10-25,3.014,4.838,1009.78,0.88,-21.24,250.5
123220,易瑞转债,142.035,0.15,300942,易瑞生物,10.89,0.37,5.08,8.87,122.77,15.69,A+,6.209,11.531,6.6,2029-08-18,3.827,2.908,1206.6,2.93,-4.61,157.73
123054,思特转债,146.85,-0.43,300608,思特奇,12.52,-1.42,2.9,9.88,126.72,15.89,AA-,6.916,12.844,4.6,2026-06-10,0.636,1.667,285.38,1.17,-34.42,162.74
110094,众和转债,139.121,-0.28,600888,新疆众和,7.97,-1.6,1.02,6.65,119.85,16.08,AA,4.655,8.645,8.9,2029-07-18,3.743,9.944,410.85,0.3,-5.25,155.2
118030,睿创转债,232.747,-1.92,688002,睿创微纳,78.33,-1.96,6.38,39.13,200.18,16.27,AA,27.391,50.869,4.1,2028-12-30,3.195,14.694,1594.72,0.46,-20.3,249.02
118007,山石转债,138.396,-0.28,688030,山石网科,19.6,-0.86,4.21,16.5,118.79,16.5,A,11.55,21.45,7.6,2028-03-22,2.419,2.672,341.3,0.93,-6.42,154.9
123061,航新转债,141.306,0.45,300424,航新科技,17.95,0.9,5.52,14.82,121.12,16.67,A-,10.374,19.266,3.8,2026-07-22,0.751,1.675,921.68,3.9,-22.13,157.98
113683,伟24转债,146.303,0.44,603568,伟明环保,22.0,0.78,2.67,17.55,125.36,16.71,AA,12.285,22.815,0.8,2030-03-28,4.436,2.847,275.71,0.66,-5.47,163.01
123233,凯盛转债,140.562,-0.03,301069,凯盛新材,24.1,-0.74,5.99,20.01,120.44,16.71,AA-,14.007,26.013,6.9,2029-11-29,4.11,6.499,758.06,0.83,-3.91,157.27
111019,宏柏转债,132.336,-0.05,605366,宏柏新材,6.19,-0.16,1.96,5.46,113.37,16.73,AA-,3.822,7.098,17.9,2030-04-17,4.49,7.204,107.06,0.11,-2.25,149.07
123259,锦浪转02,100.0,0.0,300763,锦浪科技,76.9,-0.56,3.38,89.82,85.62,16.8,AA,62.874,116.766,6.8,2031-10-16,5.989,16.766,0.0,0.0,2.31,116.8
127015,希望转债,107.301,-0.1,000876,新希望,9.71,-0.1,1.69,10.59,91.69,17.03,AAA,7.413,13.767,2.2,2026-01-03,0.203,9.493,155.44,0.15,-6.15,124.33
123236,家联转债,143.986,0.12,301193,家联科技,18.85,0.43,2.22,15.33,122.96,17.1,AA-,10.731,19.929,27.0,2029-12-22,4.173,7.012,618.65,0.61,-4.43,161.09
110082,宏发转债,138.735,-0.88,600885,宏发股份,26.89,-2.54,4.05,22.72,118.35,17.22,AA,15.904,29.536,5.1,2027-10-28,2.019,19.994,863.98,0.31,-8.94,155.96
118054,安集转债,192.151,-1.03,688019,安集科技,210.92,-0.83,11.76,128.7,163.89,17.24,AA-,90.09,167.31,2.3,2031-04-07,5.463,8.298,2030.09,1.27,-8.34,209.39
123240,楚天转债,133.395,0.18,300358,楚天科技,9.09,0.11,1.22,8.0,113.63,17.39,AA,5.6,10.4,19.1,2030-01-30,4.28,10.0,132.57,0.1,-3.52,150.79
113691,和邦转债,125.716,-0.48,603077,和邦生物,2.14,-0.93,1.03,2.0,107.0,17.49,AA,1.4,2.6,24.3,2030-10-28,5.022,45.995,823.23,0.14,-1.78,143.21
127040,国泰转债,128.596,-0.34,002091,江苏国泰,8.55,-0.35,0.89,7.82,109.34,17.61,AA+,5.474,10.166,29.2,2027-07-07,1.71,39.869,230.96,0.05,-8.93,146.21
113033,利群转债,112.303,0.16,601366,利群股份,4.62,0.43,1.01,4.84,95.45,17.66,AA,3.388,6.292,30.7,2026-04-01,0.444,12.967,439.08,0.3,-4.68,129.96
110081,闻泰转债,114.542,0.04,600745,闻泰科技,42.36,1.56,1.5,43.6,97.16,17.89,AA-,30.52,56.68,16.3,2027-07-28,1.767,85.971,13720.58,1.39,-2.39,132.43
113056,重银转债,125.217,0.03,601963,重庆银行,10.26,-0.39,0.57,9.67,106.1,18.02,AAA,,12.571,67.4,2028-03-23,2.422,129.987,739.61,0.05,-3.82,143.24
123107,温氏转债,130.0,-0.15,300498,温氏股份,18.26,-0.22,2.89,16.59,110.07,18.11,AAA,11.613,21.567,7.1,2027-03-29,1.436,77.064,259.0,0.03,-11.23,148.11
128125,华阳转债,129.69,0.72,002949,华阳国际,15.8,2.46,1.98,14.39,109.8,18.11,AA-,10.073,18.707,18.7,2026-07-30,0.773,4.497,931.06,1.6,-16.78,147.8
113656,嘉诚转债,130.745,0.14,603535,嘉诚国际,11.45,1.06,2.13,10.35,110.63,18.18,AA-,7.245,13.455,13.7,2028-09-01,2.866,7.998,470.65,0.45,-3.43,148.93
113657,再22转债,136.298,0.17,603601,再升科技,4.89,0.41,2.26,4.24,115.33,18.18,AA-,3.392,5.512,9.4,2028-09-29,2.943,4.739,386.11,0.6,-6.18,154.48
113667,春23转债,148.983,-0.48,603890,春秋电子,12.79,-0.47,1.95,10.15,126.01,18.23,AA-,7.105,13.195,10.0,2029-03-17,3.406,5.699,258.45,0.3,-6.39,167.21
113053,隆22转债,129.552,0.25,601012,隆基绿能,19.17,0.84,2.47,17.5,109.54,18.27,AAA,12.25,22.75,4.8,2028-01-05,2.208,69.951,1046.23,0.12,-7.35,147.82
118045,盟升转债,193.0,-0.2,688311,盟升电子,34.11,-0.64,3.62,20.94,162.89,18.48,A,14.658,27.222,2.2,2029-09-12,3.896,1.238,1008.37,4.24,-12.44,211.48
