代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
118051,皓元转债,177.201,7.64,688131,皓元医药,68.48,13.7,4.81,40.55,168.88,4.93,AA-,28.39,52.72,5.7,2030-11-28,5.252,8.219,204277.61,139.59,-7.67,182.13
113069,博23转债,185.53,-1.76,601137,博威合金,25.92,-2.63,2.45,14.68,176.57,5.08,AA,10.28,19.08,6.6,2028-12-22,3.318,14.125,45483.64,17.28,-14.31,190.61
123049,维尔转债,123.8,0.07,300190,维尔利,4.17,0.72,1.19,3.55,117.47,5.39,A-,2.49,4.62,28.4,2026-04-13,0.622,9.169,5908.15,5.23,-7.53,129.19
123187,超达转债,152.372,0.88,301186,超达装备,45.15,2.66,2.36,31.23,144.57,5.39,A,21.86,40.6,8.1,2029-04-04,3.6,2.734,13468.75,31.87,-6.52,157.76
123201,纽泰转债,156.2,-0.06,301229,纽泰格,22.27,1.18,3.57,15.04,148.07,5.49,A,10.53,19.55,12.8,2029-06-27,3.83,3.091,9158.99,18.91,-6.72,161.69
127053,豪美转债,266.5,-0.37,002988,豪美新材,44.21,0.45,4.11,17.57,251.62,5.91,AA-,12.3,22.84,2.3,2028-01-24,2.406,2.584,30177.57,43.14,-28.07,272.41
123217,富仕转债,141.899,1.69,300852,四会富仕,39.55,9.16,3.33,29.57,133.75,6.09,AA-,20.7,38.44,10.6,2029-08-08,3.945,5.699,46864.91,57.47,-5.46,147.99
123160,泰福转债,155.0,-4.81,300992,泰福泵业,28.86,-4.12,3.05,19.77,145.98,6.18,A,13.84,25.7,10.4,2028-09-28,3.085,2.317,17187.43,46.54,-8.07,161.18
123209,聚隆转债,211.0,-2.1,300644,南京聚隆,35.28,-0.31,3.93,17.77,198.54,6.28,A+,12.44,23.1,5.4,2029-07-26,3.91,1.675,31709.85,87.75,-14.03,217.28
113631,皖天转债,133.916,-0.55,603689,皖天然气,8.64,-0.23,1.27,6.86,125.95,6.33,AA+,4.8,8.92,20.0,2027-11-08,2.195,8.399,8922.62,7.87,-7.47,140.25
113681,镇洋转债,145.217,0.0,603213,镇洋发展,15.29,0.0,3.45,11.2,136.52,6.37,AA-,7.84,14.56,8.6,2029-12-29,4.337,5.805,0.0,0.0,-4.43,151.59
128144,利民转债,260.7,-1.74,002734,利民股份,19.85,-1.44,2.52,8.1,245.06,6.38,AA,5.67,10.53,3.2,2027-03-01,1.504,2.581,18750.49,27.67,-43.37,267.08
127097,三羊转债,145.2,-3.39,001317,三羊马,51.05,-0.1,4.9,37.43,136.39,6.46,A+,26.2,48.66,13.9,2029-10-26,4.162,2.095,30650.38,99.26,-4.88,151.66
113569,科达转债,134.699,-1.53,603660,苏州科达,8.07,-1.1,5.04,6.38,126.49,6.49,A-,4.47,8.29,6.3,2026-03-09,0.526,2.713,5233.97,14.18,-27.8,141.19
128130,景兴转债,134.886,0.98,002067,景兴纸业,4.28,-0.7,0.91,3.39,126.25,6.84,AA,2.71,4.41,13.6,2026-08-31,1.006,6.646,16459.27,18.44,-17.26,141.73
123236,家联转债,142.262,-1.42,301193,家联科技,20.4,1.49,2.39,15.33,133.07,6.91,AA-,10.73,19.93,26.3,2029-12-22,4.318,7.292,10779.5,10.28,-4.01,149.17
128105,长集转债,130.206,-1.43,002616,长青集团,6.44,-1.38,1.66,5.3,121.51,7.16,AA-,3.71,6.89,20.0,2026-04-09,0.611,6.05,8063.73,10.13,-25.52,137.37
123245,集智转债,244.99,-3.89,300553,集智股份,41.26,-2.0,5.42,18.11,227.83,7.53,A,12.68,23.54,4.4,2030-08-14,4.962,1.539,27889.27,72.43,-13.5,252.52
127020,中金转债,131.626,-0.22,000060,中金岭南,5.25,1.35,1.36,4.29,122.38,7.56,AA+,3.0,5.58,15.4,2026-07-20,0.89,30.225,22542.06,5.59,-18.45,139.19
123118,惠城转债,2080.0,-3.26,300779,惠城环保,214.55,-2.22,31.7,11.11,1931.14,7.71,A+,7.78,14.44,0.4,2027-07-07,1.855,1.238,55585.26,21.29,-79.0,2087.71
128141,旺能转债,133.377,-1.02,002034,旺能环境,17.55,-0.74,1.08,14.18,123.77,7.77,AA,9.93,18.43,15.3,2026-12-17,1.301,11.576,11174.49,7.14,-12.85,141.15
123188,水羊转债,183.6,1.72,300740,水羊股份,23.0,1.14,4.17,13.54,169.87,8.08,A+,9.48,17.6,8.1,2029-04-04,3.6,6.723,158368.67,123.63,-11.26,191.68
123198,金埔转债,128.0,-1.14,301098,金埔园林,8.93,-2.62,1.24,7.55,118.28,8.22,A,5.29,9.82,24.4,2029-06-08,3.778,3.259,7700.49,18.37,-1.71,136.22
123203,明电转02,164.414,-2.08,300739,明阳电路,17.89,-1.16,2.61,11.78,151.87,8.26,AA-,8.25,15.31,2.5,2029-07-03,3.847,1.472,11559.49,47.25,-7.48,172.67
113058,友发转债,134.725,-1.02,601686,友发集团,5.93,-1.5,1.29,4.77,124.32,8.37,AA,3.34,6.2,22.8,2028-03-30,2.586,19.578,11043.05,4.13,-5.94,143.1
113667,春23转债,150.981,-6.12,603890,春秋电子,14.13,-0.49,2.12,10.15,139.21,8.45,AA-,7.11,13.2,9.2,2029-03-17,3.551,5.699,12489.41,14.12,-6.49,159.43
113574,华体转债,135.677,-2.33,603679,华体科技,16.86,-2.71,3.45,13.49,124.98,8.56,A,9.44,17.54,7.5,2026-03-31,0.586,2.078,7161.25,25.18,-32.43,144.24
110093,神马转债,134.627,0.09,600810,神马股份,10.05,-0.3,1.27,8.11,123.92,8.64,AAA,5.68,10.54,29.7,2029-03-16,3.548,29.997,22945.78,5.65,-5.43,143.27
123242,赛龙转债,151.63,0.42,301131,聚赛龙,50.73,1.26,2.77,36.4,139.37,8.8,A+,25.48,47.32,16.0,2030-07-08,4.86,2.495,20891.79,55.09,-4.7,160.43
123085,万顺转2,134.1,-1.87,300057,万顺新材,6.15,-3.0,1.06,4.99,123.25,8.81,AA-,3.49,6.49,12.1,2026-12-11,1.285,5.365,17359.74,23.8,-14.6,142.91
113615,金诚转债,589.706,2.75,603979,金诚信,63.75,4.18,4.02,11.78,541.17,8.97,AA,8.25,15.31,1.2,2026-12-23,1.318,4.959,82737.01,28.09,-71.63,598.68
127028,英特转债,136.462,-0.32,000411,英特集团,11.64,2.65,1.3,9.3,125.16,9.03,AA+,6.51,12.09,10.8,2027-01-05,1.353,4.062,16265.58,28.9,-15.02,145.49
118029,富淼转债,140.06,0.4,688350,富淼科技,23.66,4.37,2.03,18.43,128.38,9.1,A,12.9,23.96,15.6,2028-12-15,3.299,4.5,12584.48,19.79,-6.18,149.16
123239,锋工转债,165.647,-1.58,300488,恒锋工具,36.71,-0.11,3.81,24.19,151.76,9.15,A+,16.93,31.45,8.3,2030-01-18,4.392,4.379,8409.4,11.47,-7.24,174.8
123220,易瑞转债,149.769,-1.9,300942,易瑞生物,12.17,-2.41,5.7,8.87,137.2,9.16,A+,6.21,11.53,5.9,2029-08-18,3.973,2.908,12433.23,28.34,-5.72,158.93
118043,福立转债,203.032,-1.79,688678,福立旺,27.71,-0.22,3.98,14.9,185.97,9.17,AA-,10.43,19.37,6.0,2029-08-14,3.962,4.281,33011.6,37.74,-12.73,212.2
113039,嘉泽转债,138.088,-0.79,601619,嘉泽新能,3.87,-2.52,1.39,3.06,126.47,9.19,AA,2.14,3.98,3.1,2026-08-24,0.986,2.877,6210.67,15.51,-22.09,147.28
113690,豪24转债,264.743,-0.54,603809,豪能股份,15.34,1.39,4.21,6.33,242.34,9.25,AA-,3.8,8.23,2.9,2030-10-23,5.153,3.832,27649.43,27.14,-14.73,273.99
110077,洪城转债,202.395,-1.11,600461,洪城环境,9.04,0.0,1.23,4.88,185.25,9.26,AA+,3.42,6.34,5.8,2026-11-20,1.227,6.685,5914.64,4.35,-38.8,211.66
123089,九洲转2,146.97,-2.02,300040,九洲集团,7.3,-2.41,1.84,5.44,134.19,9.52,AA-,3.81,7.07,4.9,2026-12-21,1.312,1.729,8565.82,33.54,-15.9,156.49
123211,阳谷转债,185.277,7.1,300121,阳谷华泰,15.88,4.96,1.97,9.39,169.12,9.56,AA-,6.57,12.21,4.5,2029-07-27,3.912,3.072,172104.07,301.18,-10.77,194.84
118007,山石转债,140.703,-2.28,688030,山石网科,21.18,-2.13,4.51,16.5,128.36,9.61,A,11.55,21.45,7.0,2028-03-22,2.564,2.672,9075.9,23.98,-6.67,150.31
123249,英搏转债,200.037,0.03,300681,英搏尔,31.8,0.63,3.76,17.43,182.44,9.64,AA,12.2,22.66,11.8,2030-10-24,5.156,6.929,22050.53,15.82,-10.33,209.68
123159,崧盛转债,144.2,-1.44,301002,崧盛股份,31.97,-2.14,4.93,24.35,131.29,9.83,AA-,17.05,31.66,12.6,2028-09-27,3.082,2.943,23587.88,55.06,-6.3,154.03
127045,牧原转债,133.606,0.61,002714,牧原股份,54.96,0.84,3.83,45.18,121.65,9.83,AA+,31.63,58.73,4.6,2027-08-16,1.964,95.431,34256.4,2.67,-10.12,143.44
118030,睿创转债,214.947,0.71,688002,睿创微纳,76.7,-1.16,6.13,39.21,195.61,9.88,AA,27.45,50.97,4.2,2028-12-30,3.34,14.694,41126.19,13.05,-17.51,224.83
123189,晓鸣转债,139.093,-2.55,300967,晓鸣股份,24.4,-2.4,5.04,19.34,126.16,10.25,A,13.54,25.14,10.8,2029-04-06,3.606,3.287,30127.67,64.19,-4.46,149.34
123221,力诺转债,148.5,-1.24,301188,力诺药包,19.1,0.74,2.86,14.2,134.51,10.4,A+,9.94,18.46,8.9,2029-08-23,3.986,4.056,7283.69,11.97,-6.88,158.9
127037,银轮转债,417.16,-1.22,002126,银轮股份,39.21,0.69,4.98,10.39,377.38,10.54,AA,7.27,13.51,1.6,2027-06-07,1.773,5.056,66057.36,30.72,-52.65,427.7
127078,优彩转债,134.396,-1.49,002998,优彩资源,8.02,-0.5,1.6,6.6,121.52,10.6,A+,4.62,8.58,30.7,2028-12-14,3.296,5.999,5765.86,7.08,-3.34,145.0
113545,金能转债,112.414,-0.41,603113,金能科技,7.74,-0.77,0.77,7.62,101.58,10.67,AA-,5.33,9.91,14.6,2025-10-14,0.126,9.561,6429.6,5.98,-17.42,123.08
118013,道通转债,208.732,-0.61,688208,道通科技,42.52,0.5,7.7,22.55,188.56,10.7,AA,15.79,29.32,4.5,2028-07-08,2.86,12.797,19188.29,7.12,-18.22,219.43
110060,天路转债,385.416,1.77,600326,西藏天路,14.49,0.28,5.11,4.17,347.48,10.92,AA,2.92,5.42,0.6,2025-10-28,0.164,1.202,136663.34,287.99,-442.2,396.34
111012,福新转债,378.994,-0.4,605488,福莱新材,32.61,-0.43,5.92,9.56,341.11,11.11,A+,6.69,12.43,1.1,2029-01-04,3.353,1.02,34962.65,89.16,-29.39,390.1
113668,鹿山转债,139.768,-0.79,603051,鹿山新材,20.17,0.65,1.87,16.05,125.67,11.22,A+,11.24,20.87,8.7,2029-03-27,3.578,2.549,4254.86,11.8,-4.15,150.99
113663,新化转债,165.107,2.2,603867,新化股份,29.4,0.86,2.28,19.81,148.41,11.25,AA-,13.87,25.75,8.9,2028-11-28,3.252,5.021,20093.79,24.16,-9.64,176.36
123215,铭利转债,140.6,-1.54,301268,铭利达,24.26,0.29,5.33,19.2,126.35,11.27,AA-,13.44,24.96,19.5,2029-08-03,3.932,8.555,26055.54,21.11,-3.5,151.87
118045,盟升转债,229.215,-2.38,688311,盟升电子,43.11,-0.07,4.54,20.94,205.87,11.34,A,14.66,27.22,1.7,2029-09-12,4.041,1.239,26296.72,90.6,-15.67,240.56
127079,华亚转债,181.2,1.82,003043,华亚智能,49.91,2.95,3.73,30.71,162.52,11.49,A+,21.5,39.92,7.8,2028-12-16,3.301,3.107,38810.53,68.07,-11.93,192.69
127082,亚科转债,134.033,-1.34,002540,亚太科技,6.48,-1.97,1.46,5.39,120.22,11.49,AA,3.77,7.01,20.5,2029-03-09,3.529,11.589,11008.22,6.99,-4.02,145.52
127076,中宠转2,241.8,3.08,002891,中宠股份,59.44,2.34,6.28,27.46,216.46,11.71,AA-,19.22,35.7,2.7,2028-10-25,3.159,4.838,44672.09,37.94,-21.06,253.51
127092,运机转债,219.705,-3.38,001288,运机集团,23.75,-1.57,2.47,12.09,196.44,11.84,AA-,8.46,15.72,14.6,2029-09-21,4.066,5.251,12149.22,10.37,-13.89,231.55
113651,松霖转债,212.884,-1.95,603992,松霖科技,29.3,-0.31,3.93,15.41,190.14,11.96,AA,10.79,20.03,1.9,2028-07-20,2.893,2.379,22944.85,44.22,-19.33,224.84
113658,密卫转债,134.243,-0.6,603713,密尔克卫,66.71,-0.45,2.33,55.72,119.72,12.13,AA-,39.0,72.44,8.3,2027-09-16,2.049,8.719,12763.75,10.84,-7.58,146.37
111017,蓝天转债,134.405,-0.99,605368,蓝天燃气,10.04,-0.1,1.91,8.38,119.81,12.18,AA,5.87,10.89,9.4,2029-08-15,3.964,6.715,5214.64,5.71,-4.07,146.59
127019,国城转债,127.183,-0.97,000688,国城矿业,14.26,0.42,4.55,12.58,113.36,12.2,A+,8.81,16.35,4.7,2026-07-15,0.877,7.518,5894.12,6.1,-15.46,139.38
110063,鹰19转债,119.245,-0.59,600567,山鹰国际,1.87,-0.53,0.68,1.76,106.25,12.23,AA,1.23,2.29,12.0,2025-12-13,0.29,12.748,3572.79,2.34,-24.03,131.48
123155,中陆转债,140.216,0.0,301040,中环海陆,39.6,0.0,4.7,31.76,124.69,12.46,A+,22.23,41.29,9.6,2028-08-12,2.956,3.6,0.0,0.0,-5.41,152.68
118050,航宇转债,171.296,1.18,688239,航宇科技,37.91,2.54,3.87,24.97,151.82,12.83,AA-,17.48,32.46,9.2,2030-08-21,4.981,6.668,10162.52,8.91,-7.04,184.13
110074,精达转债,312.548,3.19,600577,精达股份,9.26,3.46,3.34,3.35,276.42,13.07,AA,2.35,4.36,1.4,2026-08-19,0.973,2.701,48676.29,58.06,-66.16,325.62
113656,嘉诚转债,131.137,-1.98,603535,嘉诚国际,12.0,-2.52,2.26,10.35,115.94,13.11,AA-,7.25,13.46,13.0,2028-09-01,3.011,7.998,11825.83,11.1,-3.16,144.25
113046,金田转债,134.564,-1.94,601609,金田股份,12.24,-5.04,2.43,10.32,118.61,13.46,AA+,7.22,13.42,7.1,2027-03-22,1.562,14.992,28114.56,13.74,-11.29,148.02
113685,升24转债,131.493,-0.43,603305,旭升集团,14.49,0.07,2.06,12.51,115.83,13.53,AA-,8.76,16.26,18.4,2030-06-14,4.795,25.409,15438.64,4.59,-2.57,145.02
123119,康泰转2,135.138,-0.63,300601,康泰生物,18.71,-0.95,2.18,15.73,118.95,13.61,AA,11.01,20.45,11.9,2027-07-15,1.877,19.99,18910.15,6.94,-8.83,148.75
118012,微芯转债,165.043,1.79,688321,微芯生物,36.55,1.92,9.23,25.26,144.7,14.06,A+,17.68,32.84,3.4,2028-07-05,2.852,4.998,45953.92,55.35,-10.94,179.1
123237,佳禾转债,159.001,-4.5,300793,佳禾智能,18.75,-3.85,2.36,13.46,139.3,14.14,A+,9.42,17.5,6.2,2030-01-04,4.353,4.316,19392.6,27.86,-6.79,173.14
111020,合顺转债,139.244,-0.04,605166,聚合顺,12.9,3.28,2.08,10.59,121.81,14.31,AA-,7.41,13.77,8.3,2030-07-22,4.899,3.38,7739.27,16.35,-3.09,153.55
111019,宏柏转债,130.887,-1.61,605366,宏柏新材,6.25,-0.64,1.92,5.46,114.47,14.34,AA-,3.82,7.1,17.7,2030-04-17,4.636,7.204,5399.05,5.65,-1.94,145.23
127095,广泰转债,135.6,-0.85,002111,威海广泰,10.85,0.28,1.84,9.15,118.58,14.35,AA-,6.41,11.9,13.4,2029-10-18,4.14,6.928,5385.42,5.7,-3.02,149.95
127026,超声转债,135.515,-1.22,000823,超声电子,14.46,-0.55,1.62,12.22,118.33,14.52,AA,8.55,15.89,9.0,2026-12-08,1.277,6.997,11757.84,12.28,-15.39,150.04
113047,旗滨转债,134.264,-0.41,601636,旗滨集团,6.35,-0.31,1.23,5.43,116.94,14.81,AA+,3.8,7.06,8.8,2027-04-09,1.611,14.981,15908.44,7.84,-10.86,149.07
123223,九典转02,142.35,-0.94,300705,九典制药,18.53,0.49,3.58,14.95,123.95,14.85,A+,10.47,19.44,3.0,2029-09-15,4.049,2.053,7584.71,25.73,-4.52,157.2
127084,柳工转2,172.5,-1.67,000528,柳工,10.96,-1.35,1.23,7.3,150.14,14.9,AAA,5.11,9.49,11.2,2029-03-27,3.578,24.823,18271.02,4.25,-10.51,187.4
123054,思特转债,154.269,-1.24,300608,思特奇,13.26,-1.63,3.03,9.88,134.21,14.95,AA-,6.92,12.84,4.4,2026-06-10,0.781,1.667,10490.64,40.65,-32.71,169.22
113686,泰瑞转债,137.406,-1.09,603289,泰瑞机器,9.74,-0.41,1.97,8.15,119.51,14.98,AA-,5.71,10.6,11.8,2030-07-02,4.844,3.365,6345.81,13.6,-2.81,152.39
