代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
123049,维尔转债,121.781,0.0,300190,维尔利,4.15,0.48,1.16,3.55,116.9,4.17,A-,2.485,4.615,23.3,2026-04-13,0.356,7.804,3518.07,3.7,-8.72,125.95
123173,恒锋转债,139.0,-2.06,300605,恒锋信息,18.37,-3.32,6.03,13.77,133.41,4.19,A-,9.639,17.901,11.0,2028-12-30,3.074,2.407,24967.19,74.18,-4.7,143.19
110077,洪城转债,212.4,-0.59,600461,洪城环境,9.94,-0.8,1.31,4.88,203.69,4.28,AA+,3.416,6.344,5.2,2026-11-20,0.962,6.685,4458.08,3.13,-50.28,216.68
127053,豪美转债,234.24,-0.32,002988,豪美新材,38.6,-0.97,3.55,17.23,224.03,4.56,AA-,12.061,22.399,2.7,2028-01-24,2.14,2.581,22729.64,37.37,-26.65,238.8
118060,瑞可转债,100.0,0.0,688800,瑞可达,70.6,0.47,6.33,73.85,95.6,4.6,AA-,51.695,96.005,6.9,2031-11-13,5.945,10.0,0.0,0.0,2.51,104.6
123246,远信转债,154.207,0.8,301053,远信工业,33.69,0.93,3.91,22.95,146.8,5.05,A,16.065,29.835,8.8,2030-08-16,4.701,2.297,7563.29,21.32,-4.64,159.26
113062,常银转债,129.57,-0.1,601128,常熟银行,7.25,-0.68,0.79,5.89,123.09,5.26,AAA,,7.657,25.0,2028-09-15,2.784,59.994,10961.19,1.41,-6.0,134.83
123243,严牌转债,156.433,-1.68,301081,严牌股份,10.72,-2.81,2.19,7.27,147.46,6.09,A+,5.089,9.451,13.2,2030-07-10,4.6,3.081,3890.21,8.04,-5.92,162.52
127092,运机转债,268.297,2.48,001288,运机集团,30.53,0.76,3.12,12.09,252.52,6.25,AA-,8.463,15.717,11.3,2029-09-21,3.8,5.25,16935.47,12.13,-19.25,274.55
123222,博俊转债,190.5,0.47,300926,博俊科技,29.79,0.13,3.86,16.68,178.6,6.66,A+,11.676,21.684,2.7,2029-09-08,3.764,2.439,8331.74,17.91,-11.87,197.16
113058,友发转债,145.595,0.7,601686,友发集团,6.51,0.62,1.39,4.77,136.48,6.68,AA,3.339,6.201,19.5,2028-03-30,2.321,18.638,5247.96,1.94,-9.73,152.28
127082,亚科转债,147.666,3.48,002540,亚太科技,7.32,-1.21,1.66,5.29,138.37,6.71,AA,3.703,6.877,18.2,2029-03-09,3.263,11.586,14616.62,8.76,-7.19,154.38
113654,永02转债,151.776,9.78,603901,永创智能,13.78,1.85,2.59,9.69,142.21,6.73,AA-,6.783,12.597,7.7,2028-08-04,2.669,5.15,146923.35,187.92,-9.58,158.51
123230,金钟转债,141.54,-0.37,301133,金钟股份,32.22,0.81,3.04,24.35,132.32,6.97,A,17.045,31.655,11.3,2029-11-09,3.934,3.498,7589.96,15.32,-4.13,148.51
110074,精达转债,323.996,-0.37,600577,精达股份,10.0,-0.4,3.52,3.32,301.21,7.57,AA,2.324,4.316,1.3,2026-08-19,0.707,2.7,33215.38,38.35,-92.93,331.57
123245,集智转债,209.0,-1.06,300553,集智股份,35.18,-1.57,4.58,18.11,194.26,7.59,A,12.677,23.543,5.1,2030-08-14,4.696,1.538,14554.77,44.99,-11.22,216.59
113056,重银转债,127.003,-0.32,601963,重庆银行,11.41,-1.55,0.63,9.67,117.99,7.64,AAA,,12.571,60.6,2028-03-23,2.301,129.987,11445.64,0.69,-4.62,134.64
118051,皓元转债,201.235,0.01,688131,皓元医药,75.45,0.04,5.14,40.47,186.43,7.94,AA-,28.329,52.611,5.1,2030-11-28,4.986,8.218,12065.05,7.3,-10.43,209.18
113651,松霖转债,200.285,-0.13,603992,松霖科技,28.38,0.25,3.77,15.3,185.49,7.98,AA,10.71,19.89,2.0,2028-07-20,2.627,2.378,15036.4,31.08,-19.21,208.27
128144,利民转债,219.368,1.09,002734,利民股份,16.4,-1.32,2.01,8.1,202.47,8.35,AA,5.67,10.53,3.9,2027-03-01,,2.577,9571.49,17.11,,227.72
113042,上银转债,126.003,-0.41,601229,上海银行,9.96,-0.6,0.54,8.57,116.22,8.42,AAA,,11.141,14.1,2027-01-25,1.143,199.778,16045.34,0.64,-7.52,134.42
123146,中环转2,144.016,0.33,300692,中环环保,8.26,0.85,1.62,6.23,132.58,8.62,AA-,4.361,8.099,18.7,2028-05-06,2.422,6.359,4230.55,4.63,-7.69,152.64
123209,聚隆转债,197.771,1.44,300644,南京聚隆,32.31,0.81,3.43,17.77,181.82,8.77,A+,12.439,23.101,5.9,2029-07-26,3.644,1.674,14461.14,43.66,-13.44,206.54
123233,凯盛转债,142.3,1.14,301069,凯盛新材,26.1,5.24,6.34,19.96,130.76,8.82,AA-,13.972,25.948,6.4,2029-11-29,3.989,6.496,37546.3,40.47,-4.39,151.12
111012,福新转债,389.787,-0.04,605488,福莱新材,34.1,-0.87,6.15,9.56,356.7,9.28,A+,6.692,12.428,1.1,2029-01-04,3.088,1.019,92759.01,228.11,-32.13,399.07
127079,华亚转债,172.986,2.5,003043,华亚智能,48.37,4.58,3.56,30.73,157.4,9.9,A+,21.511,39.949,7.7,2028-12-16,3.036,3.106,53993.26,99.27,-11.55,182.89
111019,宏柏转债,134.908,-1.04,605366,宏柏新材,6.7,-4.42,2.07,5.46,122.71,9.94,AA-,3.822,7.098,16.5,2030-04-17,4.37,7.203,7317.75,7.51,-2.75,144.85
118061,茂莱转债,100.0,0.0,688502,茂莱光学,331.3,-1.25,14.53,364.43,90.91,10.0,A+,255.101,473.759,10.1,2031-11-20,5.964,5.63,0.0,0.0,2.84,110.0
127070,大中转债,266.22,-1.14,001203,大中矿业,25.99,-2.77,5.91,10.76,241.54,10.22,AA,7.532,13.988,2.7,2028-08-17,2.704,9.346,181490.8,72.4,-26.92,276.44
113631,皖天转债,133.624,-0.12,603689,皖天然气,8.25,-0.6,1.28,6.81,121.15,10.3,AA+,4.767,8.853,13.9,2027-11-08,1.929,5.959,3853.75,4.85,-8.9,143.92
127047,帝欧转债,129.9,-0.44,002798,帝欧水华,6.0,-1.64,1.5,5.1,117.65,10.41,A-,3.57,6.63,31.9,2027-10-25,1.89,8.437,2485.72,2.27,-5.43,140.31
123198,金埔转债,133.683,-0.67,301098,金埔园林,9.13,-1.93,1.38,7.55,120.93,10.55,A,5.285,9.815,23.8,2029-06-08,3.512,3.259,3538.13,8.1,-3.07,144.23
123235,亿田转债,176.5,1.64,300911,亿田智能,33.98,1.58,5.07,21.31,159.46,10.69,AA-,14.917,27.703,7.5,2029-12-21,4.049,4.355,19523.14,25.48,-9.26,187.19
110075,南航转债,129.453,-1.75,600029,南方航空,7.19,-0.14,3.52,6.17,116.53,11.09,AAA,4.319,8.021,6.1,2026-10-15,0.863,58.96,24723.32,3.21,-20.61,140.54
113681,镇洋转债,136.337,-0.23,603213,镇洋发展,13.72,-0.44,3.14,11.2,122.5,11.3,AA-,7.84,14.56,9.6,2029-12-29,4.071,5.797,2388.89,3.02,-3.2,147.64
123188,水羊转债,164.039,-0.25,300740,水羊股份,19.94,-0.6,3.61,13.54,147.27,11.39,A+,9.478,17.602,9.4,2029-04-04,3.334,6.723,12998.78,11.67,-9.03,175.43
113632,鹤21转债,138.161,0.12,603733,仙鹤股份,23.54,0.21,1.96,18.99,123.96,11.46,AA,13.293,24.687,12.1,2027-11-17,1.953,20.167,3938.1,1.42,-9.54,149.62
127084,柳工转2,192.215,1.21,000528,柳工,12.55,1.62,1.39,7.3,171.92,11.81,AAA,5.11,9.49,9.7,2029-03-27,3.312,24.81,25149.55,5.28,-14.22,204.03
128141,旺能转债,131.65,0.38,002034,旺能环境,16.45,1.17,1.01,13.98,117.67,11.88,AA,9.786,18.174,16.3,2026-12-17,1.036,11.576,4981.46,3.28,-14.83,143.53
118030,睿创转债,228.363,2.3,688002,睿创微纳,79.7,2.97,5.9,39.13,203.68,12.12,AA,27.391,50.869,4.0,2028-12-30,3.074,14.694,16344.75,4.92,-20.5,240.48
123236,家联转债,149.872,-1.44,301193,家联科技,20.45,-0.92,2.38,15.33,133.4,12.35,AA-,10.731,19.929,24.8,2029-12-22,4.052,7.012,7678.68,7.28,-5.52,162.22
113649,丰山转债,136.784,-0.67,603810,丰山集团,16.68,-1.88,1.7,13.73,121.49,12.59,AA-,9.611,17.849,16.6,2028-06-27,2.564,4.578,5656.01,9.02,-5.53,149.37
128116,瑞达转债,134.734,1.24,002961,瑞达期货,24.28,5.89,3.48,20.32,119.49,12.76,AA,14.224,26.416,6.0,2026-06-29,0.567,6.489,62481.31,71.2,-32.37,147.49
127078,优彩转债,134.737,-0.78,002998,优彩资源,7.74,-1.4,1.7,6.48,119.44,12.8,A+,4.536,8.424,20.9,2028-12-14,3.03,4.335,3849.31,6.57,-3.72,147.54
127039,北港转债,139.092,0.14,000582,北部湾港,9.01,-0.33,1.13,7.31,123.26,12.85,AAA,5.117,9.503,6.0,2027-06-29,1.567,10.799,3864.66,2.58,-14.13,151.94
127040,国泰转债,132.499,0.27,002091,江苏国泰,8.97,-0.99,0.91,7.65,117.26,13.0,AA+,5.355,9.945,27.8,2027-07-07,1.589,39.864,5188.68,0.99,-11.28,145.5
127105,龙星转债,134.166,-0.11,002442,龙星科技,6.88,0.44,1.88,5.8,118.62,13.11,AA-,4.06,7.54,22.2,2030-01-31,4.162,7.54,4480.45,4.43,-2.75,147.28
113676,荣23转债,136.175,-0.05,603165,荣晟环保,12.65,-0.47,1.57,10.51,120.36,13.14,AA-,7.357,13.663,17.2,2029-08-18,3.707,5.758,2616.59,3.34,-3.61,149.32
123211,阳谷转债,169.0,-0.88,300121,阳谷华泰,13.84,-0.86,1.73,9.28,149.14,13.32,AA-,6.496,12.064,5.2,2029-07-27,3.647,3.07,5932.34,11.4,-9.22,182.32
118009,华锐转债,143.608,-0.09,688059,华锐精密,79.15,-0.85,5.17,62.49,126.66,13.38,A+,43.743,81.237,5.8,2028-06-24,2.556,3.998,4946.54,8.58,-7.76,156.99
118049,汇成转债,223.04,3.57,688403,汇成股份,14.96,3.89,3.69,7.61,196.58,13.46,AA-,5.327,9.893,7.2,2030-08-07,4.677,9.3,94938.02,45.7,-13.16,236.5
113615,金诚转债,667.275,1.47,603979,金诚信,68.99,5.12,4.08,11.78,585.65,13.94,AA,8.246,15.314,1.2,2026-12-23,1.052,4.958,93692.52,28.06,-81.7,681.22
118048,利扬转债,199.8,1.31,688135,利扬芯片,28.25,0.64,5.01,16.12,175.25,14.01,A+,11.284,20.956,8.4,2030-07-02,4.578,4.809,20927.97,21.85,-10.74,213.81
118043,福立转债,189.113,0.68,688678,福立旺,24.7,1.19,3.41,14.9,165.77,14.08,AA-,10.43,19.37,6.4,2029-08-14,3.696,4.143,22579.98,28.58,-11.89,203.19
118039,煜邦转债,135.279,-0.61,688597,煜邦电力,8.65,-1.48,3.23,7.3,118.49,14.17,A,5.11,9.49,14.1,2029-07-20,3.627,4.104,2309.74,4.16,-3.82,149.45
123251,华医转债,147.2,-1.76,301235,华康洁净,28.91,-4.71,1.7,22.43,128.89,14.21,A+,15.701,29.159,33.3,2030-12-23,5.055,7.012,6462.33,6.21,-4.04,161.41
111005,富春转债,150.163,1.91,605189,富春染织,15.75,2.34,1.65,11.98,131.47,14.22,AA-,8.386,15.574,17.3,2028-06-23,2.553,5.298,32412.98,40.27,-11.15,164.38
113045,环旭转债,136.293,-0.29,601231,环旭电子,22.17,-0.94,2.58,18.58,119.32,14.22,AA+,13.006,24.154,7.0,2027-03-04,1.247,34.396,11441.89,2.45,-16.13,150.51
111016,神通转债,143.147,0.34,605228,神通科技,14.38,0.14,3.71,11.48,125.26,14.28,AA-,8.036,14.924,8.9,2029-07-25,3.641,5.488,5087.43,6.48,-4.96,157.43
118029,富淼转债,138.903,-1.14,688350,富淼科技,22.58,-3.91,1.87,18.6,121.4,14.42,A,13.02,24.18,16.7,2028-12-15,3.033,4.5,6937.57,11.01,-6.45,153.32
123242,赛龙转债,144.216,-0.64,301131,聚赛龙,45.62,-2.1,2.48,36.2,126.02,14.44,A+,25.34,47.06,17.8,2030-07-08,4.595,2.495,2665.48,7.39,-3.91,158.66
111017,蓝天转债,134.445,-0.62,605368,蓝天燃气,9.37,-1.06,2.05,7.98,117.42,14.5,AA,5.586,10.374,10.0,2029-08-15,3.699,6.715,3253.1,3.6,-4.37,148.95
127055,精装转债,149.2,-0.76,002989,中天精装,24.09,-1.55,3.16,18.5,130.22,14.58,AA-,12.95,24.05,4.6,2028-02-22,2.219,2.085,3287.33,10.55,-10.04,163.78
118054,安集转债,181.906,1.55,688019,安集科技,204.19,3.65,10.32,128.7,158.66,14.65,AA-,90.09,167.31,2.4,2031-04-07,5.343,8.289,16887.11,11.25,-7.57,196.56
113657,再22转债,138.255,-0.42,603601,再升科技,5.08,-0.97,2.3,4.22,120.38,14.85,AA-,3.376,5.486,9.1,2028-09-29,2.822,4.739,6775.04,10.31,-6.91,153.11
113686,泰瑞转债,142.483,0.11,603289,泰瑞机器,10.11,0.4,2.02,8.15,124.05,14.86,AA-,5.705,10.595,11.3,2030-07-02,4.578,3.364,3915.22,8.15,-3.75,157.34
110067,华安转债,125.96,-0.01,600909,华安证券,6.33,0.32,1.25,5.78,109.52,15.02,AAA,,7.514,9.5,2026-03-12,0.269,27.991,6906.86,1.96,-56.63,140.98
123239,锋工转债,150.8,1.36,300488,恒锋工具,31.71,1.8,3.22,24.19,131.09,15.04,A+,16.933,31.447,9.6,2030-01-18,4.126,4.376,7135.07,10.83,-5.54,165.84
113667,春23转债,175.904,-2.53,603890,春秋电子,15.5,-2.33,2.27,10.15,152.71,15.19,AA-,7.105,13.195,8.1,2029-03-17,3.285,5.699,19641.79,19.48,-11.31,191.09
127076,中宠转2,227.3,-1.52,002891,中宠股份,54.14,-2.43,5.7,27.46,197.16,15.29,AA-,19.222,35.698,2.9,2028-10-25,2.893,4.838,3387.95,3.07,-21.15,242.59
123158,宙邦转债,137.61,0.66,300037,新宙邦,48.96,-2.08,3.56,41.05,119.27,15.38,AA,28.735,53.365,6.8,2028-09-26,2.814,18.047,12015.57,4.85,-6.78,152.99
113039,嘉泽转债,165.429,-0.54,601619,嘉泽新能,4.25,-0.23,1.53,2.97,143.1,15.61,AA,2.079,3.861,2.8,2026-08-24,0.721,2.869,8032.38,16.78,-48.18,181.04
113691,和邦转债,132.955,-0.72,603077,和邦生物,2.3,-2.54,1.1,2.0,115.0,15.61,AA,1.4,2.6,22.6,2030-10-28,4.901,45.994,15882.4,2.59,-3.0,148.57
113574,华体转债,130.737,-1.13,603679,华体科技,15.23,-1.93,3.24,13.49,112.9,15.8,A,9.443,17.537,7.9,2026-03-31,0.321,2.001,2453.08,9.35,-49.91,146.54
118050,航宇转债,237.322,-0.53,688239,航宇科技,51.03,-1.66,4.98,24.96,204.45,16.08,AA-,17.472,32.448,6.9,2030-08-21,4.715,6.667,31074.58,19.58,-13.69,253.4
110070,凌钢转债,126.121,-1.07,600231,凌钢股份,2.14,-2.73,1.28,1.97,108.63,16.1,AA,1.379,2.561,3.6,2026-04-13,0.356,2.169,4128.39,15.07,-31.43,142.22
123061,航新转债,138.3,0.89,300424,航新科技,17.64,3.28,5.48,14.82,119.03,16.19,A-,10.374,19.266,3.9,2026-07-22,0.63,1.675,28691.67,122.93,-23.4,154.49
118013,道通转债,174.985,-0.41,688208,道通科技,32.95,-1.2,6.19,21.98,149.91,16.73,AA,15.386,28.574,5.8,2028-07-08,2.595,12.797,7292.52,3.24,-14.2,191.72
123241,欧通转债,519.0,0.81,300870,欧陆通,193.55,0.42,7.93,43.55,444.43,16.78,AA-,30.485,56.615,1.2,2030-07-05,4.586,2.605,71555.41,53.21,-28.17,535.78
127026,超声转债,133.554,2.25,000823,超声电子,13.93,8.24,1.55,12.22,113.99,17.16,AA,8.554,15.886,9.4,2026-12-08,1.011,6.997,19717.72,21.19,-17.89,150.71
110064,建工转债,112.914,-0.02,600939,重庆建工,3.92,0.0,0.98,4.07,96.31,17.23,AA+,2.849,5.291,17.0,2025-12-20,0.044,12.639,8605.96,6.03,1.85,130.14
127096,泰坦转债,154.303,-0.12,003036,泰坦股份,17.45,1.93,2.57,13.27,131.5,17.34,A,9.289,17.251,7.7,2029-10-25,3.893,2.919,16696.67,37.03,-6.33,171.64
118055,伟测转债,176.197,-0.82,688372,伟测科技,94.0,-0.93,4.91,62.65,150.04,17.43,AA,43.855,81.445,8.4,2031-04-09,5.348,11.749,11400.49,5.49,-7.98,193.63
123221,力诺转债,140.202,0.11,301188,力诺药包,16.95,-1.11,2.53,14.2,119.37,17.46,A+,9.94,18.46,10.0,2029-08-23,3.721,4.053,2170.09,3.83,-5.9,157.66
123160,泰福转债,140.726,-0.93,300992,泰福泵业,23.68,-2.19,2.5,19.77,119.78,17.49,A,13.839,25.701,12.6,2028-09-28,2.819,2.317,3478.39,10.66,-5.79,158.22
123085,万顺转2,134.583,-0.39,300057,万顺新材,5.7,-2.4,0.99,4.99,114.23,17.82,AA-,3.493,6.487,12.8,2026-12-11,1.019,5.287,5756.38,8.09,-18.39,152.4
110094,众和转债,138.811,-0.52,600888,新疆众和,7.82,-1.14,0.97,6.65,117.59,18.04,AA,4.655,8.645,9.1,2029-07-18,3.622,9.944,2237.37,1.62,-5.36,156.85
110063,鹰19转债,114.834,0.14,600567,山鹰国际,1.71,-1.16,0.65,1.76,97.16,18.19,AA,1.232,2.288,1.5,2025-12-13,0.025,1.571,6467.18,35.88,-152.45,133.02
127099,盛航转债,134.8,1.33,001205,盛航股份,17.63,3.16,1.56,15.48,113.89,18.36,AA-,10.836,20.124,16.1,2029-12-06,4.008,4.541,6840.31,11.23,-2.88,153.16
113687,振华转债,379.405,-3.93,603067,振华股份,26.2,-5.18,5.36,8.2,319.51,18.75,AA,5.74,10.66,2.2,2030-07-12,4.606,4.045,44167.63,28.47,-23.17,398.16
123237,佳禾转债,147.8,-1.62,300793,佳禾智能,16.75,-4.45,2.11,13.46,124.44,18.77,A+,9.422,17.498,6.9,2030-01-04,4.088,4.315,6796.87,10.65,-5.52,166.57
113677,华懋转债,165.923,0.65,603306,华懋科技,47.08,0.47,4.61,33.74,139.54,18.91,AA-,23.618,43.862,6.8,2029-09-14,3.781,10.49,9019.61,5.2,-9.12,184.83
113033,利群转债,111.362,-0.21,601366,利群股份,4.53,-2.79,1.0,4.84,93.6,18.98,AA,3.388,6.292,31.3,2026-04-01,0.323,12.967,2427.08,1.68,-3.82,130.34
113601,塞力转债,210.194,-2.5,603716,塞力医疗,21.11,-1.22,4.07,12.0,175.92,19.48,BB+,8.4,15.6,4.2,2026-08-21,0.712,1.877,11434.84,28.84,-63.82,229.67
118004,博瑞转债,178.843,1.33,688166,博瑞医药,51.77,0.37,8.95,34.74,149.02,20.01,AA-,24.318,45.162,2.0,2028-01-04,2.085,4.428,11333.04,14.45,-18.08,198.85
127045,牧原转债,132.812,-0.66,002714,牧原股份,48.96,0.33,3.48,44.26,110.62,20.06,AA+,30.982,57.538,5.1,2027-08-16,1.699,95.43,10621.69,0.83,-11.3,152.87
110089,兴发转债,138.296,-0.21,600141,兴发集团,32.58,1.4,1.64,28.4,114.72,20.55,AA+,19.88,36.92,7.8,2028-09-22,2.803,27.997,14144.75,3.64,-6.97,158.85
110097,天润转债,141.745,-0.97,600419,天润乳业,9.65,-2.53,1.27,8.21,117.54,20.59,AA,5.747,10.673,32.5,2030-10-24,4.89,9.89,2365.35,1.68,-4.29,162.34
118045,盟升转债,190.763,1.53,688311,盟升电子,33.0,2.26,3.48,20.94,157.59,21.05,A,14.658,27.222,2.2,2029-09-12,3.775,1.238,23339.53,98.49,-12.53,211.81
118007,山石转债,137.471,-0.15,688030,山石网科,18.73,-1.42,3.97,16.5,113.52,21.1,A,11.55,21.45,7.9,2028-03-22,2.299,2.671,3721.38,10.15,-6.47,158.57
127015,希望转债,105.85,-0.02,000876,新希望,9.24,-1.07,1.62,10.59,87.25,21.32,AAA,7.413,13.767,2.3,2026-01-03,0.082,9.491,3727.67,3.71,1.78,127.17
111004,明新转债,136.476,0.31,605068,明新旭腾,27.45,1.48,2.7,24.41,112.45,21.36,AA-,17.087,31.733,15.1,2028-03-30,2.321,6.715,4107.35,4.5,-5.85,157.84
113659,莱克转债,130.111,-0.05,603355,莱克电气,33.98,-0.64,3.5,31.72,107.13,21.46,AA,22.204,41.236,6.2,2028-10-14,2.863,11.998,10891.7,6.98,-4.79,151.57
123254,亿纬转债,167.95,-0.44,300014,亿纬锂能,69.52,0.43,3.62,50.28,138.27,21.47,AA+,35.196,65.364,3.8,2031-03-24,5.304,49.985,22294.1,2.67,-6.75,189.42
118031,天23转债,125.967,-0.62,688599,天合光能,16.57,-2.53,1.77,16.0,103.56,21.63,AA,11.2,20.8,15.1,2029-02-13,3.197,58.513,23828.55,3.24,-1.72,147.6
123107,温氏转债,127.731,-0.93,300498,温氏股份,17.1,-0.12,2.59,16.29,104.97,21.68,AAA,11.403,21.177,7.6,2027-03-29,1.315,77.064,13839.71,1.4,-10.99,149.41
128137,洁美转债,132.408,0.08,002859,洁美科技,28.71,0.14,4.07,26.46,108.5,22.03,AA-,18.522,34.398,5.1,2026-11-04,0.918,5.986,3144.54,3.98,-16.84,154.44
123225,翔丰转债,133.834,-0.55,300890,翔丰华,30.08,-1.99,1.64,27.44,109.62,22.09,AA-,19.208,35.672,17.4,2029-10-10,3.852,5.704,4664.48,6.09,-2.31,155.92
123220,易瑞转债,136.29,-0.66,300942,易瑞生物,9.9,-1.79,4.42,8.87,111.61,22.11,A+,6.209,11.531,7.3,2029-08-18,3.707,2.908,2559.31,6.45,-3.67,158.4
113605,大参转债,126.151,-0.51,603233,大参林,17.92,-1.48,2.82,17.35,103.29,22.14,AA,12.145,22.555,6.9,2026-10-22,0.882,14.046,2010.09,1.13,-14.56,148.29
123059,银信转债,140.308,-0.14,300231,银信科技,10.51,-0.85,2.83,9.15,114.86,22.15,AA-,6.405,11.895,3.4,2026-07-15,0.611,1.569,2285.45,10.39,-26.14,162.46
123159,崧盛转债,150.061,1.6,301002,崧盛股份,29.9,2.5,4.47,24.35,122.79,22.21,AA-,17.045,31.655,11.9,2028-09-27,2.816,2.656,20922.35,52.29,-8.44,172.27
123076,强力转债,130.951,-1.17,300429,强力新材,13.6,-3.0,3.93,12.7,107.09,22.29,AA-,8.89,16.51,10.7,2026-11-19,0.959,5.826,5960.88,7.8,-14.34,153.24
