代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
123249,英搏转债,199.0,-0.25,300681,英搏尔,31.88,0.0,3.56,17.43,182.9,8.8,AA,12.201,22.659,11.8,2030-10-24,4.984,6.927,0,0,-10.62,207.8
113053,隆22转债,133.406,0.0,601012,隆基绿能,21.45,1.61,2.79,17.5,122.57,8.84,AAA,12.25,22.75,4.3,2028-01-05,2.181,69.951,0,0,-8.71,142.25
123222,博俊转债,231.0,-3.59,300926,博俊科技,35.38,-0.2,4.59,16.68,212.11,8.91,A+,11.676,21.684,2.4,2029-09-08,3.858,2.44,0,0,-15.99,239.91
118050,航宇转债,227.18,0.1,688239,航宇科技,52.01,5.01,4.83,24.96,208.37,9.03,AA-,17.472,32.448,6.7,2030-08-21,4.808,6.667,0,0,-12.66,236.21
123188,水羊转债,165.801,0.06,300740,水羊股份,20.59,0.78,3.69,13.54,152.07,9.03,A+,9.478,17.602,9.1,2029-04-04,3.427,6.723,0,0,-9.1,174.83
118024,冠宇转债,133.38,-0.47,688772,珠海冠宇,28.0,4.44,4.04,22.89,122.32,9.04,AA,16.023,27.468,9.7,2028-10-24,2.984,30.889,0,0,-4.85,142.42
110074,精达转债,358.181,0.0,600577,精达股份,10.87,0.09,3.83,3.32,327.41,9.4,AA,2.324,4.316,1.2,2026-08-19,0.8,2.701,0,0,-87.11,367.58
110082,宏发转债,146.99,1.18,600885,宏发股份,30.47,0.0,4.26,22.72,134.11,9.6,AA,15.904,29.536,4.5,2027-10-28,1.992,19.994,0,0,-12.21,156.59
113681,镇洋转债,136.391,0.29,603213,镇洋发展,13.9,0.0,3.18,11.2,124.11,9.9,AA-,7.84,14.56,9.4,2029-12-29,4.164,5.797,0,0,-3.15,146.29
123158,宙邦转债,142.801,-1.91,300037,新宙邦,53.18,0.15,3.86,41.05,129.57,10.21,AA,28.735,53.365,6.9,2028-09-26,2.907,19.693,0,0,-7.78,153.01
123198,金埔转债,133.6,0.0,301098,金埔园林,9.15,0.0,1.38,7.55,121.19,10.24,A,5.285,9.815,23.8,2029-06-08,3.606,3.259,0,0,-2.98,143.84
110090,爱迪转债,142.763,0.0,600933,爱柯迪,22.69,0.4,2.46,17.55,129.29,10.42,AA,12.285,22.815,7.1,2028-09-23,2.899,15.696,0,0,-7.92,153.18
113039,嘉泽转债,163.6,-0.9,601619,嘉泽新能,4.4,0.46,1.58,2.97,148.15,10.43,AA,2.079,3.861,2.7,2026-08-24,0.814,2.869,0,0,-42.19,174.03
111016,神通转债,154.5,-1.22,605228,神通科技,16.1,-0.06,4.16,11.51,139.88,10.45,AA-,8.057,14.963,7.9,2029-07-25,3.734,5.488,0,0,-6.81,164.95
110070,凌钢转债,131.8,0.03,600231,凌钢股份,2.35,0.0,1.41,1.97,119.29,10.49,AA,1.379,2.561,3.3,2026-04-13,0.449,2.169,0,0,-34.06,142.29
113676,荣23转债,138.115,0.0,603165,荣晟环保,13.17,0.08,1.69,10.54,124.95,10.53,AA-,7.378,13.702,16.0,2029-08-18,3.8,5.758,0,0,-3.89,148.65
118013,道通转债,192.0,-2.97,688208,道通科技,38.12,-0.96,7.24,21.98,173.43,10.71,AA,15.386,28.574,5.0,2028-07-08,2.688,12.797,0,0,-16.75,202.71
127076,中宠转2,235.5,0.0,002891,中宠股份,58.32,1.96,6.02,27.46,212.38,10.89,AA-,19.222,35.698,2.7,2028-10-25,2.986,4.838,0,0,-21.56,246.39
113654,永02转债,147.652,0.0,603901,永创智能,12.9,0.08,2.42,9.69,133.13,10.91,AA-,6.783,12.597,9.9,2028-08-04,2.762,6.104,0,0,-8.37,158.56
113686,泰瑞转债,145.5,-0.26,603289,泰瑞机器,10.69,0.28,2.13,8.15,131.17,10.93,AA-,5.705,10.595,10.7,2030-07-02,4.671,3.364,0,0,-4.12,156.43
127082,亚科转债,139.46,0.0,002540,亚太科技,6.65,-0.15,1.51,5.29,125.71,10.94,AA,3.703,6.877,20.0,2029-03-09,3.356,11.588,0,0,-5.38,150.4
127040,国泰转债,133.033,-0.35,002091,江苏国泰,9.37,0.32,0.94,7.82,119.82,11.03,AA+,5.474,10.166,26.6,2027-07-07,1.682,39.869,0,0,-10.95,144.06
123211,阳谷转债,191.0,-0.21,300121,阳谷华泰,15.96,3.5,1.93,9.28,171.98,11.06,AA-,6.496,12.064,4.5,2029-07-27,3.74,3.07,0,0,-12.0,202.06
113574,华体转债,136.264,0.0,603679,华体科技,16.49,0.0,3.51,13.49,122.24,11.47,A,9.443,17.537,7.6,2026-03-31,0.414,2.077,0,0,-47.86,147.73
128141,旺能转债,136.5,0.63,002034,旺能环境,17.1,0.06,1.05,13.98,122.32,11.59,AA,9.786,18.174,15.7,2026-12-17,1.129,11.576,0,0,-16.55,148.09
123259,锦浪转02,100.0,0.0,300763,锦浪科技,80.43,0.0,3.52,89.82,89.55,11.67,AA,62.874,116.766,6.5,2031-10-16,5.962,16.766,0,0,2.32,111.67
123225,翔丰转债,145.269,0.0,300890,翔丰华,35.67,0.03,1.94,27.44,129.99,11.75,AA-,19.208,35.672,14.8,2029-10-10,3.945,5.735,0,0,-4.31,157.02
113615,金诚转债,621.0,-2.85,603979,金诚信,65.2,-0.23,3.86,11.78,553.48,12.2,AA,8.246,15.314,1.2,2026-12-23,1.145,4.959,0,0,-77.84,633.2
123177,测绘转债,149.85,-0.09,300826,测绘股份,17.56,0.0,2.11,13.15,133.54,12.22,A+,9.205,17.095,4.6,2029-03-02,3.337,1.299,0,0,-6.7,162.07
110063,鹰19转债,113.0,0.03,600567,山鹰国际,1.77,0.0,0.67,1.76,100.57,12.36,AA,1.232,2.288,7.1,2025-12-13,0.118,7.465,0,0,-16.57,125.36
127084,柳工转2,178.5,0.0,000528,柳工,11.57,-0.6,1.29,7.3,158.49,12.62,AAA,5.11,9.49,10.6,2029-03-27,3.406,24.81,0,0,-11.95,191.12
123242,赛龙转债,153.0,-0.02,301131,聚赛龙,49.1,-0.41,2.68,36.2,135.64,12.8,A+,25.34,47.06,16.5,2030-07-08,4.688,2.495,0,0,-5.06,165.8
118004,博瑞转债,188.54,-0.86,688166,博瑞医药,57.98,1.01,9.92,34.74,166.9,12.97,AA-,24.318,45.162,1.8,2028-01-04,2.178,4.428,0,0,-19.45,201.51
110081,闻泰转债,119.23,0.01,600745,闻泰科技,46.0,2.22,1.58,43.6,105.51,13.01,AA-,30.52,56.68,15.0,2027-07-28,1.74,85.971,0,0,-4.7,132.24
118039,煜邦转债,134.901,-0.2,688597,煜邦电力,8.7,0.46,3.24,7.3,119.18,13.19,A,5.11,9.49,14.0,2029-07-20,3.721,4.104,0,0,-3.66,148.09
111017,蓝天转债,135.3,0.0,605368,蓝天燃气,9.53,0.11,2.08,7.98,119.42,13.29,AA,5.586,10.374,9.9,2029-08-15,3.792,6.715,0,0,-4.44,148.59
123236,家联转债,144.627,-0.24,301193,家联科技,19.57,1.87,2.24,15.33,127.66,13.29,AA-,10.731,19.929,26.0,2029-12-22,4.145,7.012,0,0,-4.57,157.92
123092,天壕转债,136.338,-0.16,300332,天壕能源,5.99,0.84,1.19,4.98,120.28,13.35,A+,3.486,6.474,6.9,2026-12-24,1.148,3.423,0,0,-12.52,149.69
113042,上银转债,125.656,0.0,601229,上海银行,9.49,0.0,0.51,8.57,110.74,13.47,AAA,,11.141,14.8,2027-01-25,1.236,199.778,0,0,-6.79,139.13
128137,洁美转债,137.772,-0.22,002859,洁美科技,31.99,0.25,4.53,26.46,120.9,13.96,AA-,18.522,34.398,4.6,2026-11-04,1.011,5.986,0,0,-17.63,151.73
127039,北港转债,136.694,0.0,000582,北部湾港,8.76,0.0,1.1,7.31,119.84,14.07,AAA,5.117,9.503,6.7,2027-06-29,1.66,10.799,0,0,-12.53,150.76
123251,华医转债,154.65,-0.19,301235,华康洁净,30.4,-0.23,1.79,22.43,135.53,14.11,A+,15.701,29.159,31.7,2030-12-23,5.148,7.012,0,0,-4.9,168.76
113056,重银转债,126.7,-0.02,601963,重庆银行,10.71,0.37,0.59,9.67,110.76,14.4,AAA,,12.571,64.6,2028-03-23,2.395,129.987,0,0,-4.35,141.1
113632,鹤21转债,138.499,0.14,603733,仙鹤股份,22.99,0.57,1.9,18.99,121.06,14.4,AA,13.293,24.687,12.4,2027-11-17,2.047,20.167,0,0,-8.77,152.9
127028,英特转债,136.6,0.23,000411,英特集团,11.1,0.27,1.21,9.3,119.36,14.45,AA+,6.51,12.09,11.3,2027-01-05,1.181,4.062,0,0,-17.23,151.05
118055,伟测转债,183.0,-2.21,688372,伟测科技,100.18,-2.74,5.38,62.68,159.83,14.5,AA,43.876,81.484,7.9,2031-04-09,5.441,11.75,0,0,-8.51,197.5
113069,博23转债,170.039,0.0,601137,博威合金,21.78,-0.41,2.02,14.68,148.37,14.61,AA,10.276,19.084,7.9,2028-12-22,3.145,14.125,0,0,-12.66,184.65
118007,山石转债,141.269,0.0,688030,山石网科,20.31,0.05,4.3,16.5,123.09,14.77,A,11.55,21.45,7.3,2028-03-22,2.392,2.671,0,0,-7.33,156.04
113667,春23转债,167.964,0.0,603890,春秋电子,14.85,-1.53,2.15,10.15,146.31,14.8,AA-,7.105,13.195,8.5,2029-03-17,3.378,5.699,0,0,-9.78,182.76
110095,双良转债,129.0,-0.07,600481,双良节能,6.91,0.0,3.0,6.18,111.81,15.37,AA-,4.326,8.034,19.9,2029-08-08,3.773,25.774,0,0,-3.22,144.37
123234,中能转债,135.75,0.0,300062,中能电气,6.47,1.41,2.86,5.5,117.64,15.4,A+,3.85,7.15,16.0,2029-12-11,4.115,3.998,0,0,-3.11,151.15
123220,易瑞转债,144.374,0.01,300942,易瑞生物,11.05,-0.72,4.96,8.87,124.58,15.89,A+,6.209,11.531,6.5,2029-08-18,3.8,2.908,0,0,-5.06,160.26
127015,希望转债,106.58,0.02,000876,新希望,9.72,-0.1,1.7,10.59,91.79,16.12,AAA,7.413,13.767,2.2,2026-01-03,0.175,9.493,0,0,-3.31,122.7
123159,崧盛转债,165.5,-1.67,301002,崧盛股份,34.65,0.06,5.18,24.35,142.3,16.3,AA-,17.045,31.655,10.3,2028-09-27,2.91,2.656,0,0,-11.29,181.8
123185,能辉转债,138.0,-0.86,301046,能辉科技,26.24,0.88,4.7,22.15,118.47,16.49,A+,15.505,28.795,11.7,2029-03-31,3.416,3.479,0,0,-4.97,154.49
118043,福立转债,210.4,-2.65,688678,福立旺,26.56,-1.78,3.74,14.9,180.54,16.54,AA-,10.43,19.37,6.0,2029-08-14,3.789,4.143,0,0,-14.13,226.94
118029,富淼转债,136.858,0.41,688350,富淼科技,21.62,0.09,1.83,18.43,117.31,16.66,A,12.901,23.959,17.0,2028-12-15,3.126,4.5,0,0,-5.82,153.52
123107,温氏转债,129.794,0.15,300498,温氏股份,18.08,1.29,2.75,16.29,110.99,16.94,AAA,11.403,21.177,7.1,2027-03-29,1.408,77.064,0,0,-11.38,146.73
113601,塞力转债,243.701,-1.59,603716,塞力医疗,25.0,0.0,4.82,12.0,208.33,16.98,BB+,8.4,15.6,3.6,2026-08-21,0.806,1.878,0,0,-66.47,260.68
110067,华安转债,133.12,-0.39,600909,华安证券,6.61,-0.3,1.31,5.82,113.57,17.21,AAA,,7.566,9.1,2026-03-12,0.362,27.992,0,0,-55.95,150.33
113683,伟24转债,145.282,0.0,603568,伟明环保,21.75,0.51,2.52,17.55,123.93,17.23,AA,12.285,22.815,0.8,2030-03-28,4.408,2.847,0,0,-5.36,162.51
123221,力诺转债,139.255,0.0,301188,力诺药包,16.86,-1.63,2.55,14.2,118.73,17.28,A+,9.94,18.46,10.1,2029-08-23,3.814,4.053,0,0,-5.59,156.54
123241,欧通转债,513.5,-2.15,300870,欧陆通,190.5,-2.31,7.99,43.55,437.43,17.39,AA-,30.485,56.615,1.2,2030-07-05,4.68,2.606,0,0,-27.57,530.89
110094,众和转债,143.269,0.0,600888,新疆众和,8.11,0.0,1.0,6.65,121.96,17.48,AA,4.655,8.645,8.7,2029-07-18,3.715,9.944,0,0,-6.06,160.75
127037,银轮转债,430.0,-4.31,002126,银轮股份,38.02,-0.39,4.72,10.39,365.93,17.51,AA,7.273,13.507,1.7,2027-06-07,1.6,5.055,0,0,-57.35,447.51
127061,美锦转债,117.38,0.0,000723,美锦能源,5.25,0.19,1.69,5.26,99.81,17.6,A+,3.682,6.838,12.1,2028-04-20,2.471,27.891,0,0,1.65,134.98
123128,首华转债,135.029,0.41,300483,首华燃气,13.95,-1.62,1.88,12.15,114.82,17.61,AA-,8.505,15.795,35.4,2027-11-01,2.003,13.401,0,0,-9.1,152.64
113656,嘉诚转债,131.0,-0.54,603535,嘉诚国际,11.52,0.0,2.14,10.35,111.3,17.7,AA-,7.245,13.455,13.6,2028-09-01,2.838,7.998,0,0,-3.54,148.7
128116,瑞达转债,137.0,0.76,002961,瑞达期货,23.59,0.0,3.38,20.32,116.09,18.01,AA,14.224,26.416,6.2,2026-06-29,0.66,6.489,0,0,-30.22,155.01
113691,和邦转债,128.649,0.0,603077,和邦生物,2.18,0.0,1.04,2.0,109.0,18.03,AA,1.4,2.6,23.9,2030-10-28,4.995,45.995,0,0,-2.3,146.68
127045,牧原转债,134.502,-0.44,002714,牧原股份,50.3,0.0,3.57,44.26,113.65,18.35,AA+,30.982,57.538,5.0,2027-08-16,1.792,95.43,0,0,-11.43,152.85
123091,长海转债,137.2,4.57,300196,长海股份,17.76,20.0,1.27,15.34,115.78,18.5,AA,10.738,19.942,12.6,2026-12-23,1.145,5.497,0,0,-16.05,155.7
111019,宏柏转债,133.514,0.0,605366,宏柏新材,6.15,-0.49,1.91,5.46,112.64,18.53,AA-,3.822,7.098,18.0,2030-04-17,4.463,7.204,0,0,-2.46,152.04
118021,新致转债,248.0,-0.15,688590,新致软件,22.08,0.18,3.83,10.56,209.09,18.61,A,7.392,13.728,3.4,2028-09-27,2.91,1.991,0,0,-23.35,266.61
123119,康泰转2,131.756,0.16,300601,康泰生物,17.47,1.51,2.0,15.73,111.06,18.63,AA,11.011,20.449,12.7,2027-07-15,1.704,19.99,0,0,-8.36,150.39
118045,盟升转债,194.52,-0.57,688311,盟升电子,34.3,0.0,3.61,20.94,163.8,18.75,A,14.658,27.222,2.1,2029-09-12,3.869,1.238,0,0,-12.72,213.27
123149,通裕转债,133.725,0.0,300185,通裕重工,3.06,-0.65,1.74,2.72,112.5,18.87,AA,1.904,3.536,13.1,2028-06-20,2.638,14.841,0,0,-5.57,152.6
113033,利群转债,112.308,0.15,601366,利群股份,4.57,0.22,1.01,4.84,94.42,18.94,AA,3.388,6.292,31.0,2026-04-01,0.416,12.967,0,0,-5.07,131.25
128127,文科转债,121.041,0.03,002775,文科股份,4.48,0.67,7.65,4.42,101.36,19.42,A-,3.094,5.746,38.1,2026-08-20,0.803,8.037,0,0,-6.3,140.46
123059,银信转债,146.189,0.0,300231,银信科技,11.2,-0.09,3.02,9.15,122.4,19.43,AA-,6.405,11.895,3.2,2026-07-15,0.704,1.569,0,0,-27.82,165.62
123173,恒锋转债,141.053,0.0,300605,恒锋信息,16.25,0.0,5.34,13.77,118.01,19.53,A-,9.639,17.901,12.5,2028-12-30,3.167,2.408,0,0,-5.03,160.58
