债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
123154,火星转债,-,-,-,-,-,-,0.0,-,-,-,-,117.276,620257518,620257518,0.123154,深A,2025-09-01 08:55:03,2025-09-01
123151,康医转债,-,-,-,-,-,-,0.0,-,-,-,-,118.596,829957816,829957816,0.123151,深A,2025-09-01 08:55:18,2025-09-01
123150,九强转债,-,-,-,-,-,-,0.0,-,-,-,-,121.09,1357445661,1357445661,0.123150,深A,2025-09-01 08:55:15,2025-09-01
123149,通裕转债,-,-,-,-,-,-,0.0,-,-,-,-,127.5,1892255168,1892255168,0.123149,深A,2025-09-01 08:54:57,2025-09-01
123147,中辰转债,-,-,-,-,-,-,0.0,-,-,-,-,136.093,635110647,635110647,0.123147,深A,2025-09-01 08:54:54,2025-09-01
123146,中环转2,-,-,-,-,-,-,0.0,-,-,-,-,127.609,1096464637,1096464637,0.123146,深A,2025-09-01 08:55:03,2025-09-01
123145,药石转债,-,-,-,-,-,-,0.0,-,-,-,-,131.63,579139619,579139619,0.123145,深A,2025-09-01 08:55:12,2025-09-01
123144,裕兴转债,-,-,-,-,-,-,0.0,-,-,-,-,114.398,686083244,686083244,0.123144,深A,2025-09-01 08:55:00,2025-09-01
123142,申昊转债,-,-,-,-,-,-,0.0,-,-,-,-,121.416,667148138,667148138,0.123142,深A,2025-09-01 08:55:09,2025-09-01
123138,丝路转债,-,-,-,-,-,-,0.0,-,-,-,-,126.77,303448081,303448081,0.123138,深A,2025-09-01 08:55:00,2025-09-01
123133,佩蒂转债,-,-,-,-,-,-,0.0,-,-,-,-,130.9,942183642,942183642,0.123133,深A,2025-09-01 08:55:06,2025-09-01
123131,奥飞转债,-,-,-,-,-,-,0.0,-,-,-,-,291.3,921341118,921341118,0.123131,深A,2025-09-01 08:54:57,2025-09-01
123130,设研转债,-,-,-,-,-,-,0.0,-,-,-,-,114.6,259703311,259703311,0.123130,深A,2025-09-01 08:55:00,2025-09-01
123129,锦鸡转债,-,-,-,-,-,-,0.0,-,-,-,-,137.0,265424074,265424074,0.123129,深A,2025-09-01 08:54:54,2025-09-01
123128,首华转债,-,-,-,-,-,-,0.0,-,-,-,-,121.472,1628112417,1628112417,0.123128,深A,2025-09-01 08:54:51,2025-09-01
123126,瑞丰转债,-,-,-,-,-,-,0.0,-,-,-,-,129.13,438869224,438869224,0.123126,深A,2025-09-01 08:54:57,2025-09-01
123124,晶瑞转2,-,-,-,-,-,-,0.0,-,-,-,-,120.96,632086883,632086883,0.123124,深A,2025-09-01 08:55:03,2025-09-01
123122,富瀚转债,-,-,-,-,-,-,0.0,-,-,-,-,118.54,687854784,687854784,0.123122,深A,2025-09-01 08:54:48,2025-09-01
123121,帝尔转债,-,-,-,-,-,-,0.0,-,-,-,-,132.893,1102564051,1102564051,0.123121,深A,2025-09-01 08:54:54,2025-09-01
123119,康泰转2,-,-,-,-,-,-,0.0,-,-,-,-,135.138,2701404836,2701404836,0.123119,深A,2025-09-01 08:54:42,2025-09-01
123118,惠城转债,-,-,-,-,-,-,0.0,-,-,-,-,2080.0,2575780480,2575780480,0.123118,深A,2025-09-01 08:54:51,2025-09-01
123117,健帆转债,-,-,-,-,-,-,0.0,-,-,-,-,118.22,1182003282,1182003282,0.123117,深A,2025-09-01 08:55:00,2025-09-01
123114,三角转债,-,-,-,-,-,-,0.0,-,-,-,-,124.74,1123051434,1123051434,0.123114,深A,2025-09-01 08:54:51,2025-09-01
123113,仙乐转债,-,-,-,-,-,-,0.0,-,-,-,-,123.11,1261655163,1261655163,0.123113,深A,2025-09-01 08:54:48,2025-09-01
123112,万讯转债,-,-,-,-,-,-,0.0,-,-,-,-,134.7,305037579,305037579,0.123112,深A,2025-09-01 08:54:48,2025-09-01
123109,昌红转债,-,-,-,-,-,-,0.0,-,-,-,-,121.83,559837967,559837967,0.123109,深A,2025-09-01 08:55:39,2025-09-01
123108,乐普转2,-,-,-,-,-,-,0.0,-,-,-,-,123.234,2018152446,2018152446,0.123108,深A,2025-09-01 08:54:45,2025-09-01
123107,温氏转债,-,-,-,-,-,-,0.0,-,-,-,-,128.395,9894617001,9894617001,0.123107,深A,2025-09-01 08:54:45,2025-09-01
123104,卫宁转债,-,-,-,-,-,-,0.0,-,-,-,-,124.422,1206792867,1206792867,0.123104,深A,2025-09-01 08:54:42,2025-09-01
123092,天壕转债,-,-,-,-,-,-,0.0,-,-,-,-,130.9,448044651,448044651,0.123092,深A,2025-09-01 08:55:39,2025-09-01
123091,长海转债,-,-,-,-,-,-,0.0,-,-,-,-,132.93,730765261,730765261,0.123091,深A,2025-09-01 08:54:57,2025-09-01
123090,三诺转债,-,-,-,-,-,-,0.0,-,-,-,-,119.847,597293958,597293958,0.123090,深A,2025-09-01 08:54:54,2025-09-01
123089,九洲转2,-,-,-,-,-,-,0.0,-,-,-,-,146.97,254121565,254121565,0.123089,深A,2025-09-01 08:55:36,2025-09-01
123088,威唐转债,-,-,-,-,-,-,0.0,-,-,-,-,131.166,394083656,394083656,0.123088,深A,2025-09-01 08:54:42,2025-09-01
123087,明电转债,-,-,-,-,-,-,0.0,-,-,-,-,150.952,61203186,61203186,0.123087,深A,2025-09-01 08:54:54,2025-09-01
123085,万顺转2,-,-,-,-,-,-,0.0,-,-,-,-,134.1,719390044,719390044,0.123085,深A,2025-09-01 08:54:51,2025-09-01
123080,海波转债,-,-,-,-,-,-,0.0,-,-,-,-,171.45,254836422,254836422,0.123080,深A,2025-09-01 08:54:48,2025-09-01
123076,强力转债,-,-,-,-,-,-,0.0,-,-,-,-,133.999,780622564,780622564,0.123076,深A,2025-09-01 08:54:51,2025-09-01
123072,乐歌转债,-,-,-,-,-,-,0.0,-,-,-,-,129.73,183968556,183968556,0.123072,深A,2025-09-01 08:54:48,2025-09-01
123071,天能转债,-,-,-,-,-,-,0.0,-,-,-,-,120.551,836350892,836350892,0.123071,深A,2025-09-01 08:55:39,2025-09-01
123065,宝莱转债,-,-,-,-,-,-,0.0,-,-,-,-,127.92,279842525,279842525,0.123065,深A,2025-09-01 08:54:45,2025-09-01
123064,万孚转债,-,-,-,-,-,-,0.0,-,-,-,-,120.79,721948543,721948543,0.123064,深A,2025-09-01 08:55:36,2025-09-01
123061,航新转债,-,-,-,-,-,-,0.0,-,-,-,-,138.798,232552857,232552857,0.123061,深A,2025-09-01 08:54:42,2025-09-01
123059,银信转债,-,-,-,-,-,-,0.0,-,-,-,-,167.345,262608149,262608149,0.123059,深A,2025-09-01 08:54:45,2025-09-01
123056,雪榕转债,-,-,-,-,-,-,0.0,-,-,-,-,152.7,258683115,258683115,0.123056,深A,2025-09-01 08:55:39,2025-09-01
123054,思特转债,-,-,-,-,-,-,0.0,-,-,-,-,154.269,257224274,257224274,0.123054,深A,2025-09-01 08:54:42,2025-09-01
123049,维尔转债,-,-,-,-,-,-,0.0,-,-,-,-,123.8,1135164292,1135164292,0.123049,深A,2025-09-01 08:55:39,2025-09-01
123039,开润转债,-,-,-,-,-,-,0.0,-,-,-,-,117.3,259966008,259966008,0.123039,深A,2025-09-01 08:55:36,2025-09-01
123034,通光转债,-,-,-,-,-,-,0.0,-,-,-,-,198.095,152798795,152798795,0.123034,深A,2025-09-01 08:55:36,2025-09-01
118058,微导转债,-,-,-,-,-,-,0.0,-,-,-,-,187.546,2194288200,2194288200,1.118058,沪A,2025-09-01 08:30:32,2025-09-01
118057,甬矽转债,-,-,-,-,-,-,0.0,-,-,-,-,167.896,1955988400,1955988400,1.118057,沪A,2025-09-01 08:30:21,2025-09-01
118056,路维转债,-,-,-,-,-,-,0.0,-,-,-,-,170.513,1048654950,1048654950,1.118056,沪A,2025-09-01 08:30:24,2025-09-01
118055,伟测转债,-,-,-,-,-,-,0.0,-,-,-,-,160.844,1889917000,1889917000,1.118055,沪A,2025-09-01 08:30:24,2025-09-01
118054,安集转债,-,-,-,-,-,-,0.0,-,-,-,-,171.465,1424016825,1424016825,1.118054,沪A,2025-09-01 08:30:13,2025-09-01
118053,正帆转债,-,-,-,-,-,-,0.0,-,-,-,-,141.478,1472920384,1472920384,1.118053,沪A,2025-09-01 08:30:23,2025-09-01
118052,浩瀚转债,-,-,-,-,-,-,0.0,-,-,-,-,136.249,482716582,482716582,1.118052,沪A,2025-09-01 08:30:11,2025-09-01
118051,皓元转债,-,-,-,-,-,-,0.0,-,-,-,-,177.201,1456457902,1456457902,1.118051,沪A,2025-09-01 08:30:05,2025-09-01
118050,航宇转债,-,-,-,-,-,-,0.0,-,-,-,-,171.296,1142277098,1142277098,1.118050,沪A,2025-09-01 08:30:13,2025-09-01
118049,汇成转债,-,-,-,-,-,-,0.0,-,-,-,-,187.64,2155272444,2155272444,1.118049,沪A,2025-09-01 08:30:06,2025-09-01
118048,利扬转债,-,-,-,-,-,-,0.0,-,-,-,-,171.477,832757473,832757473,1.118048,沪A,2025-09-01 08:30:17,2025-09-01
118045,盟升转债,-,-,-,-,-,-,0.0,-,-,-,-,229.215,284015722,284015722,1.118045,沪A,2025-09-01 08:30:18,2025-09-01
118044,赛特转债,-,-,-,-,-,-,0.0,-,-,-,-,142.274,628818357,628818357,1.118044,沪A,2025-09-01 08:30:22,2025-09-01
118043,福立转债,-,-,-,-,-,-,0.0,-,-,-,-,203.032,869236841,869236841,1.118043,沪A,2025-09-01 08:30:28,2025-09-01
118042,奥维转债,-,-,-,-,-,-,0.0,-,-,-,-,117.547,1339977027,1339977027,1.118042,沪A,2025-09-01 08:30:23,2025-09-01
118041,星球转债,-,-,-,-,-,-,0.0,-,-,-,-,130.997,811965255,811965255,1.118041,沪A,2025-09-01 08:30:30,2025-09-01
118040,宏微转债,-,-,-,-,-,-,0.0,-,-,-,-,131.314,564602927,564602927,1.118040,沪A,2025-09-01 08:30:29,2025-09-01
118039,煜邦转债,-,-,-,-,-,-,0.0,-,-,-,-,130.648,536191150,536191150,1.118039,沪A,2025-09-01 08:30:30,2025-09-01
118038,金宏转债,-,-,-,-,-,-,0.0,-,-,-,-,127.382,1294057178,1294057178,1.118038,沪A,2025-09-01 08:30:14,2025-09-01
118037,上声转债,-,-,-,-,-,-,0.0,-,-,-,-,128.589,601760515,601760515,1.118037,沪A,2025-09-01 08:30:09,2025-09-01
118036,力合转债,-,-,-,-,-,-,0.0,-,-,-,-,130.956,497589585,497589585,1.118036,沪A,2025-09-01 08:30:14,2025-09-01
118035,国力转债,-,-,-,-,-,-,0.0,-,-,-,-,136.812,656672974,656672974,1.118035,沪A,2025-09-01 08:30:26,2025-09-01
118034,晶能转债,-,-,-,-,-,-,0.0,-,-,-,-,114.761,11475965730,11475965730,1.118034,沪A,2025-09-01 08:30:23,2025-09-01
118033,华特转债,-,-,-,-,-,-,0.0,-,-,-,-,122.7,792462858,792462858,1.118033,沪A,2025-09-01 08:30:25,2025-09-01
118032,建龙转债,-,-,-,-,-,-,0.0,-,-,-,-,118.421,828814368,828814368,1.118032,沪A,2025-09-01 08:30:24,2025-09-01
118031,天23转债,-,-,-,-,-,-,0.0,-,-,-,-,122.426,10852440527,10852440527,1.118031,沪A,2025-09-01 08:30:25,2025-09-01
118030,睿创转债,-,-,-,-,-,-,0.0,-,-,-,-,214.947,3158506449,3158506449,1.118030,沪A,2025-09-01 08:30:16,2025-09-01
118029,富淼转债,-,-,-,-,-,-,0.0,-,-,-,-,140.06,630260196,630260196,1.118029,沪A,2025-09-01 08:30:09,2025-09-01
118027,宏图转债,-,-,-,-,-,-,0.0,-,-,-,-,123.553,1246339652,1246339652,1.118027,沪A,2025-09-01 08:30:21,2025-09-01
118025,奕瑞转债,-,-,-,-,-,-,0.0,-,-,-,-,134.632,1914110265,1914110265,1.118025,沪A,2025-09-01 08:30:23,2025-09-01
118024,冠宇转债,-,-,-,-,-,-,0.0,-,-,-,-,127.391,3935058308,3935058308,1.118024,沪A,2025-09-01 08:30:25,2025-09-01
118022,锂科转债,-,-,-,-,-,-,0.0,-,-,-,-,113.545,3689982004,3689982004,1.118022,沪A,2025-09-01 08:30:13,2025-09-01
118021,新致转债,-,-,-,-,-,-,0.0,-,-,-,-,269.204,536074001,536074001,1.118021,沪A,2025-09-01 08:30:19,2025-09-01
118020,芳源转债,-,-,-,-,-,-,0.0,-,-,-,-,117.997,757254007,757254007,1.118020,沪A,2025-09-01 08:30:10,2025-09-01
118018,瑞科转债,-,-,-,-,-,-,0.0,-,-,-,-,117.229,504076494,504076494,1.118018,沪A,2025-09-01 08:30:08,2025-09-01
118016,京源转债,-,-,-,-,-,-,0.0,-,-,-,-,153.079,256484324,256484324,1.118016,沪A,2025-09-01 08:30:26,2025-09-01
118015,芯海转债,-,-,-,-,-,-,0.0,-,-,-,-,124.014,508426397,508426397,1.118015,沪A,2025-09-01 08:30:21,2025-09-01
118014,高测转债,-,-,-,-,-,-,0.0,-,-,-,-,149.789,81635754,81635754,1.118014,沪A,2025-09-01 08:30:22,2025-09-01
118013,道通转债,-,-,-,-,-,-,0.0,-,-,-,-,208.732,2671107920,2671107920,1.118013,沪A,2025-09-01 08:30:25,2025-09-01
118012,微芯转债,-,-,-,-,-,-,0.0,-,-,-,-,165.043,825000444,825000444,1.118012,沪A,2025-09-01 08:30:22,2025-09-01
118011,银微转债,-,-,-,-,-,-,0.0,-,-,-,-,124.764,623494366,623494366,1.118011,沪A,2025-09-01 08:30:16,2025-09-01
118010,洁特转债,-,-,-,-,-,-,0.0,-,-,-,-,116.189,511165372,511165372,1.118010,沪A,2025-09-01 08:30:13,2025-09-01
118009,华锐转债,-,-,-,-,-,-,0.0,-,-,-,-,137.581,550004812,550004812,1.118009,沪A,2025-09-01 08:30:13,2025-09-01
118008,海优转债,-,-,-,-,-,-,0.0,-,-,-,-,127.47,884352571,884352571,1.118008,沪A,2025-09-01 08:30:10,2025-09-01
118007,山石转债,-,-,-,-,-,-,0.0,-,-,-,-,140.703,375962637,375962637,1.118007,沪A,2025-09-01 08:30:18,2025-09-01
118006,阿拉转债,-,-,-,-,-,-,0.0,-,-,-,-,129.61,501571259,501571259,1.118006,沪A,2025-09-01 08:30:14,2025-09-01
118005,天奈转债,-,-,-,-,-,-,0.0,-,-,-,-,117.831,977926601,977926601,1.118005,沪A,2025-09-01 08:30:20,2025-09-01
118004,博瑞转债,-,-,-,-,-,-,0.0,-,-,-,-,277.614,1246914108,1246914108,1.118004,沪A,2025-09-01 08:30:25,2025-09-01
118003,华兴转债,-,-,-,-,-,-,0.0,-,-,-,-,134.392,955380633,955380633,1.118003,沪A,2025-09-01 08:30:12,2025-09-01
118000,嘉元转债,-,-,-,-,-,-,0.0,-,-,-,-,127.606,1248424369,1248424369,1.118000,沪A,2025-09-01 08:30:18,2025-09-01
113698,凯众转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,308447000,308447000,1.113698,沪A,2025-09-01 08:00:00,2025-09-01
113696,伯25转债,-,-,-,-,-,-,0.0,-,-,-,-,135.652,3800969040,3800969040,1.113696,沪A,2025-09-01 08:30:17,2025-09-01
113695,华辰转债,-,-,-,-,-,-,0.0,-,-,-,-,145.359,668651400,668651400,1.113695,沪A,2025-09-01 08:30:21,2025-09-01
113694,清源转债,-,-,-,-,-,-,0.0,-,-,-,-,129.919,649595000,649595000,1.113694,沪A,2025-09-01 08:30:10,2025-09-01
113693,志邦转债,-,-,-,-,-,-,0.0,-,-,-,-,124.988,837419600,837419600,1.113693,沪A,2025-09-01 08:30:17,2025-09-01
113692,保隆转债,-,-,-,-,-,-,0.0,-,-,-,-,129.849,1804755799,1804755799,1.113692,沪A,2025-09-01 08:30:12,2025-09-01
113691,和邦转债,-,-,-,-,-,-,0.0,-,-,-,-,121.6,5593270464,5593270464,1.113691,沪A,2025-09-01 08:30:30,2025-09-01
113690,豪24转债,-,-,-,-,-,-,0.0,-,-,-,-,264.743,1014609280,1014609280,1.113690,沪A,2025-09-01 08:30:28,2025-09-01
113689,洛凯转债,-,-,-,-,-,-,0.0,-,-,-,-,138.353,557977649,557977649,1.113689,沪A,2025-09-01 08:30:21,2025-09-01
113688,国检转债,-,-,-,-,-,-,0.0,-,-,-,-,131.564,1052239663,1052239663,1.113688,沪A,2025-09-01 08:30:19,2025-09-01
113687,振华转债,-,-,-,-,-,-,0.0,-,-,-,-,268.03,1088113350,1088113350,1.113687,沪A,2025-09-01 08:30:24,2025-09-01
113686,泰瑞转债,-,-,-,-,-,-,0.0,-,-,-,-,137.406,462409664,462409664,1.113686,沪A,2025-09-01 08:30:32,2025-09-01
113685,升24转债,-,-,-,-,-,-,0.0,-,-,-,-,131.493,3341066452,3341066452,1.113685,沪A,2025-09-01 08:30:17,2025-09-01
113683,伟24转债,-,-,-,-,-,-,0.0,-,-,-,-,136.499,388674078,388674078,1.113683,沪A,2025-09-01 08:30:11,2025-09-01
113682,益丰转债,-,-,-,-,-,-,0.0,-,-,-,-,121.425,2182316884,2182316884,1.113682,沪A,2025-09-01 08:30:20,2025-09-01
113681,镇洋转债,-,-,-,-,-,-,0.0,-,-,-,-,145.217,843031154,843031154,1.113681,沪A,2025-09-01 08:30:26,2025-09-01
113680,丽岛转债,-,-,-,-,-,-,0.0,-,-,-,-,126.015,377902603,377902603,1.113680,沪A,2025-09-01 08:30:23,2025-09-01
113679,芯能转债,-,-,-,-,-,-,0.0,-,-,-,-,117.823,1036734003,1036734003,1.113679,沪A,2025-09-01 08:30:19,2025-09-01
113678,中贝转债,-,-,-,-,-,-,0.0,-,-,-,-,137.17,700934585,700934585,1.113678,沪A,2025-09-01 08:30:06,2025-09-01
113677,华懋转债,-,-,-,-,-,-,0.0,-,-,-,-,192.034,2016263095,2016263095,1.113677,沪A,2025-09-01 08:30:16,2025-09-01
113676,荣23转债,-,-,-,-,-,-,0.0,-,-,-,-,128.864,742019530,742019530,1.113676,沪A,2025-09-01 08:30:07,2025-09-01
113675,新23转债,-,-,-,-,-,-,0.0,-,-,-,-,130.132,1509377774,1509377774,1.113675,沪A,2025-09-01 08:30:24,2025-09-01
113674,华设转债,-,-,-,-,-,-,0.0,-,-,-,-,128.694,514615133,514615133,1.113674,沪A,2025-09-01 08:30:05,2025-09-01
113673,岱美转债,-,-,-,-,-,-,0.0,-,-,-,-,121.435,1102521723,1102521723,1.113673,沪A,2025-09-01 08:30:29,2025-09-01
113672,福蓉转债,-,-,-,-,-,-,0.0,-,-,-,-,144.303,567732736,567732736,1.113672,沪A,2025-09-01 08:30:25,2025-09-01
113671,武进转债,-,-,-,-,-,-,0.0,-,-,-,-,120.84,374535121,374535121,1.113671,沪A,2025-09-01 08:30:12,2025-09-01
113670,金23转债,-,-,-,-,-,-,0.0,-,-,-,-,118.262,910607939,910607939,1.113670,沪A,2025-09-01 08:30:19,2025-09-01
113669,景23转债,-,-,-,-,-,-,0.0,-,-,-,-,266.042,2532674879,2532674879,1.113669,沪A,2025-09-01 08:30:25,2025-09-01
113668,鹿山转债,-,-,-,-,-,-,0.0,-,-,-,-,139.768,356261644,356261644,1.113668,沪A,2025-09-01 08:30:12,2025-09-01
113667,春23转债,-,-,-,-,-,-,0.0,-,-,-,-,150.981,860538857,860538857,1.113667,沪A,2025-09-01 08:30:05,2025-09-01
113666,爱玛转债,-,-,-,-,-,-,0.0,-,-,-,-,127.164,2542642908,2542642908,1.113666,沪A,2025-09-01 08:30:03,2025-09-01
113665,汇通转债,-,-,-,-,-,-,0.0,-,-,-,-,123.339,443581313,443581313,1.113665,沪A,2025-09-01 08:30:15,2025-09-01
113664,大元转债,-,-,-,-,-,-,0.0,-,-,-,-,263.961,891705923,891705923,1.113664,沪A,2025-09-01 08:30:05,2025-09-01
113663,新化转债,-,-,-,-,-,-,0.0,-,-,-,-,165.107,828989204,828989204,1.113663,沪A,2025-09-01 08:30:29,2025-09-01
113661,福22转债,-,-,-,-,-,-,0.0,-,-,-,-,127.241,3855241976,3855241976,1.113661,沪A,2025-09-01 08:30:18,2025-09-01
113660,寿22转债,-,-,-,-,-,-,0.0,-,-,-,-,119.914,476884787,476884787,1.113660,沪A,2025-09-01 08:30:11,2025-09-01
113659,莱克转债,-,-,-,-,-,-,0.0,-,-,-,-,120.021,1440079170,1440079170,1.113659,沪A,2025-09-01 08:30:26,2025-09-01
113658,密卫转债,-,-,-,-,-,-,0.0,-,-,-,-,134.243,1170956046,1170956046,1.113658,沪A,2025-09-01 08:30:11,2025-09-01
113657,再22转债,-,-,-,-,-,-,0.0,-,-,-,-,139.055,668362852,668362852,1.113657,沪A,2025-09-01 08:30:18,2025-09-01
113656,XD嘉诚转,-,-,-,-,-,-,0.0,-,-,-,-,130.337,1042530733,1042530733,1.113656,沪A,2025-09-01 08:30:23,2025-09-01
113655,欧22转债,-,-,-,-,-,-,0.0,-,-,-,-,128.894,2577769280,2577769280,1.113655,沪A,2025-09-01 08:30:09,2025-09-01
113654,永02转债,-,-,-,-,-,-,0.0,-,-,-,-,133.975,817803496,817803496,1.113654,沪A,2025-09-01 08:30:06,2025-09-01
113653,永22转债,-,-,-,-,-,-,0.0,-,-,-,-,122.303,941686625,941686625,1.113653,沪A,2025-09-01 08:30:15,2025-09-01
113652,伟22转债,-,-,-,-,-,-,0.0,-,-,-,-,122.769,1813075918,1813075918,1.113652,沪A,2025-09-01 08:30:19,2025-09-01
113651,松霖转债,-,-,-,-,-,-,0.0,-,-,-,-,212.884,506402286,506402286,1.113651,沪A,2025-09-01 08:30:26,2025-09-01
113650,博22转债,-,-,-,-,-,-,0.0,-,-,-,-,118.313,946052281,946052281,1.113650,沪A,2025-09-01 08:30:19,2025-09-01
113649,丰山转债,-,-,-,-,-,-,0.0,-,-,-,-,131.178,602179168,602179168,1.113649,沪A,2025-09-01 08:30:07,2025-09-01
113648,巨星转债,-,-,-,-,-,-,0.0,-,-,-,-,122.52,1102360223,1102360223,1.113648,沪A,2025-09-01 08:30:19,2025-09-01
113647,禾丰转债,-,-,-,-,-,-,0.0,-,-,-,-,119.71,1756108590,1756108590,1.113647,沪A,2025-09-01 08:30:09,2025-09-01
113646,永吉转债,-,-,-,-,-,-,0.0,-,-,-,-,138.213,189937833,189937833,1.113646,沪A,2025-09-01 08:30:16,2025-09-01
113644,艾迪转债,-,-,-,-,-,-,0.0,-,-,-,-,124.262,1242546685,1242546685,1.113644,沪A,2025-09-01 08:30:16,2025-09-01
113643,风语转债,-,-,-,-,-,-,0.0,-,-,-,-,126.136,630401239,630401239,1.113643,沪A,2025-09-01 08:30:19,2025-09-01
113641,华友转债,-,-,-,-,-,-,0.0,-,-,-,-,138.829,8362961780,8362961780,1.113641,沪A,2025-09-01 08:30:25,2025-09-01
113640,苏利转债,-,-,-,-,-,-,0.0,-,-,-,-,133.752,1217416054,1217416054,1.113640,沪A,2025-09-01 08:30:15,2025-09-01
113639,华正转债,-,-,-,-,-,-,0.0,-,-,-,-,139.296,793309107,793309107,1.113639,沪A,2025-09-01 08:30:26,2025-09-01
113638,台21转债,-,-,-,-,-,-,0.0,-,-,-,-,119.871,718921528,718921528,1.113638,沪A,2025-09-01 08:30:28,2025-09-01
113636,甬金转债,-,-,-,-,-,-,0.0,-,-,-,-,119.183,1191249579,1191249579,1.113636,沪A,2025-09-01 08:30:04,2025-09-01
113634,珀莱转债,-,-,-,-,-,-,0.0,-,-,-,-,128.63,965678277,965678277,1.113634,沪A,2025-09-01 08:30:19,2025-09-01
113633,科沃转债,-,-,-,-,-,-,0.0,-,-,-,-,121.612,1264241382,1264241382,1.113633,沪A,2025-09-01 08:30:31,2025-09-01
113632,鹤21转债,-,-,-,-,-,-,0.0,-,-,-,-,131.856,2702831756,2702831756,1.113632,沪A,2025-09-01 08:30:13,2025-09-01
113631,皖天转债,-,-,-,-,-,-,0.0,-,-,-,-,133.916,1124789946,1124789946,1.113631,沪A,2025-09-01 08:30:05,2025-09-01
113628,晨丰转债,-,-,-,-,-,-,0.0,-,-,-,-,148.065,588220935,588220935,1.113628,沪A,2025-09-01 08:30:31,2025-09-01
113627,太平转债,-,-,-,-,-,-,0.0,-,-,-,-,116.216,929438622,929438622,1.113627,沪A,2025-09-01 08:30:05,2025-09-01
113625,江山转债,-,-,-,-,-,-,0.0,-,-,-,-,121.564,708154063,708154063,1.113625,沪A,2025-09-01 08:30:13,2025-09-01
113624,正川转债,-,-,-,-,-,-,0.0,-,-,-,-,121.725,492779318,492779318,1.113624,沪A,2025-09-01 08:30:21,2025-09-01
113623,凤21转债,-,-,-,-,-,-,0.0,-,-,-,-,126.42,3160392543,3160392543,1.113623,沪A,2025-09-01 08:30:30,2025-09-01
113621,彤程转债,-,-,-,-,-,-,0.0,-,-,-,-,142.864,766183489,766183489,1.113621,沪A,2025-09-01 08:30:23,2025-09-01
113618,美诺转债,-,-,-,-,-,-,0.0,-,-,-,-,135.207,644134396,644134396,1.113618,沪A,2025-09-01 08:30:32,2025-09-01
113616,韦尔转债,-,-,-,-,-,-,0.0,-,-,-,-,126.763,3083425551,3083425551,1.113616,沪A,2025-09-01 08:30:06,2025-09-01
113615,金诚转债,-,-,-,-,-,-,0.0,-,-,-,-,589.706,2924552554,2924552554,1.113615,沪A,2025-09-01 08:30:26,2025-09-01
113610,灵康转债,-,-,-,-,-,-,0.0,-,-,-,-,131.395,332388618,332388618,1.113610,沪A,2025-09-01 08:30:05,2025-09-01
113606,荣泰转债,-,-,-,-,-,-,0.0,-,-,-,-,159.484,109335851,109335851,1.113606,沪A,2025-09-01 08:30:29,2025-09-01
113605,大参转债,-,-,-,-,-,-,0.0,-,-,-,-,122.65,1722788507,1722788507,1.113605,沪A,2025-09-01 08:30:28,2025-09-01
113601,塞力转债,-,-,-,-,-,-,0.0,-,-,-,-,293.21,551364106,551364106,1.113601,沪A,2025-09-01 08:30:07,2025-09-01
113597,佳力转债,-,-,-,-,-,-,0.0,-,-,-,-,137.589,409072735,409072735,1.113597,沪A,2025-09-01 08:30:15,2025-09-01
113593,沪工转债,-,-,-,-,-,-,0.0,-,-,-,-,130.37,520976772,520976772,1.113593,沪A,2025-09-01 08:30:16,2025-09-01
113589,天创转债,-,-,-,-,-,-,0.0,-,-,-,-,213.959,142503113,142503113,1.113589,沪A,2025-09-01 08:30:29,2025-09-01
113588,润达转债,-,-,-,-,-,-,0.0,-,-,-,-,168.034,393749031,393749031,1.113588,沪A,2025-09-01 08:30:06,2025-09-01
113584,家悦转债,-,-,-,-,-,-,0.0,-,-,-,-,119.842,772837090,772837090,1.113584,沪A,2025-09-01 08:30:06,2025-09-01
113579,健友转债,-,-,-,-,-,-,0.0,-,-,-,-,111.75,561503520,561503520,1.113579,沪A,2025-09-01 08:30:26,2025-09-01
113577,春秋转债,-,-,-,-,-,-,0.0,-,-,-,-,140.687,249688474,249688474,1.113577,沪A,2025-09-01 08:30:20,2025-09-01
113575,东时转债,-,-,-,-,-,-,0.0,-,-,-,-,182.543,178171095,178171095,1.113575,沪A,2025-09-01 08:30:21,2025-09-01
113574,华体转债,-,-,-,-,-,-,0.0,-,-,-,-,135.677,281870324,281870324,1.113574,沪A,2025-09-01 08:30:16,2025-09-01
113569,科达转债,-,-,-,-,-,-,0.0,-,-,-,-,134.699,365458592,365458592,1.113569,沪A,2025-09-01 08:30:22,2025-09-01
113565,宏辉转债,-,-,-,-,-,-,0.0,-,-,-,-,147.653,180337468,180337468,1.113565,沪A,2025-09-01 08:30:08,2025-09-01
113563,柳药转债,-,-,-,-,-,-,0.0,-,-,-,-,111.268,892233613,892233613,1.113563,沪A,2025-09-01 08:30:12,2025-09-01
113545,金能转债,-,-,-,-,-,-,0.0,-,-,-,-,112.414,1074800371,1074800371,1.113545,沪A,2025-09-01 08:30:25,2025-09-01
