代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
123200,海泰转债,163.28,-0.63,301022,海泰科,42.9,-1.17,3.62,26.06,164.62,-0.81,A,18.24,33.88,7.1,2029-06-27,,1.802,29343.97,98.93,,162.47
113565,宏辉转债,158.35,-1.75,603336,宏辉果蔬,9.33,-1.69,4.53,5.85,159.49,-0.71,A+,4.1,7.61,4.1,2026-02-26,0.507,2.209,28696.62,81.03,-58.07,157.64
128133,奇正转债,153.099,2.63,002287,奇正藏药,29.31,2.81,4.08,19.01,154.18,-0.7,AA,13.31,24.71,1.0,2026-09-22,,1.729,24214.91,92.33,,152.4
113064,东材转债,162.853,-3.5,601208,东材科技,18.9,-1.31,3.69,11.53,163.92,-0.65,AA,8.07,14.99,1.9,2028-11-16,,3.613,96178.52,162.42,,162.2
113549,Z白电转,132.04,-0.53,603861,白云电器,10.14,-0.29,1.42,7.63,132.9,-0.64,AA,5.34,9.92,0.9,2025-11-15,,0.48,4708.98,74.05,,131.4
127077,华宏转债,160.3,5.11,002645,华宏科技,17.97,6.39,3.11,11.14,161.31,-0.63,A,7.8,14.48,4.9,2028-12-02,3.274,4.548,160061.77,220.1,-8.62,159.67
123120,隆华转债,143.297,0.87,300263,隆华科技,8.79,1.03,2.71,6.1,144.1,-0.56,AA-,4.27,7.93,1.1,2027-07-30,,0.918,17961.73,135.68,,142.74
123145,药石转债,139.3,1.92,300725,药石科技,47.02,1.75,2.76,33.61,139.9,-0.43,AA,23.53,43.69,7.7,2028-04-20,,6.614,26602.45,29.0,,138.87
128076,金轮转债,141.339,-1.2,002722,物产金轮,18.93,-1.35,1.49,13.34,141.9,-0.4,AA-,9.34,17.34,6.2,2025-10-14,0.137,2.063,18669.88,63.29,-161.85,140.94
128131,崇达转2,144.75,-2.14,002815,崇达技术,14.89,-3.06,2.22,10.25,145.27,-0.36,AA,7.18,13.33,9.1,2026-09-07,,9.293,72081.82,53.5,,144.39
127101,Z鹏转债,157.511,4.85,001283,豪鹏科技,79.31,4.85,3.16,50.22,157.93,-0.26,AA-,35.15,65.29,1.1,2029-12-22,,0.682,43665.95,406.98,,157.25
123206,开能转债,126.098,-0.48,300272,开能健康,6.77,-0.44,3.23,5.36,126.31,-0.16,A+,3.75,6.97,3.0,2029-07-20,,0.912,4149.69,35.94,,125.94
118014,高测转债,162.958,-0.64,688556,高测股份,12.02,-0.91,2.55,7.37,163.09,-0.08,A+,5.16,9.58,2.3,2028-07-18,,2.245,44296.02,118.9,,162.88
128132,交建转债,155.147,-0.91,002941,新疆交建,15.52,-0.39,2.9,10.0,155.2,-0.03,AA,7.0,13.0,4.9,2026-09-15,1.058,5.127,31852.26,39.74,-25.75,155.12
127033,中装转2,89.46,-1.37,002822,*ST中装,3.39,-3.69,2.43,3.79,89.45,0.02,B-,2.65,4.93,39.3,2027-04-16,1.641,8.438,29000.81,38.08,16.0,89.48
123087,明电转债,149.2,2.0,300739,明阳电路,17.57,2.69,2.53,11.78,149.15,0.03,AA-,7.07,15.31,1.4,2026-12-15,,0.803,33757.18,280.55,,149.23
113641,华友转债,140.007,-0.52,603799,华友钴业,48.14,0.42,2.1,34.43,139.82,0.13,AA+,24.1,44.76,9.4,2028-02-24,2.501,75.976,77135.93,7.21,-8.91,140.14
128081,海亮转债,135.7,0.17,002203,海亮股份,12.46,-0.24,1.82,9.2,135.44,0.2,AA,6.44,11.96,6.6,2025-11-21,0.241,16.803,45560.22,19.9,-78.55,135.9
127047,帝欧转债,137.299,-1.36,002798,帝欧家居,6.98,-1.97,2.09,5.1,136.86,0.32,A-,3.57,6.63,28.9,2027-10-25,2.167,8.71,14852.74,12.28,-6.66,137.62
113606,荣泰转债,163.167,0.06,603579,荣泰健康,37.48,-0.95,3.47,23.07,162.46,0.43,AA-,16.15,29.99,2.6,2026-10-30,1.181,1.884,29252.19,94.93,-24.66,163.6
123232,金现转债,148.4,-7.56,300830,金现代,13.74,-2.9,4.91,9.35,146.95,0.99,A+,6.55,12.16,4.7,2029-11-27,,2.023,61006.07,200.13,,149.39
123056,雪榕转债,167.999,-1.05,300511,雪榕生物,6.8,-2.16,3.44,4.1,165.85,1.29,A,2.87,4.92,5.0,2026-06-24,0.83,1.766,15658.23,52.58,-38.13,169.29
127111,金威转债,100.0,0.0,002626,金达威,19.25,0.0,2.68,19.59,98.26,1.77,AA,13.71,25.47,11.0,2031-08-19,5.986,12.924,0.0,0.0,2.16,101.77
123198,金埔转债,133.36,-1.8,301098,金埔园林,9.89,-0.3,1.35,7.55,130.99,1.81,A,5.29,9.82,22.0,2029-06-08,3.789,3.259,8691.5,19.84,-2.78,135.17
118004,博瑞转债,320.927,3.79,688166,博瑞医药,109.5,3.32,18.51,34.74,315.2,1.82,AA-,24.32,45.16,1.0,2028-01-04,2.362,4.536,112435.8,77.6,-34.74,322.75
113632,鹤21转债,141.663,0.28,603733,仙鹤股份,26.33,1.7,2.23,18.99,138.65,2.17,AA,13.29,24.69,11.0,2027-11-17,2.23,20.498,20852.7,7.14,-8.98,143.83
110059,浦发转债,114.716,0.01,600000,浦发银行,14.03,0.65,0.57,12.51,112.15,2.29,AAA,,16.26,8.3,2025-10-28,0.175,353.0,71503.38,1.76,-23.82,117.01
113664,大元转债,247.778,-1.62,603757,大元泵业,49.66,-0.88,4.83,20.59,241.19,2.73,AA-,14.41,26.77,4.7,2028-12-05,3.282,3.915,364755.47,367.55,-20.14,250.51
113657,再22转债,153.806,2.23,603601,再升科技,6.33,3.77,2.91,4.24,149.29,3.02,AA-,3.39,5.51,7.9,2028-09-29,3.099,5.095,93870.57,117.92,-9.32,156.83
123235,亿田转债,284.0,9.18,300911,亿田智能,58.62,9.04,7.71,21.31,275.08,3.24,AA-,14.92,27.7,4.5,2029-12-21,4.326,4.504,239558.31,189.64,-18.32,287.24
123241,欧通转债,620.0,1.02,300870,欧陆通,264.0,-1.77,11.87,43.98,600.27,3.29,AA-,30.79,57.17,1.0,2030-07-05,4.863,2.771,390483.54,229.45,-29.44,623.29
127081,中旗转债,432.287,14.13,001212,中旗新材,61.49,10.0,6.58,14.76,416.6,3.77,A+,10.33,19.19,2.3,2029-03-03,3.523,2.288,519071.93,539.77,-31.62,436.06
110062,烽火转债,135.285,2.67,600498,烽火通信,28.29,6.51,2.57,21.71,130.31,3.82,AAA,15.2,28.22,9.4,2025-12-02,0.271,30.874,103386.05,24.35,-80.62,139.11
113062,常银转债,132.4,0.66,601128,常熟银行,7.68,1.05,0.85,6.04,127.15,4.13,AAA,,7.85,23.6,2028-09-15,3.06,59.994,15498.43,1.95,-5.97,136.53
128130,景兴转债,134.09,0.83,002067,景兴纸业,4.36,0.69,0.94,3.39,128.61,4.26,AA,2.71,4.41,13.3,2026-08-31,1.016,6.646,12293.94,13.83,-16.6,138.35
123243,严牌转债,150.78,-0.75,301081,严牌股份,10.51,-1.22,2.25,7.27,144.57,4.3,A+,5.09,9.45,14.2,2030-07-10,4.877,3.232,7003.78,14.32,-4.86,155.08
113669,景23转债,261.263,12.24,603228,景旺电子,59.6,10.0,4.81,23.91,249.27,4.81,AA,16.74,31.08,1.7,2029-04-04,3.611,9.562,253498.03,106.12,-21.15,266.07
123244,松原转债,166.466,-0.43,300893,松原安全,32.03,-3.14,6.98,20.35,157.4,5.76,A+,14.25,26.46,8.0,2030-08-01,4.937,4.055,31547.61,46.31,-6.56,172.23
113030,东风转债,162.799,-1.62,601515,东峰集团,4.77,-2.25,1.71,3.1,153.87,5.8,AA,2.17,4.03,2.1,2025-12-24,0.332,1.907,24003.89,76.13,-94.9,168.6
111016,神通转债,157.712,-2.64,605228,神通科技,17.17,-3.43,4.65,11.52,149.05,5.81,AA-,8.06,14.98,7.5,2029-07-25,3.918,5.492,13347.06,15.28,-6.98,163.52
123161,强联转债,180.448,-0.29,300850,新强联,37.04,0.43,2.38,21.8,169.91,6.2,AA,15.26,28.34,7.3,2028-10-11,3.132,7.248,18917.12,14.43,-13.33,186.65
113681,镇洋转债,145.217,0.0,603213,镇洋发展,15.29,0.0,3.45,11.2,136.52,6.37,AA-,7.84,14.56,8.6,2029-12-29,4.348,5.805,0.0,0.0,-4.42,151.59
123147,中辰转债,144.4,0.05,300933,中辰股份,8.7,0.23,2.41,6.43,135.3,6.72,AA-,4.5,8.36,12.2,2028-05-31,2.767,4.984,11293.01,15.7,-7.0,151.12
123201,纽泰转债,164.041,-1.77,301229,纽泰格,23.0,-3.12,3.69,15.04,152.93,7.27,A,10.53,19.55,12.4,2029-06-27,3.841,3.091,10624.88,20.74,-7.9,171.31
128144,利民转债,279.6,-0.14,002734,利民股份,21.1,-0.33,2.68,8.1,260.49,7.33,AA,5.67,10.53,3.0,2027-03-01,1.515,2.581,24897.75,34.49,-45.71,286.93
113601,塞力转债,311.008,16.35,603716,塞力医疗,34.67,9.99,7.2,12.0,288.92,7.65,BB+,8.4,15.6,2.6,2026-08-21,0.989,1.881,550682.68,979.17,-63.9,318.66
127055,精装转债,178.208,1.57,002989,中天精装,30.53,0.93,4.07,18.5,165.03,7.99,AA-,12.95,24.05,3.7,2028-02-22,2.496,2.135,8681.15,22.82,-15.31,186.2
123209,聚隆转债,238.6,0.09,300644,南京聚隆,39.1,0.0,4.36,17.77,220.03,8.44,A+,12.44,23.1,4.8,2029-07-26,3.921,1.675,35366.7,88.11,-16.69,247.04
123247,万凯转债,166.3,5.38,301216,万凯新材,17.27,7.2,1.65,11.3,152.83,8.81,AA,7.91,14.69,50.8,2030-08-16,4.978,25.858,63712.02,14.95,-7.29,175.11
113569,科达转债,141.579,-0.21,603660,苏州科达,8.3,0.24,4.42,6.38,130.09,8.83,A-,4.47,8.29,6.1,2026-03-09,0.537,2.713,8193.43,21.19,-34.96,150.41
123246,远信转债,168.8,1.7,301053,远信工业,35.59,2.3,4.12,22.95,155.08,8.85,A,16.07,29.84,8.4,2030-08-16,4.978,2.315,20292.24,52.1,-6.13,177.65
113545,金能转债,114.178,-1.75,603113,金能科技,7.99,0.5,0.79,7.62,104.86,8.89,AA-,5.33,9.91,14.1,2025-10-14,0.137,9.564,17153.48,15.62,-27.27,123.07
118049,汇成转债,200.876,2.48,688403,汇成股份,14.02,0.43,3.63,7.61,184.23,9.03,AA-,5.33,9.89,9.8,2030-08-07,4.953,11.486,26404.43,11.45,-10.58,209.91
123166,蒙泰转债,144.988,1.58,300876,蒙泰高新,31.2,3.35,3.8,23.47,132.94,9.07,A,16.43,30.51,14.1,2028-11-02,3.192,2.999,7619.25,17.51,-5.77,154.06
113631,皖天转债,140.298,-0.15,603689,皖天然气,8.82,0.0,1.27,6.86,128.57,9.12,AA+,4.8,8.92,19.6,2027-11-08,2.206,8.399,6228.66,5.27,-9.4,149.42
123188,水羊转债,174.026,-1.08,300740,水羊股份,21.57,5.12,3.91,13.54,159.31,9.24,A+,9.48,17.6,8.7,2029-04-04,3.611,6.723,69618.91,57.51,-9.87,183.27
123085,万顺转2,144.751,0.12,300057,万顺新材,6.59,1.23,1.12,4.99,132.06,9.61,AA-,3.49,6.49,11.3,2026-12-11,1.296,5.365,18728.81,24.05,-19.44,154.36
113058,友发转债,141.288,-0.23,601686,友发集团,6.14,0.82,1.33,4.77,128.72,9.76,AA,3.34,6.2,22.0,2028-03-30,2.597,19.578,17643.88,6.34,-7.65,151.05
113069,博23转债,201.619,-2.8,601137,博威合金,26.93,-1.1,2.54,14.68,183.45,9.91,AA,10.28,19.08,6.4,2028-12-22,3.329,14.125,73624.97,25.82,-16.4,211.53
123220,易瑞转债,161.7,0.37,300942,易瑞生物,13.05,1.16,6.06,8.87,147.13,9.91,A+,6.21,11.53,5.5,2029-08-18,3.984,2.908,19290.84,40.6,-7.53,171.61
128105,长集转债,134.601,0.0,002616,长青集团,6.49,0.78,1.67,5.3,122.45,9.92,AA-,3.71,6.89,19.8,2026-04-09,0.622,6.05,9126.48,11.14,-29.52,144.52
123239,锋工转债,174.0,1.16,300488,恒锋工具,38.29,1.75,4.01,24.19,158.29,9.93,A+,16.93,31.45,7.9,2030-01-18,4.403,4.379,11944.94,15.58,-8.27,183.93
113628,XD晨丰转,144.857,2.52,603685,晨丰科技,16.82,4.08,2.48,12.77,131.72,9.98,A,8.94,16.6,14.6,2027-08-23,1.995,4.148,19375.04,32.15,-10.06,154.84
127082,亚科转债,144.12,2.99,002540,亚太科技,7.06,5.37,1.56,5.39,130.98,10.03,AA,3.77,7.01,18.8,2029-03-09,3.54,11.589,30784.98,18.47,-5.99,154.15
123160,泰福转债,168.168,0.99,300992,泰福泵业,30.19,0.4,3.18,19.77,152.71,10.13,A,13.84,25.7,9.9,2028-09-28,3.096,2.317,11558.47,29.75,-10.48,178.3
128141,旺能转债,141.202,-0.17,002034,旺能环境,18.16,-0.16,1.15,14.18,128.07,10.26,AA,9.93,18.43,14.8,2026-12-17,1.312,11.576,5775.2,3.5,-16.5,151.46
123049,维尔转债,124.348,0.56,300190,维尔利,4.0,-0.74,1.14,3.55,112.68,10.36,A-,2.49,4.62,29.6,2026-04-13,0.633,9.169,5009.99,4.4,-8.07,134.71
113574,华体转债,140.797,-2.1,603679,华体科技,17.2,-4.18,3.43,13.49,127.5,10.43,A,9.44,17.54,7.3,2026-03-31,0.597,2.078,13744.21,46.53,-36.79,151.23
123187,超达转债,156.098,-1.08,301186,超达装备,44.03,-2.44,2.33,31.23,140.99,10.72,A,21.86,40.6,8.3,2029-04-04,3.611,2.734,5769.08,13.45,-7.14,166.82
127053,豪美转债,282.882,1.03,002988,豪美新材,44.88,-0.99,4.18,17.57,255.44,10.75,AA-,12.3,22.84,2.3,2028-01-24,2.416,2.584,21781.89,29.8,-29.74,293.63
123213,天源转债,243.879,6.96,301127,武汉天源,15.72,2.81,3.21,7.14,220.17,10.77,AA-,5.0,9.28,3.1,2029-07-28,3.926,3.268,44670.91,56.33,-17.39,254.65
113646,永吉转债,149.474,0.0,603058,永吉股份,10.88,0.0,3.7,8.07,134.82,10.87,AA-,5.65,10.49,3.0,2028-04-14,2.638,1.375,0.0,0.0,-10.65,160.34
113577,春秋转债,149.215,-0.71,603890,春秋电子,14.1,0.0,2.11,10.5,134.29,11.12,AA-,7.35,13.65,2.9,2026-04-14,0.636,1.775,5766.99,21.78,-39.41,160.34
113663,新化转债,160.782,1.42,603867,新化股份,28.62,1.13,2.21,19.81,144.47,11.29,AA-,13.87,25.75,9.1,2028-11-28,3.263,5.021,9807.54,12.15,-8.86,172.07
127020,中金转债,135.997,2.33,000060,中金岭南,5.23,2.55,1.35,4.29,121.91,11.55,AA+,3.0,5.58,15.5,2026-07-20,0.901,30.225,19382.02,4.73,-21.21,147.55
123245,集智转债,262.3,1.05,300553,集智股份,42.58,0.95,5.72,18.11,235.12,11.56,A,12.68,23.54,4.2,2030-08-14,4.973,1.539,40738.83,99.13,-14.67,273.86
123118,惠城转债,2246.411,10.15,300779,惠城环保,223.48,13.01,33.02,11.11,2011.52,11.68,A+,7.78,14.44,0.4,2027-07-07,1.866,1.238,261977.25,96.99,-79.67,2258.09
123242,赛龙转债,161.5,-0.89,301131,聚赛龙,52.52,-0.02,2.83,36.4,144.29,11.93,A+,25.48,47.32,15.4,2030-07-08,4.871,2.495,17636.8,43.43,-5.93,173.43
127078,优彩转债,143.015,0.47,002998,优彩资源,8.41,-1.41,1.58,6.6,127.42,12.24,A+,4.62,8.58,29.3,2028-12-14,3.307,5.999,6792.86,7.87,-5.17,155.26
110060,天路转债,415.128,-0.01,600326,西藏天路,15.41,-0.64,5.43,4.17,369.54,12.34,AA,2.92,5.42,0.6,2025-10-28,0.175,1.202,54251.7,108.32,-425.85,427.47
123251,华医转债,169.62,-0.3,301235,华康洁净,33.84,-0.06,2.09,22.43,150.87,12.43,A+,15.7,29.16,28.5,2030-12-23,5.332,7.014,27451.74,22.69,-6.39,182.05
123119,康泰转2,143.0,3.75,300601,康泰生物,20.0,8.4,2.33,15.73,127.15,12.47,AA,11.01,20.45,11.1,2027-07-15,1.888,19.99,54174.06,18.92,-11.5,155.47
123089,九洲转2,158.6,-0.68,300040,九洲集团,7.67,-0.78,1.95,5.44,140.99,12.49,AA-,3.81,7.07,4.6,2026-12-21,1.323,1.729,4844.31,17.55,-20.54,171.09
111012,福新转债,408.289,0.04,605488,福莱新材,34.67,0.09,6.27,9.56,362.66,12.58,A+,6.69,12.43,1.1,2029-01-04,3.364,1.02,39714.0,94.9,-30.88,420.87
110063,鹰19转债,124.151,0.15,600567,山鹰国际,1.94,1.57,0.7,1.76,110.23,12.63,AA,1.23,2.29,11.7,2025-12-13,0.301,12.888,5391.38,3.36,-35.48,136.78
110077,洪城转债,213.504,0.22,600461,洪城环境,9.24,0.33,1.22,4.88,189.34,12.76,AA+,3.42,6.34,5.6,2026-11-20,1.238,6.685,8861.9,6.23,-41.15,226.26
113039,XD嘉泽转,143.904,0.56,601619,嘉泽新能,3.9,0.26,1.37,3.06,127.45,12.91,AA,2.14,3.98,3.0,2026-08-24,0.997,2.877,5452.26,13.07,-25.02,156.81
123236,家联转债,147.832,1.24,301193,家联科技,19.97,0.5,2.3,15.33,130.27,13.48,AA-,10.73,19.93,26.8,2029-12-22,4.329,7.292,9732.6,9.05,-4.86,161.31
123249,英搏转债,211.679,1.5,300681,英搏尔,32.49,1.53,4.04,17.43,186.4,13.56,AA,12.2,22.66,11.6,2030-10-24,5.167,6.929,24335.37,16.46,-11.3,225.24
113690,豪24转债,287.603,-1.03,603809,豪能股份,16.01,-0.87,4.4,6.33,252.92,13.71,AA-,3.8,8.23,2.8,2030-10-23,5.164,3.832,27469.5,24.59,-16.07,301.31
118007,山石转债,151.829,-0.29,688030,山石网科,21.98,0.96,4.67,16.5,133.21,13.98,A,11.55,21.45,6.7,2028-03-22,2.575,2.672,8920.9,21.81,-9.41,165.81
113615,金诚转债,559.735,6.2,603979,金诚信,57.84,6.89,3.82,11.78,491.0,14.0,AA,8.25,15.31,1.4,2026-12-23,1.329,4.959,79204.11,28.47,-70.17,573.74
113667,春23转债,158.493,0.27,603890,春秋电子,14.1,0.0,2.11,10.15,138.92,14.09,AA-,7.11,13.2,9.2,2029-03-17,3.562,5.699,5963.3,6.6,-7.76,172.58
127019,国城转债,134.7,1.36,000688,国城矿业,14.85,3.05,4.63,12.58,118.05,14.11,A+,8.81,16.35,4.5,2026-07-15,0.888,7.518,8146.78,8.02,-20.72,148.81
113656,嘉诚转债,138.561,0.36,603535,嘉诚国际,12.55,0.4,2.41,10.35,121.26,14.27,AA-,7.25,13.46,13.3,2028-09-01,3.022,7.998,9083.11,8.15,-4.93,152.83
113046,金田转债,140.02,1.55,601609,金田股份,12.64,2.51,2.47,10.32,122.48,14.32,AA+,7.22,13.42,6.9,2027-03-22,1.573,14.995,45907.16,21.74,-13.45,154.34
113042,上银转债,128.428,0.02,601229,上海银行,9.95,0.4,0.55,8.87,112.18,14.49,AAA,,11.53,14.1,2027-01-25,1.419,199.779,38840.65,1.51,-7.35,142.92
127097,三羊转债,157.821,-0.77,001317,三羊马,51.54,0.12,4.84,37.43,137.7,14.61,A+,26.2,48.66,13.8,2029-10-26,4.173,2.095,43627.84,131.09,-6.79,172.43
127028,英特转债,140.565,0.21,000411,英特集团,11.38,0.0,1.25,9.3,122.37,14.87,AA+,6.51,12.09,11.1,2027-01-05,1.364,4.062,3970.68,6.94,-16.76,155.44
123054,思特转债,164.991,5.45,300608,思特奇,14.19,0.42,3.24,9.88,143.62,14.88,AA-,6.92,12.84,4.1,2026-06-10,0.792,1.667,51712.0,188.43,-38.4,179.87
113651,松霖转债,235.131,10.3,603992,松霖科技,31.5,7.11,4.14,15.41,204.41,15.03,AA,10.79,20.03,1.8,2028-07-20,2.904,2.379,109293.3,198.83,-22.01,250.16
113668,鹿山转债,148.083,-0.22,603051,鹿山新材,20.64,-0.43,1.91,16.05,128.6,15.15,A+,11.24,20.87,8.5,2029-03-27,3.589,2.549,2723.01,7.17,-5.7,163.23
123211,阳谷转债,178.0,1.36,300121,阳谷华泰,14.5,0.49,1.82,9.39,154.42,15.27,AA-,6.57,12.21,4.9,2029-07-27,3.923,3.072,12231.8,22.2,-9.81,193.27
127092,运机转债,229.686,2.82,001288,运机集团,24.05,1.01,2.51,12.09,198.93,15.46,AA-,8.46,15.72,14.4,2029-09-21,4.077,5.251,11053.52,9.17,-14.8,245.15
118051,皓元转债,178.77,4.1,688131,皓元医药,62.68,6.51,4.51,40.55,154.58,15.65,AA-,28.39,52.72,6.2,2030-11-28,5.263,8.219,27391.94,18.81,-7.81,194.42
118029,富淼转债,144.17,-0.38,688350,富淼科技,22.93,-2.3,1.98,18.43,124.42,15.88,A,12.9,23.96,16.1,2028-12-15,3.31,4.5,4548.7,6.98,-6.99,160.05
118043,福立转债,215.059,1.34,688678,福立旺,27.65,1.77,3.88,14.9,185.57,15.89,AA-,10.43,19.37,6.0,2029-08-14,3.973,4.281,35166.04,37.87,-13.97,230.95
123159,崧盛转债,150.561,1.2,301002,崧盛股份,31.61,2.9,4.88,24.35,129.82,15.98,AA-,17.05,31.66,12.7,2028-09-27,3.093,2.943,45882.44,103.82,-7.6,166.54
123203,明电转02,173.2,4.87,300739,明阳电路,17.57,2.69,2.53,11.78,149.15,16.12,AA-,8.25,15.31,2.6,2029-07-03,3.858,1.472,17721.2,70.29,-8.72,189.32
113685,升24转债,137.914,-0.21,603305,旭升集团,14.84,-0.6,2.03,12.51,118.63,16.26,AA-,8.76,16.26,18.0,2030-06-14,4.806,25.409,10018.48,2.84,-3.54,154.17
111017,蓝天转债,141.137,0.16,605368,蓝天燃气,10.16,0.2,1.93,8.38,121.24,16.41,AA,5.87,10.89,9.2,2029-08-15,3.975,6.715,2879.93,3.03,-5.25,157.55
111019,宏柏转债,139.242,0.2,605366,宏柏新材,6.53,-0.15,1.98,5.46,119.6,16.43,AA-,3.82,7.1,17.0,2030-04-17,4.647,7.204,4931.13,4.9,-3.25,155.67
118030,睿创转债,211.525,0.32,688002,睿创微纳,71.23,-1.0,5.84,39.21,181.66,16.44,AA,27.45,50.97,4.5,2028-12-30,3.351,14.694,23693.53,7.52,-17.06,227.97
123207,冠中转债,132.1,-0.2,300948,冠中生态,11.84,-1.0,2.06,10.44,113.41,16.48,A-,7.31,13.57,25.8,2029-07-21,3.907,3.997,6409.85,12.09,-2.45,148.58
127076,中宠转2,256.6,1.91,002891,中宠股份,60.45,-0.54,6.39,27.46,220.14,16.56,AA-,19.22,35.7,2.6,2028-10-25,3.17,4.838,29534.26,23.85,-22.48,273.16
127079,华亚转债,175.5,-0.13,003043,华亚智能,46.17,-1.09,3.48,30.71,150.34,16.73,A+,21.5,39.92,8.4,2028-12-16,3.312,3.107,5369.87,9.84,-11.02,192.23
118050,航宇转债,179.463,2.97,688239,航宇科技,38.37,3.42,3.92,24.97,153.66,16.79,AA-,17.48,32.46,9.1,2030-08-21,4.992,6.668,22027.12,18.37,-7.9,196.25
123221,力诺转债,160.736,2.44,301188,力诺药包,19.54,-0.76,2.93,14.2,137.61,16.81,A+,9.94,18.46,8.7,2029-08-23,3.997,4.056,13515.56,21.01,-8.72,177.55
123223,九典转02,152.594,-0.2,300705,九典制药,19.53,-0.61,3.69,14.95,130.64,16.81,A+,10.47,19.44,2.8,2029-09-15,4.06,2.053,10246.45,32.61,-6.16,169.4
127037,银轮转债,445.001,4.48,002126,银轮股份,39.56,5.66,5.1,10.39,380.75,16.87,AA,7.27,13.51,1.6,2027-06-07,1.784,5.056,75891.01,34.59,-54.13,461.87
123177,测绘转债,161.888,-0.05,300826,测绘股份,18.2,-0.82,2.21,13.15,138.4,16.97,A+,9.21,17.1,4.4,2029-03-02,3.521,1.299,4241.22,20.16,-8.41,178.86
113686,泰瑞转债,145.71,-0.3,603289,泰瑞机器,10.15,-0.59,2.05,8.15,124.54,17.0,AA-,5.71,10.6,11.3,2030-07-02,4.855,3.365,3550.08,7.21,-3.99,162.71
127071,天箭转债,145.26,1.23,003009,中天火箭,65.65,4.97,6.28,52.9,124.1,17.05,AA+,37.03,68.77,4.9,2028-08-22,2.995,4.949,72790.87,100.44,-8.63,162.31
127095,广泰转债,141.0,0.6,002111,威海广泰,11.02,0.27,1.86,9.15,120.44,17.07,AA-,6.41,11.9,13.1,2029-10-18,4.151,6.928,2920.45,3.0,-3.94,158.07
123222,博俊转债,215.5,2.52,300926,博俊科技,30.69,3.75,5.05,16.68,183.99,17.12,A+,11.68,21.68,2.8,2029-09-08,4.041,2.441,22638.88,42.93,-13.76,232.62
113052,兴业转债,126.941,-0.01,601166,兴业银行,22.95,0.79,0.54,21.19,108.31,17.21,AAA,,27.55,8.5,2027-12-27,2.34,413.5,51339.33,0.98,-5.02,144.15
110093,神马转债,135.044,0.04,600810,神马股份,9.34,0.0,1.34,8.11,115.17,17.26,AAA,5.68,10.54,31.9,2029-03-16,3.559,29.997,10571.56,2.6,-5.5,152.3
123178,花园转债,138.6,1.32,300401,花园生物,15.88,1.66,2.58,13.45,118.07,17.39,AA-,9.42,17.49,13.9,2029-03-06,3.532,11.76,8902.93,5.47,-4.19,155.99
127107,领益转债,174.418,9.77,002600,领益智造,13.56,9.98,4.66,9.13,148.52,17.44,AA+,6.39,11.87,2.3,2030-11-18,5.236,21.373,225869.1,61.99,-8.14,191.86
127045,牧原转债,133.662,0.35,002714,牧原股份,51.38,2.05,3.58,45.18,113.72,17.53,AA+,31.63,58.73,4.9,2027-08-16,1.975,95.431,26696.43,2.09,-10.08,151.19
