Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-27 00:00:00+08:00,2850.876953125,2853.780029296875,2843.157958984375,2848.73095703125,230700,0.0,0.0
2024-08-28 00:00:00+08:00,2844.326904296875,2852.56201171875,2830.9619140625,2837.428955078125,228700,0.0,0.0
2024-08-29 00:00:00+08:00,2829.450927734375,2831.430908203125,2815.383056640625,2823.10595703125,277500,0.0,0.0
2024-08-30 00:00:00+08:00,2819.64990234375,2867.965087890625,2817.013916015625,2842.214111328125,397500,0.0,0.0
2024-09-02 00:00:00+08:00,2832.35009765625,2839.278076171875,2810.3740234375,2811.034912109375,340700,0.0,0.0
2024-09-03 00:00:00+08:00,2809.173095703125,2814.903076171875,2794.910888671875,2802.97900390625,275700,0.0,0.0
2024-09-04 00:00:00+08:00,2786.5048828125,2800.60693359375,2781.93505859375,2784.278076171875,257500,0.0,0.0
2024-09-05 00:00:00+08:00,2785.263916015625,2796.01904296875,2777.470947265625,2788.31396484375,242000,0.0,0.0
2024-09-06 00:00:00+08:00,2791.764892578125,2804.093017578125,2765.638916015625,2765.806884765625,253600,0.0,0.0
2024-09-09 00:00:00+08:00,2754.72412109375,2756.555908203125,2726.967041015625,2736.488037109375,261500,0.0,0.0
2024-09-10 00:00:00+08:00,2737.881103515625,2750.117919921875,2718.626953125,2744.19189453125,262200,0.0,0.0
2024-09-11 00:00:00+08:00,2732.73095703125,2732.73095703125,2710.62109375,2721.794921875,242300,0.0,0.0
2024-09-12 00:00:00+08:00,2722.137939453125,2734.68310546875,2716.554931640625,2717.123046875,240100,0.0,0.0
2024-09-13 00:00:00+08:00,2718.986083984375,2728.780029296875,2703.368896484375,2704.090087890625,251300,0.0,0.0
2024-09-18 00:00:00+08:00,2705.344970703125,2724.114013671875,2689.695068359375,2717.281005859375,247800,0.0,0.0
2024-09-19 00:00:00+08:00,2723.205078125,2747.739990234375,2697.77587890625,2736.02197265625,315200,0.0,0.0
2024-09-20 00:00:00+08:00,2734.22802734375,2741.155029296875,2717.945068359375,2736.81396484375,285600,0.0,0.0
2024-09-23 00:00:00+08:00,2735.389892578125,2760.47998046875,2731.35693359375,2748.91796875,257600,0.0,0.0
2024-09-24 00:00:00+08:00,2770.75390625,2863.152099609375,2761.3720703125,2863.1259765625,477600,0.0,0.0
2024-09-25 00:00:00+08:00,2901.4189453125,2952.450927734375,2889.048095703125,2896.305908203125,568300,0.0,0.0
2024-09-26 00:00:00+08:00,2893.7451171875,3000.952880859375,2889.013916015625,3000.952880859375,576300,0.0,0.0
2024-09-27 00:00:00+08:00,3049.10302734375,3087.529052734375,3017.445068359375,3087.529052734375,492300,0.0,0.0
2024-09-30 00:00:00+08:00,3194.721923828125,3358.587890625,3153.697021484375,3336.4970703125,1102300,0.0,0.0
2024-10-08 00:00:00+08:00,3674.405029296875,3674.405029296875,3372.18701171875,3489.77490234375,1313500,0.0,0.0
2024-10-09 00:00:00+08:00,3427.219970703125,3437.156982421875,3249.158935546875,3258.85791015625,992800,0.0,0.0
2024-10-10 00:00:00+08:00,3277.69189453125,3379.804931640625,3228.125,3301.926025390625,834500,0.0,0.0
2024-10-11 00:00:00+08:00,3287.873046875,3297.751953125,3187.988037109375,3217.738037109375,606000,0.0,0.0
2024-10-14 00:00:00+08:00,3241.427978515625,3294.6201171875,3203.90087890625,3284.322998046875,631500,0.0,0.0
2024-10-15 00:00:00+08:00,3265.74609375,3285.215087890625,3201.2919921875,3201.2919921875,566100,0.0,0.0
2024-10-16 00:00:00+08:00,3169.1689453125,3236.847900390625,3167.736083984375,3202.947998046875,515800,0.0,0.0
2024-10-17 00:00:00+08:00,3220.73291015625,3241.568115234375,3169.384033203125,3169.384033203125,528600,0.0,0.0
2024-10-18 00:00:00+08:00,3165.97509765625,3313.97802734375,3152.821044921875,3261.56298828125,693000,0.0,0.0
2024-10-21 00:00:00+08:00,3276.06005859375,3300.6640625,3239.096923828125,3268.110107421875,668200,0.0,0.0
2024-10-22 00:00:00+08:00,3263.822021484375,3294.9609375,3255.137939453125,3285.866943359375,574900,0.0,0.0
2024-10-23 00:00:00+08:00,3285.2470703125,3331.08203125,3277.06591796875,3302.802978515625,650400,0.0,0.0
2024-10-24 00:00:00+08:00,3287.823974609375,3292.945068359375,3266.882080078125,3280.262939453125,519800,0.0,0.0
2024-10-25 00:00:00+08:00,3280.761962890625,3319.35693359375,3276.1298828125,3299.699951171875,595700,0.0,0.0
2024-10-28 00:00:00+08:00,3300.462890625,3322.197998046875,3279.715087890625,3322.197998046875,672400,0.0,0.0
2024-10-29 00:00:00+08:00,3328.089111328125,3340.4580078125,3284.2109375,3286.406982421875,725300,0.0,0.0
2024-10-30 00:00:00+08:00,3273.64208984375,3291.679931640625,3244.805908203125,3266.238037109375,669000,0.0,0.0
2024-10-31 00:00:00+08:00,3267.97509765625,3295.741943359375,3252.389892578125,3279.823974609375,784600,0.0,0.0
2024-11-01 00:00:00+08:00,3275.576904296875,3305.318115234375,3258.735107421875,3272.013916015625,852100,0.0,0.0
2024-11-04 00:00:00+08:00,3275.678955078125,3310.20703125,3263.842041015625,3310.20703125,665100,0.0,0.0
2024-11-05 00:00:00+08:00,3306.81005859375,3386.987060546875,3302.047119140625,3386.987060546875,821100,0.0,0.0
2024-11-06 00:00:00+08:00,3395.221923828125,3420.9990234375,3367.0810546875,3383.805908203125,895900,0.0,0.0
2024-11-07 00:00:00+08:00,3359.985107421875,3470.660888671875,3356.258056640625,3470.660888671875,959600,0.0,0.0
2024-11-08 00:00:00+08:00,3502.133056640625,3509.818115234375,3443.193115234375,3452.297119140625,964000,0.0,0.0
2024-11-11 00:00:00+08:00,3432.366943359375,3471.1220703125,3416.72705078125,3470.06591796875,818000,0.0,0.0
2024-11-12 00:00:00+08:00,3469.89111328125,3489.424072265625,3402.0419921875,3421.969970703125,817900,0.0,0.0
2024-11-13 00:00:00+08:00,3406.916015625,3442.298095703125,3404.52490234375,3439.278076171875,673700,0.0,0.0
2024-11-14 00:00:00+08:00,3429.5048828125,3441.77490234375,3376.153076171875,3379.839111328125,631600,0.0,0.0
2024-11-15 00:00:00+08:00,3369.80908203125,3391.320068359375,3330.72607421875,3330.72607421875,630300,0.0,0.0
2024-11-18 00:00:00+08:00,3344.68994140625,3386.903076171875,3309.008056640625,3323.84912109375,744000,0.0,0.0
2024-11-19 00:00:00+08:00,3324.883056640625,3346.758056640625,3284.133056640625,3346.010009765625,625000,0.0,0.0
2024-11-20 00:00:00+08:00,3337.677978515625,3375.248046875,3333.001953125,3367.989013671875,566200,0.0,0.0
2024-11-21 00:00:00+08:00,3362.944091796875,3378.51806640625,3348.85498046875,3370.404052734375,530300,0.0,0.0
2024-11-22 00:00:00+08:00,3368.04296875,3372.0029296875,3267.19189453125,3267.19189453125,630700,0.0,0.0
2024-11-25 00:00:00+08:00,3274.884033203125,3285.4560546875,3232.91796875,3263.760009765625,538900,0.0,0.0
2024-11-26 00:00:00+08:00,3256.85791015625,3285.327880859375,3252.865966796875,3259.757080078125,472200,0.0,0.0
2024-11-27 00:00:00+08:00,3250.591064453125,3309.881103515625,3227.35498046875,3309.779052734375,511200,0.0,0.0
2024-11-28 00:00:00+08:00,3308.280029296875,3319.256103515625,3290.364013671875,3295.697998046875,512000,0.0,0.0
2024-11-29 00:00:00+08:00,3295.2099609375,3357.5009765625,3293.68994140625,3326.4560546875,580200,0.0,0.0
2024-12-02 00:00:00+08:00,3328.48193359375,3369.302978515625,3323.009033203125,3363.98193359375,668500,0.0,0.0
2024-12-03 00:00:00+08:00,3366.284912109375,3386.617919921875,3348.3740234375,3378.805908203125,663000,0.0,0.0
2024-12-04 00:00:00+08:00,3376.572021484375,3388.02392578125,3352.943115234375,3364.64990234375,621000,0.0,0.0
2024-12-05 00:00:00+08:00,3353.056884765625,3377.054931640625,3353.056884765625,3368.85498046875,543900,0.0,0.0
2024-12-06 00:00:00+08:00,3370.94091796875,3418.260986328125,3364.2060546875,3404.075927734375,698200,0.0,0.0
2024-12-09 00:00:00+08:00,3402.62890625,3426.64501953125,3385.958984375,3402.533935546875,694900,0.0,0.0
2024-12-10 00:00:00+08:00,3490.2890625,3494.866943359375,3417.764892578125,3422.660888671875,794700,0.0,0.0
2024-12-11 00:00:00+08:00,3416.0869140625,3437.81005859375,3416.0869140625,3432.489990234375,681500,0.0,0.0
2024-12-12 00:00:00+08:00,3432.279052734375,3464.115966796875,3425.97607421875,3461.5,700100,0.0,0.0
2024-12-13 00:00:00+08:00,3442.926025390625,3442.926025390625,3390.75390625,3391.8779296875,777500,0.0,0.0
