Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-29 00:00:00-04:00,41345.5,41577.96875,41086.80859375,41335.05078125,309820000,0.0,0.0
2024-08-30 00:00:00-04:00,41366.16015625,41585.2109375,41145.8515625,41563.078125,494900000,0.0,0.0
2024-09-03 00:00:00-04:00,41489.671875,41489.671875,40778.08984375,40936.9296875,420530000,0.0,0.0
2024-09-04 00:00:00-04:00,40872.05859375,41172.58984375,40840.890625,40974.96875,359380000,0.0,0.0
2024-09-05 00:00:00-04:00,41056.328125,41084.78125,40519.078125,40755.75,331250000,0.0,0.0
2024-09-06 00:00:00-04:00,40756.80859375,41009.390625,40297.328125,40345.41015625,370440000,0.0,0.0
2024-09-09 00:00:00-04:00,40555.109375,41000.23828125,40518.05859375,40829.58984375,376720000,0.0,0.0
2024-09-10 00:00:00-04:00,40916.5,40916.5,40417.48046875,40736.9609375,360950000,0.0,0.0
2024-09-11 00:00:00-04:00,40638.76171875,40903.6796875,39993.0703125,40861.7109375,356040000,0.0,0.0
2024-09-12 00:00:00-04:00,40862.109375,41107.3515625,40665.53125,41096.76953125,289300000,0.0,0.0
2024-09-13 00:00:00-04:00,41153.69921875,41533.83984375,41128.69921875,41393.78125,276800000,0.0,0.0
2024-09-16 00:00:00-04:00,41435.171875,41733.96875,41435.171875,41622.078125,408670000,0.0,0.0
2024-09-17 00:00:00-04:00,41723.78125,41835.28125,41470.69140625,41606.1796875,448610000,0.0,0.0
2024-09-18 00:00:00-04:00,41628.91015625,41981.96875,41449.0,41503.1015625,383600000,0.0,0.0
2024-09-19 00:00:00-04:00,41972.55859375,42160.91015625,41832.08984375,42025.19140625,429760000,0.0,0.0
2024-09-20 00:00:00-04:00,41959.4296875,42138.41015625,41865.94921875,42063.359375,1207660000,0.0,0.0
2024-09-23 00:00:00-04:00,42060.3984375,42190.05078125,42012.21875,42124.6484375,455200000,0.0,0.0
2024-09-24 00:00:00-04:00,42234.98828125,42281.05859375,42056.8203125,42208.21875,401020000,0.0,0.0
2024-09-25 00:00:00-04:00,42236.08984375,42299.640625,41859.73046875,41914.75,374960000,0.0,0.0
2024-09-26 00:00:00-04:00,42113.421875,42224.1484375,42036.28125,42175.109375,353600000,0.0,0.0
2024-09-27 00:00:00-04:00,42227.94921875,42628.3203125,42227.94921875,42313.0,329840000,0.0,0.0
2024-09-30 00:00:00-04:00,42289.75,42347.66015625,41929.0703125,42330.1484375,354430000,0.0,0.0
2024-10-01 00:00:00-04:00,42262.96875,42322.359375,41945.62890625,42156.96875,380240000,0.0,0.0
2024-10-02 00:00:00-04:00,42125.140625,42259.51953125,41968.7890625,42196.51953125,301760000,0.0,0.0
