"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-6-11","33.874","37.149","37.900","33.240","6.89M","-8.74%"
"2022-6-10","37.119","39.948","40.842","36.896","6.72M","-7.08%"
"2022-6-9","39.948","38.820","41.824","38.456","6.66M","2.94%"
"2022-6-8","38.805","39.330","40.830","38.307","6.28M","-1.31%"
"2022-6-7","39.321","42.387","42.479","37.543","11.30M","-7.23%"
"2022-6-6","42.387","38.523","44.606","38.358","10.62M","10.03%"
"2022-6-5","38.523","38.956","40.152","37.843","5.36M","-1.10%"
"2022-6-4","38.953","38.265","39.212","35.818","5.92M","1.80%"
"2022-6-3","38.265","40.856","41.512","37.701","7.12M","-6.36%"
"2022-6-2","40.864","40.100","41.546","38.156","8.19M","1.90%"
"2022-6-1","40.100","45.722","46.097","39.691","7.75M","-12.29%"
"2022-5-31","45.718","47.206","48.170","44.666","7.32M","-3.15%"
"2022-5-30","47.206","44.967","48.217","44.267","8.29M","5.00%"
"2022-5-29","44.960","44.263","45.533","41.824","6.94M","1.62%"
"2022-5-28","44.245","41.083","44.931","40.324","6.16M","7.72%"
"2022-5-27","41.076","43.404","43.889","40.053","11.56M","-5.29%"
"2022-5-26","43.369","47.961","48.624","41.846","10.12M","-9.57%"
"2022-5-25","47.961","49.655","50.472","47.602","4.84M","-3.42%"
"2022-5-24","49.659","49.100","50.780","47.216","6.24M","1.15%"
"2022-5-23","49.094","52.468","54.629","48.670","6.22M","-6.42%"
"2022-5-22","52.460","50.293","53.126","49.675","3.78M","4.31%"
"2022-5-21","50.293","49.414","51.186","48.596","3.00M","1.78%"
"2022-5-20","49.414","52.150","53.550","47.879","7.13M","-5.28%"
"2022-5-19","52.167","49.910","53.920","48.299","7.26M","4.52%"
"2022-5-18","49.910","57.064","57.816","49.543","6.70M","-12.52%"
"2022-5-17","57.056","53.654","58.188","53.187","6.10M","6.36%"
"2022-5-16","53.643","58.673","58.806","51.951","7.55M","-8.56%"
"2022-5-15","58.664","52.312","59.243","49.692","5.65M","12.13%"
"2022-5-14","52.318","48.853","53.387","46.030","6.99M","7.14%"
"2022-5-13","48.832","44.636","56.151","43.895","12.83M","9.43%"
"2022-5-12","44.622","50.605","53.955","37.342","19.24M","-11.90%"
"2022-5-11","50.647","66.690","68.310","43.394","17.77M","-24.04%"
"2022-5-10","66.673","61.967","73.983","60.495","11.81M","7.59%"
"2022-5-9","61.967","75.308","77.187","61.967","9.11M","-17.73%"
"2022-5-8","75.317","78.841","79.337","73.781","109.88M","-4.47%"
"2022-5-7","78.841","81.643","82.252","77.227","80.91M","-3.43%"
"2022-5-6","81.639","84.461","84.727","79.949","145.42M","-3.32%"
"2022-5-5","84.438","92.765","95.139","82.231","156.60M","-9.00%"
"2022-5-4","92.792","85.821","93.010","85.434","121.57M","8.11%"
"2022-5-3","85.833","87.463","88.765","84.656","71.86M","-1.86%"
"2022-5-2","87.462","89.741","90.766","85.095","102.99M","-2.47%"
"2022-5-1","89.681","84.772","93.113","84.178","83.45M","5.81%"
"2022-4-30","84.757","93.915","94.913","81.888","83.42M","-9.75%"
"2022-4-29","93.915","98.233","98.621","92.402","97.13M","-4.40%"
"2022-4-28","98.233","98.324","100.534","96.389","96.83M","-0.09%"
"2022-4-27","98.324","95.729","100.644","94.920","87.27M","2.76%"
"2022-4-26","95.683","100.973","101.972","94.672","76.60M","-5.27%"
"2022-4-25","101.007","99.223","101.558","94.472","100.05M","1.79%"
"2022-4-24","99.227","100.583","102.248","98.718","68.60M","-1.35%"
"2022-4-23","100.583","100.531","102.823","98.418","62.48M","0.05%"
"2022-4-22","100.533","101.735","103.541","99.255","84.80M","-1.20%"
"2022-4-21","101.757","105.553","109.963","100.029","105.02M","-3.59%"
"2022-4-20","105.550","108.604","110.868","104.368","97.19M","-2.79%"
"2022-4-19","108.576","102.295","108.824","101.146","80.81M","6.13%"
"2022-4-18","102.304","100.225","102.628","94.834","103.84M","2.00%"
"2022-4-17","100.296","102.108","105.445","99.732","63.71M","-1.78%"
"2022-4-16","102.118","101.387","103.465","100.787","35.83M","0.70%"
"2022-4-15","101.407","100.777","102.871","99.590","53.65M","0.66%"
"2022-4-14","100.744","104.902","107.673","98.880","85.65M","-3.94%"
"2022-4-13","104.880","103.184","105.924","100.134","93.36M","1.65%"
"2022-4-12","103.181","99.636","109.214","98.437","125.78M","3.67%"
"2022-4-11","99.532","111.150","111.924","98.289","134.48M","-10.37%"
"2022-4-10","111.044","112.895","115.990","109.808","63.54M","-1.57%"
"2022-4-9","112.812","109.980","113.602","108.309","72.32M","2.55%"
"2022-4-8","110.009","118.575","122.375","108.168","139.83M","-7.23%"
"2022-4-7","118.577","112.997","119.914","110.897","168.61M","4.94%"
"2022-4-6","112.990","126.759","127.368","112.077","218.62M","-10.88%"
"2022-4-5","126.784","132.113","136.566","126.179","105.88M","-4.05%"
"2022-4-4","132.132","136.831","138.224","125.913","129.19M","-3.41%"
"2022-4-3","136.804","132.400","141.046","130.744","117.06M","3.34%"
"2022-4-2","132.376","134.547","143.488","131.648","144.80M","-1.65%"
"2022-4-1","134.599","122.856","138.377","117.900","223.97M","9.50%"
"2022-3-31","122.919","120.824","129.547","119.991","219.28M","1.82%"
"2022-3-30","120.727","111.708","125.149","107.203","222.82M","8.07%"
"2022-3-29","111.709","105.864","115.688","105.572","143.96M","5.70%"
"2022-3-28","105.689","107.093","113.871","105.257","136.07M","-1.31%"
"2022-3-27","107.093","101.804","107.420","98.850","59.87M","5.20%"
"2022-3-26","101.804","98.650","103.337","97.711","52.44M","3.20%"
"2022-3-25","98.649","102.392","104.885","97.124","88.34M","-3.62%"
"2022-3-24","102.350","94.915","103.718","93.497","116.97M","7.82%"
"2022-3-23","94.924","90.462","96.285","89.296","88.02M","4.98%"
"2022-3-22","90.424","88.610","93.956","88.024","64.13M","2.04%"
"2022-3-21","88.620","88.607","91.287","86.834","61.34M","0.02%"
"2022-3-20","88.606","92.396","92.584","87.987","48.97M","-4.14%"
"2022-3-19","92.435","89.789","94.538","89.265","93.62M","2.94%"
"2022-3-18","89.792","87.827","92.187","84.514","358.91M","2.25%"
"2022-3-17","87.813","87.796","90.985","86.667","320.92M","0.02%"
"2022-3-16","87.795","82.850","87.958","81.540","300.40M","5.97%"
"2022-3-15","82.850","81.226","85.840","78.887","236.41M","2.00%"
"2022-3-14","81.223","78.706","82.242","78.038","237.21M","3.00%"
"2022-3-13","78.858","81.412","83.075","77.774","204.30M","-3.13%"
"2022-3-12","81.402","80.665","82.706","80.595","140.50M","0.91%"
"2022-3-11","80.665","82.872","84.275","80.106","272.33M","-2.66%"
"2022-3-10","82.871","88.089","88.555","80.766","314.87M","-5.92%"
"2022-3-9","88.089","82.284","89.792","81.961","397.72M","7.02%"
"2022-3-8","82.308","81.660","84.990","81.345","306.26M","0.64%"
"2022-3-7","81.786","84.549","86.564","80.054","363.89M","-3.26%"
"2022-3-6","84.538","89.633","89.894","84.164","230.66M","-5.67%"
"2022-3-5","89.623","88.288","91.141","86.014","204.27M","1.53%"
"2022-3-4","88.275","95.649","96.850","87.088","386.32M","-7.71%"
"2022-3-3","95.649","100.702","101.669","94.138","3.74M","-5.02%"
"2022-3-2","100.702","98.630","106.335","96.899","6.19M","2.10%"
"2022-3-1","98.630","99.705","101.807","94.434","5.56M","-1.08%"
"2022-2-28","99.705","85.607","102.146","84.250","6.16M","16.47%"
"2022-2-27","85.607","90.130","92.147","84.190","3.63M","-5.02%"
"2022-2-26","90.130","92.778","94.877","89.366","3.18M","-2.85%"
"2022-2-25","92.778","89.409","94.995","87.035","5.31M","3.77%"
"2022-2-24","89.409","84.514","92.837","75.693","10.39M","5.90%"
"2022-2-23","84.431","86.413","93.211","84.431","4.59M","-2.29%"
"2022-2-22","86.413","82.879","87.380","81.160","4.22M","4.26%"
"2022-2-21","82.879","90.693","95.988","82.806","5.64M","-8.52%"
"2022-2-20","90.600","91.264","93.808","85.878","3.61M","-0.73%"
"2022-2-19","91.264","89.920","92.553","88.760","1.83M","1.45%"
"2022-2-18","89.960","93.591","96.334","89.474","3.02M","-3.88%"
"2022-2-17","93.591","101.763","102.740","92.411","3.05M","-8.03%"
"2022-2-16","101.763","105.352","105.558","98.315","3.24M","-3.41%"
"2022-2-15","105.352","96.458","105.606","96.388","3.60M","9.22%"
"2022-2-14","96.458","92.811","97.762","91.058","2.99M","3.93%"
"2022-2-13","92.811","95.970","97.273","91.447","1.95M","-3.21%"
"2022-2-12","95.891","96.483","99.750","93.254","2.76M","-0.61%"
"2022-2-11","96.483","106.170","108.103","95.307","4.50M","-9.14%"
"2022-2-10","106.190","113.991","114.930","105.816","4.14M","-6.84%"
"2022-2-9","113.991","113.293","117.005","109.581","3.20M","0.62%"
"2022-2-8","113.293","117.512","120.152","109.887","4.41M","-3.59%"
"2022-2-7","117.512","115.286","121.836","112.906","4.36M","1.93%"
"2022-2-6","115.286","113.912","115.987","111.723","2.29M","1.21%"
"2022-2-5","113.912","112.401","118.520","110.340","4.10M","1.35%"
"2022-2-4","112.401","101.827","112.710","100.388","6.26M","10.55%"
"2022-2-3","101.675","101.970","103.073","94.207","5.88M","-0.23%"
"2022-2-2","101.908","109.981","112.266","97.121","7.80M","-7.34%"
"2022-2-1","109.981","99.515","113.498","99.172","7.11M","10.39%"
"2022-1-31","99.627","93.418","101.346","89.264","4.26M","6.68%"
"2022-1-30","93.385","96.029","97.461","91.471","2.13M","-2.91%"
"2022-1-29","96.186","91.375","98.676","90.709","3.44M","5.33%"
"2022-1-28","91.318","89.513","93.526","87.338","4.59M","2.12%"
"2022-1-27","89.422","91.905","94.404","85.887","5.83M","-2.70%"
"2022-1-26","91.905","94.704","103.487","89.487","7.29M","-2.96%"
"2022-1-25","94.704","91.849","99.882","87.585","5.83M","3.18%"
"2022-1-24","91.784","99.770","99.835","80.919","10.99M","-8.00%"
"2022-1-23","99.766","94.679","104.673","93.326","5.64M","5.39%"
"2022-1-22","94.665","112.312","114.048","88.480","10.27M","-15.75%"
"2022-1-21","112.362","127.639","128.651","106.543","8.18M","-11.99%"
"2022-1-20","127.672","135.310","143.831","126.537","2.50M","-5.62%"
"2022-1-19","135.276","141.337","142.663","132.969","2.05M","-4.25%"
"2022-1-18","141.282","139.832","142.598","134.454","2.04M","1.04%"
"2022-1-17","139.824","148.016","148.260","137.144","2.13M","-5.49%"
"2022-1-16","147.954","147.660","151.918","146.174","1.52M","0.19%"
"2022-1-15","147.677","146.158","149.524","144.147","1.52M","1.04%"
"2022-1-14","146.162","146.096","150.584","142.044","2.35M","0.07%"
"2022-1-13","146.061","151.530","157.712","145.590","3.04M","-3.55%"
"2022-1-12","151.437","140.209","153.119","138.286","3.21M","8.01%"
"2022-1-11","140.209","135.873","143.456","133.626","2.41M","3.12%"
"2022-1-10","135.964","140.787","143.741","130.147","3.30M","-3.40%"
"2022-1-9","140.755","142.033","145.664","137.890","2.21M","-0.90%"
"2022-1-8","142.033","136.388","148.026","133.283","4.18M","4.13%"
"2022-1-7","136.405","150.336","150.650","133.973","4.69M","-9.27%"
"2022-1-6","150.336","154.483","154.721","146.344","2.91M","-2.72%"
"2022-1-5","154.540","167.753","171.253","145.013","3.09M","-7.88%"
"2022-1-4","167.767","170.084","173.867","166.560","1.65M","-1.34%"
"2022-1-3","170.039","176.354","176.443","166.897","1.65M","-3.59%"
"2022-1-2","176.367","179.083","179.496","174.428","1.08M","-1.51%"
"2022-1-1","179.068","169.985","179.176","169.985","1.30M","5.34%"
"2021-12-31","169.985","172.509","177.604","167.773","2.05M","-1.45%"
"2021-12-30","172.482","170.602","175.697","168.382","1.86M","1.09%"
"2021-12-29","170.626","177.191","180.581","170.434","2.59M","-3.68%"
"2021-12-28","177.151","195.602","195.602","176.793","3.64M","-9.45%"
"2021-12-27","195.645","197.801","204.712","194.865","1.90M","-1.07%"
"2021-12-26","197.754","193.019","200.537","190.376","2.19M","2.40%"
"2021-12-25","193.127","190.493","195.052","189.224","1.78M","1.49%"
"2021-12-24","190.285","190.075","197.422","184.463","2.80M","0.13%"
"2021-12-23","190.047","178.411","193.442","175.770","2.93M","6.53%"
"2021-12-22","178.406","179.736","187.539","177.145","2.80M","-0.75%"
"2021-12-21","179.745","173.862","182.392","170.286","2.40M","3.43%"
"2021-12-20","173.785","179.956","181.085","168.500","2.63M","-3.52%"
"2021-12-19","180.125","182.822","189.160","178.573","1.93M","-1.50%"
"2021-12-18","182.861","175.562","184.272","171.065","1.98M","4.14%"
"2021-12-17","175.586","176.926","182.357","168.149","3.77M","-0.75%"
"2021-12-16","176.904","178.522","189.008","174.478","3.94M","-0.90%"
"2021-12-15","178.506","161.303","182.590","157.183","5.55M","10.67%"
"2021-12-14","161.299","155.259","162.906","149.821","3.91M","3.93%"
"2021-12-13","155.203","172.906","172.951","148.384","4.69M","-10.25%"
"2021-12-12","172.924","172.204","176.854","167.728","1.77M","0.70%"
"2021-12-11","171.728","167.475","173.801","161.587","2.80M","2.47%"
"2021-12-10","167.596","181.267","184.440","167.446","3.20M","-7.59%"
"2021-12-9","181.363","194.624","196.636","178.746","3.01M","-6.80%"
"2021-12-8","194.596","190.226","196.235","184.001","3.38M","2.29%"
"2021-12-7","190.236","193.874","204.025","187.958","3.68M","-1.92%"
"2021-12-6","193.963","196.475","197.646","176.649","4.88M","-1.26%"
"2021-12-5","196.444","201.093","204.309","182.027","4.19M","-2.31%"
"2021-12-4","201.088","211.854","212.584","175.186","6.98M","-5.17%"
"2021-12-3","212.047","233.765","239.426","205.628","4.84M","-9.30%"
"2021-12-2","233.785","229.862","243.069","220.150","4.76M","1.72%"
"2021-12-1","229.829","208.486","232.452","207.999","4.50M","10.27%"
"2021-11-30","208.423","204.139","218.252","199.780","3.65M","2.10%"
"2021-11-29","204.135","200.850","212.787","199.789","2.82M","1.63%"
"2021-11-28","200.854","192.976","201.979","181.285","2.67M","4.04%"
"2021-11-27","193.061","192.184","199.403","190.811","1.93M","0.56%"
"2021-11-26","191.991","210.017","210.417","183.084","4.57M","-8.55%"
"2021-11-25","209.952","205.854","216.366","202.028","2.90M","1.98%"
"2021-11-24","205.877","221.837","222.244","200.225","3.12M","-7.21%"
"2021-11-23","221.885","215.839","226.021","211.232","2.65M","2.79%"
"2021-11-22","215.854","231.410","231.983","211.950","3.97M","-6.72%"
"2021-11-21","231.414","217.824","235.389","210.695","3.15M","6.23%"
"2021-11-20","217.833","215.282","221.152","206.068","2.47M","1.19%"
"2021-11-19","215.274","195.145","219.691","189.571","4.45M","10.30%"
"2021-11-18","195.164","218.932","222.755","187.176","5.62M","-10.85%"
"2021-11-17","218.918","219.048","221.947","210.105","3.63M","-0.07%"
"2021-11-16","219.062","238.213","238.213","214.824","4.30M","-8.03%"
"2021-11-15","238.187","238.679","246.211","234.454","3.03M","-0.20%"
"2021-11-14","238.667","241.659","241.925","230.506","1.96M","-1.25%"
"2021-11-13","241.684","228.551","241.939","225.006","2.43M","5.75%"
"2021-11-12","228.551","233.498","238.996","220.997","3.36M","-2.15%"
"2021-11-11","233.576","233.635","246.427","229.543","3.19M","-0.05%"
"2021-11-10","233.686","239.041","247.956","217.998","4.79M","-2.23%"
"2021-11-9","239.027","248.376","253.164","237.809","3.52M","-3.78%"
"2021-11-8","248.419","249.673","253.269","240.742","3.75M","-0.49%"
"2021-11-7","249.644","258.480","258.581","245.752","2.96M","-3.42%"
"2021-11-6","258.477","236.119","259.861","234.879","4.44M","9.46%"
"2021-11-5","236.147","247.150","248.256","230.598","3.43M","-4.45%"
"2021-11-4","247.144","243.113","250.208","234.909","5.46M","1.59%"
"2021-11-3","243.272","220.764","246.379","216.067","7.93M","10.24%"
"2021-11-2","220.678","203.471","222.222","201.147","4.46M","8.47%"
"2021-11-1","203.454","202.565","211.495","198.093","4.78M","0.44%"
"2021-10-31","202.573","195.806","204.991","185.688","3.64M","3.45%"
"2021-10-30","195.813","200.262","200.489","187.531","2.50M","-2.20%"
"2021-10-29","200.224","194.795","204.975","194.684","3.75M","2.86%"
"2021-10-28","194.659","184.451","201.385","181.906","5.36M","5.57%"
"2021-10-27","184.397","199.866","205.465","178.226","7.41M","-7.68%"
"2021-10-26","199.744","209.714","213.993","196.706","4.86M","-4.75%"
"2021-10-25","209.698","202.259","218.939","198.189","6.89M","3.61%"
"2021-10-24","202.394","197.765","204.825","185.385","5.12M","2.34%"
"2021-10-23","197.776","196.267","205.692","192.486","4.62M","0.82%"
"2021-10-22","196.174","190.428","214.972","188.115","11.75M","3.02%"
"2021-10-21","190.429","176.805","193.871","176.805","11.01M","7.70%"
"2021-10-20","176.810","155.857","176.810","155.210","5.43M","13.44%"
"2021-10-19","155.857","157.189","159.393","153.148","2.52M","-0.87%"
"2021-10-18","157.217","160.097","162.920","155.015","3.01M","-1.79%"
"2021-10-17","160.077","157.416","167.492","153.364","4.00M","1.70%"
"2021-10-16","157.403","163.157","164.702","156.736","2.65M","-3.53%"
"2021-10-15","163.171","150.020","165.347","146.991","7.13M","8.79%"
"2021-10-14","149.980","148.056","155.501","147.308","3.80M","1.25%"
"2021-10-13","148.125","152.496","155.406","144.419","3.93M","-2.88%"
"2021-10-12","152.518","144.858","153.403","137.730","5.65M","5.27%"
"2021-10-11","144.889","147.698","153.983","140.464","3.59M","-1.93%"
"2021-10-10","147.738","156.778","158.478","145.953","2.91M","-5.75%"
"2021-10-9","156.755","158.631","161.410","154.685","2.87M","-1.16%"
"2021-10-8","158.589","154.215","168.790","152.576","5.41M","2.84%"
"2021-10-7","154.209","153.883","161.162","150.530","4.96M","0.20%"
"2021-10-6","153.895","164.617","165.357","150.266","6.64M","-6.51%"
"2021-10-5","164.619","167.121","170.109","160.188","4.88M","-1.49%"
"2021-10-4","167.116","173.021","173.021","162.503","5.75M","-3.26%"
"2021-10-3","172.745","169.074","177.359","165.891","5.56M","2.17%"
"2021-10-2","169.080","161.623","174.889","156.773","6.76M","4.61%"
"2021-10-1","161.623","141.366","164.871","138.352","8.96M","14.33%"
"2021-9-30","141.360","135.294","142.798","134.131","4.83M","4.49%"
"2021-9-29","135.283","132.222","140.002","131.232","5.31M","2.41%"
"2021-9-28","132.104","136.372","139.386","128.210","5.25M","-3.13%"
"2021-9-27","136.374","135.724","148.787","133.766","6.92M","0.46%"
"2021-9-26","135.753","136.075","140.609","124.982","5.83M","-0.25%"
"2021-9-25","136.086","139.257","143.961","133.589","4.38M","-2.28%"
"2021-9-24","139.268","149.945","151.009","128.404","9.67M","-7.07%"
"2021-9-23","149.870","148.013","152.310","143.083","7.40M","1.23%"
"2021-9-22","148.048","123.967","151.446","122.272","12.06M","19.51%"
"2021-9-21","123.881","132.701","144.496","116.135","14.26M","-6.51%"
"2021-9-20","132.502","152.742","153.305","131.023","14.72M","-13.23%"
"2021-9-19","152.704","169.289","170.852","150.914","7.32M","-9.86%"
"2021-9-18","169.399","147.447","171.309","144.269","12.19M","14.91%"
"2021-9-17","147.416","152.215","153.253","134.717","11.39M","-3.15%"
"2021-9-16","152.211","158.648","163.008","147.493","6.80M","-4.04%"
"2021-9-15","158.619","158.507","166.246","154.057","8.72M","0.39%"
"2021-9-14","158.000","169.470","171.540","143.200","12.22M","-6.77%"
"2021-9-13","169.470","174.370","175.000","150.540","12.52M","-2.81%"
"2021-9-12","174.370","178.350","181.500","170.810","","-2.23%"
"2021-9-11","178.350","179.150","192.930","175.551","","-0.45%"
"2021-9-10","179.150","192.100","197.100","170.000","","-6.74%"
"2021-9-9","192.100","190.690","215.511","182.000","","0.74%"
"2021-9-8","190.690","173.030","198.040","146.530","","10.21%"
"2021-9-7","173.030","164.590","195.000","130.000","","5.40%"
"2021-9-6","164.170","142.130","165.859","137.390","","15.51%"
"2021-9-5","142.130","139.090","145.140","135.140","","2.19%"
"2021-9-4","139.090","146.140","150.670","136.120","","-4.82%"
"2021-9-3","146.140","128.071","148.890","128.071","","14.11%"
"2021-9-2","128.071","111.060","131.800","109.670","","15.32%"
"2021-9-1","111.060","108.320","119.500","106.180","","2.53%"
"2021-8-31","108.320","110.241","130.030","103.580","","-1.74%"
"2021-8-30","110.241","94.200","116.250","93.800","","17.03%"
"2021-8-29","94.200","96.720","97.840","90.623","","-2.61%"
"2021-8-28","96.720","87.970","97.710","85.731","","9.95%"
"2021-8-27","87.970","75.169","88.760","73.179","","17.03%"
"2021-8-26","75.169","72.056","78.051","66.372","","4.32%"
"2021-8-25","72.056","70.671","72.535","66.350","","1.96%"
"2021-8-24","70.671","75.553","79.343","68.486","","-6.46%"
"2021-8-23","75.553","72.846","77.846","71.719","","3.72%"
"2021-8-22","72.846","73.907","77.507","71.540","","-1.44%"
"2021-8-21","73.907","78.714","81.953","72.715","","-6.11%"
"2021-8-20","78.714","72.700","79.900","70.987","","8.27%"
"2021-8-19","72.700","72.578","75.307","68.771","","0.17%"
"2021-8-18","72.578","64.000","80.483","60.019","","13.40%"
"2021-8-17","64.000","62.137","100.000","59.998","","3.00%"
"2021-8-16","62.137","53.714","68.743","52.451","","15.68%"
"2021-8-15","53.714","44.043","54.590","43.462","","21.96%"
"2021-8-14","44.043","44.821","44.821","42.828","","-1.74%"
"2021-8-13","44.821","41.100","44.821","40.785","","9.05%"
"2021-8-12","41.100","41.792","43.323","39.433","","-1.66%"
"2021-8-11","41.792","40.596","43.631","40.596","","2.95%"
"2021-8-10","40.596","38.722","41.686","38.278","","4.84%"
"2021-8-9","38.722","37.668","39.925","36.304","","2.80%"
"2021-8-8","37.668","39.426","39.494","36.972","","-4.46%"
"2021-8-7","39.426","39.497","40.405","37.633","","-0.18%"
"2021-8-6","39.497","37.408","40.362","35.750","","5.58%"
"2021-8-5","37.408","35.706","38.169","35.596","","4.77%"
"2021-8-4","35.706","33.960","36.600","33.326","","5.14%"
"2021-8-3","33.960","33.169","35.762","32.200","","2.38%"
"2021-8-2","33.169","34.276","35.837","33.098","","-3.23%"
"2021-8-1","34.276","36.709","36.752","33.500","","-6.63%"
"2021-7-31","36.709","32.356","36.796","31.800","","13.45%"
"2021-7-30","32.356","31.268","33.009","30.086","","3.48%"
"2021-7-29","31.268","27.857","31.912","27.374","","12.24%"
"2021-7-28","27.857","28.018","28.620","27.500","","-0.57%"
"2021-7-27","28.018","28.251","28.886","27.000","","-0.82%"
"2021-7-26","28.251","28.133","31.039","27.952","","0.42%"
"2021-7-25","28.133","27.868","28.133","26.595","","-2.04%"
"2021-7-24","28.720","28.470","29.400","28.328","","0.88%"
"2021-7-23","28.470","27.748","28.655","26.420","","2.60%"
"2021-7-22","27.748","26.641","28.050","26.003","","4.16%"
"2021-7-21","26.641","23.482","27.353","22.846","","13.45%"
"2021-7-20","23.482","24.495","24.912","22.230","","-4.14%"
"2021-7-19","24.495","26.726","26.726","24.059","","-8.35%"
"2021-7-18","26.726","26.715","27.725","26.340","","0.04%"
"2021-7-17","26.715","26.307","27.745","26.035","","1.55%"
"2021-7-16","26.307","28.456","29.401","26.274","","-7.55%"
"2021-7-15","28.456","31.259","31.426","28.080","","-8.97%"
"2021-7-14","31.259","29.052","31.393","27.513","","7.60%"
"2021-7-13","29.052","30.880","30.995","29.000","","-5.92%"
"2021-7-12","30.880","32.115","32.600","30.102","","-3.85%"
"2021-7-11","32.115","31.730","32.454","31.464","","1.21%"
"2021-7-10","31.730","33.364","34.192","31.100","","-4.90%"
"2021-7-9","33.364","33.258","34.381","32.287","","1.40%"
"2021-7-8","32.902","36.537","36.772","32.864","","-9.95%"
"2021-7-7","36.537","34.196","37.904","34.196","","8.60%"
"2021-7-6","33.643","32.966","34.443","32.966","","2.05%"
"2021-7-5","32.966","34.360","34.360","32.594","","-4.06%"
"2021-7-4","34.360","35.055","35.295","34.299","","-1.27%"
"2021-7-3","34.801","34.000","35.261","33.357","","2.36%"
"2021-7-2","34.000","33.375","34.000","31.655","","1.87%"
"2021-7-1","33.375","35.536","36.115","32.000","","-6.08%"
"2021-6-30","35.536","33.885","35.861","31.315","","4.87%"
"2021-6-29","33.885","32.990","35.500","32.834","","2.71%"
"2021-6-28","32.990","31.821","33.745","31.155","","3.67%"
"2021-6-27","31.821","29.554","31.821","29.428","","7.67%"
"2021-6-26","29.554","28.797","29.878","26.998","","2.63%"
"2021-6-25","28.797","31.245","32.684","28.530","","-7.83%"
"2021-6-24","31.245","30.855","32.446","28.678","","1.26%"
"2021-6-23","30.855","26.685","32.090","26.042","","15.63%"
"2021-6-22","26.685","26.601","28.233","20.472","","0.32%"
"2021-6-21","26.601","35.320","35.799","26.080","","-24.69%"
"2021-6-20","35.320","35.283","35.701","31.500","","0.10%"
"2021-6-19","35.283","36.650","37.062","35.097","","-3.73%"
"2021-6-18","36.650","38.824","39.216","35.515","","-6.98%"
"2021-6-17","39.400","39.334","41.317","38.472","","0.17%"
"2021-6-16","39.334","39.592","40.925","37.780","","-0.65%"
"2021-6-15","39.592","39.703","41.339","39.554","","-0.28%"
"2021-6-14","39.703","38.806","40.168","36.931","","2.31%"
"2021-6-13","38.806","36.402","39.180","35.316","","6.60%"
"2021-6-12","36.402","36.012","37.500","34.453","","1.08%"
"2021-6-11","36.012","41.124","41.124","35.500","","-12.43%"
"2021-6-10","41.124","42.041","42.901","39.869","","-2.18%"
"2021-6-9","42.041","41.340","43.864","39.668","","1.70%"
"2021-6-8","41.340","38.272","42.287","33.824","","8.02%"
"2021-6-7","38.272","42.209","43.910","38.272","","-9.33%"
"2021-6-6","42.209","39.559","43.208","39.092","","6.70%"
"2021-6-5","39.559","37.435","42.252","37.435","","5.67%"
"2021-6-4","37.435","39.461","39.461","34.661","","-5.13%"
"2021-6-3","39.461","34.009","40.993","34.009","","16.03%"
"2021-6-2","34.009","31.002","34.486","30.552","","9.70%"
"2021-6-1","31.002","32.724","32.741","30.246","","-5.26%"
"2021-5-31","32.724","28.519","32.812","27.000","","14.74%"
"2021-5-30","28.519","26.900","29.485","25.825","","6.02%"
"2021-5-29","26.900","29.087","29.677","25.873","","-7.52%"
"2021-5-28","29.087","33.517","34.075","28.513","","-13.22%"
"2021-5-27","33.517","35.500","35.500","31.526","","-5.59%"
"2021-5-26","35.500","29.944","36.311","29.450","","18.55%"
"2021-5-25","29.944","30.637","32.604","26.383","","-2.26%"
"2021-5-24","30.637","24.611","32.080","24.611","","24.48%"
"2021-5-23","24.611","23.700","25.854","19.800","","-42.21%"
"2021-4-30","42.586","42.614","42.614","42.586","","-0.12%"
"2021-4-29","42.637","44.970","45.365","41.762","","-5.19%"
"2021-4-28","44.970","43.253","46.245","41.448","","3.97%"
"2021-4-27","43.253","44.500","46.167","42.830","","-2.80%"
"2021-4-26","44.500","47.466","48.360","43.504","","-6.25%"
"2021-4-25","47.466","40.849","48.085","40.000","","16.20%"
"2021-4-24","40.849","36.006","42.060","35.135","","13.45%"
"2021-4-23","36.006","39.015","41.000","31.000","","-7.71%"
"2021-4-22","39.015","32.536","40.262","32.536","","19.91%"
"2021-4-21","32.536","31.752","34.819","30.549","","2.47%"
"2021-4-20","31.752","28.800","32.232","26.000","","10.25%"
"2021-4-19","28.800","28.300","35.497","28.300","","1.77%"
"2021-4-18","28.300","25.096","32.980","22.698","","12.77%"
"2021-4-17","25.096","25.342","26.497","25.096","","-0.97%"
"2021-4-16","25.342","27.001","27.891","25.096","","-6.15%"
"2021-4-15","27.001","26.465","27.626","25.400","","2.03%"
"2021-4-14","26.465","27.750","31.000","24.962","","-4.63%"
"2021-4-13","27.750","28.547","29.500","25.274","","-2.79%"
"2021-4-12","28.547","27.812","29.450","27.043","","2.64%"
"2021-4-11","27.812","26.790","28.471","25.726","","3.81%"
"2021-4-10","26.790","27.377","27.377","26.046","","-3.37%"
"2021-4-8","27.723","26.478","29.000","23.500","","4.70%"
"2021-4-7","26.478","24.971","27.304","23.364","","6.04%"
"2021-4-6","24.971","22.957","24.994","21.913","","8.77%"
